Samples	ID83A	ID83B	ID83C
CPCT02040213T	948	152	433
CPCT02070276T	1811	64	140
CPCT02040208T	54	67	266
DRUP01040010T	3384	114	394
CPCT02040315T	1520	32	202
CPCT02040313T	579	189	155
CPCT02040312T	151	37	385
CPCT02010727T	836	248	2693
CPCT02010728T	529	85	450
CPCT02011031T	569	203	536
CPCT02011035T	618	51	426
CPCT02011038T	50	0	32
CPCT02010927T	541	137	728
CPCT02070447T	0	61	1096
DRUP01020043T	100	24	146
DRUP01270007T	15	95	607
CPCT02011040T	81	7	208
CPCT02011032T	215	131	144
CPCT02010738T	1250	456	890
CPCT02011044T	326	89	445
CPCT02011036T	430	248	1233
CPCT02020906T	314	534	2884
CPCT02011046T	607	34	284
CPCT02011047T	165	199	303
CPCT02011050T	0	43027	0
CPCT02390011T	453	48	459
CPCT02080188T	4821	370	1000
CPCT02020912T	288	115	348
CPCT02120100T	139	44	243
CPCT02011053T	595	141	669
CPCT02011055T	2124	225	374
DRUP01010119T	135	56	458
DRUP01010116TII	3060	717	686
CPCT02040317T	2058	134	284
CPCT02040320T	1466	134	860
CPCT02010955T	207	1391	531
CPCT02011057T	141	175	1005
CPCT02011059T	147	18	216
CPCT02011052T	3529	136	561
CPCT02011056T	170	164	903
CPCT02270046T	750	95	581
CPCT02011042T	104	44	226
CPCT02100145T	1118	85	541
CPCT02130173T	183	745	407
CPCT02011067T	93	144	808
CPCT02190029T	169	367	801
CPCT02020925T	2298	186	641
CPCT02011051T	32	121	538
DRUP01010066T	751	185	320
CPCT02011065T	76	118	818
CPCT02011080T	29	46	232
CPCT02010741T	125	123	512
CPCT02011082T	839	633	355
CPCT02011079T	2865	973	436
CPCT02011077T	0	18	396
CPCT02270047T	1546	124	337
CPCT02410018T	2360	94	196
CPCT02011074T	385	88	708
CPCT02011089T	66	129	794
CPCT02011086T	837	97	746
CPCT02011088T	2030	257	992
CPCT02011087T	964	184	779
CPCT02020671T	8432	1078	99
CPCT02011071T	11	50	573
CPCT02040216T	3	124	531
CPCT02140057T	1876	271	378
CPCT02040221T	843	517	234
WIDE01010002T	923	133	889
CPCT02010500T	33	333	711
CPCT02010966TII	99	38	651
CPCT02010942TII	145	264	457
WIDE01010003T	53	209	214
CPCT02190031T	156	250	546
CPCT02011093T	43	60	270
CPCT02011097T	891	101	1021
DRUP01060011T	70	98	350
CPCT02011069T	1411	174	334
DRUP01060014T	33	45	486
DRUP01010064T	213	39	433
CPCT02120107T	962	106	210
CPCT02011102T	17	171	641
CPCT02040330T	1373	87	377
CPCT02040299TII	898	505	725
WIDE01010034T	7	21	304
CPCT02040332T	1230	49	304
CPCT02230086T	247	31694	2143
CPCT02011070T	92	128	683
WIDE01010026T	20	204	1321
CPCT02390020T	772	178	566
CPCT02011106T	291	151	351
CPCT02410019T	2710	398	98
CPCT02270022T	401	223	690
CPCT02011040TII	79	11	226
CPCT02010760T	1055	201	743
WIDE01010057T	39	46	384
WIDE01010065T	2558	190	855
CPCT02020964T	1466	101	686
CPCT02050321T	370	142	640
CPCT02010779T	377	289	459
CPCT02011105T	610	257	421
CPCT02011107T	1787	219	454
WIDE01010615T	17	87	593
WIDE01010130TII	63	20	140
WIDE01010041T	1585	147	230
CPCT02040225T	2135	125	678
WIDE01010058T	64	155	743
WIDE01010083T	456	145	226
CPCT02040234T	1506	130	322
CPCT02011089TII	93	80	598
CPCT02010781T	1487	184	331
WIDE01010088T	988	105	288
WIDE01010081T	33	53	792
DRUP01010078T	7779	376	447
WIDE01010079T	67	96	196
WIDE01010089T	43	93	576
WIDE01010082T	483	341	350
WIDE01010075T	0	22955	0
CPCT02270049T	312	276	792
WIDE01010099T	17	84	253
CPCT02040341T	61	34	287
WIDE01010104T	1827	101	611
WIDE01010090T	1	57	456
CPCT02040338T	42	22	178
WIDE01010105T	836	98	473
CPCT02040340T	693	98	357
CPCT02100156T	739	121	777
WIDE01010115T	425	56	830
WIDE01010122T	1796	327	687
CPCT02100149T	1783	119	424
WIDE01010121T	386	130	336
CPCT02010776T	61	28	309
CPCT02050339T	1128	156	711
CPCT02050439T	0	265	3657
WIDE01010130T	78	66	365
WIDE01010134T	166	234	796
WIDE01010139T	4895	707	1023
CPCT02050344T	335	31	345
WIDE01010192T	85	51	111
WIDE01010005T	62	132	524
CPCT02011068T	0	118	847
WIDE01010151T	93	52	391
CPCT02050346T	1640	50	265
CPCT02160045T	1098	276	1205
WIDE01010189T	953	177	841
CPCT02040215T	56	46	365
WIDE01010176T	150	68	447
WIDE01010175T	0	20	125
WIDE01010188T	493	327	859
CPCT02370019T	350	180	745
CPCT02010802T	179	74	590
CPCT02010807T	718	248	735
WIDE01010224T	2150	389	383
CPCT02070320T	2097	122	355
WIDE01010217T	3787	140	312
CPCT02070321T	123	14	98
WIDE01010191T	44	15	177
WIDE01010256T	644	20	73
WIDE01010241T	97	838	705
WIDE01010253T	24	308	778
WIDE01010260T	1530	60	179
CPCT02010797T	2360	280	741
WIDE01010276T	2700	183	555
WIDE01010019T	2273	98	298
WIDE01010263T	1417	572	1092
CPCT02270029T	5621	647	766
WIDE01010287T	1321	184	793
WIDE01010194T	49	100	548
WIDE01010193T	142	115	429
CPCT02010780T	4557	176	427
WIDE01010307T	854	180	1245
CPCT02270026T	2730	1175	2180
WIDE01010315T	451	135	528
WIDE01010316T	67	223	574
WIDE01010306T	822	25	181
CPCT02010722TII	1068	126	558
WIDE01010313T	67	61	377
WIDE01010334T	618	20	239
WIDE01010333T	1248	231	565
WIDE01010363T	1704	396	416
WIDE01010343T	0	348	1198
WIDE01010036T	812	56	343
CPCT02010782T	2747	77	277
DRUP01080030T	163	39	358
WIDE01010368T	0	281	997
WIDE01010242T	39	631	1015
WIDE01010399T	15	75	465
WIDE01010395T	106	114	518
DRUP01230005T	2074	82	283
DRUP01340010T	62	61	660
WIDE01010419T	39	132	431
WIDE01010403T	244	219	644
WIDE01010398T	1613	82	267
WIDE01010422T	3476	558	290
WIDE01010390T	2439	194	489
DRUP01010149T	12	25	353
WIDE01010449T	275	115	264
WIDE01010238TII	2698	151	558
WIDE01010417T	35	38	535
CPCT02370031T	577	55	328
CPCT02010811T	758	97	428
CPCT02010842T	203	540	323
CPCT02010836T	465	93	372
CPCT02010683T	2200	934	700
CPCT02010852T	2119	486	854
CPCT02040255T	735	217	910
CPCT02010858T	65	19	227
CPCT02010849T	127	184	407
CPCT02390026T	3244	214	477
CPCT02010870T	2490	684	1469
CPCT02010847T	4124	429	527
CPCT02190039T	165	339	704
CPCT02120147T	2177	106	558
CPCT02010865T	36	14	285
CPCT02190040T	107	79	381
CPCT02120140T	237	497	445
CPCT02120138T	249	61	414
CPCT02370034T	1795	219	742
CPCT02390028T	551	52	355
CPCT02010874T	938	417	331
CPCT02010867T	10467	123	313
DRUP01010086T	1989	82	278
CPCT02190043T	2752	178	664
CPCT02270034T	1251	144	1017
CPCT02390030T	1460	63	331
DRUP01270004T	400	306	960
WIDE01010591T	54	41	474
CPCT02390032T	4048	168	54
CPCT02010853T	324	171	1478
CPCT02190045T	1620	52	473
CPCT02030508T	3011	113	325
CPCT02010567TII	100	24	412
CPCT02040215TII	53	87	437
DRUP01010090T	2366	547	871
CPCT02020784T	79	34	292
CPCT02010904T	655	98	467
CPCT02330122T	0	1053	1799
CPCT02270036T	800	333	1448
CPCT02010894T	55	97	663
CPCT02010897T	1032	91	581
DRUP01010092T	235	106	481
CPCT02010903T	0	187	774
CPCT02410006T	780	194	749
CPCT02190047T	1105	392	480
DRUP01140006T	1934	292	393
CPCT02120152T	125	63	325
CPCT02010895T	1742	287	1487
CPCT02040286T	1900	190	835
CPCT02010913T	1536	376	326
CPCT02010911T	5913	563	445
CPCT02100184T	794	190	644
CPCT02330123T	1804	174	567
CPCT02010919T	36	6	238
CPCT02410013T	1769	140	429
CPCT02120161T	1436	136	330
CPCT02010924T	879	30	173
CPCT02030531T	956	127	524
CPCT02060261T	2665	282	963
CPCT02060265T	802	222	632
CPCT02010918T	2460	388	557
CPCT02010925T	2049	220	359
CPCT02070380T	2201	517	655
CPCT02010931T	495	186	349
DRUP01010096T	4871	570	579
CPCT02010938T	485	80	852
CPCT02010894TII	18	294	731
CPCT02010945T	1786	209	406
CPCT02120167T	1554	238	853
DRUP01190001T	387	160	442
CPCT02010776TII	134	77	510
CPCT02070393T	2427	502	24
CPCT02070396T	62	214	448
DRUP01010101T	655	150	708
CPCT02030546T	3032	78106	22026
CPCT02240013T	69	138	610
CPCT02010953T	2	167	1126
DRUP01010102T	604	441	534
CPCT02010967T	2068	216	266
CPCT02390005T	233	28	331
CPCT02010966T	73	24	541
DRUP01010038T	61	88	464
CPCT02050412T	0	309	919
DRUP01020006T	257	63	879
CPCT02010954T	3195	565	912
DRUP01010104T	417	206	1054
CPCT02070399T	45	88	653
DRUP01050038T	16	58	575
CPCT02390006T	850	193	752
CPCT02120172T	65	84	288
CPCT02010655T	24	46	340
CPCT02010869T	75	51	287
CPCT02040298T	89	24	84
CPCT02040299T	767	398	525
CPCT02010981T	44	87	412
CPCT02010979T	991	258	386
CPCT02010977T	962	203	255
CPCT02010982T	55	43	763
CPCT02040173T	1308	402	362
CPCT02010926T	126	491	880
CPCT02010965T	141	234	910
CPCT02070404T	426	24	344
CPCT02010986T	2233	2494	0
CPCT02270041T	14	88	460
CPCT02010980T	958	195	852
CPCT02040174T	885	87	1253
CPCT02010972T	4084	198	598
CPCT02010990T	66	25	290
CPCT02010976T	1062	189	628
CPCT02080156T	238	136	512
CPCT02010985T	1007	83	367
CPCT02010984T	1402	27	98
DRUP01060026T	73	56	311
CPCT02270043T	444	64	387
CPCT02010989T	229	161	269
CPCT02040301T	1879	73	188
DRUP01010111T	631	175	768
DRUP01010110T	39	19	235
CPCT02011001T	59	72	381
CPCT02040305T	2639	115	384
CPCT02011004T	1921	0	123
DRUP01090005T	1217	298	753
CPCT02020872T	3956	31	0
CPCT02011009T	58	265	779
CPCT02120070T	1076	117	576
CPCT02040309T	401	91	347
CPCT02040115TII	636	61	261
CPCT02190020T	6122	545	871
CPCT02040172T	1171	53	324
CPCT02020630T	4169	1160	881
CPCT02010667T	1805	91	140
CPCT02010676T	1437	204	609
CPCT02230060T	2500	119	431
CPCT02010660T	1713	74	248
CPCT02040186T	1895	347	724
CPCT02020458T	464	112	490
CPCT02110017T	733	111	200
CPCT02010567T	54	13	168
CPCT02080092T	1998	162	460
CPCT02390002T	2153	109	173
DRUP01010024T	31	27	151
CPCT02040113T	2181	163	300
CPCT02080114T	719	140	824
CPCT02300015T	1340	1073	1365
CPCT02010531T	1412	150	590
CPCT02010478TII	59	221	154
CPCT02020535T	2022	55	282
DRUP01010023T	2693	291	480
CPCT02040121T	888	362	726
CPCT02010603T	905	137	577
CPCT02010606T	2591	217	306
CPCT02010609T	1521	89	417
CPCT02010450TII	1752	371	1598
CPCT02020555T	2179	84	488
CPCT02040117T	1877	369	535
CPCT02040136T	1626	150	469
DRUP01010034T	4477	159	236
CPCT02010612T	3274	63	183
CPCT02040115T	501	97	286
CPCT02010621T	254	29	134
CPCT02010618T	755	233	295
CPCT02010507T	176	133	882
CPCT02120040T	2946	602	406
CPCT02080138T	3654	61	388
CPCT02040157T	44	141	581
CPCT02040149T	1502	64	219
CPCT02180002T	2526	277	971
CPCT02020417T	496	218	390
CPCT02010455T	802	13	123
DRUP01010010T	265	58	387
CPCT02010452T	0	133	821
CPCT02010451T	0	95	1160
CPCT02010450T	1511	189	843
CPCT02010453T	3185	95	424
CPCT02010407T	2775	146	223
CPCT02020429T	711	195	262
CPCT02010477T	0	72	593
CPCT02010478T	48	264	168
CPCT02010484T	596	454	370
CPCT02020452T	1034	107	489
CPCT02190006T	1094	246	534
CPCT02010481T	145	54	284
CPCT02110015T	1319	85	247
DRUP01010016T	553	26	76
DRUP01010017T	2480	178	669
CPCT02080088T	616	51	685
CPCT02020482T	966	75	272
CPCT02010524T	2059	41	308
CPCT02010530T	1618	157	731
CPCT02010536T	3252	75	326
CPCT02040093T	0	179	1188
CPCT02020485T	137	213	866
CPCT02040092T	899	229	401
CPCT02080089T	1378	192	908
CPCT02040077T	847	130	379
CPCT02010498T	2132	476	502
CPCT02190013T	1175	84	296
CPCT02060086T	60	17	179
CPCT02040106T	943	83	510
CPCT02040104T	4647	944	1351
CPCT02230013T	11	79	557
CPCT02230017T	286	132	391
CPCT02180023T	1536	113	397
DRUP01010054T	16	90	816
DRUP01010058T	1539	100	486
CPCT02010690T	123	43	468
CPCT02020639T	1715	176	368
CPCT02040194T	1458	62	203
CPCT02010670T	2281	206	174
CPCT02040198T	2727	57	298
CPCT02050283T	11	63	609
CPCT02010702T	743	56	256
DRUP01010024TII	57	45	375
DRUP01070030T	338	224	295
CPCT02050294T	3374	156	923
CPCT02120097T	317	560	768
CPCT02170019T	1128	157	198
CPCT02010706T	1517	36	228
CPCT02040202T	130	109	706
CPCT02040201T	209	203	600
WIDE01010634T	275	21	213
WIDE01010610T	1658	315	1547
WIDE01010630T	680	611	1399
WIDE01010491T	9	23	218
WIDE01010495T	0	46	578
WIDE01010485T	598	135	559
WIDE01010474T	98	180	832
WIDE01010513T	2065	156	994
WIDE01010523T	2140	828	1181
WIDE01010528T	222	51	213
WIDE01010457T	1147	519	784
WIDE01010427T	49	27	149
WIDE01010472T	497	342	666
WIDE01010501T	808	265	1040
WIDE01010480T	13	98	674
WIDE01010557T	6841	337	1133
WIDE01010589T	166	62	469
WIDE01010549T	59	16	146
WIDE01010593T	85	60	510
WIDE01010558T	0	63	567
WIDE01010657T	1409	274	795
WIDE01010667T	487	29	214
WIDE01010675T	103	134	327
WIDE01010646T	1881	92	266
WIDE01010666T	114	12	137
WIDE01010648T	3192	519	1624
WIDE01010677T	1083	67	461
WIDE01010671T	410	37	141
WIDE01010679T	32	38	300
WIDE01010685T	277	104	417
WIDE01010689T	465	39	249
WIDE01010707T	1101	60	315
WIDE01010708T	116	55	512
