Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
CPCT02230004T	3.35E+00	4.80E+00	7.71E+00	7.77E+00	1.31E+00	6.74E-01	2.88E+00	6.69E+00	1.74E+00	1.86E+00	2.48E+00	3.72E+00	2.75E+00	2.02E+00	8.28E-01	2.05E+00	4.38E+00	4.12E+00
CPCT02300006T	4.09E+00	5.12E+00	7.08E+00	6.30E+00	1.84E+00	9.11E-01	1.53E+00	5.91E+00	1.16E+00	1.90E+00	2.03E+00	3.73E+00	1.62E+00	1.55E+00	6.98E-01	1.82E+00	3.52E+00	3.40E+00
CPCT02080066T	3.32E+00	3.79E+00	3.03E+00	3.12E+00	7.90E-01	5.42E-01	1.67E+00	4.31E+00	1.34E+00	8.87E-01	1.58E+00	2.86E+00	1.72E+00	1.86E+00	7.25E-01	1.30E+00	2.37E+00	2.70E+00
CPCT02010492T	9.02E-01	7.72E-01	0.00E+00	2.26E-01	1.26E+00	3.91E-01	1.35E+00	4.20E-01	1.67E+00	1.61E+00	2.33E+00	1.28E+00	9.25E-01	1.52E+00	7.71E-01	1.48E+00	9.72E-01	4.98E-01
CPCT02020460T	4.44E-01	8.68E-01	2.23E+00	2.85E+00	1.26E+00	6.79E-01	9.10E-01	1.95E+00	9.73E-01	1.81E+00	2.21E+00	1.17E+00	1.27E+00	1.64E+00	0.00E+00	1.76E+00	2.42E+00	2.03E+00
DRUP01010019T	5.09E+00	6.54E+00	1.29E+01	1.17E+01	1.65E+00	1.20E+00	2.42E+00	1.16E+01	4.06E+00	3.25E+00	3.54E+00	5.10E+00	3.03E+00	3.00E+00	9.40E-01	3.58E+00	6.33E+00	6.59E+00
CPCT02050133T	1.14E+01	1.38E+01	1.50E+01	1.38E+01	1.57E+00	9.41E-01	1.74E+00	1.42E+01	1.55E+00	1.48E+00	3.38E+00	9.11E+00	2.57E+00	1.96E+00	2.07E+00	1.41E+00	4.87E+00	5.84E+00
CPCT02050144T	3.56E+01	3.91E+01	2.55E+01	2.34E+01	2.99E+00	1.93E+00	5.96E+00	3.45E+01	4.19E+00	2.40E+00	7.38E+00	2.97E+01	7.67E+00	4.06E+00	7.21E+00	5.19E+00	1.25E+01	1.43E+01
CPCT02050286T	7.32E+00	8.28E+00	1.08E+01	1.05E+01	6.20E+00	6.12E+00	3.39E+00	8.30E+00	3.07E+00	5.43E+00	9.01E+00	7.73E+00	4.32E+00	4.66E+00	2.71E+00	4.49E+00	7.72E+00	9.96E+00
CPCT02130006T	1.13E+01	1.24E+01	7.90E+00	7.55E+00	2.20E+00	6.36E-01	3.79E+00	9.91E+00	2.17E+00	1.70E+00	2.75E+00	8.68E+00	3.09E+00	2.52E+00	9.16E-01	2.21E+00	5.01E+00	5.15E+00
CPCT02130003T	2.05E+00	2.31E+00	2.97E+00	3.09E+00	1.57E+00	9.48E-01	1.24E+00	2.59E+00	8.42E-01	1.91E+00	1.98E+00	2.51E+00	1.54E+00	1.49E+00	0.00E+00	1.51E+00	2.14E+00	2.84E+00
CPCT02340039T	6.65E+00	7.18E+00	8.67E+00	8.39E+00	2.08E+00	1.06E+00	2.81E+00	8.65E+00	1.45E+00	1.60E+00	3.61E+00	5.69E+00	3.21E+00	2.68E+00	8.28E-01	1.95E+00	3.67E+00	6.42E+00
CPCT02230075T	5.04E+00	5.91E+00	2.49E+00	3.14E+00	1.06E+00	6.63E-01	1.37E+00	3.43E+00	8.75E-01	7.31E-01	1.42E+00	4.54E+00	1.14E+00	1.06E+00	3.25E-01	1.11E+00	1.68E+00	2.43E+00
CPCT02080169T	3.39E+00	4.30E+00	4.39E+00	5.58E+00	2.49E+00	7.91E-01	1.87E+00	4.86E+00	1.32E+00	2.26E+00	2.49E+00	3.37E+00	1.96E+00	1.25E+00	5.56E-01	2.51E+00	3.85E+00	3.12E+00
CPCT02150005T	1.08E+00	1.45E+00	1.89E+00	2.97E+00	2.08E+00	8.29E-01	2.24E+00	3.24E+00	2.11E+00	1.96E+00	2.25E+00	1.58E+00	2.02E+00	1.78E+00	7.31E-01	1.95E+00	2.78E+00	2.45E+00
WIDE01010522T	7.92E-01	1.36E+00	2.38E+00	2.90E+00	1.77E+00	7.10E-01	1.51E+00	2.88E+00	1.38E+00	2.13E+00	2.85E+00	9.86E-01	1.17E+00	1.52E+00	7.38E-01	2.00E+00	2.58E+00	2.05E+00
WIDE01010696T	6.90E-01	1.31E+00	2.74E+00	3.03E+00	6.67E-01	4.09E-01	1.21E+00	2.23E+00	1.42E+00	1.80E+00	1.21E+00	1.31E+00	1.76E+00	1.96E+00	9.73E-01	2.17E+00	2.27E+00	2.47E+00
