Samples	ID83A	ID83B	ID83C	ID83D	ID83E
SP116472	2.50E+00	1.91E+00	2.72E+00	3.46E-01	1.96E+00
SP116518	1.03E+00	4.66E+00	8.11E+00	4.71E-01	1.06E+01
SP116412	4.84E-01	1.33E+00	2.06E+00	2.00E-02	2.92E+00
SP116534	7.50E-01	7.10E-01	9.88E-01	2.81E-02	1.02E+00
SP116596	2.99E+00	9.80E-01	4.33E+00	2.12E-01	3.66E+00
SP116490	9.33E-01	1.91E+00	3.27E+00	0.00E+00	3.48E+00
SP116459	1.06E+00	1.20E+00	2.38E+00	0.00E+00	2.15E+00
SP116475	4.37E-01	1.18E+00	1.69E+00	6.77E-02	2.17E+00
SP116520	1.16E+00	1.35E+00	4.72E+00	0.00E+00	5.01E+00
SP116431	1.76E+00	1.51E+00	4.07E+00	3.99E-01	5.10E+00
SP116582	1.99E+00	2.20E+00	3.69E+00	0.00E+00	3.19E+00
SP116599	3.38E-01	2.12E+00	2.46E+00	0.00E+00	3.65E+00
SP116478	4.50E-01	1.68E+00	4.18E+00	2.29E-01	4.71E+00
SP116462	5.67E-01	9.11E-01	1.11E+00	5.44E-02	1.20E+00
SP116523	7.32E-01	1.11E+00	1.20E+00	0.00E+00	1.82E+00
SP116434	4.97E-01	3.45E-01	3.84E-01	1.00E-02	2.88E-01
SP122725	1.45E+00	1.85E+00	2.20E+00	0.00E+00	2.23E+00
SP122476	1.57E+00	8.62E-01	3.86E+00	6.96E-01	3.42E+00
SP122372	3.31E+00	9.91E-02	4.12E+00	1.45E-01	1.81E+00
SP122489	1.16E+00	1.05E+00	2.93E+00	0.00E+00	3.34E+00
SP122560	1.31E+00	1.22E+00	1.88E+00	5.45E-02	1.55E+00
SP122590	1.01E+00	1.19E+00	3.17E+00	0.00E+00	3.17E+00
SP122714	8.62E-01	6.32E-01	1.25E+00	4.86E-01	1.23E+00
SP121870	7.29E-01	2.13E+00	3.35E+00	2.19E-01	4.19E+00
SP123010	1.17E+00	1.27E+00	1.76E+00	3.25E-01	1.60E+00
SP121865	1.48E+00	1.19E+00	2.89E+00	3.01E-01	3.10E+00
SP122676	1.03E+00	1.86E+00	3.88E+00	2.85E-01	3.81E+00
SP122412	1.46E+00	7.74E-01	1.42E+00	6.48E-01	1.57E+00
SP122392	8.84E+00	2.02E+00	4.39E+00	4.08E-01	5.83E+00
SP122634	1.25E+00	1.02E+00	2.08E+00	0.00E+00	1.76E+00
SP122702	1.55E+00	1.24E+00	4.80E+00	4.28E-01	5.35E+00
SP121828	1.03E+00	8.63E-01	2.42E+00	2.02E-01	2.53E+00
SP121783	1.38E+00	6.32E-01	3.95E+00	0.00E+00	3.38E+00
SP121774	1.65E+00	1.29E+00	6.11E+00	0.00E+00	6.35E+00
SP121790	1.24E+00	8.47E-01	4.33E+00	2.68E-01	4.18E+00
SP121859	1.26E+00	1.03E+00	3.33E+00	0.00E+00	3.49E+00
SP121808	1.02E+00	6.39E-01	1.85E+00	5.55E-01	1.67E+00
SP121781	1.89E+00	2.51E+00	7.72E+00	0.00E+00	8.11E+00
SP121763	1.14E+00	6.61E-01	1.71E+00	1.68E-01	1.44E+00
SP121811	2.48E+00	6.60E-01	2.01E+00	0.00E+00	2.61E+00
SP121852	1.35E+00	1.07E+00	3.73E+00	7.45E-01	3.29E+00
SP122361	1.90E+00	5.23E+00	9.38E+00	2.71E-01	1.10E+01
SP121837	1.12E+00	4.73E-01	1.72E+00	3.15E-02	1.41E+00
SP121824	1.09E+00	6.79E-02	1.78E+00	0.00E+00	1.38E+00
SP121841	7.22E-01	4.90E-01	2.34E+00	1.41E-02	2.41E+00
SP121831	1.16E+00	1.45E+00	3.57E+00	3.10E-01	3.24E+00
SP121761	1.77E+00	1.68E+00	6.72E+00	2.86E-01	6.93E+00
SP121816	1.42E+00	1.06E+00	4.70E+00	3.18E-01	4.92E+00
SP121861	3.39E-01	1.47E-01	3.73E-01	2.79E-01	2.64E-01
SP121847	1.24E+00	1.16E+00	4.42E+00	2.52E-01	4.36E+00
DRUP01010001T	2.42E+00	1.60E+00	2.98E+00	1.31E+00	2.54E+00
CPCT02010424T	4.61E+00	1.80E+00	5.01E+00	1.65E+00	4.47E+00
CPCT02010349T	1.18E+00	5.80E-01	1.44E+00	8.22E-01	1.03E+00
CPCT02020325T	1.57E+00	1.47E+00	1.62E+00	1.79E+00	1.50E+00
CPCT02030246T	1.78E+00	1.17E+00	2.66E+00	1.23E+00	2.37E+00
CPCT02070010T	1.38E+00	1.47E+00	1.89E+00	1.17E+00	2.63E+00
CPCT02010370T	2.12E+00	9.16E-01	3.12E+00	9.93E-01	1.88E+00
CPCT02010369T	3.53E+00	2.20E+00	4.24E+00	2.42E+00	2.51E+00
CPCT02070013T	4.13E+00	2.63E+00	5.26E+00	1.80E+00	3.69E+00
CPCT02060018T	1.24E+00	1.56E+00	1.63E+00	1.39E+00	1.49E+00
CPCT02060022T	1.74E+00	1.29E+00	1.70E+00	1.43E+00	1.81E+00
CPCT02070009T	1.79E+00	1.69E+00	3.01E+00	2.24E+00	3.21E+00
CPCT02010398T	3.33E+00	1.96E+00	3.33E+00	1.99E+00	2.64E+00
CPCT02010408T	1.83E+00	2.05E+00	2.45E+00	2.63E+00	2.61E+00
CPCT02030246TII	1.54E+00	1.47E+00	2.86E+00	1.25E+00	2.98E+00
CPCT02010386T	2.24E+00	3.16E+00	5.24E+00	1.35E+00	7.08E+00
CPCT02020309T	1.96E+00	1.87E+00	1.98E+00	2.24E+00	2.91E+00
CPCT02080045T	4.82E+00	3.71E+00	7.67E+00	1.41E+00	5.68E+00
CPCT02020398T	2.63E+00	1.33E+00	1.81E+00	1.69E+00	2.11E+00
CPCT02010392T	2.24E+00	5.10E-01	1.75E+00	1.37E+00	1.09E+00
CPCT02090003T	1.60E+00	1.41E+00	1.52E+00	1.63E+00	1.49E+00
CPCT02060274T	1.97E+00	2.90E+00	3.71E+00	1.59E+00	4.43E+00
CPCT02020650T	6.14E+00	1.67E+00	5.95E+00	1.75E+00	2.43E+00
CPCT02080181T	2.26E+00	1.09E+00	2.73E+00	1.41E+00	3.47E+00
DRUP01340015T	1.16E+00	2.34E+00	6.03E+00	5.92E+00	2.09E+00
CPCT02070436T	8.65E+01	1.19E+01	6.78E+00	3.39E+00	8.61E+01
CPCT02050225TII	1.43E+00	1.61E+00	1.82E+00	1.87E+00	1.87E+00
DRUP01070031T	1.45E+00	2.11E+00	2.04E+00	1.89E+00	1.12E+00
CPCT02070278T	1.18E+00	1.38E+00	1.51E+00	1.28E+00	1.10E+00
CPCT02010732T	1.97E+00	1.61E+00	1.64E+00	2.00E+00	2.00E+00
CPCT02060181T	1.64E+00	2.11E+00	2.66E+00	1.30E+00	4.21E+00
CPCT02080175T	2.33E+00	1.67E+00	2.37E+00	1.98E+00	2.14E+00
CPCT02020903T	1.67E+00	1.28E+00	1.78E+00	1.59E+00	1.50E+00
CPCT02070441T	1.48E+00	1.67E+00	1.65E+00	1.29E+00	2.56E+00
CPCT02080181TII	2.11E+00	1.71E+00	3.37E+00	3.33E+00	4.33E+00
CPCT02070290T	2.33E+00	1.58E+00	3.43E+00	1.68E+00	4.51E+00
DRUP01090011T	1.69E+00	1.78E+00	1.97E+00	2.46E+00	1.44E+00
CPCT02080297T	2.12E+00	1.51E+00	4.53E+00	1.19E+00	5.67E+00
CPCT02010680T	1.61E+00	9.50E-01	1.75E+00	1.57E+00	2.16E+00
CPCT02090064T	1.19E+00	1.38E+00	1.56E+00	1.14E+00	1.78E+00
CPCT02020937T	1.07E+00	1.63E+00	1.75E+00	1.74E+00	1.86E+00
CPCT02090065T	1.55E+00	1.51E+00	2.00E+00	1.39E+00	2.48E+00
CPCT02060191T	3.81E+00	3.48E+00	4.61E+00	1.82E+00	4.50E+00
CPCT02060192T	1.68E+00	9.67E-01	1.72E+00	1.87E+00	1.18E+00
CPCT02011090T	1.03E+00	9.77E-01	1.25E+00	1.39E+00	1.17E+00
CPCT02070463T	4.03E+00	1.29E+00	1.71E+00	1.21E+00	4.31E+00
CPCT02011094T	8.54E-01	1.24E+00	1.66E+00	1.45E+00	1.24E+00
CPCT02030458T	1.81E+00	1.02E+00	2.13E+00	1.55E+00	1.07E+00
CPCT02060282T	9.04E-01	9.66E-01	1.19E+00	1.08E+00	9.55E-01
DRUP01090012T	1.63E+00	1.89E+00	2.44E+00	2.11E+00	1.98E+00
CPCT02090042T	1.41E+00	1.56E+00	2.12E+00	1.91E+00	1.46E+00
CPCT02340078T	8.53E-01	8.81E-01	1.22E+00	1.23E+00	6.74E-01
WIDE01010040T	4.58E+00	1.50E+00	6.35E+00	1.34E+00	3.34E+00
CPCT02020683T	5.89E+00	2.28E+00	7.23E+00	2.22E+00	6.70E+00
CPCT02020691T	2.80E+00	2.98E+00	4.81E+00	2.41E+00	5.10E+00
DRUP01010077T	1.64E+00	2.08E+00	2.01E+00	1.86E+00	1.65E+00
DRUP01050021T	2.03E+01	4.66E+01	3.97E+01	5.53E+00	7.51E+01
CPCT02080206T	1.13E+00	7.83E-01	1.22E+00	1.34E+00	8.59E-01
CPCT02060292T	3.25E+00	1.85E+00	3.31E+00	9.37E-01	3.65E+00
CPCT02060290T	9.37E-01	9.04E-01	1.29E+00	1.15E+00	9.49E-01
CPCT02090044T	2.54E+01	4.06E+00	2.73E+01	4.75E+00	2.98E+01
WIDE01010138T	5.01E+00	1.69E+00	1.76E+00	1.64E+00	4.94E+00
CPCT02130062T	1.94E+00	1.83E+00	3.74E+00	1.75E+00	3.31E+00
WIDE01010160T	1.84E+00	3.78E+00	2.91E+00	1.40E+00	5.42E+00
CPCT02020706T	1.50E+00	5.83E-01	6.03E-01	1.20E+00	1.41E+00
CPCT02070313T	1.41E+00	1.41E+00	1.73E+00	1.44E+00	1.86E+00
WIDE01010187T	5.73E+00	1.44E+00	7.76E+00	1.53E+00	3.91E+00
WIDE01010169T	2.90E+00	5.05E+00	7.29E+00	1.62E+00	1.13E+01
CPCT02100161T	1.07E+01	4.79E+00	8.63E+00	2.01E+00	1.04E+01
CPCT02070317T	1.24E+00	2.15E+00	2.58E+00	1.30E+00	4.38E+00
WIDE01010239T	1.47E+00	1.75E+00	2.24E+00	1.78E+00	2.25E+00
WIDE01010233T	1.90E+00	5.10E+00	5.65E+00	1.61E+00	7.93E+00
CPCT02070322T	1.42E+00	1.11E+00	1.53E+00	1.52E+00	1.41E+00
WIDE01010262T	3.65E+00	2.05E+00	5.72E+00	1.18E+00	3.34E+00
WIDE01010267T	1.57E+00	2.55E+00	3.52E+00	1.38E+00	5.74E+00
WIDE01010293T	6.09E-01	8.57E-01	1.23E+00	1.25E+00	5.78E-01
WIDE01010167T	1.87E+00	8.98E-01	2.00E+00	1.37E+00	1.35E+00
CPCT02060211T	2.53E+00	3.55E+00	8.01E+00	1.88E+00	1.06E+01
DRUP01080012T	6.02E+00	4.11E+00	8.02E+00	3.83E+00	5.31E+00
WIDE01010356T	7.08E+00	1.61E+00	2.27E+00	2.03E+00	6.53E+00
WIDE01010374T	2.54E+00	1.40E+00	2.25E+00	7.64E-01	2.15E+00
WIDE01010393T	5.37E+00	4.69E+00	1.43E+01	1.62E+00	1.29E+01
CPCT02090036T	1.53E+00	8.85E+00	2.51E+00	1.45E+00	1.05E+01
CPCT02340018TII	1.42E+01	2.92E+00	6.87E+00	2.69E+00	9.94E+00
CPCT02340088T	1.81E+00	1.55E+00	2.34E+00	1.77E+00	2.15E+00
WIDE01010452T	1.44E+00	1.94E+00	1.95E+00	1.11E+00	1.73E+00
CPCT02080227T	1.78E+00	1.45E+00	2.12E+00	2.27E+00	1.79E+00
CPCT02060230T	2.81E+00	2.18E+00	2.34E+00	1.79E+00	1.86E+00
CPCT02020750T	1.08E+00	7.25E-01	1.31E+00	1.31E+00	8.70E-01
CPCT02060241T	1.17E+00	1.92E+00	1.66E+00	1.31E+00	2.49E+00
CPCT02060245T	1.84E+00	2.34E+00	5.16E+00	1.53E+00	6.55E+00
CPCT02070319T	2.08E+00	1.00E+00	3.16E+00	1.60E+00	3.07E+00
CPCT02010856T	2.32E+00	2.36E+00	3.58E+00	2.16E+00	3.98E+00
CPCT02090052T	2.61E+00	2.95E+00	7.43E+00	1.95E+00	9.94E+00
CPCT02090053T	1.22E+00	1.88E+00	2.77E+00	1.37E+00	3.37E+00
CPCT02070357T	1.54E+01	1.37E+01	2.86E+01	2.24E+00	2.05E+01
CPCT02090057T	1.53E+00	2.61E-01	1.80E+00	1.01E+00	1.09E+00
CPCT02270035T	1.46E+00	1.45E+00	1.81E+00	1.93E+00	2.06E+00
CPCT02060254T	5.33E-01	4.89E+00	8.54E+00	1.22E+00	1.12E+01
CPCT02070365T	1.39E+00	1.03E+00	1.66E+00	1.38E+00	1.63E+00
CPCT02060258T	1.09E+00	8.30E-01	1.30E+00	1.30E+00	1.15E+00
CPCT02080247T	1.62E+00	1.56E+00	2.43E+00	2.71E+00	2.25E+00
CPCT02020794T	2.88E+00	3.16E+00	4.28E+00	2.93E+00	4.45E+00
CPCT02020790T	1.72E+00	1.10E+00	2.20E+00	1.54E+00	1.97E+00
CPCT02060253T	1.68E+00	1.09E+00	1.92E+00	1.74E+00	1.57E+00
CPCT02020775T	9.54E-01	1.26E+00	1.73E+00	1.65E+00	2.09E+00
CPCT02030513T	2.51E+00	1.73E+00	2.39E+00	1.97E+00	2.51E+00
CPCT02380051T	1.01E+00	1.33E+00	1.60E+00	1.36E+00	2.00E+00
CPCT02080248T	1.51E+00	1.91E+00	1.96E+00	1.67E+00	2.97E+00
CPCT02070371T	2.11E+00	1.68E+00	3.05E+00	1.40E+00	2.98E+00
CPCT02070366T	1.43E+00	8.61E-01	1.52E+00	1.20E+00	1.34E+00
CPCT02050392T	2.10E+00	1.08E+00	1.73E+00	1.48E+00	2.27E+00
CPCT02130147T	5.45E+00	3.48E+00	5.54E+00	1.76E+00	6.73E+00
CPCT02020812T	1.31E+00	1.76E+00	1.85E+00	1.10E+00	2.52E+00
CPCT02020820T	2.95E+00	1.48E+00	1.98E+00	2.00E+00	3.42E+00
DRUP01090014T	1.98E+00	5.40E+00	6.27E+00	1.35E+00	1.03E+01
CPCT02060240T	2.30E+00	1.69E+00	2.00E+00	1.78E+00	2.65E+00
DRUP01060024T	4.66E+00	2.63E+00	2.44E+00	2.24E+00	6.18E+00
CPCT02020848T	2.60E+00	9.65E-02	3.31E+00	1.30E+00	1.16E+00
CPCT02010648T	6.80E+00	1.29E+00	2.95E+00	1.70E+00	5.08E+00
CPCT02060130T	1.82E+00	1.49E+00	2.04E+00	1.94E+00	1.74E+00
CPCT02010649T	2.12E+00	2.45E+00	2.54E+00	2.49E+00	2.34E+00
CPCT02060127T	1.25E+00	1.46E+00	2.19E+00	1.42E+00	2.48E+00
CPCT02340106T	1.91E+00	1.57E+00	2.29E+00	2.23E+00	1.34E+00
CPCT02150034T	3.71E+00	3.46E+00	5.65E+00	1.47E+00	7.69E+00
CPCT02030415T	1.72E+01	2.88E+00	2.30E+01	6.07E+00	2.35E+01
CPCT02060235T	1.12E+00	1.46E+00	2.27E+00	1.99E+00	1.55E+00
CPCT02010625T	2.58E+00	1.80E+00	2.15E+00	2.11E+00	1.55E+00
CPCT02060275T	9.80E-01	2.22E+00	2.53E+00	1.31E+00	3.99E+00
CPCT02340026T	1.74E+00	1.12E+00	2.75E+00	1.50E+00	3.63E+00
CPCT02090063T	1.62E+00	1.38E+00	1.96E+00	1.25E+00	1.28E+00
CPCT02010549T	2.14E+00	1.48E+00	3.54E+00	1.88E+00	4.27E+00
CPCT02060066T	1.50E+00	8.94E-01	1.38E+00	9.93E-01	1.16E+00
CPCT02020450T	8.06E-01	8.81E-01	1.11E+00	7.25E-01	1.03E+00
CPCT02010406TII	1.54E+00	7.27E-01	1.63E+00	1.02E+00	1.79E+00
CPCT02050167T	1.52E+00	1.35E+00	1.84E+00	1.14E+00	2.42E+00
CPCT02110036T	1.33E+00	6.93E-01	1.67E+00	1.57E+00	1.24E+00
CPCT02010599T	1.48E+00	1.68E+00	2.48E+00	1.17E+00	2.57E+00
CPCT02010595T	9.71E-01	1.36E+00	1.66E+00	8.51E-01	1.99E+00
CPCT02100091T	1.01E+01	2.02E+00	1.77E+01	2.30E+00	1.33E+01
CPCT02060104T	1.26E+00	2.56E-01	1.30E+00	8.11E-01	5.90E-01
CPCT02010600T	1.26E+00	1.98E+00	2.48E+00	2.06E+00	1.81E+00
CPCT02110040T	2.65E+00	4.63E+00	1.27E+01	3.29E+00	1.31E+01
CPCT02340018T	2.01E+01	3.27E+00	5.41E+00	2.85E+00	1.61E+01
CPCT02050225T	1.28E+00	1.58E+00	1.85E+00	1.85E+00	2.20E+00
CPCT02040141T	2.26E+00	1.62E+00	1.61E+00	2.13E+00	1.39E+00
CPCT02340020T	1.55E+00	1.85E+00	2.72E+00	1.20E+00	2.96E+00
CPCT02080139T	1.21E+00	1.99E-01	6.48E-01	1.14E+00	6.54E-01
CPCT02060061T	1.41E+00	1.08E+01	1.06E+01	1.01E+00	1.81E+01
CPCT02070051T	2.08E+00	1.33E+00	1.67E+00	1.66E+00	1.27E+00
CPCT02010408TII	2.09E+00	2.00E+00	2.81E+00	2.72E+00	2.75E+00
CPCT02010429T	1.90E+00	1.19E+00	2.14E+00	1.32E+00	1.10E+00
CPCT02020438T	4.61E+00	1.36E+00	3.17E+00	1.48E+00	2.38E+00
CPCT02040072T	1.58E+00	1.46E+00	4.94E+00	1.27E+00	5.01E+00
CPCT02020428T	1.51E+00	1.82E+00	2.10E+00	1.54E+00	1.06E+00
CPCT02010494T	1.75E+00	1.50E+00	2.09E+00	1.61E+00	2.29E+00
CPCT02070095T	1.77E+00	2.06E+00	4.22E+00	9.91E-01	4.54E+00
DRUP01070006T	6.71E-01	5.56E-01	6.63E-01	8.28E-01	6.34E-01
DRUP01070005T	2.04E+00	1.85E+00	3.79E+00	1.83E+00	3.20E+00
CPCT02020465T	1.08E+00	7.83E-01	1.51E+00	1.39E+00	1.28E+00
CPCT02030325T	1.36E+00	1.72E+00	2.33E+00	1.76E+00	2.94E+00
CPCT02090011T	2.42E+00	2.97E+00	3.58E+00	1.69E+00	3.86E+00
CPCT02060071T	2.93E+00	2.23E+00	2.89E+00	2.26E+00	4.03E+00
DRUP01070010T	1.62E+00	1.44E+00	1.81E+00	1.75E+00	1.75E+00
CPCT02070111T	1.19E+00	6.90E-01	1.42E+00	1.55E+00	1.04E+00
CPCT02070098T	1.43E+00	2.62E+00	4.30E+00	1.03E+00	5.57E+00
CPCT02090012T	1.35E+00	1.75E+00	5.28E+00	1.07E+00	6.40E+00
DRUP01090001T	1.05E+00	1.81E+00	1.94E+00	1.49E+00	2.69E+00
CPCT02070108T	1.65E+00	1.06E+00	3.18E+00	1.11E+00	3.42E+00
CPCT02010548T	1.12E+00	1.16E+00	1.37E+00	1.46E+00	1.13E+00
CPCT02090014T	1.37E+00	2.12E+00	2.82E+00	1.46E+00	2.89E+00
CPCT02010559T	1.53E+00	2.37E+00	2.93E+00	2.25E+00	2.41E+00
CPCT02080102T	2.22E+00	2.59E+00	3.55E+00	2.26E+00	4.25E+00
CPCT02030422T	1.73E+00	8.88E-01	1.73E+00	1.53E+00	1.03E+00
CPCT02070249T	7.40E+00	1.72E+00	1.02E+01	2.17E+00	4.15E+00
DRUP01070029T	1.46E+00	2.04E+00	8.79E-01	2.12E+00	2.79E+00
CPCT02070247T	1.51E+00	1.14E+00	2.26E+00	2.16E+00	1.18E+00
DRUP01010053T	1.77E+00	1.47E+00	2.07E+00	2.00E+00	1.33E+00
DRUP01100003T	1.25E+01	3.60E+00	1.95E+01	5.84E+00	1.97E+01
CPCT02070257T	2.54E+00	3.13E+00	2.85E+00	2.10E+00	6.50E+00
CPCT02340046T	2.11E+00	6.86E-01	2.03E+00	1.55E+00	1.30E+00
DRUP01080008T	4.01E+00	1.95E+00	4.55E+00	3.97E+00	4.80E+00
DRUP01340002T	2.17E+00	9.57E-01	2.85E+00	1.49E+00	3.19E+00
CPCT02010715T	2.20E+00	1.35E+00	1.62E+00	2.25E+00	9.30E-01
WIDE01010465T	7.67E-01	2.10E+00	2.82E+00	2.58E+00	1.43E+00
WIDE01010487T	1.58E+00	1.18E+00	2.13E+00	1.85E+00	1.57E+00
WIDE01010492T	1.28E+00	1.57E+00	3.96E+00	1.72E+00	5.27E+00
WIDE01010497T	1.60E+00	9.35E-01	2.08E+00	1.51E+00	1.87E+00
WIDE01010521T	2.91E+00	5.32E+00	6.00E+00	1.41E+00	9.02E+00
WIDE01010519T	3.79E+00	1.50E+00	6.25E+00	1.47E+00	5.13E+00
WIDE01010527T	7.28E-01	7.61E-02	9.91E-01	7.00E-01	7.46E-01
WIDE01010517T	1.44E+00	4.73E-01	4.53E+00	1.27E+00	4.16E+00
WIDE01010699T	1.75E+00	1.16E+00	1.45E+00	1.30E+00	1.80E+00
WIDE01010713T	2.20E+00	3.20E+00	4.16E+00	2.39E+00	5.86E+00
