Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP60610	4.96E-01	9.57E-01	1.74E+00	7.54E-01	1.84E-01	6.95E-01	2.06E+00
SP64036	1.17E+01	1.41E+00	2.23E+00	1.02E+01	6.57E-01	1.00E+00	1.88E+00
SP60842	6.14E+00	8.88E-01	2.10E+00	5.61E+00	6.28E-01	9.77E-01	1.29E+00
CPCT02020307T	9.77E-01	1.53E+00	2.40E+00	1.19E+00	1.28E+00	1.32E+00	2.50E+00
CPCT02020333T	1.47E+01	1.23E+00	3.43E+00	1.41E+01	2.26E+00	9.82E-01	3.27E+00
CPCT02080024T	1.35E+00	1.37E+00	2.84E+00	1.28E+00	1.77E+00	9.75E-01	2.89E+00
CPCT02030259TII	8.46E+00	1.27E+00	2.56E+00	7.58E+00	1.80E+00	1.43E+00	1.76E+00
CPCT02040038T	1.70E+01	1.36E+00	1.84E+00	1.70E+01	1.61E+00	1.36E+00	2.32E+00
CPCT02030250T	1.35E+00	1.90E+00	4.69E+00	1.52E+00	1.97E+00	1.35E+00	5.05E+00
CPCT02050058T	2.80E+00	2.53E+00	4.02E+00	2.35E+00	2.46E+00	3.57E+00	4.63E+00
CPCT02020393T	1.96E+00	1.75E+00	3.27E+00	1.97E+00	2.22E+00	1.62E+00	3.70E+00
CPCT02030280T	1.70E+01	2.37E+00	3.69E+00	1.68E+01	1.71E+00	2.33E+00	3.26E+00
CPCT02030278T	1.88E+01	1.55E+00	4.09E+00	2.16E+01	1.64E+00	1.67E+00	3.89E+00
CPCT02100030T	2.45E+00	2.05E+00	3.14E+00	2.78E+00	2.62E+00	1.41E+00	3.34E+00
CPCT02060056T	5.42E+00	1.70E+00	2.90E+00	4.71E+00	1.88E+00	9.34E-01	3.37E+00
CPCT02030296T	1.37E+01	1.47E+00	2.81E+00	1.40E+01	2.38E+00	9.57E-01	3.30E+00
CPCT02060046T	6.06E-01	1.03E+00	1.50E+00	7.53E-01	1.04E+00	3.19E-01	1.38E+00
CPCT02130056T	1.77E+00	1.69E+00	3.12E+00	1.55E+00	1.87E+00	2.01E+00	3.31E+00
CPCT02180051T	1.05E+00	1.13E+00	2.02E+00	1.25E+00	1.67E+00	9.09E-01	2.18E+00
CPCT02070434T	2.69E+00	9.39E-01	3.91E+00	2.20E+00	1.85E+00	1.09E+00	3.44E+00
DRUP01210006T	6.56E+00	2.12E+00	6.59E+00	1.15E+01	1.15E+01	1.38E+00	1.71E+01
CPCT02020659T	3.72E+00	1.29E+00	9.50E-01	3.69E+00	1.56E+00	9.34E-01	1.60E+00
CPCT02080191T	1.99E+01	1.66E+00	4.51E+00	2.11E+01	3.10E+00	2.10E+00	3.82E+00
CPCT02330084T	1.04E+00	1.45E+00	2.29E+00	1.20E+00	1.22E+00	9.42E-01	2.61E+00
CPCT02360009T	2.22E+00	3.88E+00	4.05E+00	3.53E-01	2.44E+00	4.63E+00	4.17E+00
CPCT02060196T	8.55E-01	8.86E-01	1.93E+00	1.10E+00	1.11E+00	7.37E-01	2.39E+00
CPCT02290028T	9.14E-01	1.77E+00	2.94E+00	1.72E+00	1.96E+00	1.55E+00	3.51E+00
CPCT02030455T	8.63E+00	1.61E+00	2.17E+00	7.82E+00	2.27E+00	1.43E+00	3.03E+00
CPCT02080198T	4.17E-01	8.82E-01	1.24E+00	1.08E+00	1.58E+00	5.71E-01	1.63E+00
CPCT02010679T	3.82E-01	7.27E-01	9.77E-01	1.15E+00	1.35E+00	4.80E-01	9.23E-01
CPCT02100152T	1.35E+01	8.56E-01	3.69E+00	1.20E+01	2.43E+00	1.42E+00	3.18E+00
CPCT02070465T	2.67E+01	1.62E+00	3.73E+00	2.41E+01	2.43E+00	1.95E+00	3.18E+00
CPCT02040224T	6.39E+00	1.73E+00	3.45E+00	5.58E+00	1.91E+00	1.50E+00	3.59E+00
DRUP01060007T	5.22E-01	1.05E+00	1.07E+00	1.23E+00	1.85E+00	5.30E-01	1.57E+00
CPCT02040223T	9.02E-01	1.45E+00	3.48E+00	1.54E+00	1.68E+00	1.42E+00	3.72E+00
CPCT02270023T	7.83E+00	2.40E+00	3.40E+00	7.82E+00	1.91E+00	1.61E+00	4.09E+00
CPCT02220079T	1.49E+00	1.82E+00	3.09E+00	1.45E+00	1.37E+00	8.08E-01	3.47E+00
CPCT02230082T	4.90E+00	1.04E+00	2.13E+00	4.44E+00	1.66E+00	9.20E-01	2.09E+00
CPCT02090043T	8.26E-01	1.44E+00	1.79E+00	1.03E+00	1.21E+00	7.70E-01	2.05E+00
CPCT02130051T	7.84E+00	1.58E+00	2.48E+00	6.05E+00	3.39E+00	9.78E-01	1.76E+00
CPCT02030259TIII	6.98E+00	1.16E+00	2.34E+00	6.58E+00	1.89E+00	1.16E+00	2.06E+00
DRUP01020026T	1.48E+00	2.12E+00	3.05E+00	2.36E+00	3.11E+00	1.68E+00	1.99E+00
CPCT02210046T	1.26E+00	1.19E+00	2.53E+00	1.81E+00	1.91E+00	1.13E+00	2.27E+00
CPCT02120120T	4.94E-01	1.22E+00	1.34E+00	1.06E+00	1.73E+00	1.49E+00	1.24E+00
WIDE01010205T	6.72E+00	1.41E+00	3.00E+00	6.38E+00	1.88E+00	1.32E+00	2.38E+00
CPCT02340080T	7.61E-01	9.89E-01	1.56E+00	1.25E+00	1.53E+00	7.55E-01	1.49E+00
WIDE01010216T	1.55E+00	2.61E+00	3.07E+00	9.63E-01	1.55E+00	1.37E+00	3.70E+00
CPCT02130087T	2.20E+00	1.63E+00	4.42E+00	2.13E+00	2.36E+00	1.96E+00	4.92E+00
WIDE01010264T	1.02E+00	1.18E+00	1.61E+00	7.92E-01	1.22E+00	1.41E+00	1.75E+00
CPCT02130085T	9.37E-01	2.22E+00	3.22E+00	1.60E+00	2.10E+00	1.84E+00	3.15E+00
WIDE01010292T	5.48E-01	6.82E-01	4.42E-01	2.00E-02	1.11E+00	8.25E-01	1.44E+00
WIDE01010277T	6.44E-01	1.48E+00	2.02E+00	4.18E-01	8.54E-01	1.69E+00	2.07E+00
CPCT02120118T	8.72E-01	1.03E+00	2.45E-01	1.07E+00	1.47E+00	6.85E-01	1.47E+00
WIDE01010301T	3.38E+00	1.09E+00	2.05E+00	3.35E+00	1.53E+00	9.52E-01	2.04E+00
CPCT02220045T	3.45E+01	1.69E+00	5.05E+00	3.32E+01	2.28E+00	2.08E+00	1.41E+00
CPCT02130093T	1.08E+00	1.35E+00	1.89E+00	1.20E+00	1.59E+00	4.89E-01	2.27E+00
CPCT02030482T	1.74E+00	2.16E+00	4.42E+00	1.51E+00	2.01E+00	2.11E+00	4.18E+00
CPCT02030477T	6.40E-01	6.51E-01	1.33E+00	8.63E-01	1.18E+00	7.94E-01	1.07E+00
CPCT02370026T	5.60E-01	6.75E-01	1.56E+00	8.14E-01	4.93E-01	6.72E-01	1.68E+00
WIDE01010385T	1.89E+00	1.35E+00	2.95E+00	1.51E+00	1.75E+00	1.08E+00	2.79E+00
WIDE01010397T	1.12E+00	1.29E+00	2.13E+00	9.74E-01	1.32E+00	7.01E-01	2.34E+00
WIDE01010414T	7.33E+00	9.73E-01	2.86E+00	6.50E+00	1.30E+00	1.38E+00	2.50E+00
WIDE01010420T	3.80E+01	2.27E+00	6.18E+00	3.75E+01	2.10E+00	2.98E+00	4.68E+00
CPCT02270031T	3.89E-01	9.66E-01	1.47E+00	1.25E+00	1.92E+00	2.65E-01	1.73E+00
CPCT02120132T	9.44E-01	1.19E+00	2.17E+00	1.68E+00	1.83E+00	2.70E-01	2.40E+00
DRUP01010084T	2.61E+00	1.90E+00	5.25E+00	2.39E+00	1.92E+00	1.62E+00	6.20E+00
CPCT02020741T	1.48E+00	1.33E+00	2.53E+00	1.56E+00	2.17E+00	1.34E+00	2.45E+00
CPCT02020740T	1.53E+01	1.69E+00	1.76E+00	1.36E+01	2.64E+00	1.80E+00	2.80E+00
CPCT02030492T	2.21E+00	3.02E+00	4.88E+00	2.68E+00	2.33E+00	3.41E+00	4.86E+00
CPCT02070349T	5.97E-01	2.02E+00	4.70E+00	2.84E+00	1.99E+00	1.47E+00	5.02E+00
CPCT02070348T	9.40E-01	1.82E+00	3.42E+00	2.18E+00	2.51E+00	1.04E+00	3.61E+00
CPCT02060226T	1.66E+00	1.99E+00	3.66E+00	1.64E+00	1.98E+00	2.94E+00	3.63E+00
CPCT02230111T	9.38E-01	1.53E+00	2.88E+00	1.51E+00	1.83E+00	1.09E+00	3.60E+00
CPCT02080236T	9.10E-01	1.40E+00	2.68E+00	1.44E+00	1.45E+00	1.43E+00	2.79E+00
CPCT02030498T	5.20E-01	9.82E-01	2.15E+00	1.28E+00	1.58E+00	1.35E+00	1.23E+00
DRUP01050029T	6.20E-01	1.27E+00	1.60E+00	7.36E-01	1.21E+00	1.38E+00	1.39E+00
CPCT02030505T	7.35E+00	9.93E-01	2.41E+00	7.03E+00	1.94E+00	1.05E+00	2.00E+00
CPCT02120149T	8.54E-01	1.55E+00	3.17E+00	1.46E+00	1.56E+00	1.38E+00	3.67E+00
CPCT02070358T	8.35E-01	1.13E+00	2.39E+00	1.37E+00	1.84E+00	8.68E-01	2.25E+00
CPCT02060168T	5.67E-01	1.12E+00	1.67E+00	1.05E+00	1.41E+00	2.94E-01	1.89E+00
CPCT02030509T	7.89E+00	9.65E-01	2.35E+00	8.05E+00	1.35E+00	6.75E-01	2.02E+00
CPCT02210066T	1.39E+01	1.03E+00	3.27E+00	1.49E+01	1.92E+00	1.08E+00	2.79E+00
CPCT02030495T	1.00E+00	1.24E+00	1.74E+00	1.06E+00	1.35E+00	7.61E-01	2.19E+00
CPCT02060251T	1.21E-01	3.73E-01	1.24E+00	3.60E-01	8.62E-01	5.55E-01	1.23E+00
CPCT02380049T	7.90E-01	1.10E+00	1.81E+00	6.77E-01	1.71E+00	6.31E-01	1.94E+00
CPCT02300049T	7.56E-01	9.71E-01	1.41E+00	1.15E+00	1.22E+00	6.92E-01	1.22E+00
CPCT02140079T	2.24E-01	1.05E+00	1.49E+00	1.30E+00	1.69E+00	4.95E-01	2.25E+00
CPCT02110074T	1.12E+00	1.80E+00	3.40E+00	1.57E+00	1.64E+00	1.56E+00	4.06E+00
CPCT02210065T	1.30E+00	2.62E+00	3.25E+00	1.23E+00	1.47E+00	3.64E+00	1.50E+00
CPCT02120153T	1.67E+00	1.73E+00	4.31E+00	1.47E+00	1.48E+00	1.44E+00	4.96E+00
CPCT02110078T	1.66E+00	1.45E+00	3.66E+00	1.98E+00	2.17E+00	2.05E+00	3.27E+00
CPCT02030517T	1.59E+00	1.88E+00	2.01E+00	1.51E+00	3.04E+00	1.89E+00	2.76E+00
CPCT02020466T	8.73E+00	1.48E+00	2.76E+00	7.48E+00	2.00E+00	1.40E+00	2.37E+00
CPCT02070397T	3.20E-01	9.61E-01	1.82E+00	1.25E+00	1.51E+00	5.10E-01	1.60E+00
CPCT02050203T	2.07E+01	1.49E+00	3.41E+00	2.10E+01	1.79E+00	1.33E+00	7.58E-01
CPCT02020572T	1.07E+01	1.94E+00	2.98E+00	9.06E+00	3.39E+00	7.96E-01	3.20E+00
CPCT02060142T	9.98E+00	1.12E+00	2.16E+00	9.34E+00	2.15E+00	1.12E+00	2.12E+00
CPCT02230050T	1.88E+01	1.52E+00	4.56E+00	2.07E+01	2.06E+00	2.48E+00	3.54E+00
CPCT02070222T	8.48E-01	7.02E-01	1.58E+00	1.26E+00	1.44E+00	5.43E-01	1.62E+00
CPCT02010646T	2.12E-01	2.06E+00	1.54E+00	1.53E+00	1.70E+00	2.27E+00	2.34E+00
CPCT02070418T	1.05E+00	1.47E+00	2.36E+00	9.11E-01	1.04E+00	9.83E-01	2.43E+00
CPCT02080160T	1.95E+01	2.40E+00	3.04E+00	1.98E+01	2.83E+00	1.60E+00	3.11E+00
CPCT02100112T	1.44E+00	1.47E+00	2.50E+00	1.87E+00	2.61E+00	9.44E-01	3.66E+00
CPCT02100119T	1.93E+00	2.00E+00	3.95E+00	1.85E+00	1.79E+00	2.76E+00	3.89E+00
CPCT02340032T	1.08E+00	2.01E+00	2.78E+00	4.38E-01	1.56E+00	1.64E+00	2.85E+00
CPCT02020513T	5.71E-01	1.04E+00	1.50E+00	5.32E-01	1.14E+00	3.42E-01	1.31E+00
CPCT02180025T	2.84E+00	1.63E+00	4.10E+00	2.99E+00	1.11E+00	2.38E+00	3.70E+00
CPCT02120022T	1.03E+00	1.11E+00	2.38E+00	9.73E-01	1.17E+00	8.57E-01	2.39E+00
CPCT02020516T	1.04E+00	2.01E+00	2.98E+00	1.08E+00	1.85E+00	1.64E+00	3.22E+00
CPCT02060089T	4.83E-01	1.92E+00	2.04E+00	8.88E-01	1.19E+00	1.96E+00	2.52E+00
CPCT02090018T	9.22E-01	1.36E+00	3.27E+00	1.23E+00	1.04E+00	1.13E+00	3.39E+00
CPCT02060094T	9.79E-01	1.22E+00	1.71E+00	1.08E+00	1.37E+00	8.70E-01	1.87E+00
CPCT02120028T	1.28E+00	2.01E+00	2.61E+00	1.18E+00	1.61E+00	1.78E+00	2.95E+00
CPCT02090019T	1.86E+01	1.23E+00	3.74E+00	1.83E+01	2.45E+00	1.43E+00	3.44E+00
CPCT02060105T	7.95E+00	8.64E-01	2.27E+00	7.43E+00	1.87E+00	1.17E+00	2.04E+00
CPCT02020544T	1.13E+01	7.80E-01	2.85E+00	1.18E+01	1.90E+00	1.06E+00	2.57E+00
CPCT02060110T	7.07E-01	6.14E-01	9.16E-01	5.97E-01	1.01E+00	4.13E-01	1.13E+00
CPCT02030355T	9.56E-01	1.30E+00	2.48E+00	9.59E-01	1.19E+00	7.22E-01	2.79E+00
CPCT02040127T	1.24E+00	1.65E+00	2.98E+00	1.60E+00	1.70E+00	1.57E+00	3.04E+00
CPCT02070190T	7.64E-01	1.73E+00	2.40E+00	9.94E-01	1.35E+00	2.13E+00	2.36E+00
CPCT02090020T	3.62E-01	9.08E-01	9.85E-01	3.23E-01	8.91E-01	4.07E-01	1.05E+00
DRUP01020004T	4.12E-01	1.21E+00	1.36E+00	6.79E-01	1.19E+00	1.04E-01	1.81E+00
CPCT02060120T	7.94E+00	4.58E+00	4.46E+00	8.31E+00	1.96E+00	6.28E+00	2.37E+00
CPCT02070210T	1.87E+00	3.98E+00	3.71E+00	9.79E-01	2.65E+00	4.28E+00	3.32E+00
CPCT02040144T	1.26E+01	2.42E+00	4.39E+00	1.31E+01	3.07E+00	2.53E+00	4.56E+00
CPCT02040143T	9.88E-01	1.19E+00	1.89E+00	1.25E+00	1.66E+00	1.26E+00	1.59E+00
CPCT02020593T	1.78E+00	2.58E+00	4.35E+00	1.34E+00	1.74E+00	2.11E+00	4.89E+00
CPCT02180005T	1.17E+00	2.08E+00	2.12E+00	1.04E+00	1.95E+00	1.83E+00	2.18E+00
CPCT02030299T	1.19E+01	1.24E+00	3.67E+00	1.04E+01	2.31E+00	1.20E+00	3.33E+00
CPCT02020420T	8.31E-01	1.34E+00	1.54E+00	1.23E+00	1.62E+00	7.56E-01	1.70E+00
CPCT02030303T	1.27E+01	1.13E+00	2.65E+00	1.13E+01	1.68E+00	9.35E-01	2.40E+00
CPCT02070058T	1.40E+01	1.32E+00	2.36E+00	1.17E+01	1.91E+00	1.03E+00	3.55E+00
CPCT02040050T	5.76E+00	9.74E-01	1.73E+00	5.84E+00	1.12E+00	6.93E-01	1.70E+00
CPCT02020434T	1.35E+00	1.66E+00	3.03E+00	1.21E+00	1.48E+00	1.24E+00	2.89E+00
CPCT02220006T	1.44E+00	1.95E+00	4.60E+00	1.61E+00	1.46E+00	1.24E+00	4.77E+00
DRUP01140003T	5.97E-01	1.25E+00	1.90E+00	9.62E-01	1.03E+00	1.94E-01	1.93E+00
CPCT02020459T	8.46E+00	8.36E-02	2.54E+00	7.94E+00	1.68E+00	9.27E-01	2.48E+00
