MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Ins:C:1	2.89E-05	1.57E-04	8.45E-05	2.37E-04	2.48E-04	3.30E-04	8.78E-05	4.17E-04	5.92E-04
1:Ins:C:2	5.69E-05	8.18E-05	9.15E-05	2.24E-04	1.73E-04	1.64E-04	1.23E-04	3.25E-04	9.50E-05
1:Ins:C:3	7.93E-05	1.81E-04	6.43E-05	1.83E-04	1.37E-04	2.64E-04	6.40E-05	3.11E-04	2.78E-04
1:Ins:C:4	2.37E-04	1.17E-04	1.04E-04	3.86E-04	1.26E-04	2.21E-04	5.84E-05	4.74E-04	2.83E-04
1:Ins:C:5	5.09E-04	6.24E-04	2.73E-04	7.42E-04	2.02E-04	6.36E-04	9.73E-05	9.69E-04	8.96E-04
1:Ins:T:0	2.87E-04	5.46E-04	1.64E-04	5.56E-04	3.80E-04	5.28E-04	2.14E-04	8.28E-04	8.96E-04
1:Ins:T:1	3.16E-04	1.63E-04	2.79E-04	9.85E-04	7.35E-04	5.51E-04	2.04E-04	1.90E-03	7.35E-04
1:Ins:T:2	4.26E-04	2.21E-04	2.12E-04	1.02E-03	5.03E-04	3.23E-04	1.17E-04	1.11E-03	5.36E-04
1:Ins:T:3	2.89E-04	1.73E-04	2.13E-04	6.64E-04	4.08E-04	1.56E-04	1.74E-04	8.03E-04	5.83E-04
1:Ins:T:4	3.48E-04	1.62E-04	2.51E-04	8.38E-04	4.74E-04	3.08E-04	8.23E-05	1.03E-03	6.02E-04
1:Ins:T:5	4.93E-03	4.94E-03	2.73E-03	1.26E-02	2.69E-03	8.72E-03	1.63E-03	1.21E-02	8.55E-03
2:Del:R:0	2.23E-04	6.20E-04	1.02E-04	8.94E-04	4.05E-04	4.27E-04	1.67E-04	1.34E-03	7.44E-04
2:Del:R:1	4.05E-04	8.76E-04	3.06E-04	1.90E-03	6.88E-04	3.05E-04	2.80E-04	2.79E-03	1.05E-03
2:Del:R:2	2.30E-04	1.64E-04	1.11E-04	4.30E-04	2.96E-04	2.54E-04	8.45E-05	7.27E-04	4.93E-04
2:Del:R:3	9.24E-04	4.07E-04	8.78E-05	1.12E-03	1.38E-04	1.46E-04	5.94E-05	8.15E-04	2.59E-04
2:Del:R:4	5.71E-04	2.36E-04	3.83E-05	6.50E-04	1.36E-04	1.77E-04	2.22E-05	6.22E-04	1.66E-04
2:Del:R:5	1.42E-03	6.20E-04	4.41E-05	1.44E-03	8.20E-05	3.30E-04	2.21E-05	1.23E-03	2.39E-04
3:Del:R:0	5.88E-05	9.32E-05	8.96E-05	3.22E-04	3.06E-04	2.42E-04	1.80E-04	5.19E-04	1.12E-06
3:Del:R:1	5.58E-04	6.20E-04	2.08E-04	2.28E-03	7.19E-04	4.86E-04	1.81E-04	3.17E-03	5.68E-04
3:Del:R:2	1.35E-04	1.72E-04	7.22E-05	4.76E-04	2.22E-04	1.95E-04	8.71E-05	6.01E-04	2.62E-04
3:Del:R:3	6.48E-05	9.30E-05	1.51E-06	1.53E-04	1.10E-04	7.56E-05	4.20E-05	2.36E-04	1.98E-04
3:Del:R:4	3.32E-05	4.82E-05	7.42E-06	6.14E-05	9.43E-06	6.17E-05	3.27E-05	7.76E-05	1.30E-04
3:Del:R:5	6.85E-05	6.43E-05	2.54E-05	6.88E-05	9.11E-06	2.62E-05	2.20E-05	1.21E-04	2.29E-05
4:Del:R:0	1.12E-04	1.09E-04	1.04E-04	4.14E-04	3.01E-04	3.05E-04	2.11E-04	6.63E-04	2.43E-04
4:Del:R:1	3.13E-04	5.30E-04	2.83E-04	1.52E-03	4.33E-04	5.36E-04	2.48E-04	2.18E-03	5.96E-04
4:Del:R:2	1.40E-04	2.13E-04	1.01E-04	3.20E-04	8.55E-05	2.34E-04	6.31E-05	5.40E-04	1.41E-04
4:Del:R:3	5.16E-05	1.17E-04	8.36E-05	2.07E-04	9.55E-05	1.50E-04	3.26E-05	2.97E-04	1.65E-04
4:Del:R:4	2.67E-05	6.54E-05	3.24E-05	7.51E-05	1.86E-05	1.01E-04	4.04E-05	6.00E-05	1.45E-04
4:Del:R:5	4.94E-05	7.66E-05	2.33E-05	9.47E-05	1.03E-05	5.69E-05	1.47E-05	1.22E-04	1.05E-04
5:Del:R:0	1.39E-04	2.33E-05	1.22E-04	2.20E-03	2.21E-03	2.79E-03	8.24E-04	3.77E-03	7.25E-05
5:Del:R:1	3.11E-04	5.41E-04	1.95E-04	6.45E-04	2.98E-04	3.52E-04	2.02E-04	9.36E-04	6.59E-04
5:Del:R:2	4.44E-05	1.62E-04	5.72E-05	1.38E-04	2.27E-05	1.60E-04	7.23E-05	1.31E-04	2.77E-04
5:Del:R:3	1.83E-05	6.92E-05	2.99E-05	5.85E-05	1.58E-08	7.32E-05	2.74E-05	7.80E-05	5.60E-05
5:Del:R:4	8.60E-06	3.51E-06	1.24E-09	1.02E-05	6.51E-09	3.54E-09	1.66E-05	2.13E-05	5.76E-09
5:Del:R:5	6.98E-06	1.57E-05	1.12E-06	1.76E-05	1.55E-05	6.06E-06	1.96E-05	1.13E-05	8.29E-06
2:Ins:R:0	2.27E-04	1.11E-03	2.41E-04	9.21E-04	2.92E-04	9.01E-04	6.57E-05	1.10E-03	1.49E-03
2:Ins:R:1	5.57E-05	2.27E-04	1.22E-04	3.87E-04	2.34E-04	2.90E-04	1.33E-04	6.81E-04	3.37E-04
2:Ins:R:2	7.03E-05	1.73E-04	1.05E-04	2.09E-04	1.35E-04	1.11E-04	7.43E-05	3.13E-04	3.09E-04
2:Ins:R:3	5.72E-05	9.27E-05	6.54E-05	1.44E-04	9.29E-05	1.79E-04	8.41E-05	1.87E-04	1.95E-04
2:Ins:R:4	2.09E-04	3.16E-04	1.21E-04	3.05E-04	6.83E-05	2.35E-04	6.75E-05	3.46E-04	4.24E-04
2:Ins:R:5	6.97E-04	1.82E-03	5.19E-04	2.09E-03	6.69E-05	1.24E-03	5.15E-05	1.98E-03	1.90E-03
3:Ins:R:0	1.05E-04	4.85E-04	1.05E-04	4.09E-04	4.35E-05	4.45E-04	1.20E-04	4.77E-04	8.17E-04
3:Ins:R:1	1.31E-04	9.61E-05	9.67E-05	2.01E-04	1.55E-04	1.84E-04	1.04E-04	3.32E-04	4.13E-04
3:Ins:R:2	3.35E-05	4.42E-05	2.51E-05	7.48E-05	7.18E-05	4.43E-05	5.22E-05	8.86E-05	1.57E-04
3:Ins:R:3	1.26E-05	3.38E-05	5.08E-06	4.67E-05	4.32E-05	4.65E-05	2.24E-05	6.47E-05	9.60E-05
3:Ins:R:4	2.07E-05	3.12E-05	1.14E-05	2.90E-05	2.18E-06	4.57E-05	5.72E-10	5.11E-05	8.37E-05
3:Ins:R:5	1.02E-04	1.17E-04	6.32E-05	1.52E-04	1.45E-05	9.43E-05	1.93E-05	2.13E-04	2.91E-04
4:Ins:R:0	1.91E-04	9.29E-04	1.26E-04	8.15E-04	2.59E-05	7.09E-04	1.38E-04	8.14E-04	1.03E-03
4:Ins:R:1	1.30E-04	1.26E-04	1.12E-04	3.55E-04	2.91E-04	1.61E-04	5.99E-05	5.35E-04	3.57E-04
4:Ins:R:2	4.02E-05	1.31E-04	7.69E-06	9.38E-05	6.05E-05	1.34E-04	4.70E-05	1.60E-04	3.54E-04
4:Ins:R:3	2.92E-05	2.66E-05	1.16E-05	5.86E-05	1.44E-05	5.66E-05	3.19E-05	8.46E-05	9.71E-05
4:Ins:R:4	4.18E-05	7.35E-05	4.53E-05	9.67E-05	2.39E-05	8.01E-05	1.27E-05	6.96E-05	1.60E-04
4:Ins:R:5	4.44E-05	1.24E-04	6.93E-05	1.22E-04	3.85E-09	8.17E-05	4.45E-07	1.62E-04	2.92E-04
5:Ins:R:0	4.84E-04	3.08E-03	5.09E-08	4.62E-03	3.70E-09	5.37E-03	2.83E-05	2.43E-03	2.11E-03
5:Ins:R:1	3.10E-04	3.38E-04	2.36E-04	6.51E-04	6.79E-04	4.82E-04	3.00E-04	1.17E-03	7.42E-04
5:Ins:R:2	7.03E-05	1.08E-04	1.35E-05	1.01E-04	1.36E-05	1.18E-04	9.66E-05	9.55E-05	2.11E-04
5:Ins:R:3	2.77E-05	7.47E-05	2.55E-05	6.84E-05	4.92E-05	7.93E-05	7.49E-06	1.14E-04	1.34E-04
5:Ins:R:4	1.36E-05	3.82E-05	1.28E-05	5.62E-05	5.41E-06	2.45E-05	1.32E-05	1.00E-04	7.07E-05
5:Ins:R:5	2.40E-05	1.71E-05	4.05E-06	4.65E-05	3.50E-05	7.45E-06	4.50E-05	6.78E-05	1.19E-04
2:Del:M:1	3.99E-04	1.05E-03	2.28E-04	1.67E-03	6.87E-04	6.16E-04	2.36E-04	2.48E-03	9.87E-04
3:Del:M:1	2.60E-05	1.93E-04	9.96E-05	3.03E-04	3.60E-04	2.66E-04	1.66E-04	6.45E-04	2.31E-04
3:Del:M:2	2.77E-04	3.05E-04	1.73E-04	1.00E-03	3.53E-04	2.19E-04	1.94E-04	1.60E-03	5.94E-04
4:Del:M:1	8.67E-05	3.16E-04	4.16E-05	4.54E-04	3.32E-04	2.56E-04	1.34E-04	7.67E-04	2.88E-04
4:Del:M:2	1.26E-04	2.60E-04	1.14E-04	7.09E-04	2.82E-04	3.13E-04	1.84E-04	1.04E-03	3.75E-04
4:Del:M:3	2.00E-04	4.45E-04	2.04E-04	1.05E-03	3.85E-04	3.95E-04	1.90E-04	1.66E-03	4.21E-04
5:Del:M:1	2.84E-04	4.47E-04	1.14E-04	1.61E-03	2.35E-03	1.36E-03	8.00E-04	3.77E-03	8.79E-04
5:Del:M:2	3.33E-04	2.07E-04	1.91E-04	7.02E-04	1.06E-03	4.94E-04	9.54E-04	1.65E-03	8.42E-04
5:Del:M:3	2.19E-04	2.84E-04	1.09E-04	4.25E-04	4.52E-04	3.31E-04	8.44E-04	4.54E-04	7.66E-04
5:Del:M:4	1.41E-04	1.09E-04	1.26E-04	2.09E-04	1.13E-04	2.96E-04	6.10E-04	2.12E-04	5.34E-04
5:Del:M:5	3.44E-04	2.98E-04	2.18E-04	4.31E-04	2.96E-04	4.37E-04	5.80E-04	5.68E-04	3.30E-04
