Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
WIDE01010078T	5	0	40	2	306	24	22	25	86	121	35	0	43	12	14	20
CPCT02130054T	36	125	39	11	35	25	81	19	15	7	29	55	6	0	41	13
CPCT02040228T	12	68	4	25	40	10	57	9	10	11	17	33	27	13	17	4
WIDE01010051T	12	41	24	2	21	48	10	9	34	12	46	99	0	33	37	10
CPCT02050319T	8	0	0	0	0	43	99	23	27	7	19	3	1	2	41	16
CPCT02020689T	5	70	11	6	118	5	101	20	3	56	21	0	55	5	6	19
WIDE01010043T	22	38	8	20	48	12	8	17	25	39	37	28	14	4	14	5
WIDE01010112T	224	194	40	16	222	37	17	8	43	86	36	56	100	12	10	25
WIDE01010092T	16	61	7	10	16	5	15	15	7	15	21	45	30	12	3	0
WIDE01010119T	100	135	26	0	35	55	8	22	22	28	34	28	35	21	86	3
CPCT02170022T	7	63	5	0	23	15	101	16	20	20	14	23	11	2	12	1
WIDE01010120T	1	20	22	10	30	6	12	5	8	19	1	36	16	2	8	10
WIDE01010127T	266	255	3455	224	99	72	19	655	323	127	24	37	0	84	39	17
CPCT02300036T	70	372	64	17	72	17	51	43	42	70	66	11	62	7	33	11
WIDE01010146T	9	7	26	1	112	0	5	19	20	29	15	0	37	6	12	0
CPCT02070309T	12	32	21	1	42	8	65	10	25	34	56	12	0	6	19	11
WIDE01010157T	94	142	1496	51	124	31	16	344	154	66	94	46	4	40	37	37
WIDE01010170T	66	75	13	0	9	7	11	24	15	25	13	44	16	7	24	2
CPCT02020696T	8	21	43	0	101	3	77	18	0	1	14	0	34	4	3	1
CPCT02030471T	6	55	8	1	42	16	209	9	10	8	14	28	0	2	45	9
CPCT02130032T	7	16	18	1	80	17	117	11	23	0	34	0	0	4	25	14
CPCT02070310T	502	530	0	15	92	9	60	14	54	42	54	129	0	604	40	23
WIDE01010164T	64	107	35	40	57	0	31	54	86	112	93	17	22	51	8	19
WIDE01010190T	9	29	27	13	13	0	15	13	30	2	46	19	16	5	0	11
WIDE01010182T	315	317	69	32	300	50	17	32	87	83	80	81	12	59	25	16
DRUP01050040TII	612	509	0	8	21	11	6	42	267	10	0	278	0	62	0	13
WIDE01010225T	106	138	15	17	1	18	39	4	64	14	101	57	18	7	0	1
CPCT02050348T	35	32	21	9	27	0	38	21	100	38	40	5	32	4	20	6
WIDE01010275T	32	86	47	0	287	19	15	10	35	66	0	28	60	12	17	24
CPCT02010810T	13	47	18	18	0	10	47	9	7	14	33	15	23	7	12	6
CPCT02060206T	62	90	3009	80	77	11	169	474	305	59	76	45	25	82	0	24
WIDE01010284T	13	61	12	2	0	5	14	14	16	1	21	31	17	2	1	11
WIDE01010330T	8	48	8	6	31	8	0	14	18	9	25	34	0	2	19	0
WIDE01010312T	112	56	2923	92	154	43	20	595	132	73	0	94	0	74	10	10
WIDE01010317T	229	217	42	32	80	17	51	54	78	702	47	84	57	44	11	4
WIDE01010337T	46	291	305	23	65	5	51	72	31	61	104	4	15	30	62	1
CPCT02220043T	447	472	31	0	16	21	110	451	140	67	206	67	125	177	0	29
CPCT02130094T	67	368	35	27	370	35	44	19	34	117	31	25	88	19	5	25
WIDE01010329T	251	276	1652	123	59	21	50	170	40	255	133	103	26	53	51	29
WIDE01010331T	12	54	4	2	56	7	15	15	5	0	12	25	2	13	29	4
CPCT02010828T	59	160	752	70	35	18	60	61	47	52	83	44	41	14	0	18
WIDE01010101T	86	323	1550	46	88	48	37	362	188	55	42	0	21	54	14	18
WIDE01010349T	1	15	23	10	39	0	23	18	39	25	35	0	37	6	0	8
WIDE01010342T	17	164	35	1	53	15	16	19	4	13	25	37	0	13	11	6
WIDE01010359T	3	10	18	15	9	8	20	13	6	6	14	16	7	7	23	6
WIDE01010370T	11	0	15	0	74	16	15	24	26	26	41	5	0	5	7	2
WIDE01010369T	10	244	15	10	34	20	23	19	0	23	33	9	65	5	3	5
CPCT02340084T	96	159	271	51	117	7	12	60	31	20	63	71	45	12	2	0
DRUP01030015T	54	213	72	36	15	29	24	428	32	29	6	2	67	13	0	13
CPCT02060236T	9	49	12	5	30	12	82	18	20	5	5	17	20	4	27	5
CPCT02120125T	45	85	1325	31	56	15	25	304	154	5	52	32	0	37	62	16
CPCT02230098T	2054	191	0	88	8	32	43	0	32	2	0	192	0	18	0	22
DRUP01090015T	0	0	16	5	36	22	47	12	6	2	0	33	0	10	8	4
WIDE01010401T	38	45	19	17	77	48	23	9	54	35	70	25	16	2	45	4
CPCT02230105T	9	8	33	0	38	2	49	1	13	10	15	40	0	6	8	0
CPCT02080223T	35	45	20	0	55	13	98	7	38	492	42	73	38	10	1	22
CPCT02020730T	16	49	79	0	290	12	78	7	74	18	111	29	0	4	11	17
CPCT02010831T	225	89	1046	72	85	20	36	179	140	151	178	100	26	69	2	18
WIDE01010428T	20	41	1	15	17	9	21	9	19	1	30	12	43	4	0	13
CPCT02290039T	1167	786	8	8	2	25	121	0	114	75	89	137	156	40	42	82
CPCT02010843T	34	25	5	0	57	8	92	9	14	8	15	29	0	4	32	3
CPCT02130103T	46	255	34	8	173	8	83	4	26	55	24	75	32	0	38	40
CPCT02070337T	50	26	36	23	4	9	85	0	43	345	44	69	2	24	63	11
WIDE01010440T	3	37	28	17	92	5	16	11	7	0	31	10	10	13	3	7
WIDE01010404T	173	203	19	8	17	17	30	24	56	19	4	132	70	11	0	3
CPCT02080229T	33	68	241	0	35	35	72	38	27	29	40	20	0	17	18	7
CPCT02050363T	66	187	43	6	0	31	84	8	30	20	86	93	59	11	0	7
CPCT02040250T	32	89	0	6	28	3	69	7	13	29	52	6	49	7	0	9
CPCT02040251T	30	37	153	1	56	20	78	22	41	2	37	2	33	5	6	3
CPCT02260022T	367	411	0	0	13	30	8	22	24	15	113	84	17	26	11	14
CPCT02340090T	118	216	25	25	21	21	16	27	9	21	16	47	0	15	47	19
CPCT02450013T	25	59	19	1	46	24	43	6	0	27	0	70	31	2	29	0
CPCT02070347T	83	280	31	1	243	49	60	11	69	50	61	55	58	17	2	18
CPCT02060140T	4	27	35	2	14	0	34	18	10	7	26	32	10	3	74	2
CPCT02020720T	0	25	15	4	26	7	50	3	5	0	13	0	13	0	6	11
CPCT02230109T	393	564	18	7	0	39	93	19	19	26	82	64	101	57	31	5
DRUP01090019T	281	252	72	8	74	50	40	95	51	59	37	20	72	12	61	24
CPCT02120144T	12	0	1	3	103	0	10	22	15	36	54	19	29	2	0	6
CPCT02080240T	45	273	214	18	76	8	20	23	44	27	78	8	21	10	17	1
CPCT02130125T	40	55	18	9	35	37	37	7	36	56	29	18	96	11	7	17
CPCT02070355T	8	3	9	1	29	9	42	8	11	9	6	24	33	4	0	4
CPCT02010872T	6	0	10	3	14	18	37	27	6	1	17	22	35	2	5	4
CPCT02010878T	24	136	33	0	0	14	86	1	117	22	2	43	43	13	24	25
CPCT02090054T	741	940	231	25	60	146	70	63	284	40	332	4	16	269	204	57
CPCT02330117T	273	256	21	0	177	48	13	13	37	48	12	63	57	10	43	10
CPCT02170031T	327	723	43	19	0	34	45	15	0	16	30	101	59	38	63	47
CPCT02020765T	10	68	10	0	49	8	75	9	26	357	46	34	0	13	0	5
CPCT02010851T	2	9	20	4	14	0	92	2	13	9	31	12	13	2	22	6
CPCT02020756T	13	14	46	9	126	15	62	16	39	30	44	21	0	4	14	3
DRUP01170001T	60	456	7	0	16	0	42	62	177	1	0	114	29	8	8	4
WIDE01010617T	165	166	55	0	30	31	18	19	38	36	34	24	0	14	76	6
WIDE01010627T	5	32	17	4	31	23	13	4	10	23	59	9	0	3	9	9
CPCT02030502T	29	15	58	9	33	10	18	24	37	12	46	18	84	13	9	4
CPCT02030507T	212	107	12	0	21	15	49	5	12	21	34	35	28	8	25	5
WIDE01010595T	91	555	0	17	10	28	10	88	23	30	28	79	83	7	26	39
CPCT02040273T	5	107	18	9	59	26	31	46	11	31	37	15	14	14	1	16
CPCT02030520T	52	172	39	1	126	38	44	6	10	26	21	28	68	8	1	5
CPCT02110075T	747	686	9	30	14	36	82	12	34	40	147	58	89	49	39	20
CPCT02290050T	137	154	50	0	41	20	77	18	27	31	52	35	0	10	54	4
CPCT02290053T	3	39	0	6	23	0	52	6	10	12	14	28	29	4	13	9
CPCT02080257T	31	63	27	13	29	3	29	5	8	20	14	33	0	2	34	5
CPCT02290054T	12	115	40	6	60	10	35	24	3	16	16	18	46	3	15	3
CPCT02080256T	34	123	11	16	56	8	84	9	3	34	19	11	90	3	2	6
CPCT02030497T	107	1	1411	79	66	19	98	182	81	97	130	15	103	59	0	16
DRUP01290001T	1173	766	0	11	0	28	117	3	128	90	103	102	146	48	41	82
CPCT02070372T	6	17	28	14	55	10	55	3	7	0	0	10	15	8	26	5
CPCT02290051T	4	22	14	5	0	14	107	8	24	6	21	22	9	4	18	8
CPCT02020815T	112	48	5075	161	22	39	22	1069	515	0	140	29	0	93	12	16
CPCT02040271T	13	20	23	11	67	9	129	9	34	35	33	0	0	11	2	6
CPCT02130154T	4	37	11	12	16	0	17	2	21	8	7	24	27	2	26	6
CPCT02120164T	233	518	1163	114	16	43	95	158	78	65	131	106	54	80	74	44
CPCT02020797T	5	16	0	0	10	4	53	5	5	15	15	11	19	8	11	5
DRUP01010099T	160	358	21	18	5	45	63	22	14	46	51	4	29	11	99	13
CPCT02340104T	5	14	19	6	63	17	46	10	9	6	28	27	0	1	44	1
CPCT02380018T	163	251	37	0	0	33	150	7	52	397	217	32	0	107	37	5
CPCT02340010TIII	219	73	0	33	54	1988	192	5	11	99	0	30	0	17	198	6
CPCT02060033TII	83	65	14	6	86	66	210	19	30	49	8	50	93	17	23	28
CPCT02020582T	3	61	13	0	22	17	41	13	18	35	30	30	0	7	39	5
DRUP01050040T	425	398	3	10	42	13	9	13	100	5	15	112	0	10	8	2
CPCT02180041T	108	137	40	2	33	26	88	34	15	42	39	45	52	19	20	10
CPCT02060137T	2	11	13	9	1	6	38	1	19	9	25	0	0	4	17	6
CPCT02070403T	1	0	6	0	27	1	13	5	3	5	0	21	19	0	2	10
CPCT02050264T	103	229	12	4	34	5	80	23	19	33	46	36	39	3	20	14
CPCT02060143T	466	387	921	105	130	38	60	272	82	111	116	0	0	33	60	2
CPCT02010988T	11	51	3	8	27	8	54	21	22	6	24	0	0	15	45	8
CPCT02010993T	60	41	32	23	246	47	12	15	35	81	10	44	87	18	0	29
CPCT02450003T	33	190	64	24	37	14	46	19	1	17	29	28	39	9	43	15
CPCT02230049T	13	128	239	6	143	22	131	58	53	683	18	51	31	39	49	20
CPCT02010995T	29	114	49	12	47	43	51	13	40	25	34	0	54	16	11	9
CPCT02010878TII	25	126	29	0	3	26	34	3	109	17	1	91	40	78	18	35
CPCT02010656T	1	10	3	7	1	0	75	0	4	8	6	11	0	4	0	15
CPCT02010645T	11	53	8	0	21	5	61	10	15	2	21	25	0	8	7	7
DRUP01330016T	473	689	92	11	470	38	0	108	81	153	52	271	65	205	0	40
DRUP01080005T	24	25	2620	123	119	56	353	410	262	45	33	97	0	67	0	0
CPCT02020879T	61	67	20	9	122	11	13	9	18	15	1	26	35	9	19	7
DRUP01090004T	16	13	28	21	156	196	51	24	51	60	74	90	0	10	6	21
CPCT02020613T	21	104	42	1	71	11	54	31	56	55	79	6	52	19	11	8
DRUP01110006T	117	344	35	15	32	10	24	20	27	21	53	24	0	19	69	17
CPCT02010993TII	65	61	38	3	267	38	17	14	28	79	8	34	68	5	0	31
CPCT02060125T	69	181	35	9	83	34	146	13	16	50	19	33	96	12	12	20
CPCT02010647T	62	227	0	23	29	27	116	5	16	19	126	0	46	12	0	23
CPCT02170013T	985	266	5	0	35	48	109	16	44	36	138	20	2	28	50	6
CPCT02170009T	15	25	17	19	39	1	129	20	24	2	30	27	27	5	4	6
CPCT02170012T	48	209	8	7	54	0	126	33	98	0	0	20	19	11	0	7
CPCT02020608T	3	21	8	0	36	8	129	2	4	9	1	5	0	2	36	1
CPCT02010653T	6	21	16	12	21	3	105	7	16	12	37	15	0	6	9	5
CPCT02230061T	295	322	37	31	56	50	78	11	15	15	23	60	127	3	56	15
CPCT02050282T	245	344	34	16	19	28	93	33	63	86	99	56	70	35	48	13
CPCT02010560T	9	10	2	6	13	5	12	5	12	6	11	20	12	3	4	9
CPCT02380007T	14	67	14	3	0	13	28	5	5	13	23	9	9	2	9	6
CPCT02380006T	97	69	844	40	67	28	25	135	62	38	89	20	2	33	41	25
CPCT02080105T	179	237	1959	173	56	72	15	468	201	54	134	57	0	45	35	31
CPCT02340010T	218	66	3	37	36	1981	30	13	11	107	2	44	0	15	209	8
CPCT02010574T	17	60	21	4	12	10	21	12	17	16	11	31	45	7	13	6
CPCT02180026T	433	436	68	8	332	52	29	37	68	137	113	0	85	126	26	24
CPCT02100074T	8	165	22	10	25	33	45	6	20	15	24	34	44	4	37	18
CPCT02120018T	18	120	21	9	24	19	28	10	33	1	22	82	10	5	18	17
CPCT02380008T	3	347	44	0	29	5	9	21	7	21	15	37	54	1	18	11
CPCT02170003T	12	56	21	0	19	5	148	10	20	9	12	21	5	0	18	6
CPCT02020523T	63	42	0	4	60	9	36	9	28	63	27	14	98	16	13	23
CPCT02060081T	121	160	27	19	17	27	17	0	22	26	15	36	0	8	60	12
CPCT02110035T	6	2	6	16	18	13	33	8	10	23	12	28	40	5	17	10
CPCT02080118T	8	95	31	2	29	16	4	23	12	19	0	29	1	6	37	16
CPCT02010589T	0	4	5	0	17	6	25	1	5	6	22	15	33	0	31	6
CPCT02030349T	44021	2347	348	8626	0	114	48	83	0	42	284	0	0	39	0	12
CPCT02110039T	67	175	13	9	0	5	71	11	8	1	3	46	60	6	25	19
CPCT02030353T	276	340	42	10	207	26	47	10	117	912	116	127	0	38	83	17
CPCT02020540T	113	94	581	79	60	16	60	98	47	61	102	22	96	44	24	11
CPCT02010611T	0	1	2	1	17	9	27	7	9	1	4	1	16	0	7	0
CPCT02010608T	33	10	17	15	18	7	17	0	29	10	29	17	30	10	16	6
CPCT02330041T	675	564	240	0	80	170	18	45	545	0	125	9	109	557	0	71
CPCT02380013T	11	6	0	9	15	8	23	3	5	8	7	8	19	8	21	10
CPCT02010613T	5	9	6	11	34	4	25	6	19	6	20	27	0	4	48	7
CPCT02010577T	2	26	6	7	8	14	67	13	8	28	27	43	0	9	43	12
CPCT02050202T	26	46	9	17	4	12	73	22	26	18	6	21	71	10	23	9
CPCT02020559T	93	114	23	15	86	510	91	25	54	31	43	0	5	8	0	16
CPCT02050213T	10	68	28	8	62	1	86	1	14	8	37	44	24	4	25	1
CPCT02020568T	12	102	33	2	57	6	24	3	21	18	27	10	12	2	7	5
CPCT02030364T	4	22	29	6	13	2	74	19	3	19	24	13	14	6	37	16
CPCT02050192T	7	2	3	0	24	12	153	14	8	18	17	18	31	4	12	8
CPCT02010596T	0	7	0	18	30	6	66	6	10	3	24	37	3	4	0	7
CPCT02030365T	8	8	0	6	23	4	70	11	9	12	0	31	14	5	0	9
DRUP01010036T	6	15	18	16	98	22	124	13	11	20	20	37	47	2	0	2
CPCT02230043T	130	200	23	7	13	44	20	16	35	30	36	66	68	16	30	11
CPCT02080135T	168	117	71	20	252	34	148	22	66	91	94	0	11	38	29	38
CPCT02050229T	1	57	6	3	29	4	47	2	3	3	0	43	16	5	0	1
CPCT02010632T	7	12	9	7	15	11	55	5	4	18	24	8	13	2	0	7
CPCT02020579T	30	38	21	8	40	4	66	1	20	10	25	21	13	4	0	2
CPCT02020587T	21	21	96	14	466	32	144	0	61	64	98	22	0	13	27	15
CPCT02070040T	539	412	3	7	0	53	141	16	44	28	4	65	217	109	3	24
CPCT02070050T	357	556	25	1	37	21	37	20	36	17	89	49	137	75	25	26
CPCT02300004T	25	110	32	12	15	23	45	7	24	24	32	26	38	4	15	8
CPCT02020424T	3	19	15	7	6	2	18	12	27	12	21	30	0	2	12	3
CPCT02020433T	3	5	27	8	5	2	15	8	10	5	35	26	19	7	18	13
CPCT02010466T	12	15	4	5	5	13	22	13	11	11	33	36	0	0	27	5
CPCT02010454T	10	18	13	10	14	2	16	3	5	2	20	16	0	7	37	6
CPCT02140036T	205	293	28	3	0	33	17	5	37	17	146	9	26	52	26	9
CPCT02010350T	10	86	19	5	20	10	17	10	4	12	12	30	0	3	23	0
CPCT02100039T	551	565	9	10	47	31	37	49	104	55	98	38	29	484	101	39
CPCT02050106T	207	297	80	5	239	16	18	21	25	122	65	10	0	13	88	33
CPCT02020415T	10	51	6	5	22	3	29	0	20	13	17	4	19	3	0	3
CPCT02180014T	49	189	46	15	50	16	13	11	14	30	44	28	48	11	29	14
CPCT02090006T	12	36	21	0	7	8	29	10	13	19	37	30	4	2	28	9
CPCT02020444T	5	17	63	21	336	6	59	19	53	47	95	53	0	6	36	22
CPCT02030314T	18	17	28	4	1	16	20	14	28	13	26	0	0	13	24	9
CPCT02190010T	57	93	16	24	11	12	28	6	20	1	24	19	0	4	35	14
DRUP01010013T	18	107	33	0	19	1	15	11	10	12	32	27	34	2	20	13
CPCT02080086T	14	21	2608	129	53	71	21	409	250	14	32	45	42	63	0	0
CPCT02010438T	1	4	22	7	23	10	18	17	4	1	24	18	0	6	24	0
CPCT02190012T	46	195	98	15	129	20	25	23	83	93	106	33	20	16	34	19
CPCT02010486T	1	53	15	5	0	16	31	3	3	6	19	41	0	4	28	12
CPCT02060077T	41	131	17	18	15	12	13	9	30	28	62	57	7	10	54	26
CPCT02020491T	204	812	4123	260	0	103	45	876	35	40	80	21	194	85	67	57
CPCT02010538T	14	0	11	2	56	11	45	6	31	22	39	5	12	7	0	2
CPCT02170001T	17	164	28	21	79	44	11	25	13	24	5	24	35	15	19	12
CPCT02170002T	47	77	10	8	28	10	28	8	28	10	26	16	50	9	0	0
CPCT02050142T	8	106	9	7	54	15	26	15	5	20	30	34	21	15	14	11
CPCT02080071T	460	551	158	19	35	53	39	32	121	13	42	0	45	520	33	34
CPCT02020499T	10	104	9	0	61	8	49	23	12	30	15	0	29	6	12	0
CPCT02340008T	61	266	14	8	34	16	25	15	20	14	34	21	0	10	30	7
CPCT02020505T	28	27	64	12	370	33	13	18	48	50	35	31	50	8	0	9
CPCT02080158T	15	39	60	0	19	9	73	18	29	12	48	59	114	17	0	1
CPCT02010571T	4	4	25	32	18	9	152	0	21	20	19	1	0	13	35	4
CPCT02380010T	371	534	23	16	13	31	41	7	27	16	29	61	46	49	43	33
CPCT02110047T	1022	833	34	51	29	57	71	4	24	3	0	102	128	61	45	40
CPCT02030425T	115	263	200	38	45	38	46	34	44	47	32	61	59	28	16	2
CPCT02080168T	0	25	9	0	43	4	22	18	6	20	30	15	6	2	14	4
CPCT02020641T	9	27	17	4	45	12	94	11	12	31	34	11	0	6	20	5
CPCT02230065T	23	54	6	20	8	22	70	7	49	13	48	38	60	12	0	12
CPCT02330074T	480	674	56	9	401	68	140	18	53	222	105	0	7	11	1	52
CPCT02010697T	19	15	17	8	7	4	78	2	3	3	14	37	40	2	4	0
CPCT02090028T	538	327	22	18	417	38	122	86	82	96	63	23	265	764	23	19
CPCT02450008T	143	169	28	31	46	34	72	16	9	17	54	76	90	14	47	25
CPCT02010688T	2	18	4	11	33	4	24	14	9	16	2	35	6	2	6	2
CPCT02020646T	10	50	31	8	74	5	29	15	4	32	15	24	21	15	13	4
CPCT02010704T	13	0	13	0	0	7	128	0	24	15	19	7	49	8	10	2
CPCT02010705T	7	57	0	15	0	7	74	7	32	5	36	50	0	2	16	6
CPCT02250003T	0	0	0	0	233	83	50	195	29	287	0	38	0	65	0	3447
CPCT02010698T	8	84	8	11	95	9	34	8	10	26	8	27	19	7	6	5
WIDE01010622T	57	171	137	31	48	4	30	18	48	90	63	40	141	30	6	15
WIDE01010631T	175	283	8	21	0	81	18	18	26	28	56	6	96	41	61	25
WIDE01010635T	140	155	13	60	54	85	0	24	18	0	0	164	0	65	169	16
WIDE01010636T	96	268	437	66	56	28	28	51	80	32	46	2	44	15	20	9
WIDE01010658T	17	45	431	43	75	10	22	112	79	20	32	0	35	21	21	24
WIDE01010504T	15	49	5	2	5	10	15	2	28	9	21	24	32	4	0	23
WIDE01010493T	6	155	10	7	10	0	29	3	8	17	24	14	21	4	8	22
WIDE01010304T	3	21	9	0	13	7	11	16	10	0	16	26	0	9	8	3
WIDE01010568T	23	37	18	3	117	30	19	25	9	58	26	0	0	13	12	3
WIDE01010464T	65	311	28	49	0	21	42	30	253	64	11	103	167	17	12	23
WIDE01010467T	6	12	23	2	1	1	8	5	7	0	23	17	3	5	14	8
WIDE01010486T	13	13	28	0	19	5	6	10	9	4	20	22	2	2	14	9
WIDE01010516T	253	459	27	30	39	20	15	0	4	9	75	48	46	11	41	21
