MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
2:Del:R:0	6.43E-04	2.86E-04	6.26E-04	1.74E-03	1.60E-03	2.33E-03	2.26E-03	1.18E-03	1.18E-03
2:Del:R:1	5.23E-04	6.30E-04	4.55E-04	1.54E-03	1.71E-03	1.60E-03	1.74E-03	1.10E-03	9.52E-04
2:Del:R:2	2.55E-04	3.23E-04	2.65E-04	8.27E-04	8.99E-04	7.23E-04	1.02E-03	6.35E-04	5.54E-04
2:Del:R:3	1.89E-04	2.85E-04	2.33E-04	2.14E-04	4.29E-04	1.81E-04	2.69E-04	2.81E-04	1.65E-04
2:Del:R:4	2.08E-04	1.41E-04	1.69E-04	1.48E-04	2.61E-04	2.19E-04	2.42E-04	2.10E-04	6.37E-05
2:Del:R:5	2.78E-04	1.03E-04	2.09E-04	1.29E-03	9.34E-04	1.24E-03	1.67E-03	2.03E-03	8.24E-03
3:Del:R:0	1.90E-04	1.64E-04	3.32E-04	1.21E-03	9.11E-04	1.56E-03	7.76E-04	6.36E-04	9.52E-04
3:Del:R:1	6.60E-04	8.68E-04	5.35E-04	2.16E-03	1.59E-03	3.06E-03	2.73E-03	1.39E-03	2.69E-03
3:Del:R:2	1.05E-04	2.58E-04	9.32E-05	8.45E-04	8.13E-04	1.03E-03	1.00E-03	6.41E-04	4.60E-04
3:Del:R:3	2.14E-04	1.86E-04	7.84E-06	4.75E-04	4.44E-04	5.56E-04	6.44E-04	3.04E-04	4.23E-04
3:Del:R:4	2.20E-05	1.18E-04	1.70E-09	6.14E-04	6.71E-04	6.64E-04	5.88E-04	2.18E-04	1.31E-03
3:Del:R:5	0.00E+00	1.86E-04	2.77E-05	6.97E-04	6.67E-04	9.74E-04	1.15E-03	9.88E-05	2.06E-03
4:Del:R:0	1.92E-04	2.25E-04	4.76E-04	6.62E-04	7.36E-04	8.17E-04	1.08E-03	9.25E-04	3.82E-04
4:Del:R:1	4.33E-04	4.51E-04	2.58E-04	2.23E-03	1.94E-03	2.76E-03	2.39E-03	6.73E-04	2.19E-03
4:Del:R:2	3.94E-04	1.00E-05	2.38E-04	7.66E-04	7.46E-04	8.38E-04	1.00E-03	5.14E-04	5.84E-04
4:Del:R:3	2.44E-04	2.44E-04	8.09E-05	3.52E-04	4.85E-04	8.70E-04	7.06E-04	5.65E-04	9.69E-04
4:Del:R:4	1.36E-04	2.44E-05	8.68E-05	7.32E-04	2.99E-04	6.37E-04	7.46E-04	2.82E-04	1.27E-03
4:Del:R:5	3.73E-05	2.68E-05	1.01E-04	1.70E-04	2.59E-04	1.76E-04	3.76E-04	2.50E-04	3.87E-04
5:Del:R:0	9.91E-04	8.01E-04	2.00E-03	3.85E-03	3.72E-03	3.03E-03	4.28E-03	3.57E-03	1.93E-03
5:Del:R:1	1.79E-04	4.92E-04	4.61E-04	7.81E-04	1.01E-03	1.83E-03	1.51E-03	1.06E-03	6.78E-04
5:Del:R:2	3.09E-04	6.88E-05	1.45E-04	1.52E-04	2.93E-04	4.73E-04	2.52E-04	3.07E-04	6.81E-04
5:Del:R:3	3.57E-05	5.86E-06	7.11E-05	5.74E-05	8.35E-05	1.02E-04	1.12E-04	6.52E-05	1.01E-04
5:Del:R:4	6.02E-09	6.11E-09	9.53E-09	3.55E-08	3.49E-08	3.59E-08	4.63E-08	2.68E-08	5.78E-08
5:Del:R:5	4.88E-10	1.51E-08	1.52E-08	1.18E-04	1.26E-04	1.48E-04	1.16E-04	1.30E-04	3.03E-04
2:Ins:R:0	5.29E-04	4.92E-04	5.96E-04	4.89E-04	1.25E-03	1.09E-03	1.05E-03	1.09E-03	8.44E-04
2:Ins:R:1	3.62E-04	2.67E-04	2.32E-04	6.29E-04	5.09E-04	7.48E-04	9.67E-04	4.63E-04	1.04E-03
2:Ins:R:2	1.11E-04	2.90E-09	1.95E-04	4.01E-04	3.18E-04	7.95E-04	8.30E-04	3.83E-04	7.14E-04
2:Ins:R:3	1.02E-04	1.11E-04	1.43E-04	1.07E-04	2.40E-04	7.00E-05	1.36E-04	1.50E-04	9.19E-05
2:Ins:R:4	1.58E-04	2.48E-04	3.34E-04	4.63E-05	2.52E-04	6.40E-06	1.79E-04	2.85E-04	6.59E-08
2:Ins:R:5	8.97E-04	1.64E-03	6.48E-04	2.65E-04	7.23E-04	9.82E-04	8.74E-04	1.90E-03	7.71E-04
3:Ins:R:0	2.83E-04	1.77E-04	5.18E-04	3.47E-04	6.15E-04	3.57E-04	6.64E-04	4.27E-04	1.60E-04
3:Ins:R:1	8.56E-05	2.42E-04	7.52E-05	3.74E-04	4.57E-04	9.72E-04	6.82E-04	6.89E-04	5.61E-04
3:Ins:R:2	3.90E-05	1.43E-05	4.71E-05	6.19E-05	8.49E-05	1.88E-04	1.43E-04	7.69E-05	5.89E-05
3:Ins:R:3	6.02E-09	6.11E-09	9.53E-09	3.55E-08	3.49E-08	3.59E-08	4.63E-08	2.68E-08	5.78E-08
3:Ins:R:4	2.10E-09	9.29E-05	8.96E-09	3.32E-08	3.37E-08	4.60E-08	3.83E-08	1.80E-05	7.27E-08
3:Ins:R:5	1.78E-04	2.60E-04	2.12E-04	2.39E-05	1.04E-04	6.85E-05	9.07E-05	2.10E-04	7.11E-05
4:Ins:R:0	3.01E-04	3.87E-04	6.44E-04	2.56E-05	7.02E-04	3.09E-04	4.52E-04	9.25E-04	9.62E-05
4:Ins:R:1	7.77E-04	4.33E-04	3.17E-04	6.14E-04	8.60E-04	1.18E-03	9.37E-04	9.29E-04	4.51E-04
4:Ins:R:2	3.74E-05	1.54E-04	7.12E-05	3.27E-05	2.91E-04	8.91E-05	1.82E-04	1.17E-04	9.94E-08
4:Ins:R:3	8.96E-05	8.28E-05	2.82E-08	1.06E-07	1.23E-04	4.39E-08	1.34E-04	1.31E-04	7.03E-08
4:Ins:R:4	8.96E-05	2.50E-07	3.85E-09	3.45E-08	2.52E-08	4.42E-08	4.32E-08	1.18E-04	6.94E-08
4:Ins:R:5	2.85E-04	2.53E-04	1.48E-04	3.03E-05	1.01E-04	1.60E-04	1.05E-04	3.74E-04	3.22E-05
5:Ins:R:0	7.02E-04	6.82E-04	3.87E-03	4.41E-08	3.21E-03	3.29E-04	2.27E-03	4.27E-03	1.91E-07
5:Ins:R:1	2.69E-04	5.14E-04	6.10E-04	1.69E-03	2.28E-03	1.41E-03	2.40E-03	9.99E-04	1.88E-03
5:Ins:R:2	5.69E-05	2.25E-04	6.44E-09	2.21E-04	2.74E-04	2.49E-04	2.44E-04	1.83E-04	2.95E-04
5:Ins:R:3	2.35E-05	1.10E-05	1.11E-04	3.88E-05	2.08E-04	1.69E-04	1.48E-04	7.75E-05	1.62E-05
5:Ins:R:4	2.45E-05	6.29E-09	1.02E-08	9.88E-05	7.08E-05	4.55E-05	1.25E-04	4.30E-05	2.54E-04
5:Ins:R:5	2.66E-05	8.31E-05	5.46E-09	4.61E-05	1.51E-04	1.34E-04	1.29E-04	6.75E-05	3.19E-04
2:Del:M:1	1.54E-03	5.92E-04	7.82E-04	1.70E-03	1.76E-03	2.34E-03	2.21E-03	2.07E-03	1.79E-03
3:Del:M:1	4.24E-04	1.28E-04	3.41E-04	5.99E-04	4.31E-04	6.46E-04	7.04E-04	5.19E-04	5.22E-04
3:Del:M:2	1.96E-04	5.35E-04	4.45E-04	1.93E-03	1.70E-03	1.82E-03	2.58E-03	6.95E-04	1.89E-03
4:Del:M:1	2.57E-04	1.70E-04	2.08E-04	7.98E-04	6.22E-04	1.06E-03	1.12E-03	5.22E-04	4.56E-04
4:Del:M:2	3.05E-04	2.65E-04	3.86E-04	1.87E-03	1.33E-03	2.20E-03	1.68E-03	7.40E-04	8.81E-04
4:Del:M:3	5.29E-04	2.68E-04	5.33E-05	3.06E-03	1.70E-03	4.09E-03	2.41E-03	1.32E-03	2.17E-03
5:Del:M:1	1.07E-03	5.91E-04	1.41E-03	3.20E-03	2.88E-03	2.65E-03	3.28E-03	2.19E-03	2.45E-03
5:Del:M:2	1.59E-03	6.51E-04	9.40E-04	2.11E-03	2.57E-03	2.31E-03	3.03E-03	1.89E-03	1.62E-03
5:Del:M:3	6.10E-04	3.64E-04	6.53E-04	1.56E-03	1.23E-03	1.52E-03	1.45E-03	9.71E-04	9.35E-04
5:Del:M:4	1.75E-04	2.26E-04	7.09E-05	1.01E-03	9.93E-04	8.50E-04	9.81E-04	5.90E-04	1.01E-03
5:Del:M:5	3.82E-04	5.30E-04	5.31E-04	9.55E-04	1.11E-03	1.28E-03	1.52E-03	8.82E-04	1.51E-03
