Type	jinID1	jinID2	jinID3	jinID4	jinID5	jinID6	jinID7	jinID8	jinID9	jinID10	jinID11a	jinID11b	jinID12	jinID13	jinID14	jinID17	jinID18	jinID19	jinID20	jinID21	jinID22	jinID23	jinID24	jinID25	jinID26
INS.T.1.4	0.0116865492250498	0.004390866704142	0.0010804048377016	0.0001711177722641	0.0093109932612927	0.000000120646691749697	0.0029447127796168	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.0507513914448268	0.0486309160381542	0.000000121793864389377	0.0120986409153095	0.0039337439521193	0.000000122424839207098	0.0091519620831119	0.000000120668827565179	0.0759106233874642	0.0020925878738725	0.000000120418901602936	0.000000122787008632551	0.00000012203923325271	0.0045676953611501	0.049234621696842
INS.T.1.5+	0.941490684038878	0.0804121962503962	0.0273622768967727	0.000000121148914319451	0.000000198188347187404	0.000000120646691749697	0.0485999213045728	0.000000121116497512226	0.0017783321986086	0.164726172088614	0.0597805735833911	0.0053258379455904	0.119672333938041	0.0110997939223014	0.213640115528789	0.0296464136395287	0.0461628007066523	0.0048578049912347	0.236814753488639	0.146782707128062	0.000000120418901602936	0.000000122787008632551	0.0059866450249246	0.0725360255181421	0.0426213797175234
DEL.repeats.2.1	0.000000119322283174848	0.0000121812891165472	0.0033944243963838	0.125043191419702	0.0354567546366851	0.0009692189102975	0.0000323301359144718	0.0005943075832439	0.0155752384910651	0.00000012235906901085	0.000000123656269236418	0.0001711782318608	0.000183909386502	0.0221843988447092	0.0004784457066592	0.000000122424839207098	0.0151873697672285	0.0022487551532326	0.000000122434139976193	0.0000572809940639656	0.0797336888012557	0.0024618264558044	0.00000012203923325271	0.0187707186458181	0.00000597767403010543
DEL.repeats.2.2	0.000000119322283174848	0.0039559248430414	0.0057644312618727	0.279975663669368	0.028299084932221	0.0000794291753386427	0.0045957656925091	0.0125654237782625	0.000000119548213441177	0.0071012584151053	0.0013426128247532	0.003659285709752	0.0048616096671561	0.0043332149696674	0.0035679108887045	0.0608229279000605	0.0185133924832319	0.000000120668827565179	0.0042366510265655	0.0070772665721428	0.000000120418901602936	0.0118254968591573	0.148924807840509	0.006540373564079	0.0004768905055362
DEL.repeats.2.3	0.000000119322283174848	0.0026371467766504	0.012649430997288	0.0773292459746443	0.0051171009710372	0.000768401957496	0.0083189763052526	0.000000121116497512226	0.000000119548213441177	0.0003426955670097	0.0002073120708751	0.0001676961509616	0.0009522623001615	0.0031089239782375	0.0001436580127451	0.000000122424839207098	0.005621035496484	0.000000120668827565179	0.000000122434139976193	0.0201038676124468	0.0055187015181361	0.000000122787008632551	0.0379989960762882	0.0110291834859163	0
DEL.repeats.2.4	0.000000119322283174848	0.0002636870328327	0.0084473842867138	0.0225976742686169	0.0003427191876776	0.00000590978343378623	0.0710845882318416	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.000652064962114	0.0000294223842401569	0.000105565999261	0.000072843894671063	0.000000122424839207098	0.0004129294291625	0.0001311660887572	0.0023052255285089	0.0077913129520282	0.000000120418901602936	0.0085158480372214	0.0099255140030569	0.0001748262274886	0.0004567523375023
DEL.repeats.2.5	0.000000119322283174848	0.0003323759310325	0.0028587138905992	0.0061122457591547	0.000000119266746364251	0.0000528045734422023	0.0521432499975321	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.0000417752882816345	0.0063661883739647	0.00000612999995709	0.000000122868930741327	0.000000122424839207098	0.0004281102551275	0.0031356440365817	0.000000122434139976193	0.0097374643228145	0.000000120418901602936	0.0015184362212731	0.00000012203923325271	0.0004948707767652	0.000287593289235
DEL.repeats.2.6+	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.000000121148914319451	0.000000119266746364251	0.000000120646691749697	0.0567914198694924	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.000000119443588572318	0.279716787205007	0.0000662999995359	0.000000122868930741327	0.000000122424839207098	0.000000120057946032819	0.000000120668827565179	0.000000122434139976193	0.00000012287392161954	0.000000120418901602936	0.000000122787008632551	0.00000012203923325271	0.000000120434733633058	0.0001744661631388
DEL.repeats.3.1	0.000000119322283174848	0.000000119388852805885	0.0000910078690043897	0.0021244040669189	0.0212285821795178	0.0007388933672259	0.001451859070155	0.0003735837001266	0.000000119548213441177	0.00000012235906901085	0.0001946646650247	0.0013672796524633	0.0001280095005606	0.0030396669787223	0.0019975557613163	0.0050216457646452	0.00264033065285	0.000000120668827565179	0.000000122434139976193	0.00000012287392161954	0.128011903130973	0.0019237032977	0.00000012203923325271	0.0025246905234032	0.0000178377965296384
DEL.repeats.3.2	0.0051344145064113	0.0045409362172867	0.000000119311800755308	0.0399622902314051	0.0054140753942221	0.0032158896076913	0.0110298523027676	0.000000121116497512226	0.0017247771865738	0.03214416422409	0.0006666182850255	0.0079655953309555	0.0044691247004922	0.0011869629916912	0.0014519000719921	0.0312793437114738	0.004957265302276	0.121024847911004	0.0004449751362805	0.0000115244208189077	0.0226052188487039	0.000000122787008632551	0.285717031963304	0.0032542466998975	0
DEL.repeats.3.3	0.0008154128850421	0.0013042806306493	0.0000875064936780293	0.001526375677808	0.0002279165239619	0.0001489030385768	0.005723495192417	0.0000436908737779421	0.000000119548213441177	0.00000012235906901085	0.0002074083525655	0.0046103369295589	0.0025797399914781	0.0003843789973093	0.0005260501688731	0.0009497663887696	0.0000916961461190366	0.030945667116327	0.0016721206891108	0.0000341192745843239	0.000000120418901602936	0.000000122787008632551	0.120629755288713	0.0035767287590886	0
DEL.repeats.3.4	0.0005485228537579	0.0011370607376146	0.000000119311800755308	0.0002397018315754	0.0000467007581899248	0.000000120646691749697	0.0066809116627712	0.0001246800260286	0.0064138171676671	0.0014019965096825	0.0001676193229337	0.0001658558391634	0.007344431288201	0.000068999999517	0.0000334948186096806	0.0000974148311738263	0.0003594967454446	0.0081789807018117	0.000000122434139976193	0.0005664905213284	0.0000947847583524827	0.0018792392074518	0.0128377393523624	0.0015534745465932	0
DEL.repeats.3.5	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.0001374814630893	0.000000119266746364251	0.000000120646691749697	0.000000121356232777461	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.000000119443588572318	0.0909250316864811	0.00000308999997837	0.000000130483312352109	0.000000122424839207098	0.0001097715399575	0.0003859247879294	0.000000122434139976193	0.00000012287392161954	0.000000120418901602936	0.000000122787008632551	0.0000661219241914923	0.000000120434733633058	0.000000118837722693503
DEL.repeats.3.6+	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.000000121148914319451	0.000000119266746364251	0.000000120646691749697	0.0000572802428472102	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.000000119443588572318	0.1413515911392	0.0000995999993028	0.000000122868930741327	0.000000122424839207098	0.000000120057946032819	0.000000120668827565179	0.000000122434139976193	0.00000012287392161954	0.000000120418901602936	0.000000122787008632551	0.00000012203923325271	0.000000120434733633058	0.000000118837722693503
DEL.repeats.4.1	0.000000189996999045762	0.0000164628577297124	0.00000390501990669423	0.0052220979749945	0.0117990876151651	0.0022143777554659	0.0001597669114144	0.000724541015871	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.009193310042006	0.000000121793864389377	0.0021553489849125	0.0000225251213378846	0.0004067622359004	0.0026002436208918	0.0001593840509769	0.0002592302987897	0.00000012287392161954	0.0925128605230577	0.008926278904607	0.0005742861752388	0.0028809319553731	0.0000537812819382388
DEL.repeats.4.2	0.0017194767516247	0.0005595480294107	0.0005759677064724	0.0121427535254079	0.001536105589249	0.000000120646691749697	0.0026331718671702	0.0042358552534878	0.0007489499692012	0.0006950984042041	0.0003776687807609	0.0017453452021715	0.0080728501424957	0.000022999999839	0.0002468146628859	0.0511933643295771	0.0057291415392923	0.213499190899144	0.000000122434139976193	0.011356498767516	0.000000120418901602936	0.0009432279521972	0.0627930069772565	0.0017781451710048	0.0002622158763473
DEL.repeats.4.3	0.000000119322283174848	0.0005532175764095	0.0001556038934602	0.00000645790522134473	0.0000838707517546289	0.000000120646691749697	0.0043732569818396	0.000000121116497512226	0.000000119548213441177	0.0026985968441858	0.000000123656269236418	0.0000345455007209617	0.0001477305745804	0.0000791999994456	0.0004143809380232	0.000000122424839207098	0.0002071687951563	0.0566696822848591	0.000000122434139976193	0.0020371071209456	0.000000120418901602936	0.000000122787008632551	0.0160830521750551	0.0013650143489527	0
DEL.repeats.4.4	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.000000212918271288302	0.0001430958770116	0.0001061593773074	0.0005466109148754	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.00003908637533616	0.0421205182748214	0.0000391999997256	0.00000585481532102646	0.000045392117233746	0.0003914531322133	0.0270159769945532	0.000000122434139976193	0.00000012287392161954	0.000000120418901602936	0.004256430291896	0.00000012203923325271	0.0002423360791537	0.00000719479758415508
DEL.repeats.4.5	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.000000121148914319451	0.000000119266746364251	0.000000120646691749697	0.0004136083231301	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.000000119443588572318	0.0492366972334819	0.00000946999993371	0.0000343347803364841	0.0000141094146422764	0.000101753261989	0.008179119950298	0.000000122434139976193	0.0000365603480522041	0.000000120418901602936	0.000000122787008632551	0.00000012203923325271	0.000000120434733633058	0.000000118837722693503
DEL.repeats.4.6+	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.0000632891217528962	0.00000277994274696278	0.0004098184537666	0.0015879453056829	0.0001300261271024	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.000000119443588572318	0.0163472569628786	0.000062999999559	0.00000741777882564609	0.000000122424839207098	0.000348562218031	0.0047917851171781	0.0007202440360585	0.0051041333303567	0.000000120418901602936	0.000000122787008632551	0.0000140918937600969	0.0000174590893374164	0.0001214680254646
DEL.repeats.5+.1	0.000000119322283174848	0.000000119388852805885	0.0027403107880249	0.000000121148914319451	0.0170257124421978	0.0000006608064947595	0.0000147968261965104	0.34813498477344	0.000000119548213441177	0.0151775118973208	0.0016308105631509	0.00574550716101	0.0020420923343758	0.0200975358593172	0.0010131683263602	0.0129297111882557	0.0031141267179423	0.00424216066689	0.000000122434139976193	0.0000504580576483057	0.158523634724222	0.013463173988632	0.00000012203923325271	0.0004679586178151	0.0000276106537582615
DEL.repeats.5+.2	0.000000119322283174848	0.0021462218433846	0.000000167037714486053	0.0071897151910535	0.0001527827518542	0.0091486630861874	0.0035331406697649	0.000000121116497512226	0.000000119548213441177	0.0224041417123259	0.0005099286138709	0.0014511379234895	0.0000701217230298067	0.0029805339791362	0.000000122868930741327	0.0104048307254924	0.002271585809263	0.0635583680835469	0.0023966623537392	0.0199595813038731	0.0000782005437102022	0.0181828824281867	0.00000012203923325271	0.00537798132252	0
DEL.repeats.5+.3	0.000030814634219512	0.0004688415021162	0.000000119311800755308	0.0002325476525627	0.000000119266746364251	0.0003622498840846	0.002901539553406	0.0004120591563388	0.0033211436692089	0.00000012235906901085	0.000000123656269236418	0.000000119443588572318	0.0054401842641468	0.0000698999995107	0.000000122868930741327	0.000000122424839207098	0.0002341162705771	0.013086007598492	0.000000122434139976193	0.0086483297465051	0.000000120418901602936	0.0005223926091613	0.00000012203923325271	0.0005285611577557	0
DEL.repeats.5+.4	0.000000848752958909346	0.0001432875897041	0.000000119311800755308	0.0000234219649041016	0.00000704363416791436	0.0002856871670283	0.0010490183049829	0.000000121116497512226	0.000000119548213441177	0.0003135481378323	0.000000123656269236418	0.000051532126161842	0.0022403373003238	0.0000063999999552	0.00000636432415956841	0.000000122424839207098	0.0001660715225623	0.0061064652606851	0.000000122434139976193	0.0023733273719902	0.000000120418901602936	0.0000190380335128875	0.000000546048320137929	0.0000281201443194682	0
DEL.repeats.5+.5	0.000000119322283174848	0.0000456666056545408	0.0000643641382888226	0.000000121148914319451	0.00000494593177232797	0.0000152576425793519	0.0007361568924627	0.00000803584919170591	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.000000119443588572318	0.000280539249409	0.00000145999998978	0.000021110068401762	0.000000122424839207098	0.000000120057946032819	0.0009459919745396	0.0000295302115265509	0.0018468332210025	0.0000270696772857053	0.0007055925834132	0.0000173558393041909	0.0002823338579026	0
DEL.repeats.5+.6+	0.000000119322283174848	0.00000888991155135414	0.00000606344827918216	0.0001234179567254	0.000000119266746364251	0.0000237276400311396	0.0003678438840626	0.0000164582578746164	0.0015562232378379	0.00000012235906901085	0.000000123656269236418	0.0000552811504405552	0.0033060072337143	0.00000234999998355	0.0000656396816693718	0.000000122424839207098	0.000073523647961663	0.0007942065378012	0.000000122434139976193	0.0022068390940393	0.000000120418901602936	0.000772551845417	0.00000012203923325271	0.000859918660432	0
INS.repeats.2.0	0.000000119322283174848	0.0002563992942974	0.0005298920212677	0.0000356419758702094	0.0033576045637715	0.000000120646691749697	0.000000121356232777461	0.0000124452425786214	0.0020155490472925	0.0067401112816565	0.0001812484725007	0.01997128327343	0.0029151011642253	0.0106184109256711	0.0259365617439766	0.0002048077779681	0.0026498920470011	0.0004115098660695	0.0002255782178714	0.0174862534721125	0.000000120418901602936	0.0932657242655237	0.0001928440046306	0.0632404911206285	0
INS.repeats.2.1	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.0012069880872756	0.0177731401132483	0.000000120646691749697	0.0001000090370314	0.0002215764657272	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.0247956097111707	0.000000121793864389377	0.0018013679873904	0.000000122868930741327	0.124311950618895	0.0036748314503374	0.000000120668827565179	0.000000122434139976193	0.00000278061255779459	0.0001987254099553	0.0158102773098262	0.00000012203923325271	0.0011068889377553	0.00000178595732267065
INS.repeats.2.2	0.0001935287010141	0.000718723691258	0.000000119311800755308	0.000000121148914319451	0.0040829575339126	0.0006961199805325	0.0001409991564435	0.000000121116497512226	0.000000119548213441177	0.0004632031443718	0.0002334801986998	0.0211103068048658	0.000000121793864389377	0.0006885239951803	0.00160547802124	0.0628700546773098	0.0019322404055722	0.0000804541168154294	0.0002513776615489	0.0022141453930529	0.000064081588122917	0.0036729366202794	0.0053825024772309	0.0003166457051285	0
INS.repeats.2.3	0.0004777410236579	0.0000362028639193122	0.0016300612911324	0.0005312074986977	0.0006713632558244	0.0007455038105073	0.0041627915750295	0.000000121116497512226	0.0000242466495770898	0.0026715952375125	0.0003091756130368	0.0032001860465751	0.000000121793864389377	0.0007435439947951	0.0009029802922553	0.0081280420005898	0.0002344096786383	0.000000120668827565179	0.0000562591043291674	0.0118749089336879	0.000000120418901602936	0.0018683047549892	0.0003536268575117	0.0007363514154403	0.0028458412818952
INS.repeats.2.4	0.0022650989090804	0.0010869749984695	0.0000417865847224849	0.000000121148914319451	0.000102116762459	0.0000271537028488208	0.008152099744678	0.000000121116497512226	0.000000119548213441177	0.0016379490179176	0.0005831520124962	0.0004323897456873	0.000000121793864389377	0.0002133539985065	0.0033481327619333	0.0050316469056032	0.0002618925823474	0.000000120668827565179	0.00000943485823803121	0.0602515258919116	0.0000214652744351042	0.0011328542384233	0.0000468256609091258	0.0014108855273101	0.0104655219940551
INS.repeats.2.5+	0.0112805562189718	0.0100310692969438	0.000000119311800755308	0.000000121148914319451	0.000000119266746364251	0.0002979219762046	0.0317186280830814	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.0007938250328739	0.000000119443588572318	0.0159123446174685	0.0008465749940739	0.000000122868930741327	0.000000122424839207098	0.0003716182052654	0.000000120668827565179	0.000000122434139976193	0.339701650974978	0.000000120418901602936	0.000000122787008632551	0.00000012203923325271	0.0006029020795083	0.0066119472656427
INS.repeats.3.0	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.000000121148914319451	0.0009045177213849	0.000000120646691749697	0.000000121356232777461	0.000000121116497512226	0.000000119548213441177	0.00000012235906901085	0.000000123656269236418	0.0116227427803347	0.000000121793864389377	0.0000820999994253	0.0035929756292444	0.0016728692269533	0.0000101071230571377	0.000000120668827565179	0.000000122434139976193	0.0000156057893443825	0.000000120418901602936	0.130437905010881	0.0002356805165932	0.0196279590642353	0.00000249893068045053
INS.repeats.3.1	0.000000119322283174848	0.000000119388852805885	0.000000119311800755308	0.0000057055238126349	0.0043718761636542	0.000000120646691749697	0.000000121356232777461	0.0001665323619801	0.000000119548213441177	0.00653733663317	0.0001756842757626	0.0172208760116229	0.0000136930209655791	0.0036883279741817	0.0035798657008365	0.15963810852048	0.0030509408680041	0.000000120668827565179	0.0000320293720063486	0.0001288764070348	0.000000120418901602936	0.000000122787008632551	0.00000012203923325271	0.0005493518117924	0.000000118837722987204
