column_name	original_column	file	file_stem	source	tissue_last	tissue_full	column_index	column_sum	raw_cluster_id	cluster_id	is_retained	is_medoid
pcawg_esophagus.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Esophagus.txt	CAP9.mSigHdp.PCAWG.Koh89.Esophagus	pcawg	esophagus	Esophagus	308	1	1	1	TRUE	FALSE
pcawg_esophagus.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Esophagus.txt	CAP9.mSigHdp.PCAWG.Koh89.Esophagus	pcawg	esophagus	Esophagus	309	1	143	66	TRUE	FALSE
pcawg_esophagus.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Esophagus.txt	CAP9.mSigHdp.PCAWG.Koh89.Esophagus	pcawg	esophagus	Esophagus	310	0.999999999999999	10	10	TRUE	FALSE
pcawg_esophagus.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Esophagus.txt	CAP9.mSigHdp.PCAWG.Koh89.Esophagus	pcawg	esophagus	Esophagus	311	1	133	63	TRUE	FALSE
pcawg_esophagus.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Esophagus.txt	CAP9.mSigHdp.PCAWG.Koh89.Esophagus	pcawg	esophagus	Esophagus	312	1	144	NA	FALSE	FALSE
pcawg_head.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Head.txt	CAP9.mSigHdp.PCAWG.Koh89.Head	pcawg	head	Head	313	0.999999999999999	17	15	TRUE	FALSE
pcawg_head.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Head.txt	CAP9.mSigHdp.PCAWG.Koh89.Head	pcawg	head	Head	314	1	2	2	TRUE	FALSE
pcawg_head.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Head.txt	CAP9.mSigHdp.PCAWG.Koh89.Head	pcawg	head	Head	315	1	145	67	TRUE	TRUE
pcawg_head.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Head.txt	CAP9.mSigHdp.PCAWG.Koh89.Head	pcawg	head	Head	316	1	22	19	TRUE	FALSE
pcawg_head.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Head.txt	CAP9.mSigHdp.PCAWG.Koh89.Head	pcawg	head	Head	317	1	146	NA	FALSE	FALSE
pcawg_kidney.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Kidney.txt	CAP9.mSigHdp.PCAWG.Koh89.Kidney	pcawg	kidney	Kidney	318	1	1	1	TRUE	FALSE
pcawg_kidney.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Kidney.txt	CAP9.mSigHdp.PCAWG.Koh89.Kidney	pcawg	kidney	Kidney	319	1	12	12	TRUE	TRUE
pcawg_kidney.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Kidney.txt	CAP9.mSigHdp.PCAWG.Koh89.Kidney	pcawg	kidney	Kidney	320	1	147	NA	FALSE	FALSE
pcawg_kidney.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Kidney.txt	CAP9.mSigHdp.PCAWG.Koh89.Kidney	pcawg	kidney	Kidney	321	1	148	NA	FALSE	FALSE
pcawg_kidney.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Kidney.txt	CAP9.mSigHdp.PCAWG.Koh89.Kidney	pcawg	kidney	Kidney	322	1	124	57	TRUE	FALSE
pcawg_liver.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Liver.txt	CAP9.mSigHdp.PCAWG.Koh89.Liver	pcawg	liver	Liver	323	1	124	57	TRUE	TRUE
pcawg_liver.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Liver.txt	CAP9.mSigHdp.PCAWG.Koh89.Liver	pcawg	liver	Liver	324	1	125	58	TRUE	FALSE
pcawg_liver.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Liver.txt	CAP9.mSigHdp.PCAWG.Koh89.Liver	pcawg	liver	Liver	325	1	127	60	TRUE	FALSE
pcawg_liver.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Liver.txt	CAP9.mSigHdp.PCAWG.Koh89.Liver	pcawg	liver	Liver	326	1	129	61	TRUE	TRUE
pcawg_liver.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Liver.txt	CAP9.mSigHdp.PCAWG.Koh89.Liver	pcawg	liver	Liver	327	1	107	46	TRUE	FALSE
pcawg_liver.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Liver.txt	CAP9.mSigHdp.PCAWG.Koh89.Liver	pcawg	liver	Liver	328	1	17	15	TRUE	FALSE
pcawg_liver.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Liver.txt	CAP9.mSigHdp.PCAWG.Koh89.Liver	pcawg	liver	Liver	329	1	149	NA	FALSE	FALSE
pcawg_lung.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Lung.txt	CAP9.mSigHdp.PCAWG.Koh89.Lung	pcawg	lung	Lung	330	1	2	2	TRUE	FALSE
pcawg_lung.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Lung.txt	CAP9.mSigHdp.PCAWG.Koh89.Lung	pcawg	lung	Lung	331	1	17	15	TRUE	FALSE
pcawg_lung.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Lung.txt	CAP9.mSigHdp.PCAWG.Koh89.Lung	pcawg	lung	Lung	332	1	131	62	TRUE	FALSE
pcawg_lung.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Lung.txt	CAP9.mSigHdp.PCAWG.Koh89.Lung	pcawg	lung	Lung	333	1	150	NA	FALSE	FALSE
pcawg_lymphoid.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Lymphoid.txt	CAP9.mSigHdp.PCAWG.Koh89.Lymphoid	pcawg	lymphoid	Lymphoid	334	1	151	68	TRUE	FALSE
pcawg_lymphoid.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Lymphoid.txt	CAP9.mSigHdp.PCAWG.Koh89.Lymphoid	pcawg	lymphoid	Lymphoid	335	1	57	36	TRUE	FALSE
pcawg_lymphoid.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Lymphoid.txt	CAP9.mSigHdp.PCAWG.Koh89.Lymphoid	pcawg	lymphoid	Lymphoid	336	1	152	69	TRUE	FALSE
pcawg_lymphoid.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Lymphoid.txt	CAP9.mSigHdp.PCAWG.Koh89.Lymphoid	pcawg	lymphoid	Lymphoid	337	1	153	NA	FALSE	FALSE
pcawg_msi.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	338	1	3	3	TRUE	FALSE
pcawg_msi.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	339	1	2	2	TRUE	FALSE
pcawg_msi.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	340	1	108	47	TRUE	TRUE
pcawg_msi.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	341	1	120	54	TRUE	FALSE
pcawg_msi.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	342	0.999999999999999	111	49	TRUE	TRUE
pcawg_msi.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	343	0.999999999999999	109	48	TRUE	FALSE
pcawg_msi.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	344	1	9	9	TRUE	FALSE
pcawg_msi.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	345	1	138	65	TRUE	FALSE
pcawg_msi.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	346	1	27	21	TRUE	TRUE
pcawg_msi.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.MSI.txt	CAP9.mSigHdp.PCAWG.Koh89.MSI	pcawg	msi	MSI	347	1	137	64	TRUE	FALSE
pcawg_myeloid.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Myeloid.txt	CAP9.mSigHdp.PCAWG.Koh89.Myeloid	pcawg	myeloid	Myeloid	348	1	154	NA	FALSE	FALSE
pcawg_myeloid.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Myeloid.txt	CAP9.mSigHdp.PCAWG.Koh89.Myeloid	pcawg	myeloid	Myeloid	349	1	155	NA	FALSE	FALSE
pcawg_ovary.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Ovary.txt	CAP9.mSigHdp.PCAWG.Koh89.Ovary	pcawg	ovary	Ovary	350	1	156	70	TRUE	TRUE
pcawg_ovary.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Ovary.txt	CAP9.mSigHdp.PCAWG.Koh89.Ovary	pcawg	ovary	Ovary	351	1	126	59	TRUE	FALSE
pcawg_ovary.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Ovary.txt	CAP9.mSigHdp.PCAWG.Koh89.Ovary	pcawg	ovary	Ovary	352	1	27	21	TRUE	FALSE
pcawg_ovary.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Ovary.txt	CAP9.mSigHdp.PCAWG.Koh89.Ovary	pcawg	ovary	Ovary	353	1	157	NA	FALSE	FALSE
pcawg_ovary.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Ovary.txt	CAP9.mSigHdp.PCAWG.Koh89.Ovary	pcawg	ovary	Ovary	354	1	19	16	TRUE	FALSE
pcawg_pancreas.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Pancreas.txt	CAP9.mSigHdp.PCAWG.Koh89.Pancreas	pcawg	pancreas	Pancreas	355	1	143	66	TRUE	TRUE
pcawg_pancreas.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Pancreas.txt	CAP9.mSigHdp.PCAWG.Koh89.Pancreas	pcawg	pancreas	Pancreas	356	1	152	69	TRUE	FALSE
pcawg_pancreas.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Pancreas.txt	CAP9.mSigHdp.PCAWG.Koh89.Pancreas	pcawg	pancreas	Pancreas	357	1	111	49	TRUE	FALSE
pcawg_pancreas.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Pancreas.txt	CAP9.mSigHdp.PCAWG.Koh89.Pancreas	pcawg	pancreas	Pancreas	358	1	17	15	TRUE	FALSE
pcawg_pancreas.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Pancreas.txt	CAP9.mSigHdp.PCAWG.Koh89.Pancreas	pcawg	pancreas	Pancreas	359	1	158	NA	FALSE	FALSE
pcawg_pancreas.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Pancreas.txt	CAP9.mSigHdp.PCAWG.Koh89.Pancreas	pcawg	pancreas	Pancreas	360	1	1	1	TRUE	FALSE
pcawg_pancreas.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Pancreas.txt	CAP9.mSigHdp.PCAWG.Koh89.Pancreas	pcawg	pancreas	Pancreas	361	1	159	NA	FALSE	FALSE
pcawg_pancreas.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Pancreas.txt	CAP9.mSigHdp.PCAWG.Koh89.Pancreas	pcawg	pancreas	Pancreas	362	1	37	26	TRUE	FALSE
pcawg_prostate.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	363	1	124	57	TRUE	FALSE
pcawg_prostate.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	364	1	160	71	TRUE	TRUE
pcawg_prostate.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	365	0.999999999999999	126	59	TRUE	FALSE
pcawg_prostate.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	366	0.999999999999999	123	56	TRUE	TRUE
pcawg_prostate.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	367	1	161	NA	FALSE	FALSE
pcawg_prostate.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	368	1	114	51	TRUE	FALSE
pcawg_prostate.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	369	1	162	NA	FALSE	FALSE
pcawg_prostate.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	370	1	115	52	TRUE	FALSE
pcawg_prostate.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	371	1	163	NA	FALSE	FALSE
pcawg_prostate.10	hdp.10	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	372	1	164	NA	FALSE	FALSE
pcawg_prostate.11	hdp.11	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	373	1	121	55	TRUE	FALSE
pcawg_prostate.12	hdp.12	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	374	1	165	NA	FALSE	FALSE
pcawg_prostate.13	hdp.13	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Prostate.txt	CAP9.mSigHdp.PCAWG.Koh89.Prostate	pcawg	prostate	Prostate	375	1	157	NA	FALSE	FALSE
pcawg_skin.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Skin.txt	CAP9.mSigHdp.PCAWG.Koh89.Skin	pcawg	skin	Skin	376	1	125	58	TRUE	FALSE
pcawg_skin.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Skin.txt	CAP9.mSigHdp.PCAWG.Koh89.Skin	pcawg	skin	Skin	377	1	97	44	TRUE	FALSE
pcawg_skin.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Skin.txt	CAP9.mSigHdp.PCAWG.Koh89.Skin	pcawg	skin	Skin	378	1	113	50	TRUE	FALSE
pcawg_skin.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Skin.txt	CAP9.mSigHdp.PCAWG.Koh89.Skin	pcawg	skin	Skin	379	1	98	45	TRUE	FALSE
pcawg_skin.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Skin.txt	CAP9.mSigHdp.PCAWG.Koh89.Skin	pcawg	skin	Skin	380	1	166	NA	FALSE	FALSE
pcawg_skin.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Skin.txt	CAP9.mSigHdp.PCAWG.Koh89.Skin	pcawg	skin	Skin	381	1	167	NA	FALSE	FALSE
pcawg_skin.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Skin.txt	CAP9.mSigHdp.PCAWG.Koh89.Skin	pcawg	skin	Skin	382	1	168	NA	FALSE	FALSE
pcawg_stomach.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	383	1	73	39	TRUE	FALSE
pcawg_stomach.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	384	0.999999999999999	17	15	TRUE	FALSE
pcawg_stomach.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	385	0.999999999999999	10	10	TRUE	FALSE
pcawg_stomach.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	386	1	169	NA	FALSE	FALSE
pcawg_stomach.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	387	1	170	NA	FALSE	FALSE
pcawg_stomach.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	388	1	146	NA	FALSE	FALSE
pcawg_stomach.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	389	1	171	NA	FALSE	FALSE
pcawg_stomach.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	390	1	143	66	TRUE	FALSE
pcawg_stomach.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Stomach.txt	CAP9.mSigHdp.PCAWG.Koh89.Stomach	pcawg	stomach	Stomach	391	1	133	63	TRUE	FALSE
pcawg_thymus.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Thymus.txt	CAP9.mSigHdp.PCAWG.Koh89.Thymus	pcawg	thymus	Thymus	392	1	172	NA	FALSE	FALSE
pcawg_thymus.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Thymus.txt	CAP9.mSigHdp.PCAWG.Koh89.Thymus	pcawg	thymus	Thymus	393	1	173	NA	FALSE	FALSE
pcawg_uterus.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	394	1	3	3	TRUE	FALSE
pcawg_uterus.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	395	1	156	70	TRUE	FALSE
pcawg_uterus.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	396	1	27	21	TRUE	FALSE
pcawg_uterus.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	397	1	126	59	TRUE	FALSE
pcawg_uterus.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	398	1	174	NA	FALSE	FALSE
pcawg_uterus.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	399	1	175	NA	FALSE	FALSE
pcawg_uterus.7	hdp.7	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	400	1	176	NA	FALSE	FALSE
pcawg_uterus.8	hdp.8	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	401	0.999999999999999	109	48	TRUE	FALSE
pcawg_uterus.9	hdp.9	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PCAWG.Koh89.Uterus.txt	CAP9.mSigHdp.PCAWG.Koh89.Uterus	pcawg	uterus	Uterus	402	1	177	NA	FALSE	FALSE
ph_all.1	hdp.1	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	403	1	3	3	TRUE	FALSE
ph_all.2	hdp.2	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	404	1	35	25	TRUE	FALSE
ph_all.3	hdp.3	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	405	1	2	2	TRUE	FALSE
ph_all.4	hdp.4	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	406	1	16	NA	FALSE	FALSE
ph_all.5	hdp.5	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	407	1	178	72	TRUE	FALSE
ph_all.6	hdp.6	Manuscript_data/Mo_CAP9_analysis/Signatures/Koh89/CAP9.mSigHdp.PH.Koh89.All.txt	CAP9.mSigHdp.PH.Koh89.All	ph	all	All	408	1	74	40	TRUE	TRUE
