MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
5:Del:R:4	1.70E-06	1.55E-06	8.61E-06	6.40E-07	6.40E-06	9.09E-08	1.01E-06	5.47E-08	1.19E-05	2.43E-05	9.11E-06
5:Del:R:5	1.67E-06	3.87E-06	1.09E-05	4.75E-07	2.76E-06	4.69E-07	1.50E-06	5.64E-08	1.04E-05	1.34E-05	8.36E-10
2:Ins:R:0	2.04E-04	5.71E-04	1.68E-04	3.21E-05	5.18E-05	0.00E+00	5.95E-05	2.11E-04	3.54E-03	7.63E-05	6.59E-04
2:Ins:R:1	2.30E-05	6.45E-05	1.96E-05	6.22E-06	3.45E-05	0.00E+00	2.06E-05	2.78E-05	3.85E-04	6.85E-05	7.93E-05
2:Ins:R:2	2.24E-05	6.94E-05	2.24E-05	6.43E-06	2.17E-05	5.13E-07	2.86E-05	2.62E-05	3.98E-04	5.79E-05	4.79E-05
2:Ins:R:3	2.01E-05	6.68E-05	4.38E-05	1.59E-05	1.18E-04	8.64E-06	2.34E-04	2.84E-05	3.93E-04	2.04E-05	2.80E-05
2:Ins:R:4	3.75E-05	1.17E-04	2.59E-04	6.96E-05	4.28E-04	0.00E+00	5.75E-04	3.77E-06	7.27E-04	5.41E-06	1.26E-05
2:Ins:R:5	3.31E-04	5.78E-04	1.46E-03	4.59E-04	1.51E-03	2.00E-04	1.44E-03	0.00E+00	3.01E-03	3.35E-04	1.32E-04
3:Ins:R:0	5.05E-05	1.38E-04	3.98E-05	1.47E-05	9.31E-06	0.00E+00	3.06E-05	4.49E-05	8.81E-04	6.28E-05	1.91E-04
3:Ins:R:1	5.66E-06	1.50E-05	4.61E-06	2.74E-06	8.71E-06	2.58E-06	6.04E-06	1.18E-05	1.36E-04	4.74E-05	6.55E-05
3:Ins:R:2	5.18E-06	1.50E-05	8.04E-06	4.36E-06	2.39E-05	1.06E-06	6.04E-05	5.89E-06	7.46E-05	1.89E-05	2.81E-05
3:Ins:R:3	2.52E-06	7.77E-06	6.63E-06	4.06E-06	2.41E-05	0.00E+00	5.22E-05	1.26E-06	3.16E-05	3.31E-06	6.72E-06
3:Ins:R:4	2.79E-06	6.95E-06	9.86E-06	3.73E-06	2.04E-05	0.00E+00	3.20E-05	3.91E-07	3.64E-05	2.45E-05	7.52E-06
3:Ins:R:5	1.55E-05	4.99E-05	9.60E-05	3.55E-05	1.02E-04	0.00E+00	1.66E-04	1.10E-06	3.01E-04	1.04E-04	2.78E-05
4:Ins:R:0	1.56E-04	4.41E-04	1.26E-04	3.53E-05	2.28E-05	0.00E+00	7.77E-05	1.52E-04	2.93E-03	5.33E-05	6.41E-04
4:Ins:R:1	1.48E-05	4.22E-05	1.19E-05	4.16E-06	4.82E-06	4.02E-08	1.14E-05	1.44E-05	2.52E-04	7.14E-05	6.88E-05
4:Ins:R:2	1.14E-05	3.43E-05	1.69E-05	3.22E-06	2.75E-05	1.24E-06	6.89E-05	3.75E-06	1.70E-04	5.87E-06	1.64E-05
4:Ins:R:3	5.86E-06	2.31E-05	4.44E-05	5.91E-06	7.72E-05	1.56E-06	1.85E-04	8.90E-07	7.58E-05	1.25E-05	8.49E-06
4:Ins:R:4	1.02E-05	3.86E-05	5.99E-05	5.67E-06	6.50E-05	0.00E+00	1.09E-04	2.20E-07	1.27E-04	2.58E-05	8.90E-06
4:Ins:R:5	6.56E-06	1.72E-05	3.88E-05	2.41E-05	3.91E-05	0.00E+00	6.96E-05	4.89E-07	1.19E-04	8.46E-05	4.34E-05
5:Ins:R:0	4.46E-04	1.25E-03	3.60E-04	8.48E-05	4.62E-05	0.00E+00	1.89E-04	4.22E-04	8.03E-03	3.89E-04	1.37E-03
5:Ins:R:1	2.62E-05	6.99E-05	2.47E-05	5.11E-06	1.61E-05	7.43E-07	3.96E-05	2.48E-05	6.62E-04	3.18E-04	3.28E-04
5:Ins:R:2	7.27E-06	2.42E-05	1.45E-05	3.92E-07	2.84E-05	1.18E-07	8.63E-05	6.79E-06	1.04E-04	1.53E-05	2.39E-05
5:Ins:R:3	3.24E-06	9.90E-06	1.05E-05	1.06E-06	9.66E-06	0.00E+00	2.06E-05	4.15E-07	4.58E-05	5.87E-06	1.45E-05
5:Ins:R:4	1.06E-06	3.70E-06	6.74E-06	2.43E-06	4.68E-06	0.00E+00	1.22E-05	6.55E-07	1.61E-05	1.98E-05	1.36E-05
5:Ins:R:5	2.44E-07	1.03E-06	2.01E-06	2.11E-06	3.54E-06	4.17E-07	3.99E-06	1.28E-07	8.68E-06	1.76E-05	1.55E-05
2:Del:M:1	8.17E-05	1.95E-04	1.72E-04	1.08E-05	2.25E-04	1.85E-05	2.51E-05	6.37E-05	9.07E-04	1.05E-03	1.61E-04
3:Del:M:1	1.51E-05	3.70E-05	3.92E-05	1.53E-07	2.02E-05	2.71E-06	3.05E-06	1.14E-05	1.63E-04	7.46E-05	7.95E-05
3:Del:M:2	2.38E-05	2.61E-05	8.08E-05	4.79E-06	1.81E-04	4.82E-06	1.53E-05	1.55E-05	1.11E-04	7.06E-04	6.69E-05
4:Del:M:1	4.24E-05	1.10E-04	1.13E-04	2.07E-06	2.97E-05	2.40E-06	2.69E-06	2.57E-05	4.63E-04	1.24E-04	7.35E-05
4:Del:M:2	8.09E-06	1.36E-05	2.49E-05	2.15E-06	7.26E-05	7.36E-06	5.14E-06	1.21E-05	1.17E-04	2.79E-04	9.65E-05
4:Del:M:3	1.63E-05	3.60E-05	4.41E-05	3.67E-06	1.04E-04	5.19E-06	8.06E-06	1.35E-05	1.59E-04	4.13E-04	7.07E-05
5:Del:M:1	7.82E-05	1.97E-04	1.85E-04	1.22E-06	8.89E-07	8.05E-07	0.00E+00	8.75E-05	2.33E-03	1.13E-03	1.87E-03
5:Del:M:2	3.18E-06	4.59E-06	3.47E-07	5.33E-06	2.65E-05	3.60E-06	4.26E-06	7.30E-05	2.87E-03	1.18E-03	2.45E-03
5:Del:M:3	1.19E-05	3.13E-05	4.15E-05	3.22E-06	1.92E-05	3.46E-06	4.49E-06	4.42E-05	2.12E-03	9.52E-04	1.88E-03
5:Del:M:4	2.65E-06	6.36E-06	1.05E-05	1.96E-06	1.80E-05	7.42E-07	3.45E-06	2.68E-05	1.18E-03	4.91E-04	1.01E-03
5:Del:M:5	1.48E-05	3.52E-05	4.95E-05	2.21E-06	8.81E-06	1.25E-06	5.99E-06	3.07E-05	1.19E-03	5.61E-04	1.06E-03
