Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02020410T	2.74E+00	6.77E-01	1.40E+00	1.67E+00	7.57E-01	2.11E+00	1.47E+00	9.48E-01	7.87E-01	1.31E+00	1.33E+00	3.61E-01	3.30E+00	4.64E-01
CPCT02020408T	1.98E+00	9.15E-01	9.04E-01	1.55E+00	1.80E+00	2.22E+00	8.96E-01	1.42E+00	1.17E+00	1.35E+00	1.04E+00	6.22E-01	2.21E+00	7.59E-01
CPCT02030291T	4.67E+00	9.64E-01	2.46E+00	2.47E+00	4.81E+00	2.57E+00	2.13E+00	3.45E+00	1.95E+00	1.33E+00	2.18E+00	7.23E-01	5.73E+00	5.08E-01
CPCT02050079T	3.72E-01	1.50E-01	6.30E-01	9.21E-01	1.25E+00	1.04E+00	4.41E-01	1.15E+00	3.90E-01	6.84E-01	3.97E-01	4.79E-01	9.69E-01	5.85E-01
CPCT02050073T	1.09E+00	3.93E-01	1.68E+00	1.09E+00	1.21E+00	2.17E+00	1.11E+00	9.54E-01	9.41E-01	8.33E-01	2.15E+00	5.22E-01	2.06E+00	6.65E-01
CPCT02220001T	5.19E-01	1.59E-01	5.64E-01	1.47E+00	6.84E-01	6.86E-01	8.66E-01	1.26E+00	6.54E-01	6.86E-01	7.71E-01	3.32E-01	9.26E-01	6.25E-01
CPCT02010440T	1.17E+00	7.00E-01	1.04E+00	1.40E+00	1.05E+00	1.69E+00	8.81E-01	1.09E+00	6.97E-01	9.03E-01	1.32E+00	5.59E-01	1.30E+00	8.42E-01
CPCT02011020T	3.66E+00	1.27E+00	1.73E+00	3.87E+00	3.80E+00	3.94E+00	1.98E+00	2.14E+00	1.91E+00	3.34E+00	1.55E+00	1.19E+00	4.72E+00	1.70E+00
CPCT02340050T	7.64E-01	2.42E+00	3.76E+00	2.10E+00	1.74E+00	3.84E+00	1.12E+00	1.60E+00	1.05E+00	7.83E-01	4.62E+00	8.47E-01	3.67E+00	1.03E+00
CPCT02080280T	3.16E+00	8.79E-01	1.31E+00	2.05E+00	2.88E+00	2.19E+00	1.38E+00	1.68E+00	1.88E+00	1.18E+00	1.03E+00	6.03E-01	3.52E+00	5.69E-01
CPCT02080282T	1.80E+00	1.10E+00	1.83E+00	9.80E-01	1.74E+00	1.95E+00	1.47E+00	1.03E+00	9.85E-01	1.06E+00	1.77E+00	6.96E-01	1.88E+00	1.03E+00
CPCT02060163T	3.43E-01	3.01E-01	5.36E-01	1.17E+00	8.42E-01	1.04E+00	6.54E-01	1.21E+00	1.10E-01	6.88E-01	8.79E-01	4.31E-01	1.13E+00	5.35E-01
CPCT02011025T	1.94E+00	1.17E+00	2.03E+00	1.77E+00	2.48E+00	2.94E+00	1.50E+00	1.59E+00	1.46E+00	1.24E+00	2.42E+00	5.97E-01	2.98E+00	7.39E-01
CPCT02010754TII	1.63E+00	1.02E+00	1.46E+00	1.61E+00	2.47E+00	2.56E+00	7.78E-01	1.51E+00	2.88E+00	1.01E+00	1.78E+00	2.40E-01	2.86E+00	6.37E-01
CPCT02010716T	4.45E+00	1.07E+00	2.66E+00	2.33E+00	4.48E+00	3.57E+00	2.37E+00	3.02E+00	1.91E+00	2.46E+00	2.60E+00	6.31E-01	5.68E+00	3.62E-01
CPCT02170039T	1.27E+00	4.14E-01	1.18E+00	1.51E+00	8.19E-01	1.53E+00	8.07E-01	7.66E-01	5.49E-01	1.71E+00	1.22E+00	4.24E-01	1.37E+00	4.65E-01
CPCT02080284T	8.34E-01	1.51E-01	5.00E-01	8.21E-01	1.03E+00	4.50E-01	5.09E-01	6.95E-01	5.37E-01	3.02E-01	5.37E-01	2.73E-01	7.13E-01	3.43E-01
CPCT02030555T	2.08E+00	6.33E-01	1.87E+00	1.73E+00	1.91E+00	3.02E+00	1.47E+00	9.03E-01	1.27E+00	1.00E+00	2.48E+00	6.43E-01	3.22E+00	5.55E-01
CPCT02011037T	4.30E+00	1.04E+00	2.31E+00	2.17E+00	4.10E+00	3.03E+00	2.01E+00	1.88E+00	1.84E+00	1.72E+00	2.30E+00	8.12E-01	5.28E+00	6.83E-01
CPCT02120180T	1.67E+00	5.78E-01	1.75E+00	1.08E+00	1.50E+00	2.09E+00	1.29E+00	9.03E-01	7.53E-01	3.00E-01	1.98E+00	4.80E-01	1.58E+00	1.77E-01
CPCT02050304T	6.20E+00	1.39E+00	3.21E+00	7.79E+00	6.13E+00	8.82E+00	3.54E+00	3.69E+00	2.48E+00	4.93E+00	2.56E+00	1.40E+00	7.90E+00	1.08E+00
CPCT02020895T	7.67E-01	6.55E-01	1.90E+00	1.42E+00	1.98E+00	1.11E+00	7.09E-01	9.73E-01	7.76E-01	1.10E+00	1.88E+00	2.69E-01	1.13E+00	6.60E-01
CPCT02090032T	1.76E+00	1.22E+00	2.17E+00	3.03E+00	2.76E+00	5.78E+00	2.76E+00	1.59E+00	3.04E+00	8.22E-01	1.44E+00	7.95E-01	5.08E+00	4.91E-01
CPCT02020662T	1.59E+00	4.90E-01	5.68E-01	1.58E+00	1.78E+00	1.71E+00	1.41E+00	1.35E+00	1.20E+00	7.75E-01	7.40E-01	4.45E-01	2.22E+00	5.94E-01
DRUP01080025T	4.87E+00	1.83E+00	1.84E+00	2.74E+00	4.14E+00	4.36E+00	2.31E+00	2.77E+00	4.09E+00	1.71E+00	2.32E+00	1.75E+00	6.00E+00	2.20E+00
CPCT02020891T	2.05E+00	8.37E-01	1.29E+00	1.12E+00	1.73E+00	2.28E+00	1.49E+00	1.15E+00	9.79E-01	1.10E+00	1.33E+00	6.02E-01	1.93E+00	5.67E-01
CPCT02080266TII	6.02E-01	8.75E-01	1.93E+00	5.04E-01	1.80E+00	4.02E+00	1.42E+00	9.75E-01	2.15E+00	7.11E-01	3.44E+00	7.64E-01	3.52E+00	9.50E-01
CPCT02020901T	2.18E+00	8.04E-01	1.81E+00	1.50E+00	2.61E+00	3.15E+00	9.45E-01	1.45E+00	1.39E+00	9.55E-01	2.18E+00	5.71E-01	2.48E+00	7.79E-01
CPCT02080287T	1.55E+00	7.13E-01	1.74E+00	1.25E+00	2.26E+00	1.91E+00	1.20E+00	1.32E+00	1.04E+00	8.69E-01	1.98E+00	4.04E-01	1.62E+00	5.03E-01
CPCT02011045T	1.47E+00	8.35E-01	1.80E+00	1.06E+00	1.73E+00	2.06E+00	5.68E-01	1.19E+00	8.55E-01	6.82E-01	2.22E+00	5.95E-01	1.89E+00	6.43E-01
CPCT02020897T	1.36E+00	8.54E-01	9.45E-01	1.05E+00	1.23E+00	1.67E+00	1.03E+00	7.27E-01	1.04E+00	6.73E-01	9.90E-01	2.60E-01	1.40E+00	7.13E-01
CPCT02120101T	4.24E-01	6.94E-01	2.13E+00	1.11E+00	7.74E-01	1.70E+00	1.05E+00	9.40E-01	3.45E-01	3.87E-01	2.55E+00	6.38E-01	1.56E+00	6.99E-01
CPCT02020910T	3.02E+00	7.71E-01	1.62E+00	1.62E+00	2.09E+00	2.18E+00	1.66E+00	1.46E+00	1.37E+00	1.31E+00	1.68E+00	7.22E-01	2.30E+00	6.71E-01
CPCT02120095T	2.33E+00	6.22E-01	6.06E-01	2.25E+00	2.46E+00	2.39E+00	1.45E+00	1.99E+00	9.88E-01	1.04E+00	9.32E-01	4.20E-01	2.74E+00	3.16E-01
CPCT02080294T	2.69E-01	7.10E-01	2.24E+00	6.42E-01	1.41E+00	2.05E+00	1.44E+00	1.03E+00	1.14E+00	4.97E-01	2.60E+00	5.02E-01	1.57E+00	6.24E-01
CPCT02080292T	2.96E-01	4.01E-01	8.54E-01	7.52E-01	5.14E-01	1.09E+00	5.80E-01	7.67E-01	5.86E-01	2.55E-01	8.79E-01	2.84E-01	1.01E+00	5.41E-01
CPCT02120098T	1.73E+00	6.18E-01	4.84E-01	1.75E+00	1.81E+00	1.74E+00	1.15E+00	1.45E+00	1.10E+00	1.21E+00	8.93E-01	4.24E-01	1.53E+00	5.72E-01
CPCT02120105T	2.96E+00	2.06E+01	1.14E+01	2.30E+00	9.38E+00	7.93E+00	1.97E+00	2.03E+00	1.34E+00	2.11E+00	3.65E+00	1.11E+00	1.50E+01	1.44E-01
CPCT02020914T	2.62E+00	7.69E-01	1.27E+00	1.36E+00	1.79E+00	2.19E+00	1.60E+00	1.05E+00	1.14E+00	1.28E+00	1.44E+00	5.37E-01	3.01E+00	4.67E-01
CPCT02160035T	3.35E+00	8.24E-01	1.43E+00	2.07E+00	1.95E+00	3.03E+00	1.68E+00	1.90E+00	1.12E+00	8.52E-01	1.90E+00	6.18E-01	3.55E+00	4.62E-01
CPCT02050310T	7.89E-01	1.01E+00	1.06E+00	1.70E+00	1.17E+00	2.34E+00	1.26E+00	1.22E+00	8.40E-01	9.44E-01	1.23E+00	5.58E-01	1.98E+00	9.94E-01
CPCT02290061T	3.24E+00	9.88E-01	1.54E+00	2.13E+00	3.26E+00	3.91E+00	2.22E+00	1.97E+00	1.49E+00	9.96E-01	1.93E+00	8.15E-01	3.80E+00	8.15E-01
CPCT02050308T	1.79E+00	1.19E+00	3.39E+00	2.00E+00	2.73E+00	2.42E+00	1.12E+00	2.53E+00	2.65E-01	1.60E+00	4.03E+00	6.20E-01	2.20E+00	7.63E-01
CPCT02090035T	2.15E+00	6.69E-01	3.17E+00	1.04E+00	2.07E+00	1.73E+00	1.00E+00	1.24E+00	9.78E-01	7.03E-01	3.09E+00	4.48E-01	1.60E+00	4.84E-01
CPCT02020933T	4.22E-01	9.35E-01	1.16E+00	1.04E+00	2.22E+00	2.60E+00	9.67E-01	1.20E+00	1.18E+00	1.02E+00	1.71E+00	8.64E-01	2.57E+00	1.44E+00
CPCT02020930T	2.12E+00	6.79E-01	1.42E+00	2.21E+00	1.77E+00	2.69E+00	1.36E+00	1.31E+00	1.00E+00	1.05E+00	1.35E+00	5.55E-01	2.47E+00	6.19E-01
CPCT02020934T	3.41E+00	9.82E-01	1.83E+00	2.38E+00	4.67E+00	2.80E+00	1.74E+00	3.14E+00	1.48E+00	1.45E+00	2.26E+00	4.53E-01	3.74E+00	7.40E-01
CPCT02020939T	9.68E-01	6.22E-01	1.45E+00	1.24E+00	1.44E+00	1.66E+00	9.52E-01	1.09E+00	8.06E-01	8.41E-01	2.14E+00	4.48E-01	1.51E+00	4.99E-01
CPCT02020670T	6.87E+00	1.21E+00	3.45E+00	2.24E+00	4.62E+00	4.48E+00	2.53E+00	3.02E+00	2.22E+00	1.83E+00	2.90E+00	5.73E-01	8.07E+00	3.94E-01
CPCT02020837TII	7.76E-01	7.31E-01	1.39E+00	1.71E+00	1.86E+00	2.98E+00	1.30E+00	1.39E+00	2.52E+00	5.26E-01	2.68E+00	8.12E-01	2.73E+00	7.28E-01
CPCT02030459T	2.91E-01	1.54E+00	2.92E+00	1.32E+00	1.48E+00	2.27E+00	7.55E-01	1.17E+00	5.96E-01	9.43E-01	3.38E+00	1.68E+00	1.61E+00	2.54E+00
CPCT02350019T	0.00E+00	2.21E-01	2.92E-01	9.70E-01	3.76E-01	9.18E-01	5.05E-01	4.87E-01	0.00E+00	4.18E-01	5.38E-01	3.17E-01	4.32E-01	2.76E-01
CPCT02050424T	2.27E+01	3.28E+00	5.48E+00	6.76E+00	1.69E+01	1.26E+01	1.05E+01	9.52E+00	9.99E+00	4.51E+00	8.44E+00	1.42E+00	3.24E+01	1.46E+00
CPCT02340064T	1.23E+00	7.51E-01	1.31E+00	1.36E+00	1.65E+00	1.43E+00	1.02E+00	1.19E+00	7.97E-01	6.13E-01	1.28E+00	1.50E-01	1.40E+00	5.53E-01
CPCT02011045TII	1.31E+00	8.33E-01	1.62E+00	1.10E+00	1.67E+00	1.73E+00	6.74E-01	1.20E+00	8.95E-01	7.03E-01	1.94E+00	5.51E-01	1.60E+00	6.36E-01
CPCT02120189T	2.55E+00	1.15E+00	1.43E+00	2.61E+00	3.29E+00	2.92E+00	1.50E+00	1.91E+00	1.48E+00	2.08E+00	1.70E+00	8.24E-01	3.65E+00	9.71E-01
CPCT02010754T	1.41E+00	7.91E-01	1.19E+00	1.39E+00	1.71E+00	2.08E+00	1.31E+00	1.33E+00	8.71E-01	1.07E+00	1.18E+00	3.95E-01	1.66E+00	5.00E-01
CPCT02020868T	1.40E+00	5.21E-01	1.48E+00	1.37E+00	9.37E-01	1.64E+00	8.80E-01	8.50E-01	8.21E-01	1.06E+00	1.63E+00	4.82E-01	1.51E+00	5.90E-01
CPCT02060286T	3.61E+00	1.01E+00	2.46E+00	2.12E+00	3.87E+00	4.11E+00	2.23E+00	2.48E+00	1.81E+00	1.34E+00	3.03E+00	6.65E-01	4.86E+00	4.60E-01
CPCT02060288T	1.82E+00	1.51E+00	1.86E+00	1.81E+00	1.82E+00	3.63E+00	1.45E+00	1.32E+00	9.58E-01	1.11E+00	1.98E+00	6.67E-01	2.37E+00	1.29E+00
CPCT02120193T	1.21E+00	5.81E-01	1.82E+00	1.41E+00	1.49E+00	1.73E+00	1.20E+00	1.14E+00	1.09E+00	8.83E-01	1.71E+00	5.45E-01	1.46E+00	6.24E-01
CPCT02120187T	1.66E+00	9.74E-01	1.60E+00	1.38E+00	1.73E+00	2.10E+00	1.22E+00	9.97E-01	9.86E-01	1.17E+00	1.79E+00	7.20E-01	1.57E+00	1.09E+00
CPCT02120191T	1.73E+00	7.72E-01	3.29E+00	1.70E+00	2.39E+00	2.70E+00	1.41E+00	1.51E+00	6.74E-01	1.28E+00	3.15E+00	4.53E-01	2.04E+00	3.96E-01
CPCT02080304T	5.17E-01	6.32E-01	1.36E+00	1.22E+00	1.77E+00	1.94E+00	8.27E-01	1.20E+00	9.30E-01	0.00E+00	1.42E+00	4.64E-01	1.37E+00	7.46E-01
CPCT02080307T	2.38E+00	8.00E-01	1.77E+00	1.98E+00	2.02E+00	2.63E+00	9.80E-01	1.28E+00	1.71E+00	1.36E+00	2.61E+00	6.55E-01	3.16E+00	4.77E-01
CPCT02080303T	1.26E+00	4.52E-01	8.24E-01	1.20E+00	2.13E+00	1.40E+00	7.83E-01	1.26E+00	8.78E-01	4.76E-01	1.38E+00	1.90E-01	1.64E+00	4.84E-01
CPCT02340067T	7.02E-01	1.97E+00	3.02E+00	2.34E+00	2.15E+00	4.62E+00	2.30E+00	1.64E+00	1.34E+00	1.86E+00	4.11E+00	5.69E-01	4.94E+00	1.27E+00
CPCT02030461T	1.51E+01	2.95E+00	5.15E+00	1.28E+01	8.55E+00	1.04E+01	5.39E+00	4.95E+00	5.26E+00	1.13E+01	3.20E+00	1.83E+00	1.65E+01	1.59E+00
CPCT02020919T	2.27E+00	1.40E+00	3.10E-01	1.44E+00	1.50E+00	7.94E-01	1.39E+00	1.04E+00	1.79E+00	1.08E+00	7.64E-01	1.30E+00	2.58E+00	1.61E+00
CPCT02050432T	1.09E+00	6.18E-01	1.88E+00	1.12E+00	1.94E+00	1.60E+00	1.11E+00	1.16E+00	4.22E-01	6.67E-01	2.21E+00	2.84E-01	1.59E+00	5.78E-01
CPCT02120110T	7.93E-01	7.31E-01	2.42E+00	1.47E+00	1.26E+00	1.99E+00	9.58E-01	1.32E+00	0.00E+00	8.98E-01	2.76E+00	2.39E-01	1.42E+00	3.11E-01
CPCT02080308T	6.30E-01	6.18E-01	1.18E+00	9.62E-01	1.12E+00	1.19E+00	3.35E-01	8.92E-01	5.63E-01	5.63E-01	1.36E+00	5.15E-01	9.75E-01	3.98E-01
CPCT02020951T	4.61E-01	4.01E-01	7.78E-01	9.47E-01	5.56E-01	1.13E+00	6.83E-01	7.14E-01	6.68E-01	8.55E-01	6.15E-01	2.54E-01	9.06E-01	6.85E-01
DRUP01060009T	1.08E+00	1.83E+00	5.29E+00	2.28E+00	2.42E+00	9.96E-01	8.88E-02	2.72E+00	1.07E+00	9.69E-01	5.53E+00	9.31E-01	1.44E+00	1.19E+00
CPCT02020949T	4.08E+00	1.20E+00	1.65E+00	2.30E+00	2.47E+00	3.48E+00	1.64E+00	1.72E+00	2.54E+00	1.26E+00	2.14E+00	7.07E-01	4.95E+00	8.63E-01
CPCT02020960T	1.93E+00	9.45E-01	1.91E+00	2.33E+00	1.98E+00	3.41E+00	1.39E+00	1.45E+00	1.27E+00	1.80E+00	2.05E+00	7.31E-01	3.11E+00	1.10E+00
WIDE01010033T	1.52E-01	3.58E-01	9.45E-01	3.11E-01	8.38E-01	1.25E+00	2.00E-02	6.01E-01	7.33E-01	3.38E-01	1.27E+00	2.55E-01	1.15E+00	5.48E-01
CPCT02340115T	2.78E+00	1.24E+00	1.65E+00	1.92E+00	2.85E+00	2.12E+00	1.77E+00	1.61E+00	1.95E+00	1.30E+00	1.52E+00	6.68E-01	2.83E+00	9.38E-01
CPCT02050322T	2.59E+00	8.61E-01	1.54E+00	2.64E+00	2.06E+00	3.24E+00	1.46E+00	1.53E+00	9.13E-01	1.70E+00	1.82E+00	8.23E-01	3.66E+00	9.69E-01
CPCT02050046T	1.99E+00	8.03E-01	2.36E+00	1.67E+00	2.40E+00	2.42E+00	1.40E+00	1.77E+00	9.85E-01	8.89E-01	2.71E+00	5.51E-01	2.48E+00	6.50E-01
CPCT02050331T	1.08E-01	5.25E-01	9.33E-01	1.02E+00	7.75E-01	7.79E-01	6.66E-01	9.29E-01	3.45E-01	6.70E-01	9.96E-01	2.62E-01	6.67E-01	3.15E-02
WIDE01010071T	2.49E+00	9.36E-01	1.22E+00	1.20E+00	1.68E+00	2.30E+00	1.24E+00	9.61E-01	9.77E-01	8.86E-01	1.57E+00	3.88E+00	4.30E+00	1.23E+00
CPCT02020895TII	8.49E-01	6.77E-01	1.86E+00	1.42E+00	1.73E+00	1.00E+00	6.71E-01	1.04E+00	1.03E+00	1.24E+00	2.05E+00	4.38E-01	1.12E+00	5.59E-01
CPCT02030468T	1.30E+00	9.96E-01	1.36E+00	1.49E+00	1.45E+00	1.63E+00	1.07E+00	1.33E+00	7.41E-01	6.29E-01	1.86E+00	1.64E+00	1.93E+00	6.83E-01
CPCT02020959T	1.15E+00	1.05E+00	1.17E+00	1.36E+00	1.35E+00	1.68E+00	8.46E-01	9.92E-01	9.76E-01	6.45E-01	1.26E+00	4.00E-01	1.80E+00	9.71E-01
CPCT02080313T	1.43E+00	6.42E-01	1.13E+00	1.47E+00	1.21E+00	2.07E+00	9.15E-01	3.31E-01	9.75E-01	1.38E+00	1.37E+00	6.13E-01	1.77E+00	7.79E-01
CPCT02080311T	1.28E+00	6.45E-01	1.41E+00	1.42E+00	1.64E+00	2.31E+00	1.25E+00	1.29E+00	1.37E+00	7.43E-01	2.16E+00	6.53E-01	1.81E+00	4.98E-02
CPCT02011108T	2.18E+00	3.54E+00	2.62E+00	2.30E+00	2.52E+00	4.64E+00	1.33E+00	1.94E+00	1.38E+00	1.87E+00	2.51E+00	9.29E-01	5.00E+00	2.16E+00
CPCT02080314T	2.64E+00	8.07E-01	1.00E+00	1.62E+00	3.05E+00	2.13E+00	1.44E+00	2.10E+00	2.03E+00	1.21E+00	9.44E-01	8.59E-01	2.80E+00	1.11E+00
CPCT02020694T	3.02E+00	9.41E-01	1.12E+00	2.11E+00	1.47E+00	2.74E+00	1.48E+00	1.40E+00	9.45E-01	1.41E+00	1.01E+00	5.42E-01	3.18E+00	7.53E-01
CPCT02020672T	5.17E-01	3.72E-01	1.22E+00	6.28E-01	1.09E+00	1.32E+00	6.33E-01	1.29E+00	4.11E-01	4.42E-01	1.35E+00	3.42E-01	1.42E+00	3.97E-01
WIDE01010123T	1.39E+00	4.60E-01	1.01E+00	1.08E+00	1.89E+00	1.36E+00	8.96E-01	1.09E+00	1.26E+00	8.07E-01	1.45E+00	4.08E-01	1.24E+00	3.62E-01
CPCT02020665T	1.72E+00	7.89E-01	1.13E+00	1.68E+00	1.62E+00	2.31E+00	1.38E+00	1.34E+00	1.05E+00	8.03E-01	1.62E+00	8.10E-01	2.02E+00	7.83E-01
CPCT02080207T	1.71E+00	6.02E-01	1.40E+00	1.66E+00	1.21E+00	2.61E+00	1.37E+00	1.39E+00	8.07E-01	5.79E-01	1.27E+00	6.10E-01	1.80E+00	4.76E-01
CPCT02060291T	7.44E+00	8.52E-01	9.46E-01	2.44E+00	3.75E+00	5.42E+00	2.43E+00	1.91E+00	2.84E+00	1.46E+00	1.53E+00	6.54E-01	8.27E+00	6.05E-01
CPCT02050441T	1.33E-01	8.95E-01	1.73E+00	1.09E+00	1.22E+00	1.59E+00	1.01E+00	7.77E-01	9.27E-01	4.27E-01	1.71E+00	3.68E-01	1.41E+00	5.72E-01
CPCT02050440T	2.45E+00	1.46E+00	1.63E+00	2.51E+00	2.19E+00	3.08E+00	1.10E+00	1.69E+00	1.27E+00	1.62E+00	2.20E+00	8.10E-01	2.98E+00	1.04E+00
CPCT02050438T	3.01E+00	9.15E-01	1.57E+00	2.32E+00	3.61E+00	3.01E+00	1.29E+00	1.97E+00	1.52E+00	2.07E+00	1.29E+00	5.80E-01	3.54E+00	6.65E-01
DRUP01230001T	1.39E+01	2.13E+02	1.55E+02	1.42E+01	1.83E+02	1.55E+02	3.37E+01	1.15E+01	1.29E+01	3.97E+00	8.37E+01	1.03E+01	2.53E+02	1.80E+01
CPCT02080205T	2.13E+00	1.61E+00	1.86E+00	1.93E+00	3.52E+00	4.01E+00	2.25E+00	2.22E+00	1.58E+00	1.15E+00	2.41E+00	9.29E-01	4.15E+00	1.82E+00
CPCT02020714T	1.10E+00	6.14E-01	8.52E-01	1.74E+00	1.10E+00	1.31E+00	1.10E+00	1.51E+00	8.06E-01	8.35E-01	1.03E+00	5.47E-01	1.43E+00	4.76E-01
WIDE01010172T	3.28E+00	2.73E+00	1.86E+00	2.68E+00	3.41E+00	4.22E+00	1.92E+00	1.80E+00	1.89E+00	1.38E+00	1.86E+00	1.60E+00	4.64E+00	3.03E+00
CPCT02340081T	3.57E-01	4.32E-01	7.89E-01	1.55E+00	9.73E-01	9.87E-01	3.83E-01	1.65E+00	6.41E-01	5.14E-01	8.76E-01	3.88E-01	7.74E-01	4.77E-01
CPCT02010801T	6.30E-01	1.77E+00	2.89E+00	8.34E-01	1.93E+00	2.31E+00	9.75E-01	1.39E+00	6.20E-01	1.02E+00	2.98E+00	1.00E+00	1.79E+00	1.89E+00
CPCT02010794T	4.87E+00	1.37E+00	2.61E+00	3.89E+00	2.85E+00	7.27E+00	3.62E+00	2.20E+00	1.50E+00	1.37E+00	3.27E+00	3.35E+00	7.33E+00	1.43E+00
CPCT02340083T	3.28E+00	1.10E+00	1.99E+00	1.79E+00	2.22E+00	3.21E+00	1.21E+00	1.93E+00	1.16E+00	1.54E+00	1.76E+00	6.56E-01	3.35E+00	7.54E-01
CPCT02050347T	8.08E-01	2.54E-01	4.38E-01	1.38E+00	1.05E+00	9.48E-01	7.17E-01	1.41E+00	4.68E-01	4.57E-01	4.91E-01	2.62E-01	8.22E-01	4.47E-02
CPCT02120198T	2.54E+00	1.02E+00	1.37E+00	1.88E+00	1.84E+00	2.41E+00	1.27E+00	1.29E+00	1.10E+00	1.51E+00	1.50E+00	5.83E-01	2.64E+00	9.16E-01
CPCT02120199T	1.29E+00	1.22E+00	1.63E+00	1.94E+00	1.73E+00	2.20E+00	1.10E+00	1.35E+00	1.01E+00	2.11E+00	1.73E+00	1.09E+00	2.56E+00	1.54E+00
WIDE01010255T	8.31E+00	1.39E+00	2.67E+00	4.22E+00	8.05E+00	6.80E+00	3.75E+00	5.06E+00	3.66E+00	2.19E+00	2.28E+00	7.46E-01	9.50E+00	9.95E-01
CPCT02040241T	2.75E+00	8.48E-01	2.43E+00	1.80E+00	2.30E+00	2.41E+00	1.51E+00	1.66E+00	1.07E+00	1.20E+00	2.61E+00	5.29E-01	2.95E+00	4.52E-01
WIDE01010305T	3.98E+00	9.69E-01	2.54E+00	2.30E+00	4.06E+00	3.15E+00	1.92E+00	2.46E+00	1.27E+00	1.23E+00	2.59E+00	6.45E-01	5.31E+00	1.77E-01
WIDE01010314T	2.04E+00	4.73E-01	1.94E+00	2.10E+00	2.01E+00	2.44E+00	1.32E+00	1.31E+00	1.70E+00	1.90E+00	1.98E+00	7.63E-01	2.37E+00	6.47E-01
CPCT02060228T	1.82E+00	1.10E+00	1.59E+00	3.76E+00	1.89E+00	3.88E+00	1.48E+00	1.53E+00	6.80E-01	1.67E+00	1.93E+00	6.48E-01	2.95E+00	9.43E-01
WIDE01010328T	1.62E+00	6.20E-01	1.74E+00	2.22E+00	1.81E+00	2.02E+00	1.39E+00	1.17E+00	1.24E+00	2.10E+00	1.79E+00	3.90E-01	1.99E+00	4.75E-01
CPCT02030479T	4.68E+00	8.94E-01	1.13E+00	2.87E+00	4.17E+00	3.55E+00	2.27E+00	3.06E+00	1.38E+00	1.72E+00	1.20E+00	5.92E-01	5.47E+00	7.15E-01
CPCT02040246T	2.81E+00	8.06E-01	1.27E+00	1.90E+00	1.94E+00	1.62E+00	1.26E+00	1.40E+00	1.19E+00	1.69E+00	1.25E+00	7.41E-01	2.55E+00	5.36E-01
WIDE01010376T	1.09E+00	6.86E-01	1.24E+00	1.28E+00	1.11E+00	1.07E+00	8.09E-01	8.33E-01	6.48E-01	7.04E-01	1.24E+00	2.95E-01	1.14E+00	6.58E-01
WIDE01010381T	3.74E+00	6.88E+00	5.42E+00	2.05E+00	3.52E+00	4.73E+00	1.65E+00	1.90E+00	1.87E+00	1.62E+00	3.98E+00	1.95E+00	4.46E+00	4.00E+00
WIDE01010392T	2.10E+00	9.30E-01	1.25E+00	2.28E+00	1.58E+00	2.18E+00	1.35E+00	1.04E+00	1.15E+00	1.85E+00	1.24E+00	6.03E-01	2.07E+00	7.88E-01
CPCT02080221T	5.84E-01	3.98E-01	3.00E-01	1.52E+00	1.43E+00	1.18E+00	7.28E-01	1.41E+00	3.90E-01	4.31E-01	6.50E-01	4.79E-01	1.28E+00	5.97E-01
CPCT02020723T	4.84E-01	7.73E-01	8.84E-01	1.12E+00	1.36E+00	1.08E+00	7.17E-01	1.19E+00	2.41E-01	7.67E-01	1.04E+00	5.84E-01	1.16E+00	3.36E-01
CPCT02020736T	1.52E+00	7.10E-01	2.87E+00	2.00E+00	2.18E+00	2.45E+00	1.40E+00	2.15E+00	8.77E-01	1.06E+00	2.96E+00	5.74E-01	2.20E+00	9.45E-01
CPCT02020743T	1.15E+00	5.48E-01	1.53E+00	1.33E+00	1.61E+00	2.18E+00	1.12E+00	1.46E+00	5.96E-01	9.40E-01	2.04E+00	2.40E-01	2.16E+00	6.94E-01
CPCT02020739T	3.31E+00	7.71E-01	4.25E+00	3.65E+00	4.64E+00	5.42E+00	2.74E+00	3.36E+00	1.95E+00	2.19E+00	4.87E+00	8.06E-01	7.08E+00	8.34E-01
CPCT02050365T	3.52E+00	1.16E+00	2.58E+00	2.31E+00	2.43E+00	2.79E+00	1.39E+00	1.92E+00	1.16E+00	1.09E+00	2.60E+00	6.24E-01	3.56E+00	8.53E-01
CPCT02020670TII	6.81E+00	1.40E+00	3.90E+00	1.89E+00	5.00E+00	4.29E+00	2.57E+00	3.30E+00	2.39E+00	1.65E+00	2.76E+00	6.37E-01	7.88E+00	4.60E-01
CPCT02030490T	1.59E+00	9.65E-01	1.72E+00	2.08E+00	2.08E+00	2.32E+00	1.57E+00	1.82E+00	8.68E-01	1.34E+00	1.79E+00	7.59E-01	2.19E+00	7.44E-01
CPCT02300042T	3.00E+00	1.07E+00	2.04E+00	2.34E+00	3.19E+00	3.19E+00	1.81E+00	2.52E+00	1.55E+00	1.17E+00	2.23E+00	6.92E-01	3.12E+00	1.15E+00
CPCT02020700T	2.21E+00	7.41E-01	1.35E+00	1.71E+00	2.29E+00	2.38E+00	1.02E+00	1.84E+00	8.29E-01	1.01E+00	1.85E+00	4.35E-01	2.23E+00	6.52E-01
