Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02090005T	595	34	49	11	405	47	131	80	266	67	1	17	0	25
CPCT02020423T	431	15	89	195	164	20	65	74	65	111	2	16	10	1
CPCT02020426T	156	675	190	234	173	76	17	113	84	504	0	646	36	996
CPCT02050092T	177	14	41	51	17	73	7	42	31	32	30	10	7	14
CPCT02010403TII	4	3	14	49	2	9	8	34	12	6	10	0	7	16
CPCT02020412T	287	27	33	90	31	10	77	49	18	5	14	0	11	5
CPCT02010469T	139	16	51	28	96	29	37	37	13	33	17	17	22	2
CPCT02180012T	51	14	22	44	35	19	0	27	15	10	10	5	6	4
CPCT02020445T	48	29	70	40	31	61	0	31	20	0	41	8	0	4
CPCT02050105T	259	117	85	325	129	82	99	27	49	58	9	48	0	56
CPCT02050055TII	127	229	94	56	69	203	43	39	52	56	66	32	8	34
CPCT02010493T	93	52	66	37	35	36	14	42	15	18	9	15	1	25
CPCT02010503T	118	104	69	126	149	82	82	89	38	8	37	13	0	13
CPCT02010501T	530	33	78	66	162	47	48	99	97	28	52	8	15	14
CPCT02020464T	26	8	13	55	16	56	5	19	4	13	23	9	0	6
CPCT02090009T	163	83	90	42	66	21	73	25	18	17	61	102	0	110
CPCT02020468T	3	0	14	27	7	0	7	22	4	1	7	3	9	6
CPCT02340001T	45	13	27	36	57	37	16	9	3	29	15	4	0	0
CPCT02080079T	2	6	20	17	16	1	33	20	13	9	25	9	27	6
CPCT02010526T	34	8	5	0	8	0	5	18	6	1	7	1	1	4
CPCT02010532T	384	30	56	112	175	20	74	59	75	41	4	12	0	11
CPCT02060051T	15	37	34	9	32	60	7	23	9	9	10	7	4	17
CPCT02050141T	101	12	62	25	26	0	66	39	15	23	42	115	16	5
CPCT02110024T	158	363	9	15	84	277	96	68	32	89	5	140	50	185
CPCT02120013T	58	39	121	133	101	9	23	35	33	58	63	23	3	12
CPCT02050158T	224	22	46	95	50	40	17	23	18	18	35	4	0	19
CPCT02050149T	5	21	80	14	54	24	27	6	0	26	162	10	0	11
CPCT02010557T	77	53	149	13	70	53	37	52	19	16	55	10	0	4
CPCT02220014T	12	39	107	44	56	110	40	9	11	26	39	20	5	28
CPCT02050052TII	74	76	18	31	45	54	33	24	0	12	35	119	11	167
CPCT02020506T	513	41	75	128	229	10	40	32	63	23	26	17	15	0
CPCT02030339T	256	34	22	65	44	25	65	29	13	5	52	5	9	14
CPCT02080163T	10	5	12	19	3	21	7	88	1	7	8	6	6	17
CPCT02050281T	128	19	15	29	87	55	23	78	13	27	17	16	22	17
CPCT02070243T	254	11	50	69	47	31	21	128	28	18	25	8	13	23
CPCT02340040T	0	14	52	9	0	14	6	31	16	13	44	9	5	5
CPCT02120077T	114	15	31	50	31	21	26	74	22	15	34	14	0	24
CPCT02030437T	72	36	43	18	12	8	13	126	21	35	24	10	8	3
CPCT02010641TII	9	95	93	40	18	37	23	97	2	20	11	24	0	45
CPCT02050291T	67	3	26	58	14	46	14	37	15	12	32	4	15	8
CPCT02020643T	153	52	74	124	60	78	48	58	61	22	70	19	0	9
CPCT02150006T	585	28	41	192	222	89	71	102	45	356	51	31	0	21
WIDE01010503T	173	25	20	103	21	41	12	32	33	9	16	11	17	10
WIDE01010567T	599	71	33	1182	276	91	284	30	87	108	10	54	51	18
WIDE01010459T	362	24	42	161	132	115	44	40	74	115	13	17	20	15
CPCT02060041T	695	4	23	35	499	1	166	105	243	0	0	24	24	22
WIDE01010561T	184	126	249	86	131	31	13	34	22	126	37	115	27	226
WIDE01010651T	0	2	66	44	41	26	21	19	14	14	26	10	51	9
