Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP117568	167	314	211	25	0	46	17	8
SP125717	136	155	78	10	38	32	0	8
SP125707	0	0	0	3	12	13	0	0
SP125794	66	357	109	5	10	29	6	11
SP125756	186	67	161	544	69	26	127	4
SP117441	69	211	152	13	11	0	22	10
SP125780	111	343	119	20	6	73	25	0
SP125764	197	478	80	1025	30	26	24	14
SP117690	67	177	110	10	10	10	0	3
SP125742	18	149	237	116	40	39	0	0
SP125804	51	295	233	791	111	6	24	15
SP125695	35	135	87	35	3	56	17	8
SP77986	8	25	44	13	10	6	0	3
SP125689	113	510	262	78	7	20	106	20
SP117523	33	243	109	21	9	16	17	9
SP125694	69	247	67	32	17	37	61	1
SP125745	55	212	101	10	0	0	12	1
SP117001	87	225	103	11	6	4	24	6
SP117949	378	305	108	29	4	67	23	1
SP117653	44	102	81	11	0	12	0	8
SP117522	43	261	109	21	10	6	26	11
SP125710	44	270	77	24	10	55	0	25
SP117214	86	336	122	31	3	15	9	5
SP125768	362	794	152	35	1	99	0	9
SP117722	96	207	105	10	5	17	40	15
SP125699	257	184	155	13	0	25	0	0
SP125771	274	535	341	55	17	72	122	15
SP125719	34	123	125	12	0	0	22	5
SP117648	26	94	123	29	6	7	0	13
SP125760	61	171	84	20	4	57	7	6
SP125770	7674	11110	0	1155	62	275	1289	167
SP77956	2	4	0	0	0	0	0	5467
SP125785	126	124	101	30	8	47	38	0
SP125706	77	275	129	779	59	34	59	2
SP125705	147	190	127	15	0	1	17	0
SP125715	5	28	55	8	4	27	0	0
SP116962	23	130	65	16	8	3	31	13
SP117660	54	271	87	29	18	6	63	6
SP117643	144	283	110	1121	27	22	33	15
SP125713	181	139	302	1164	14	66	39	3
SP117760	50	173	90	22	8	27	26	4
SP116968	63	473	125	28	3	0	0	5
SP125775	41	155	58	14	13	61	39	11
SP125731	57	217	92	21	0	0	55	5
SP125733	65	202	71	14	7	40	23	12
SP78502	15	30	59	9	2	0	10	10
SP125791	91	286	112	19	5	0	0	0
SP125755	34	281	127	36	35	32	27	9
SP117340	275	190	235	75	5	25	11	14
SP125781	73	153	119	24	8	0	8	6
SP125783	23	142	104	23	0	27	19	19
SP116950	211	438	96	22	15	0	69	3
SP125712	67	228	84	16	11	70	69	5
SP125786	7	33	33	345	40	77	18	10
SP125693	319	672	188	24	7	109	7	9
SP116949	147	183	213	25	16	39	65	17
SP78533	25	59	82	20	0	0	0	3
SP117215	71	186	172	19	0	1	0	6
SP117040	129	338	107	16	4	0	50	16
SP117476	127	204	104	24	9	26	0	8
SP116985	81	213	113	6	6	6	38	34
SP125769	39	95	79	12	0	49	0	2
SP125778	41	148	154	1689	140	15	27	17
SP117440	82	352	160	18	3	6	12	5
SP125730	53	117	60	10	0	10	0	2
SP125686	40	317	102	24	19	47	11	8
SP125758	81	145	85	22	4	52	19	9
SP77848	26	43	40	0	6	3	2	1
SP117974	129	368	106	19	5	0	22	17
SP117911	154	308	106	11	6	6	0	11
SP117165	72	152	169	35	0	21	19	5
SP117412	97	343	191	403	19	0	0	0
SP117650	18	44	157	40	9	0	0	1
SP117076	8	138	63	28	9	38	6	9
SP125757	76	229	105	25	7	71	0	0
SP125711	62	170	94	6	58	168	0	8
SP125811	56	128	104	26	4	46	0	7
SP125723	59	150	131	27	3	58	28	26
SP125809	90	517	74	24	16	27	53	3
SP125722	48	99	68	17	2	24	3	6
SP117908	69	217	123	22	4	31	23	2
SP125741	73	516	62	21	10	26	83	17
SP125724	177	147	119	13	16	137	0	0
SP117037	46	178	98	11	2	57	0	12
SP125777	43	200	121	918	66	61	5	7
SP117291	115	386	165	24	0	8	0	1
SP125793	42	73	33	83	3	58	20	0
SP125744	154	179	73	13	0	37	19	7
SP125795	50	225	76	14	7	25	36	2
SP125703	89	221	106	11	0	56	13	6
SP125761	37	109	120	21	0	37	28	9
SP117661	219	283	131	27	0	12	24	3
SP125776	121	185	127	34	15	23	53	13
SP117261	38	110	106	5	1	0	0	9
SP125698	176	182	145	691	12	34	14	0
SP125714	80	255	46	12	7	30	170	3
SP77972	168	168	83	12	0	6	18	13
SP77866	0	33	34	0	0	1	0	4
SP125704	75	155	103	16	5	0	27	6
SP117290	84	955	113	29	13	0	27	13
SP125738	45	86	76	14	0	51	10	1
SP135427	5	29	97	9	2	4	0	6
SP135403	0	3	5	1	0	0	0	1
SP102557	0	9	28	5	8	0	5	4
SP106801	1	0	32	11	5	0	8	0
SP106758	2	52	51	11	0	3	14	3
SP106808	4	29	77	14	3	6	18	3
SP102617	28	0	133	3	0	0	0	2
SP102605	1	6	36	0	0	0	0	3
SP117086	0	0	10	1	2	0	0	0
SP117700	14	2	62	13	2	0	0	10
SP135339	1	85	133	14	10	0	16	10
SP135324	2	68	26	9	5	1	2	4
SP102529	8	15	107	13	11	0	6	10
SP102507	13	54	81	12	8	0	0	1
SP102485	0	0	27	5	1	0	5	7
SP117043	5	21	109	10	5	0	3	0
SP135496	4	40	73	15	0	4	9	5
SP117228	3	14	47	0	15	4	23	7
SP118044	0	0	3	1	7	0	0	0
SP117984	3	20	63	3	8	2	11	4
SP135346	6	5	49	15	7	2	6	0
SP135492	0	4	8	0	0	4	0	2
SP102573	3	0	26	14	3	0	7	1
SP135460	2	0	53	6	6	0	0	0
SP117667	1	0	16	6	3	0	0	2
SP106815	4	50	87	18	3	2	20	11
SP106734	3	0	34	4	1	6	0	2
SP117796	2	12	83	12	5	10	14	2
SP102537	2	22	132	12	0	9	7	9
SP135334	13	7	69	0	0	2	7	0
SP102517	8	17	100	18	2	0	17	5
SP117493	2	0	9	0	0	1	4	4
SP106722	3	0	64	15	9	0	1	4
SP135434	6	39	116	6	0	8	22	11
SP106753	3	0	20	5	0	0	1	0
SP102523	9	9	101	2	0	0	10	5
SP102591	8	0	55	12	0	0	0	1
SP102547	5	9	95	10	11	0	0	7
SP118043	6	29	124	8	4	3	19	0
SP135478	1	9	53	2	12	2	6	0
SP102561	0	0	10	7	7	0	0	1
SP135274	2	14	41	11	6	5	0	0
SP106797	0	48	73	9	0	3	5	0
SP135488	92	183	317	45	0	0	24	13
SP135480	3	1	21	17	0	5	0	8
SP135455	600	157	135	5	2	38	0	5
SP135389	5	52	87	26	1	0	0	16
SP102597	5	13	84	9	10	66	4	4
SP102489	2	1	27	9	9	0	5	0
SP135410	3	33	53	4	7	2	13	1
SP135372	3	9	34	1	0	3	11	1
SP117223	4	9	55	3	3	3	0	8
SP135328	0	19	47	13	9	4	24	11
SP135444	1	0	7	2	1	0	7	0
SP106750	0	1	45	0	0	2	5	5
SP102511	1	18	106	20	0	17	13	9
SP102541	8	19	108	20	14	0	0	5
SP102567	10	22	167	8	4	0	18	7
SP117595	5	13	50	2	5	0	8	0
SP135440	5	6	84	3	6	6	28	13
SP135296	8	62	143	11	0	0	0	1
SP117294	0	5	20	4	3	0	4	3
SP135363	11	6	110	5	2	0	15	2
SP102499	4	8	87	11	6	0	0	5
SP117951	3	2	21	5	3	0	4	0
SP117085	1	1	29	10	1	3	0	1
SP106669	4	8	81	4	3	1	0	10
SP135316	2	18	40	11	0	0	5	2
SP135305	50	130	247	567	12	0	0	0
SP102581	1	0	19	0	2	0	8	1
SP106718	10	51	93	1	0	11	22	0
SP135451	0	7	58	3	0	9	6	6
SP135354	12	18	76	6	2	3	17	1
SP102611	23	412	338	54	0	0	30	0
SP135448	5	26	58	6	2	3	9	3
SP117758	11	44	136	19	14	4	27	6
SP135282	6	22	52	2	4	2	0	3
SP135288	0	33	95	10	3	15	18	3
SP135475	4	14	51	12	1	10	9	8
SP135416	5	23	80	4	2	4	0	9
SP117331	19	47	143	13	3	0	0	0
SP135468	5	6	44	2	0	0	0	3
SP135463	1	0	26	4	3	1	0	5
SP135422	12	37	89	23	1	0	0	11
SP135484	4	14	73	2	0	0	12	6
CPCT02030262T	31	110	61	22	64	6	44	6
CPCT02190001T	129	123	90	25	108	4	154	11
CPCT02160010T	70	321	92	35	120	8	105	3
CPCT02330006T	42	308	48	18	107	14	11	9
CPCT02030290T	53	159	150	1027	238	40	81	8
CPCT02060058T	100	330	55	22	116	9	56	4
CPCT02130025T	268	418	99	23	119	12	52	16
CPCT02060167T	283	273	101	23	119	0	63	9
CPCT02090031T	25	120	49	589	82	7	9	4
CPCT02220061T	318	550	95	19	89	65	153	28
DRUP01020037T	60	235	152	923	117	9	122	22
CPCT02380033T	70	300	105	8	107	10	30	8
CPCT02100135T	107	248	84	15	81	0	9	13
CPCT02080286T	4	32	72	8	44	0	18	12
CPCT02380032T	288	187	86	27	139	0	14	14
CPCT02250006T	102	116	147	447	160	0	0	5
CPCT02050312T	68	210	78	9	97	0	23	14
CPCT02270017T	179	185	58	23	260	0	0	2
CPCT02060210T	70	211	87	28	184	8	16	3
CPCT02090039T	113	278	93	16	71	0	56	19
CPCT02110060T	101	402	51	36	148	0	13	0
CPCT02130044T	59	213	58	17	192	0	0	12
CPCT02130047T	449	359	116	57	236	8	38	3
WIDE01010068T	219	514	120	30	81	24	87	13
WIDE01010103T	3	62	33	16	37	1	20	4
CPCT02440009T	340	328	12	15	242	0	0	0
WIDE01010243T	38	164	99	19	60	3	9	10
CPCT02130079T	114	159	67	17	161	0	0	11
CPCT02130082T	26	365	90	23	184	9	28	23
CPCT02210054T	123	162	73	26	95	20	79	22
CPCT02120131T	215	177	37	12	193	4	0	0
CPCT02370030T	69	220	90	46	302	8	0	15
CPCT02090047T	11	322	9	1500	588	21	73	30
CPCT02130118T	170	286	40	13	113	0	64	5
CPCT02080238T	170	378	134	37	103	9	19	13
CPCT02130120T	113	465	130	41	208	9	0	14
CPCT02030501T	28	205	81	22	137	0	0	2
CPCT02190041T	458	412	140	36	94	6	121	8
CPCT02130133T	116	109	139	29	137	58	58	15
CPCT02130129T	73	145	52	3	87	18	3	5
CPCT02290049T	211	394	89	17	166	14	35	13
CPCT02380050T	48	150	89	14	229	0	25	2
CPCT02090060T	155	159	145	29	108	8	65	10
CPCT02210068T	37	175	175	352	194	0	53	16
CPCT02410012T	24	282	38	35	135	6	35	10
DRUP01090022T	94	266	92	812	220	0	72	16
CPCT02050246T	39	542	70	12	280	1	23	13
CPCT02050244T	145	300	0	6	209	0	388	11
CPCT02060111T	5	162	60	512	291	0	0	8
CPCT02050070T	18	45	25	17	180	21	24	5
CPCT02250001T	87	163	49	176	178	5	68	14
CPCT02070231T	99	264	141	21	114	0	0	11
CPCT02210016T	183491	2187	0	0	2753	10154	0	0
CPCT02070132T	117	223	27	8	57	0	148	21
CPCT02180029T	0	109	119	28	129	13	2	10
CPCT02050195T	42	108	165	44	71	0	43	0
CPCT02060107T	162	471	154	13	76	26	127	16
CPCT02070177T	30	109	71	0	82	20	42	12
CPCT02030366T	135	485	115	11	71	2	84	5
CPCT02050223T	119	231	81	7	184	0	0	1
CPCT02060116T	128	118	60	4	75	0	7	5
CPCT02050239T	183	209	128	28	185	0	61	16
CPCT02210031T	41	117	128	206	156	5	0	0
CPCT02230035T	164	406	76	20	223	19	0	10
CPCT02050089T	2608	1125	99	8	156	0	416	8
CPCT02180009T	142	30	361	1445	78	66	57	18
CPCT02330014T	30	114	43	6	31	0	3	12
CPCT02230001T	11	59	43	6	22	0	15	3
CPCT02040083T	40	205	106	14	116	14	27	17
CPCT02180020T	315	497	0	896	170	0	467	16
CPCT02050135T	119	436	0	1174	358	5	57	31
CPCT02020483T	280	291	92	15	92	1	72	14
CPCT02080091T	107	360	136	12	47	2	106	9
CPCT02260012T	68	313	55	38	328	0	55	19
CPCT02210036T	139	780	61	43	391	0	0	12
CPCT02130014T	142	145	134	12	64	0	47	3
CPCT02130010T	198	304	183	50	160	17	20	27
CPCT02250002T	105	145	48	17	159	0	0	6
CPCT02090027T	77	109	63	10	37	8	19	0
DRUP01070119T	7217	1050	0	0	492	0	114	27
CPCT02050447T	121	404	105	28	36	16	61	17
CPCT02330135T	75	133	116	15	50	2	40	10
CPCT02200008T	102	161	35	17	21	30	54	9
CPCT02200009T	41	61	78	16	59	17	79	0
