Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
SP23435	6.43E-01	1.02E+00	4.74E+00	4.85E-01	4.69E+00	3.85E-01
SP112829	5.59E-01	1.41E+00	8.41E+00	7.09E-01	7.84E+00	2.76E-01
SP112947	3.47E-01	1.37E+00	8.82E+00	4.89E-01	8.07E+00	2.14E-01
SP112985	1.87E-01	2.09E-01	1.45E+00	0.00E+00	1.36E+00	1.45E-01
SP112925	7.35E-01	1.20E+00	6.84E+00	7.60E-01	7.15E+00	9.89E-01
SP112937	5.82E-01	5.28E-01	2.03E+00	4.98E-01	1.94E+00	6.77E-02
SP112989	2.34E-01	6.00E-01	2.59E+00	2.73E-01	2.27E+00	0.00E+00
SP111145	8.51E-01	1.13E+00	5.45E+00	6.02E-01	5.40E+00	2.02E-01
SP111143	5.92E-01	8.81E-01	4.85E+00	5.21E-01	4.92E+00	2.81E-02
SP125584	1.69E-01	1.85E-01	2.23E-01	2.07E-01	8.92E-02	1.48E-01
SP111144	6.72E-01	1.34E+00	6.74E+00	8.19E-01	6.30E+00	0.00E+00
SP116296	8.07E-02	5.22E-01	2.59E+00	2.14E-01	2.36E+00	0.00E+00
SP116254	6.58E-01	1.03E+00	2.81E+00	1.17E+00	2.29E+00	0.00E+00
SP116256	6.75E-01	1.05E+00	2.24E+00	1.05E+00	1.91E+00	0.00E+00
SP116274	5.00E-01	7.28E-01	2.10E+00	5.93E-01	2.06E+00	9.89E-02
SP116259	4.29E-01	1.02E+00	3.69E+00	3.44E-01	3.44E+00	2.17E-01
SP116290	2.28E-01	4.36E-01	2.51E+00	4.64E-01	2.43E+00	0.00E+00
SP116258	4.43E-01	9.47E-01	3.74E+00	8.65E-01	3.31E+00	0.00E+00
SP116261	0.00E+00	3.57E-01	1.63E+00	3.44E-01	1.54E+00	1.80E-01
SP23463	7.64E-02	4.52E-01	1.37E+00	3.94E-01	1.26E+00	2.02E-01
SP116268	2.82E-01	4.59E-01	1.91E+00	2.47E-01	1.81E+00	0.00E+00
SP23471	3.02E-01	5.86E-01	2.17E+00	3.16E-01	1.95E+00	0.00E+00
SP116266	3.38E-01	6.92E-01	3.06E+00	3.76E-01	3.04E+00	0.00E+00
SP116264	4.46E-01	1.03E+00	3.30E+00	4.86E-01	3.31E+00	4.67E-01
SP116269	2.96E-01	8.30E-01	3.60E+00	4.49E-01	3.58E+00	1.41E-02
SP116275	4.90E-01	6.94E-01	2.54E+00	3.49E-01	2.39E+00	1.11E-01
SP23447	3.49E-01	6.83E-01	2.21E+00	2.91E-01	1.98E+00	0.00E+00
SP116255	7.09E-01	1.09E+00	2.08E+00	1.12E+00	1.65E+00	1.00E-02
SP23455	3.87E-01	5.62E-01	1.98E+00	2.22E-01	1.98E+00	0.00E+00
SP23475	4.38E-01	5.58E-01	1.97E+00	0.00E+00	1.90E+00	2.13E-01
SP116227	5.11E-01	9.63E-01	2.05E+00	5.85E-01	2.05E+00	0.00E+00
SP116226	2.38E-01	5.06E-01	1.21E+00	3.12E-01	1.34E+00	2.31E-01
SP23443	5.80E-01	1.00E+00	3.49E+00	4.02E-01	3.20E+00	5.11E-01
SP116260	4.92E-01	8.37E-01	3.48E+00	4.52E-01	3.34E+00	4.19E-02
SP116280	7.99E-01	1.62E+00	6.22E+00	9.19E-01	5.99E+00	4.40E-01
SP116224	3.09E-01	6.32E-01	1.59E+00	4.33E-01	1.42E+00	4.00E-02
SP116249	0.00E+00	0.00E+00	9.55E-02	0.00E+00	1.30E-01	1.13E-01
SP116232	1.11E-01	7.20E-02	6.37E-01	1.93E-01	6.14E-01	9.17E-02
SP116251	2.13E-01	4.68E-01	1.15E+00	1.95E-01	1.10E+00	2.60E-01
SP116272	4.87E-01	7.14E-01	2.08E+00	3.83E-01	2.10E+00	8.38E-02
SP116286	2.45E-01	4.22E-01	1.83E+00	0.00E+00	1.64E+00	3.21E-01
SP116282	3.30E-01	6.62E-01	2.92E+00	3.83E-01	2.73E+00	1.88E-01
SP116288	1.89E-01	3.00E-01	4.98E-01	1.08E-01	3.90E-01	2.09E-01
SP23467	3.03E-01	7.26E-01	2.07E+00	3.73E-01	2.00E+00	0.00E+00
SP116263	2.14E-01	4.14E-01	1.40E+00	4.55E-01	1.32E+00	0.00E+00
SP116292	3.31E-01	4.74E-01	1.87E+00	0.00E+00	1.75E+00	0.00E+00
SP116248	1.84E-01	4.52E-01	1.41E+00	2.07E-01	1.42E+00	3.00E-02
SP116276	9.42E-02	6.13E-02	6.49E-01	2.04E-01	5.39E-01	2.73E-01
SP116265	5.70E-01	1.15E+00	5.15E+00	5.40E-01	5.21E+00	3.47E-01
SP116267	4.55E-01	8.26E-01	4.04E+00	3.39E-01	3.92E+00	0.00E+00
SP116253	3.64E-01	7.67E-01	3.91E+00	6.61E-01	3.66E+00	7.06E-02
SP23481	2.24E-01	3.22E-01	1.67E+00	3.10E-01	1.59E+00	4.00E-02
SP116233	5.42E-01	8.35E-01	1.96E+00	9.53E-01	1.74E+00	2.00E-02
SP116284	5.86E-01	8.55E-01	2.06E+00	5.30E-01	1.76E+00	2.24E-01
SP116270	1.69E-01	5.18E-01	2.27E+00	3.25E-01	2.07E+00	2.33E-01
SP116257	3.75E-01	9.82E-01	3.14E+00	7.21E-01	2.91E+00	0.00E+00
SP116298	1.37E-01	2.47E-01	2.92E-01	1.45E-01	2.50E-01	1.00E-02
SP116294	0.00E+00	1.73E-01	1.14E+00	5.34E-01	8.74E-01	1.51E-01
SP23439	5.42E-01	1.04E+00	3.36E+00	1.19E+00	3.74E+00	5.48E-01
SP23483	0.00E+00	0.00E+00	4.09E-01	8.00E-02	2.96E-01	3.32E-01
SP116262	3.21E-01	4.72E-01	1.46E+00	2.46E-01	1.47E+00	1.53E-01
SP116228	7.98E-01	1.35E+00	5.86E+00	1.46E+00	5.95E+00	0.00E+00
SP116222	3.03E-01	7.06E-01	2.61E+00	3.64E-01	2.54E+00	3.37E-01
SP23451	4.03E-01	6.12E-01	2.66E+00	2.95E-01	2.67E+00	0.00E+00
SP116247	5.41E-01	8.01E-01	2.38E+00	4.20E-01	2.30E+00	9.68E-02
SP116225	2.23E-01	3.97E-01	3.37E+00	4.76E-01	3.21E+00	2.17E-01
SP116273	4.77E-01	7.05E-01	1.77E+00	2.89E-01	1.58E+00	6.30E-02
SP116221	3.30E-01	4.81E-01	1.56E+00	3.77E-01	1.43E+00	3.55E-02
SP116271	1.83E-01	3.42E-01	1.00E+00	0.00E+00	9.68E-01	0.00E+00
SP23459	2.43E-01	6.51E-01	1.87E+00	1.25E-01	1.75E+00	2.61E-02
SP23479	4.87E-01	5.98E-01	1.60E+00	3.24E-01	1.56E+00	1.42E-01
SP116223	3.93E-01	5.22E-01	1.76E+00	1.35E-01	1.68E+00	0.00E+00
SP116229	9.16E-01	1.41E+00	4.34E+00	2.57E-01	4.11E+00	3.81E-01
SP23477	2.31E-01	4.81E-01	1.85E+00	4.41E-01	1.66E+00	2.93E-01
SP116252	5.22E-01	6.79E-01	3.11E+00	6.46E-01	3.07E+00	1.07E-01
SP116278	0.00E+00	0.00E+00	2.43E-01	2.08E-01	2.18E-01	1.12E-01
SP23431	1.95E+00	2.20E+00	5.02E+00	4.72E-01	4.86E+00	6.87E-02
SP116231	2.50E-01	7.23E-01	2.28E+00	3.13E-01	2.18E+00	0.00E+00
SP116250	1.59E-01	2.87E-01	1.14E+00	1.68E-01	1.06E+00	1.12E-01
SP112815	6.47E-01	1.29E+00	4.84E+00	7.99E-01	4.73E+00	3.68E-01
SP112799	2.66E-01	8.70E-01	3.31E+00	4.15E-01	3.17E+00	6.67E-02
SP112835	4.00E-01	8.73E-01	5.52E+00	4.53E-01	5.48E+00	3.57E-01
SP112955	6.34E-01	8.00E-01	3.92E+00	3.79E-01	3.74E+00	2.22E-01
SP112807	7.33E-01	1.04E+00	4.66E+00	5.18E-01	4.61E+00	2.14E-01
SP112953	1.16E+00	1.39E+00	7.41E+00	6.62E-01	7.00E+00	0.00E+00
SP112911	3.08E-01	6.28E-01	3.39E+00	5.37E-01	3.26E+00	0.00E+00
SP112847	6.27E-01	9.76E-01	2.55E+00	4.33E-01	2.55E+00	6.07E-02
SP112859	6.68E-01	1.37E+00	6.65E+00	7.72E-01	6.65E+00	5.88E-01
SP112919	6.59E-01	9.04E-01	3.18E+00	2.74E-01	3.32E+00	3.45E-01
SP102652	5.88E-01	1.04E+00	3.35E+00	4.65E-01	3.34E+00	5.80E-01
SP112981	5.84E-01	8.48E-01	4.53E+00	8.11E-01	4.25E+00	0.00E+00
SP102620	7.28E-01	9.52E-01	5.00E+00	7.47E-01	4.71E+00	2.88E-01
SP112987	7.16E-01	1.09E+00	4.16E+00	5.33E-01	4.13E+00	2.64E-01
SP112825	7.03E-01	9.75E-01	4.91E+00	5.60E-01	4.75E+00	3.73E-01
SP112967	1.61E-01	1.38E-01	5.79E-01	0.00E+00	5.63E-01	5.37E-02
SP102622	7.03E-01	1.19E+00	8.39E+00	5.52E-01	8.16E+00	9.78E-02
SP112785	4.93E-01	1.65E+00	1.13E+01	2.12E+00	1.10E+01	5.32E-01
SP112793	6.07E-01	1.18E+00	6.44E+00	6.47E-01	6.04E+00	4.85E-01
SP112963	8.14E-01	1.02E+00	4.54E+00	4.03E-01	4.40E+00	0.00E+00
SP112801	8.11E-01	1.63E+00	8.62E+00	4.20E-01	8.40E+00	0.00E+00
SP112997	7.01E-01	1.04E+00	4.73E+00	7.83E-01	4.75E+00	6.28E-01
SP112973	7.37E-01	1.50E+00	5.23E+00	5.82E-01	5.26E+00	2.89E-01
SP112819	8.77E-01	1.21E+00	5.10E+00	6.55E-01	4.96E+00	0.00E+00
SP112941	6.05E-01	8.56E-01	4.49E+00	6.68E-01	4.36E+00	3.94E-01
SP112965	5.90E-01	1.06E+00	3.90E+00	6.80E-01	3.64E+00	9.05E-02
SP112791	8.08E-01	1.13E+00	6.03E+00	6.03E-01	5.53E+00	3.45E-01
SP112949	3.64E-01	5.72E-01	1.57E+00	3.25E-01	1.52E+00	0.00E+00
SP112857	5.93E-01	1.12E+00	4.43E+00	5.91E-01	4.35E+00	4.06E-01
SP112843	7.87E-01	1.10E+00	7.10E+00	6.56E-01	6.99E+00	2.96E-01
SP112915	6.15E-01	1.06E+00	4.66E+00	4.75E-01	4.46E+00	3.38E-01
SP112837	1.13E+00	1.04E+00	9.49E+00	6.45E-01	9.24E+00	3.97E-01
SP112823	5.90E-01	8.81E-01	3.01E+00	5.59E-01	3.16E+00	1.99E-01
SP102633	3.88E-01	5.45E-01	2.50E+00	3.32E-01	2.47E+00	0.00E+00
SP112899	3.37E-01	8.70E-01	3.61E+00	4.44E-01	3.49E+00	4.82E-01
SP112893	4.25E-01	9.66E-01	2.94E+00	6.32E-01	3.04E+00	5.71E-01
SP112895	7.81E-01	1.09E+00	2.46E+00	5.58E-01	2.66E+00	2.62E-01
SP102626	4.77E-01	1.21E+00	1.01E+01	6.95E-01	9.88E+00	3.64E-01
SP112795	6.32E-01	1.29E+00	4.74E+00	3.69E-01	4.70E+00	5.37E-02
SP112927	6.67E-01	9.69E-01	3.42E+00	5.09E-01	3.39E+00	0.00E+00
SP112779	5.81E-01	1.46E+00	7.48E+00	6.71E-01	7.28E+00	3.48E-01
SP112975	7.22E-01	1.34E+00	4.44E+00	6.18E-01	4.25E+00	3.41E-01
SP112867	5.09E-01	9.01E-01	4.72E+00	7.21E-01	4.73E+00	3.33E-01
SP112903	5.90E-01	9.67E-01	3.61E+00	4.72E-01	3.46E+00	2.16E-01
SP112933	4.80E-01	8.22E-01	2.50E+00	4.64E-01	2.36E+00	0.00E+00
SP112869	6.84E-01	1.41E+00	3.58E+00	5.80E-01	3.94E+00	4.76E-01
SP112999	2.31E-01	3.63E-01	1.43E+00	4.69E-01	1.47E+00	8.36E-02
SP112939	3.70E-01	8.90E-01	2.53E+00	5.74E-01	2.50E+00	0.00E+00
SP112921	5.44E-01	6.49E-01	3.49E+00	6.44E-01	3.40E+00	5.30E-02
SP112901	5.42E-01	8.61E-01	3.72E+00	5.67E-01	3.72E+00	2.81E-01
SP112831	2.43E-01	8.84E-01	3.82E+00	3.28E-01	3.69E+00	0.00E+00
SP112891	5.17E-01	1.13E+00	4.62E+00	5.50E-01	4.45E+00	0.00E+00
SP112775	7.19E-01	1.35E+00	8.79E+00	7.16E-01	8.23E+00	2.68E-01
SP112897	6.30E-01	1.08E+00	5.08E+00	4.48E-01	5.10E+00	0.00E+00
SP112885	6.50E-01	1.12E+00	2.41E+00	4.95E-01	2.31E+00	0.00E+00
SP112789	7.22E-01	1.42E+00	7.32E+00	2.22E+00	7.56E+00	6.77E-01
SP102630	9.84E-01	1.15E+00	7.11E+00	8.08E-01	7.07E+00	0.00E+00
SP112971	8.02E-01	1.10E+00	5.62E+00	6.72E-01	5.36E+00	0.00E+00
SP112821	3.11E-01	9.11E-01	2.18E+00	2.98E-01	2.13E+00	2.98E-01
SP112813	0.00E+00	4.66E-01	3.23E+00	3.72E-01	3.02E+00	3.26E-01
SP112961	8.58E-01	1.42E+00	4.97E+00	1.50E+00	4.64E+00	4.66E-01
SP112977	7.22E-01	9.05E-01	2.61E+00	5.40E-01	2.62E+00	4.57E-01
SP112905	6.85E-01	1.20E+00	4.06E+00	5.27E-01	4.10E+00	4.46E-01
SP102647	6.84E-01	1.31E+00	8.41E+00	8.74E-01	7.85E+00	0.00E+00
SP112873	5.55E-01	1.21E+00	3.51E+00	5.79E-01	3.48E+00	0.00E+00
SP112959	0.00E+00	1.97E-01	1.78E+00	1.46E-01	1.68E+00	8.54E-02
SP112931	4.67E-01	7.82E-01	3.63E+00	4.99E-01	3.61E+00	6.30E-02
SP112865	7.32E-01	9.36E-01	2.90E+00	4.25E-01	2.83E+00	0.00E+00
SP113003	5.23E-01	7.22E-01	5.02E+00	5.69E-01	4.77E+00	1.60E-01
SP113001	7.98E-01	1.05E+00	2.86E+00	6.13E-01	2.78E+00	0.00E+00
SP112879	5.15E-01	7.89E-01	3.57E+00	5.85E-01	3.50E+00	2.84E-01
SP112945	6.37E-01	1.11E+00	7.63E+00	6.49E-01	7.31E+00	2.81E-01
SP112935	7.21E-01	1.04E+00	3.58E+00	6.44E-01	3.39E+00	4.98E-02
