MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Ins:T:5	1.58E-03	2.13E-03	1.57E-03	8.24E-03	8.13E-03	6.18E-03
2:Del:R:0	9.31E-05	2.30E-05	6.54E-04	1.01E-03	4.58E-04	3.18E-04
2:Del:R:1	2.36E-04	3.40E-05	4.90E-04	1.23E-03	4.87E-04	2.15E-04
2:Del:R:2	7.85E-05	2.42E-05	2.63E-04	4.64E-04	2.34E-04	1.99E-04
2:Del:R:3	1.35E-05	3.55E-05	1.30E-04	1.89E-04	1.19E-04	9.20E-05
2:Del:R:4	7.53E-06	2.88E-05	7.12E-05	7.70E-05	4.47E-05	1.25E-04
2:Del:R:5	5.38E-07	5.26E-05	1.60E-09	6.23E-05	1.61E-05	2.35E-04
3:Del:R:0	1.54E-05	2.03E-05	2.66E-04	3.20E-04	1.84E-04	1.58E-04
3:Del:R:1	1.84E-04	2.15E-05	5.57E-04	9.64E-04	5.35E-04	2.16E-04
3:Del:R:2	7.61E-05	1.93E-05	9.06E-05	4.84E-04	2.72E-04	2.08E-04
3:Del:R:3	2.92E-05	1.67E-05	9.49E-05	1.87E-04	3.09E-05	7.11E-05
3:Del:R:4	1.11E-05	5.44E-06	6.27E-05	1.23E-04	4.67E-05	9.14E-05
3:Del:R:5	8.31E-06	8.32E-06	7.40E-05	3.33E-05	3.18E-05	7.96E-05
4:Del:R:0	2.57E-05	7.79E-06	1.66E-04	2.35E-04	2.43E-04	1.79E-04
4:Del:R:1	1.34E-04	2.42E-05	5.06E-04	1.01E-03	5.20E-04	4.06E-04
4:Del:R:2	6.26E-05	1.92E-05	1.85E-04	4.41E-04	1.30E-04	2.08E-04
4:Del:R:3	1.10E-05	0.00E+00	1.75E-04	2.65E-04	4.19E-05	2.03E-04
4:Del:R:4	4.59E-10	4.79E-06	7.65E-05	1.18E-04	2.57E-06	9.86E-05
4:Del:R:5	1.01E-05	1.53E-05	6.16E-05	5.27E-05	2.38E-05	9.25E-05
5:Del:R:0	4.32E-05	0.00E+00	7.10E-04	9.49E-04	1.05E-03	8.98E-04
5:Del:R:1	8.58E-05	3.83E-05	1.71E-04	5.39E-04	2.99E-04	2.61E-04
5:Del:R:2	2.56E-05	1.61E-05	9.96E-05	1.83E-04	1.06E-04	1.53E-04
5:Del:R:3	6.70E-06	1.02E-05	2.88E-05	1.01E-04	4.18E-05	9.96E-05
5:Del:R:4	6.95E-10	7.60E-06	6.29E-06	3.00E-05	1.05E-06	5.86E-05
5:Del:R:5	4.01E-06	7.65E-06	3.16E-09	2.11E-05	1.55E-05	4.66E-05
2:Ins:R:0	5.40E-05	6.18E-05	3.59E-04	2.08E-04	3.36E-05	5.27E-04
2:Ins:R:1	4.87E-05	1.80E-05	2.52E-04	3.04E-04	1.01E-04	2.27E-04
2:Ins:R:2	3.66E-05	2.27E-05	1.22E-04	2.07E-04	3.93E-05	1.26E-04
2:Ins:R:3	2.50E-05	1.79E-05	2.61E-05	1.87E-05	8.07E-05	1.26E-04
2:Ins:R:4	3.69E-05	3.81E-05	3.93E-05	3.46E-05	1.15E-04	2.46E-04
2:Ins:R:5	1.31E-04	1.15E-04	9.70E-05	4.52E-04	1.17E-04	6.71E-04
3:Ins:R:0	1.86E-05	1.22E-05	4.55E-05	8.05E-05	6.85E-05	2.72E-04
3:Ins:R:1	4.21E-05	5.92E-06	1.52E-04	2.39E-04	1.47E-04	1.46E-04
3:Ins:R:2	1.99E-05	6.49E-06	4.66E-05	8.94E-05	5.51E-05	7.02E-05
3:Ins:R:3	3.22E-06	8.02E-06	8.25E-06	4.25E-06	2.05E-05	1.13E-05
3:Ins:R:4	4.91E-06	7.93E-06	2.03E-05	2.74E-05	1.06E-05	1.79E-05
3:Ins:R:5	2.69E-05	2.53E-05	5.50E-05	8.40E-05	6.79E-05	8.77E-05
4:Ins:R:0	0.00E+00	2.25E-05	4.86E-05	5.07E-05	6.64E-06	3.93E-04
4:Ins:R:1	6.03E-05	1.90E-05	1.76E-04	3.24E-04	1.09E-04	1.56E-04
4:Ins:R:2	4.01E-06	1.24E-10	3.29E-05	6.90E-05	6.05E-05	8.65E-05
4:Ins:R:3	1.33E-05	1.73E-09	4.77E-06	3.95E-05	1.14E-05	9.66E-05
4:Ins:R:4	1.91E-05	1.66E-05	3.16E-05	7.12E-05	1.52E-05	1.02E-04
4:Ins:R:5	4.47E-05	2.67E-05	5.29E-05	2.24E-04	5.19E-06	1.82E-04
5:Ins:R:0	1.72E-09	8.46E-08	4.26E-09	1.06E-08	1.46E-07	2.30E-03
5:Ins:R:1	1.08E-04	1.42E-05	4.83E-04	5.91E-04	2.95E-04	3.22E-04
5:Ins:R:2	1.56E-05	4.42E-06	5.95E-05	8.71E-05	8.13E-05	1.01E-04
5:Ins:R:3	1.23E-05	1.64E-05	1.50E-05	3.41E-05	2.51E-05	8.32E-05
5:Ins:R:4	1.17E-05	6.83E-06	1.23E-05	5.85E-05	6.06E-06	2.82E-05
5:Ins:R:5	1.20E-05	1.49E-05	3.54E-05	7.73E-05	2.27E-10	4.61E-05
2:Del:M:1	1.23E-04	3.76E-05	5.00E-04	9.88E-04	4.67E-04	3.28E-04
3:Del:M:1	2.68E-05	6.61E-06	2.04E-04	2.84E-04	1.91E-04	1.55E-04
3:Del:M:2	1.09E-04	2.52E-05	3.20E-04	6.82E-04	3.65E-04	2.22E-04
4:Del:M:1	3.89E-06	1.37E-05	1.85E-04	3.86E-04	1.92E-04	2.26E-04
4:Del:M:2	7.35E-05	7.87E-06	3.29E-04	5.20E-04	3.17E-04	1.75E-04
4:Del:M:3	9.41E-05	1.77E-05	4.38E-04	7.05E-04	4.25E-04	2.64E-04
5:Del:M:1	3.34E-05	2.21E-05	5.80E-04	7.91E-04	1.10E-03	6.12E-04
5:Del:M:2	1.23E-04	1.52E-05	4.60E-04	1.96E-04	1.74E-03	6.23E-04
5:Del:M:3	8.66E-05	1.72E-05	5.00E-05	7.63E-05	1.17E-03	3.54E-04
5:Del:M:4	6.47E-05	2.11E-05	1.52E-04	3.32E-04	7.57E-04	2.95E-04
5:Del:M:5	7.47E-05	4.52E-05	1.56E-04	3.55E-04	8.04E-04	4.17E-04
