Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP101662	283	14	56	6	20	11	29	2	64	1	0	0	0	101	0	0	0	0
SP101600	0	63	2	36	10	8	0	0	21	33	0	0	0	8	17	0	10	0
SP101544	21	33	0	50	38	29	100	3	20	12	0	11	0	0	25	68	4	0
SP102133	0	14739	0	3372	0	1945	0	9	0	0	0	0	0	0	0	0	34	0
SP101881	202	4	101	20	209	25	0	3	63	123	0	0	0	0	0	0	5	0
SP102035	510	9	148	43	105	13	3	0	0	102	36	12	14	0	0	0	1	0
SP101642	442	106	191	0	410	59	76	9	65	101	0	11	0	0	0	0	20	0
SP101596	4	18	1	76	27	17	49	0	0	21	18	12	0	131	0	0	4	17
SP101670	519	28	192	55	0	25	60	6	71	140	101	0	0	0	0	0	13	1
SP101674	189	0	66	10	0	0	33	2	9	73	35	0	17	0	0	0	7	0
SP101572	5	15	6	23	0	9	15	0	9	17	0	22	0	0	0	45	0	0
SP101678	245	11	206	76	49	21	106	3	24	102	0	0	0	0	43	0	13	3
SP101740	899	51	570	7	202	29	37	13	33	273	0	0	0	0	0	0	7	0
SP101700	161	13	169	31	117	10	16	2	0	15	48	0	0	0	0	0	2	18
SP101891	399	6	289	0	0	63	143	6	46	23	0	61	0	37	29	0	14	10
SP102143	490	8	136	30	0	12	77	6	0	132	0	4	0	0	0	0	9	0
SP102113	174	4	117	20	0	0	46	5	0	71	81	0	0	0	0	0	9	9
SP101521	14	21	14	87	0	52	56	2	0	7	21	14	1	51	0	0	7	2
SP101526	68	18	57	15	0	47	103	6	22	50	2	75	0	5	0	69	0	5
SP101540	8	30	23	121	0	26	3	1	0	2	69	42	13	4	0	57	5	0
SP101604	112	0	55	15	85	10	13	2	13	7	0	0	0	128	0	0	0	6
SP101548	221	4	18	31	283	4	16	1	24	0	0	9	0	0	0	0	7	0
SP101523	291	0	195	35	12	18	43	0	24	0	0	9	0	0	45	0	8	5
SP102090	5	23	0	36	24	33	66	1	41	23	11	51	0	7	21	2	7	25
SP101795	252	1	208	46	32	12	8	0	61	92	0	17	0	0	0	0	2	0
SP102187	170	0	96	34	0	25	184	5	0	22	0	0	0	14	0	6	22	6
SP101515	101	0	92	6	108	3	25	2	0	0	0	0	0	56	19	0	2	0
SP101931	251	41	128	35	43	71	75	5	107	51	0	69	3	0	10	5	0	0
SP101610	172	10	180	23	74	9	2	6	48	43	0	5	0	0	0	0	0	3
SP61703	6	22	43	154	56	14	56	2	0	33	90	34	0	0	0	0	0	52
SP59707	0	10	13	48	0	2	13	2	0	0	0	3	0	0	15	32	0	51
SP68659	114	12	123	33	143	0	0	1	0	55	0	0	0	0	0	0	0	0
SP62616	652	28	144	15	398	39	45	7	80	0	28	0	0	0	0	0	0	0
SP59761	22	35	15	58	50	29	34	3	8	1	53	29	0	0	0	0	6	22
SP66960	11	94	14	62	0	11	28	1	0	37	0	23	0	25	52	0	0	16
SP61453	4	0	14	39	30	21	16	3	0	7	82	6	0	1	10	0	2	32
SP63796	2	2	10	34	9	7	25	0	38	14	22	22	0	0	0	0	0	0
SP69155	0	4	5	26	9	3	22	0	0	5	10	0	0	33	7	0	2	2
SP59950	261	7	129	63	0	70	297	0	75	0	31	139	0	0	67	0	14	5
SP59938	178	14	81	14	168	3	46	2	16	1	0	0	0	0	0	0	3	0
SP64976	46	1	4	56	0	45	78	2	25	13	0	5	0	67	28	0	0	0
SP64296	320	11	266	72	170	48	5	0	68	0	0	0	0	0	0	0	5	36
SP65807	558	50	137	40	0	28	0	9	110	133	0	4	36	0	0	0	15	0
SP59803	35	65	36	32	0	16	11	4	110	59	0	82	0	78	1	0	11	32
SP66159	409	8	52	42	406	24	11	21	37	136	0	15	20	0	0	0	14	64
SP63356	2	39	15	59	48	0	12	4	43	81	0	30	0	0	0	0	0	42
SP68348	374	33	96	122	0	81	23	22	81	171	72	0	11	0	0	0	14	0
SP62450	13	0	4	38	28	7	15	0	0	34	3	12	0	0	32	0	4	3
SP67428	270	0	37	45	255	15	8	18	0	67	55	10	0	17	0	0	8	14
SP61713	243	24	179	0	184	10	0	2	0	67	0	0	0	0	0	0	0	39
SP68725	133	16	39	26	117	1	0	6	21	35	0	18	0	0	0	0	5	0
SP67609	656	9	153	18	311	36	11	26	0	116	82	29	0	0	0	0	31	29
SP62110	18	35	39	23	0	59	85	4	44	35	40	147	0	0	0	0	3	0
SP64546	188	0	120	55	120	0	40	3	0	9	0	0	0	0	25	0	8	0
SP63546	12	0	0	35	38	25	106	3	28	11	37	0	0	101	0	0	14	16
SP60322	159	4	55	0	0	15	1	1	16	13	98	0	0	0	0	32	0	8
SP60243	117	8	154	13	174	6	0	2	11	7	0	9	0	0	0	0	0	11
SP63966	19	36	4	140	0	76	41	0	30	71	0	89	0	0	12	0	0	3
SP60362	9	19	9	85	0	18	23	2	31	5	0	0	0	0	0	0	8	48
SP69077	503	20	451	8	205	30	32	6	70	72	0	0	0	0	0	0	0	30
SP67346	57	10	27	34	0	39	127	0	61	21	68	0	0	202	0	0	0	8
SP66687	7	24	2	172	11	63	43	2	21	0	75	23	0	0	0	0	2	0
SP63716	10	0	12	90	9	11	49	2	21	0	0	10	0	0	4	28	2	0
SP65376	558	0	447	43	0	44	100	1	39	0	0	0	0	39	18	0	5	36
SP61343	2	9	0	53	10	30	35	1	65	40	0	21	0	0	0	0	7	0
SP60001	511	27	98	5	7	24	70	5	62	87	0	16	0	46	50	0	4	12
SP59860	39	26	33	62	35	50	39	4	10	30	135	106	0	0	0	0	0	32
SP60610	4	13	15	54	0	11	45	0	11	0	0	11	0	0	28	0	0	22
SP64036	230	45	235	65	7	16	0	8	15	92	62	0	0	0	0	0	15	0
SP60842	143	17	122	33	0	25	60	10	56	0	40	0	0	0	39	0	11	21
CPCT02020307T	3	57	13	108	29	33	69	52	28	8	19	28	52	0	0	0	1	24
CPCT02020333T	451	22	224	7	75	16	94	88	61	41	4	20	60	0	27	51	27	24
CPCT02080024T	54	24	7	81	6	15	9	63	57	26	48	20	62	103	0	0	19	8
CPCT02030259TII	211	37	154	60	31	48	86	64	43	0	0	0	55	0	37	0	21	0
CPCT02040038T	526	15	175	77	100	31	0	77	46	61	0	44	25	0	0	0	9	0
CPCT02030250T	6	24	0	43	33	29	20	56	76	45	42	120	71	0	0	22	5	66
CPCT02050058T	63	84	53	34	43	248	60	112	44	69	0	81	27	69	8	0	15	41
CPCT02020393T	24	216	33	0	10	44	10	62	36	111	52	11	47	1	32	41	2	9
CPCT02030280T	537	134	196	198	143	123	111	78	119	12	0	56	51	0	0	0	15	0
CPCT02030278T	688	40	107	67	344	34	3	34	68	0	0	0	87	0	1	0	17	21
CPCT02100030T	55	99	0	43	198	29	30	80	178	13	0	12	34	86	0	0	51	3
CPCT02060056T	170	32	88	19	0	17	34	69	0	20	38	2	27	0	75	144	11	4
CPCT02030296T	470	0	161	62	62	12	0	95	35	0	34	35	106	74	22	0	9	0
CPCT02060046T	0	52	7	76	15	3	13	30	0	0	9	0	15	48	0	0	12	0
CPCT02130056T	16	142	18	0	87	98	28	49	0	0	48	36	40	23	96	0	10	0
CPCT02180051T	13	51	30	0	0	16	4	64	32	12	0	12	15	0	13	141	19	11
CPCT02070434T	29	26	58	5	65	22	86	25	92	48	164	0	10	92	39	0	29	15
DRUP01210006T	493	46	60	0	205	13	10	53	0	50	65	0	16	0	15	0	352	16
CPCT02020659T	125	50	38	74	0	22	0	72	0	26	22	13	17	25	11	0	4	0
CPCT02080191T	733	13	214	20	25	89	78	166	41	0	132	16	123	0	0	119	33	0
CPCT02330084T	0	36	4	84	24	22	21	28	19	21	15	40	45	0	1	28	13	5
CPCT02360009T	38	266	0	173	28	371	87	72	30	0	0	82	76	0	28	0	81	59
CPCT02060196T	7	6	16	38	29	16	3	56	42	0	0	31	0	19	0	0	3	3
CPCT02290028T	0	71	20	77	0	61	0	100	16	43	65	68	13	7	12	0	7	19
CPCT02030455T	244	128	164	42	0	36	13	72	14	70	46	10	43	0	0	106	33	0
CPCT02080198T	0	41	16	0	0	5	0	80	14	4	0	4	5	0	38	49	9	0
CPCT02010679T	0	0	3	29	30	8	1	85	0	26	0	0	0	11	4	0	2	17
CPCT02100152T	344	0	242	56	85	34	114	95	209	25	25	2	107	0	35	0	6	0
CPCT02070465T	592	19	459	58	409	56	47	58	0	150	0	6	71	0	0	0	27	7
CPCT02040224T	144	25	119	61	125	58	36	63	13	0	87	61	29	0	24	0	20	54
DRUP01060007T	3	19	8	43	0	7	0	102	0	28	5	4	26	0	44	0	2	0
CPCT02040223T	0	39	29	50	0	43	0	84	32	31	65	19	20	144	0	0	0	0
CPCT02270023T	299	78	124	143	0	59	0	57	51	0	0	86	66	0	69	41	22	0
CPCT02220079T	0	22	8	303	105	17	0	36	99	0	0	0	1	74	7	0	26	26
CPCT02230082T	87	7	69	0	88	21	45	81	0	5	61	0	16	0	31	64	0	9
CPCT02090043T	11	57	10	90	0	14	0	41	0	10	0	0	4	23	63	0	8	0
CPCT02130051T	148	13	175	0	0	28	0	265	38	108	45	0	0	0	3	96	7	0
CPCT02030259TIII	194	40	149	42	0	42	108	50	0	0	0	0	53	0	60	0	14	12
DRUP01020026T	5	185	44	146	0	56	112	190	39	100	39	0	46	0	0	26	0	28
CPCT02210046T	0	15	22	2	69	25	16	111	50	7	0	20	3	0	0	133	21	1
CPCT02120120T	0	57	11	0	0	53	33	53	26	33	0	0	38	0	0	0	2	27
WIDE01010205T	179	47	108	89	0	44	68	51	0	11	274	0	52	0	0	0	20	0
CPCT02340080T	6	0	23	81	0	10	40	95	0	0	0	0	18	14	32	0	1	8
WIDE01010216T	0	54	0	276	48	35	0	25	12	4	0	0	39	0	50	0	9	101
CPCT02130087T	0	39	56	69	126	95	20	136	117	19	13	83	18	6	44	0	9	28
WIDE01010264T	0	34	1	41	10	51	39	17	25	18	9	10	53	0	0	0	11	30
CPCT02130085T	1	413	6	175	0	57	0	74	63	81	80	19	37	0	0	0	9	15
WIDE01010292T	2	16	0	0	0	36	0	13	0	0	0	0	26	19	3	0	17	16
WIDE01010277T	0	213	0	0	0	64	13	12	6	9	0	47	47	0	0	43	0	0
CPCT02120118T	9	39	13	19	0	11	0	64	0	53	0	23	21	0	3	0	5	18
WIDE01010301T	108	34	59	12	0	13	40	40	0	0	33	20	57	67	3	0	5	0
CPCT02220045T	883	73	425	64	365	61	273	100	82	27	56	0	56	0	0	0	9	16
CPCT02130093T	6	69	20	52	25	6	0	59	22	7	0	0	38	0	18	89	5	0
CPCT02030482T	41	0	27	118	18	90	55	44	0	9	0	57	79	114	0	0	20	66
CPCT02030477T	4	0	3	16	4	16	12	51	22	28	7	0	0	0	0	0	11	33
CPCT02370026T	1	4	8	18	0	5	28	8	0	6	46	0	0	31	0	0	5	20
WIDE01010385T	44	13	22	54	51	23	59	35	164	23	44	0	38	7	16	0	25	47
WIDE01010397T	0	81	9	12	24	3	0	24	0	0	2	23	23	48	0	73	19	8
WIDE01010414T	108	0	123	54	206	51	50	24	30	0	46	0	25	4	58	0	14	18
WIDE01010420T	1118	65	477	102	293	175	379	67	467	218	0	67	73	0	0	0	52	11
CPCT02270031T	2	68	28	8	0	0	0	106	16	0	32	28	2	0	31	0	11	9
CPCT02120132T	14	36	0	83	0	1	18	112	0	69	0	9	0	0	41	0	1	9
DRUP01010084T	55	4	68	7	0	64	25	86	82	70	0	101	22	0	10	253	21	31
CPCT02020741T	17	46	26	20	0	31	82	90	38	0	93	26	49	0	27	35	22	21
CPCT02020740T	325	98	266	78	257	65	25	191	12	3	0	33	42	0	0	0	5	1
CPCT02030492T	21	129	32	129	141	283	117	85	48	27	68	36	45	49	39	154	18	10
CPCT02070349T	0	77	65	137	26	65	35	77	48	114	0	2	0	62	121	0	15	0
CPCT02070348T	0	62	38	55	6	8	0	173	113	0	95	51	22	68	15	0	8	11
CPCT02060226T	5	82	16	60	97	204	72	76	17	27	0	78	58	0	83	0	23	6
CPCT02230111T	3	23	31	47	0	25	0	96	44	52	66	66	7	0	0	0	3	23
CPCT02080236T	0	90	10	102	0	34	49	39	4	25	155	7	39	0	36	0	0	18
CPCT02030498T	0	18	1	19	0	44	78	59	85	84	0	0	0	4	85	0	12	0
DRUP01050029T	4	83	4	33	6	44	35	33	35	17	0	0	35	25	31	0	6	5
CPCT02030505T	231	34	103	9	19	19	71	76	29	64	0	2	21	0	31	0	19	0
CPCT02120149T	0	10	30	77	0	64	19	75	17	0	64	58	0	0	72	0	15	17
CPCT02070358T	4	63	23	40	0	19	7	98	75	0	82	0	0	0	39	13	3	0
CPCT02060168T	0	73	20	85	12	4	22	35	0	11	0	0	27	0	42	0	4	13
CPCT02030509T	244	23	36	11	117	0	7	51	33	34	67	15	14	0	0	0	2	11
CPCT02210066T	436	24	19	5	320	14	7	43	0	117	0	4	42	0	0	0	10	20
CPCT02030495T	4	12	27	57	0	17	0	65	0	0	39	26	1	5	44	0	8	29
CPCT02060251T	0	0	0	12	0	10	26	23	0	16	0	0	19	0	18	0	1	0
CPCT02380049T	3	73	0	0	23	2	0	43	31	7	0	7	8	0	69	0	10	49
CPCT02300049T	2	9	26	48	0	5	30	61	0	20	0	0	0	61	0	0	15	0
CPCT02140079T	0	46	20	4	0	1	0	89	10	19	0	15	0	6	59	0	0	13
CPCT02110074T	5	104	19	93	0	62	17	40	39	37	0	109	65	0	0	0	10	0
CPCT02210065T	15	148	0	111	68	302	161	57	148	0	0	0	41	0	0	34	2	37
CPCT02120153T	7	2	10	98	84	58	5	57	43	41	123	65	5	33	0	0	5	4
CPCT02110078T	30	41	36	34	7	106	199	82	0	49	0	0	59	82	1	123	8	0
CPCT02030517T	10	128	15	142	0	72	0	117	55	39	0	54	17	0	0	0	85	28
CPCT02020466T	178	74	110	14	156	41	6	90	72	104	0	0	30	36	0	0	6	30
CPCT02070397T	0	11	21	51	0	4	30	75	0	16	43	0	0	0	44	0	4	9
CPCT02050203T	676	94	175	45	34	27	154	99	0	125	9	13	18	0	0	0	21	0
CPCT02020572T	288	70	218	172	0	10	0	192	118	126	52	19	31	0	10	0	25	0
CPCT02060142T	213	59	95	1	306	5	0	74	0	11	47	0	18	0	0	0	2	44
CPCT02230050T	644	70	170	0	236	128	117	81	195	44	6	98	19	0	25	29	51	20
CPCT02070222T	0	9	22	4	18	3	17	73	0	36	4	0	0	77	15	0	7	4
CPCT02010646T	0	71	35	107	17	225	0	83	40	0	0	45	0	0	38	0	15	13
CPCT02070418T	6	54	8	24	30	20	0	16	45	0	0	0	22	56	8	76	11	24
CPCT02080160T	710	98	229	82	0	26	65	154	0	43	0	0	69	180	42	0	23	17
CPCT02100112T	16	39	22	27	31	15	0	161	16	120	0	84	16	0	0	0	14	4
CPCT02100119T	5	123	7	75	174	137	58	58	104	12	12	89	43	0	0	0	22	22
CPCT02340032T	7	190	0	90	0	90	0	41	37	13	19	0	29	54	18	51	16	24
CPCT02020513T	8	104	2	101	0	6	33	31	0	0	0	13	12	0	0	0	15	0
CPCT02180025T	93	10	46	68	18	161	230	23	137	0	67	72	35	0	33	0	16	0
CPCT02120022T	9	23	27	13	0	18	66	19	23	0	0	24	28	0	39	97	6	0
CPCT02020516T	12	206	10	97	0	45	67	49	79	0	22	0	65	0	0	128	0	13
CPCT02060089T	0	94	17	113	0	110	0	20	0	0	59	26	33	0	0	0	0	40
CPCT02090018T	0	0	14	146	13	40	43	24	29	0	60	10	20	68	31	0	10	0
CPCT02060094T	6	16	19	68	0	12	10	22	0	20	0	0	15	51	12	0	16	38
CPCT02120028T	28	79	28	75	0	96	30	59	14	0	63	34	25	0	0	47	13	0
CPCT02090019T	435	29	213	56	538	25	0	60	35	29	16	0	79	0	6	0	30	10
CPCT02060105T	222	18	140	16	59	26	74	75	24	0	6	16	56	0	22	0	11	11
CPCT02020544T	421	0	91	11	0	10	73	46	0	30	27	0	59	104	45	0	9	0
CPCT02060110T	0	10	4	0	7	3	0	22	12	12	2	0	7	29	0	0	7	15
CPCT02030355T	20	25	6	53	0	7	0	13	47	12	0	9	34	0	98	0	6	1
CPCT02040127T	15	58	25	98	0	66	129	51	30	29	22	29	46	43	0	0	11	51
CPCT02070190T	12	156	0	0	0	138	31	41	28	44	0	45	14	0	27	0	2	41
CPCT02090020T	3	14	0	82	0	5	13	39	2	0	0	5	21	0	0	0	1	3
DRUP01020004T	0	33	8	147	0	5	9	43	0	0	1	21	33	4	0	0	3	0
CPCT02060120T	234	111	147	97	0	633	111	66	94	0	0	40	74	0	0	0	19	47
CPCT02070210T	28	146	1	202	0	443	107	133	13	61	30	0	7	0	27	129	75	0
CPCT02040144T	501	140	148	209	0	135	173	132	179	54	34	57	183	0	0	0	27	0
CPCT02040143T	1	0	9	106	32	45	67	66	6	26	20	0	27	0	0	0	12	0
CPCT02020593T	36	240	14	97	10	86	30	56	37	0	18	82	54	0	0	190	15	9
CPCT02180005T	15	182	3	146	5	92	0	57	97	25	0	1	63	36	0	0	9	17
CPCT02030299T	271	13	284	0	63	24	12	50	84	32	0	0	39	0	116	75	29	19
CPCT02020420T	3	69	29	68	0	8	31	47	0	16	0	16	93	0	1	0	6	1
CPCT02030303T	260	22	208	39	257	5	9	56	51	38	0	7	0	0	18	0	10	6
CPCT02070058T	284	24	289	7	102	28	0	51	0	79	42	18	30	0	0	105	10	0
CPCT02040050T	156	0	35	60	91	8	32	26	16	61	28	0	20	0	2	0	13	0
CPCT02020434T	14	86	15	77	54	40	50	40	114	12	0	56	46	27	0	0	13	16
CPCT02220006T	0	95	16	188	0	20	0	23	279	0	0	0	40	0	196	0	16	0
DRUP01140003T	0	111	19	77	0	0	12	23	0	0	15	0	23	65	0	0	3	16
CPCT02020459T	136	14	56	0	335	5	0	68	24	68	0	21	0	0	0	0	7	5
CPCT02330021T	0	78	0	114	24	65	0	17	0	23	0	12	24	0	87	0	7	0
CPCT02110016T	14	0	0	12	12	2	38	19	0	0	14	2	5	0	0	0	10	33
CPCT02330023T	20	38	14	27	0	8	16	24	33	23	0	24	0	0	33	0	4	0
CPCT02040095T	27	87	9	51	0	103	10	36	65	0	74	118	42	24	48	0	22	0
CPCT02160017T	626	90	227	60	15	68	29	91	79	46	326	23	140	6	0	0	38	0
CPCT02080093T	5	84	4	73	0	45	0	21	17	19	24	16	0	0	0	0	25	0
CPCT02060088T	0	5	0	44	0	10	15	10	0	13	0	0	8	45	2	0	9	1
CPCT02290021T	104	71	45	39	33	83	0	87	70	0	0	121	60	0	27	0	3	0
CPCT02340042T	18	87	32	224	0	95	69	76	40	11	0	69	40	0	0	27	13	4
CPCT02040192T	186	58	57	1	100	27	79	54	10	0	38	8	57	0	0	0	12	4
CPCT02300026T	10	105	0	69	40	28	0	92	187	77	121	0	8	0	0	0	29	35
CPCT02450007T	624	20	129	159	0	52	30	55	26	69	104	26	18	0	0	0	29	0
CPCT02170020T	291	0	65	0	218	35	120	87	25	12	15	5	29	0	4	46	6	30
CPCT02030440T	7	61	11	45	76	51	85	92	87	0	23	29	10	81	27	0	7	22
CPCT02190003T	863	107	190	153	30	292	0	53	0	29	316	0	66	0	0	0	0	3
WIDE01010536T	3	32	5	53	6	4	0	18	5	0	5	0	13	0	0	0	6	19
WIDE01010554T	8	24	13	26	0	1	11	17	14	0	0	20	26	0	19	78	19	0
