Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02010676T	1.30E+01	2.08E+00	2.35E+00	1.39E+01	3.79E+00	6.67E+00	2.33E+00	3.02E+00	2.21E+00	1.78E+00	6.23E+00	1.52E+00	2.91E+00	1.17E+00
CPCT02230060T	1.97E+01	2.04E+00	3.25E+00	1.52E+01	1.59E+01	1.64E+01	1.48E+00	6.47E+00	1.80E+00	2.43E+00	4.81E+00	3.17E+00	3.52E+00	2.16E+00
CPCT02010660T	1.87E+01	1.47E+00	1.88E+00	2.25E+01	5.18E+00	5.09E+00	2.24E+00	3.30E+00	4.73E-01	1.93E+00	6.49E+00	1.36E+00	2.79E+00	1.39E+00
CPCT02040186T	2.04E+01	2.61E+00	3.30E+00	1.76E+01	4.66E+00	9.16E+00	2.75E+00	3.64E+00	1.97E+00	1.94E+00	9.78E+00	1.92E+00	3.92E+00	1.43E+00
CPCT02020458T	3.16E+00	1.27E+00	1.95E+00	3.42E+00	1.63E+00	2.95E+00	3.49E+00	2.78E+00	1.49E+00	9.88E-01	2.70E+00	1.94E+00	2.53E+00	5.12E-01
CPCT02110017T	6.83E+00	1.34E+00	1.51E+00	6.20E+00	2.72E+00	3.93E+00	2.25E+00	2.71E+00	9.84E-01	1.45E+00	3.51E+00	1.15E+00	1.27E+00	1.05E+00
CPCT02010567T	6.23E-01	3.48E-01	8.57E-01	1.24E+00	7.09E-01	1.45E+00	1.29E+00	1.02E+00	6.58E-01	8.68E-01	1.12E+00	8.72E-01	7.30E-01	3.28E-01
CPCT02080092T	1.26E+01	1.73E+00	2.60E+00	1.94E+01	7.50E+00	7.62E+00	2.46E+00	3.25E+00	2.34E+00	1.39E+00	4.94E+00	2.07E+00	3.24E+00	1.29E+00
CPCT02390002T	2.99E+01	1.92E+00	2.42E+00	3.02E+01	5.98E+00	5.73E+00	1.46E+00	3.06E+00	1.41E+00	1.20E+00	9.04E+00	1.49E+00	2.92E+00	1.49E+00
DRUP01010024T	4.40E-01	4.43E-01	9.34E-01	7.36E-01	7.70E-01	6.64E-01	1.01E+00	1.08E+00	6.38E-01	7.37E-01	9.21E-01	8.91E-01	1.35E+00	4.63E-01
CPCT02040113T	2.13E+01	2.11E+00	2.11E+00	2.57E+01	6.41E+00	5.72E+00	2.66E+00	3.21E+00	1.59E+00	1.73E+00	6.69E+00	1.80E+00	2.64E+00	1.56E+00
CPCT02080114T	1.08E+01	1.73E+00	2.10E+00	1.27E+01	2.85E+00	3.39E+00	1.56E+00	2.79E+00	1.16E+00	1.31E+00	5.75E+00	1.82E+00	2.37E+00	1.24E+00
CPCT02300015T	1.42E+01	4.78E+00	5.81E+00	1.42E+01	4.06E+00	8.21E+00	4.66E+00	3.57E+00	4.55E+00	1.88E+00	4.75E+00	3.61E+00	3.58E+00	1.65E+00
CPCT02010531T	6.68E+00	1.75E+00	3.00E+00	9.69E+00	4.25E+00	6.18E+00	2.99E+00	3.61E+00	2.83E+00	1.76E+00	5.26E+00	1.74E+00	2.85E+00	1.54E+00
CPCT02010478TII	6.81E-01	1.20E+00	1.62E+00	5.81E-01	9.97E-01	1.50E+00	1.32E+00	2.21E+00	6.35E-01	9.87E-01	2.09E+00	8.64E-01	1.52E+00	4.92E-01
CPCT02020535T	1.14E+01	1.41E+00	1.78E+00	1.58E+01	1.10E+01	8.65E+00	2.62E+00	4.03E+00	1.65E+00	1.57E+00	5.28E+00	1.51E+00	3.65E+00	1.46E+00
DRUP01010023T	1.69E+01	2.42E+00	2.37E+00	2.65E+01	1.20E+01	1.18E+01	2.21E+00	5.14E+00	1.63E+00	1.63E+00	7.27E+00	2.47E+00	3.77E+00	1.79E+00
CPCT02040121T	6.01E+00	2.35E+00	3.84E+00	7.62E+00	3.31E+00	4.57E+00	2.38E+00	3.86E+00	1.33E+00	1.70E+00	4.65E+00	1.34E+00	2.98E+00	9.18E-01
CPCT02010603T	9.73E+00	1.50E+00	2.68E+00	1.10E+01	2.66E+00	3.85E+00	2.12E+00	3.69E+00	1.45E+00	1.98E+00	6.64E+00	1.28E+00	3.00E+00	1.06E+00
CPCT02010606T	3.09E+01	2.54E+00	2.65E+00	2.98E+01	6.21E+00	7.74E+00	3.38E+00	4.46E+00	2.67E+00	1.58E+00	9.54E+00	1.83E+00	3.78E+00	3.08E+00
CPCT02010609T	7.59E+00	1.73E+00	2.64E+00	1.20E+01	5.75E+00	8.41E+00	2.51E+00	4.64E+00	1.61E+00	1.84E+00	6.50E+00	1.62E+00	2.30E+00	1.78E+00
CPCT02010450TII	1.07E+01	2.38E+00	4.47E+00	1.83E+01	8.70E+00	9.96E+00	4.28E+00	4.92E+00	2.04E+00	1.96E+00	5.06E+00	3.72E+00	3.86E+00	1.60E+00
CPCT02020555T	1.19E+01	1.47E+00	2.49E+00	1.74E+01	1.18E+01	1.32E+01	2.64E+00	4.53E+00	1.07E+00	1.48E+00	4.88E+00	4.10E+00	2.86E+00	2.42E+00
CPCT02040117T	1.32E+01	2.42E+00	2.98E+00	1.49E+01	6.47E+00	5.63E+00	2.33E+00	3.63E+00	2.03E+00	2.25E+00	6.23E+00	1.49E+00	3.20E+00	1.61E+00
CPCT02040136T	1.41E+01	1.76E+00	2.39E+00	1.74E+01	4.40E+00	4.60E+00	3.18E+00	4.18E+00	1.34E+00	2.39E+00	6.95E+00	1.63E+00	2.85E+00	1.55E+00
DRUP01010034T	3.47E+01	2.96E+00	3.34E+00	4.90E+01	1.63E+01	1.46E+01	5.67E-01	9.03E+00	1.46E+00	2.20E+00	1.77E+01	3.69E+00	7.73E+00	1.63E+00
CPCT02010612T	2.00E+01	1.41E+00	1.45E+00	3.31E+01	1.33E+01	1.38E+01	2.61E+00	5.56E+00	1.46E+00	1.99E+00	9.87E+00	3.21E+00	4.21E+00	1.77E+00
CPCT02040115T	4.02E+00	1.11E+00	1.25E+00	5.18E+00	2.24E+00	2.14E+00	2.28E+00	1.22E+00	1.27E+00	1.21E+00	1.62E+00	1.36E+00	1.30E+00	6.30E-01
CPCT02010621T	1.80E+00	5.86E-01	7.41E-01	1.85E+00	1.77E+00	1.46E+00	1.84E+00	1.10E+00	8.56E-01	1.13E+00	9.53E-01	8.68E-01	1.21E+00	5.73E-01
CPCT02010618T	6.69E+00	1.87E+00	1.72E+00	7.06E+00	2.35E+00	5.00E+00	2.21E+00	1.82E+00	1.05E+00	1.59E+00	2.54E+00	1.20E+00	1.68E+00	1.12E+00
CPCT02010507T	3.17E+00	1.64E+00	3.10E+00	3.45E+00	2.30E+00	2.72E+00	2.43E+00	4.44E+00	1.10E+00	1.96E+00	3.67E+00	1.18E+00	4.45E+00	8.40E-01
CPCT02120040T	1.49E+01	3.13E+00	4.21E+00	1.89E+01	1.22E+01	1.16E+01	2.29E+00	5.67E+00	2.60E+00	2.26E+00	5.61E+00	2.54E+00	3.64E+00	4.18E+00
CPCT02080138T	3.40E+01	1.78E+00	2.87E+00	4.63E+01	1.10E+01	1.05E+01	3.97E+00	6.40E+00	2.86E+00	2.62E+00	1.51E+01	4.65E+00	5.21E+00	1.68E+00
CPCT02040157T	1.13E+00	1.44E+00	2.41E+00	2.21E+00	1.36E+00	1.86E+00	1.98E+00	2.02E+00	1.03E+00	1.10E+00	2.02E+00	1.54E+00	1.62E+00	5.09E-01
CPCT02040149T	1.62E+01	1.30E+00	1.55E+00	1.86E+01	4.67E+00	3.82E+00	1.97E+00	2.92E+00	1.21E+00	1.87E+00	5.88E+00	9.99E-01	2.94E+00	1.26E+00
CPCT02180002T	3.21E+01	2.69E+00	5.08E+00	3.29E+01	6.49E+00	7.06E+00	3.10E+00	5.10E+00	1.86E+00	2.69E+00	1.01E+01	2.13E+00	5.30E+00	3.01E+00
CPCT02020417T	4.30E+00	1.38E+00	1.64E+00	4.21E+00	2.99E+00	4.42E+00	2.78E+00	2.16E+00	1.54E+00	1.20E+00	2.02E+00	1.40E+00	2.09E+00	9.58E-01
CPCT02010455T	6.63E+00	4.47E-01	1.10E+00	8.73E+00	2.91E+00	3.10E+00	1.89E+00	1.80E+00	9.33E-01	1.26E+00	1.60E+00	1.11E+00	1.72E+00	7.67E-01
DRUP01010010T	3.14E+00	9.27E-01	1.83E+00	3.93E+00	1.45E+00	2.64E+00	1.84E+00	1.55E+00	9.98E-01	8.96E-01	1.57E+00	6.97E-01	1.93E+00	8.01E-01
CPCT02010452T	1.21E+00	1.51E+00	2.85E+00	1.54E+00	1.39E+00	1.18E+00	1.29E+00	2.22E+00	8.39E-01	8.38E-01	2.93E+00	1.85E+00	1.83E+00	1.08E+00
CPCT02010451T	2.42E+00	1.54E+00	3.53E+00	2.94E+00	1.53E+00	2.00E+00	1.80E+00	1.92E+00	1.33E+00	1.13E+00	2.69E+00	2.10E+00	2.03E+00	1.03E+00
CPCT02010450T	1.07E+01	1.81E+00	2.71E+00	1.74E+01	7.65E+00	8.74E+00	3.45E+00	3.22E+00	1.94E+00	1.78E+00	3.70E+00	2.11E+00	2.82E+00	1.33E+00
CPCT02010453T	4.12E+01	2.25E+00	3.15E+00	4.64E+01	8.69E+00	7.21E+00	2.73E+00	3.90E+00	1.71E+00	2.04E+00	1.34E+01	2.75E+00	4.39E+00	2.28E+00
CPCT02010407T	1.51E+01	1.55E+00	1.91E+00	2.33E+01	1.17E+01	9.90E+00	2.48E+00	4.64E+00	9.47E-01	1.61E+00	5.63E+00	2.71E+00	2.77E+00	1.96E+00
CPCT02020429T	6.90E+00	1.36E+00	1.45E+00	7.68E+00	2.40E+00	3.17E+00	2.00E+00	2.13E+00	1.28E+00	7.63E-01	2.65E+00	1.96E+00	1.58E+00	8.71E-01
CPCT02010477T	1.06E+00	1.09E+00	1.65E+00	2.12E+00	9.24E-01	2.02E+00	1.65E+00	1.51E+00	1.07E+00	6.56E-01	1.51E+00	1.20E+00	1.43E+00	8.92E-01
CPCT02010478T	8.80E-01	1.39E+00	2.08E+00	9.17E-01	1.00E+00	1.33E+00	1.17E+00	2.49E+00	7.04E-01	8.69E-01	2.40E+00	1.20E+00	2.01E+00	6.64E-01
CPCT02010484T	3.66E+00	2.22E+00	2.71E+00	4.49E+00	9.40E-01	4.79E+00	3.39E+00	3.78E+00	1.72E+00	1.62E+00	4.91E+00	3.99E+00	2.91E+00	6.59E-01
CPCT02020452T	9.09E+00	1.45E+00	2.69E+00	1.13E+01	3.62E+00	3.46E+00	2.26E+00	3.74E+00	1.75E+00	1.49E+00	4.57E+00	1.74E+00	3.36E+00	1.03E+00
CPCT02190006T	1.05E+01	2.13E+00	4.28E+00	1.17E+01	3.45E+00	4.57E+00	2.18E+00	5.03E+00	1.77E+00	1.65E+00	5.49E+00	2.80E+00	3.78E+00	1.13E+00
CPCT02010481T	1.86E+00	8.00E-01	1.67E+00	1.03E+00	9.12E-01	2.17E+00	1.65E+00	2.24E+00	1.01E+00	1.21E+00	2.88E+00	2.11E+00	2.46E+00	5.08E-01
CPCT02110015T	1.45E+01	1.48E+00	1.83E+00	1.52E+01	4.10E+00	4.48E+00	1.97E+00	2.73E+00	1.15E+00	1.21E+00	5.29E+00	1.26E+00	1.78E+00	1.70E+00
DRUP01010016T	3.79E+00	6.38E-01	7.24E-01	4.97E+00	2.66E+00	2.64E+00	1.37E+00	1.51E+00	6.66E-01	8.14E-01	2.15E+00	9.85E-01	1.51E+00	6.55E-01
DRUP01010017T	2.05E+01	1.77E+00	2.58E+00	2.98E+01	8.95E+00	8.75E+00	1.42E+00	4.90E+00	1.72E+00	2.30E+00	7.00E+00	2.14E+00	2.88E+00	1.95E+00
CPCT02080088T	4.75E+00	9.53E-01	2.12E+00	5.68E+00	3.30E+00	3.52E+00	3.10E+00	1.62E+00	1.58E+00	8.62E-01	1.96E+00	1.51E+00	2.08E+00	6.23E-01
CPCT02020482T	8.12E+00	1.22E+00	1.78E+00	1.06E+01	4.08E+00	3.66E+00	1.57E+00	1.82E+00	8.57E-01	1.23E+00	2.44E+00	1.22E+00	1.41E+00	1.23E+00
CPCT02010524T	1.78E+01	1.20E+00	1.85E+00	2.31E+01	6.81E+00	6.04E+00	2.57E+00	2.45E+00	1.57E+00	1.48E+00	6.15E+00	1.60E+00	3.53E+00	1.13E+00
CPCT02010530T	1.33E+01	2.08E+00	1.84E+00	6.96E+00	8.25E+00	1.07E+01	6.08E+00	4.53E+00	2.75E+00	1.60E+00	2.58E+00	2.71E+00	2.41E+00	1.65E+00
CPCT02010536T	2.19E+01	1.43E+00	2.23E+00	3.73E+01	1.38E+01	1.51E+01	2.32E+00	5.15E+00	1.40E+00	1.85E+00	7.96E+00	3.82E+00	4.30E+00	1.87E+00
CPCT02040093T	1.69E+00	1.91E+00	5.14E+00	2.51E+00	9.02E-01	2.21E+00	2.17E+00	4.85E+00	1.24E+00	1.90E+00	4.58E+00	1.66E+00	4.86E+00	1.51E+00
CPCT02020485T	1.76E+00	1.51E+00	2.34E+00	3.11E+00	2.11E+00	2.94E+00	2.46E+00	2.25E+00	2.03E+00	1.21E+00	3.07E+00	2.82E+00	2.44E+00	1.04E+00
CPCT02040092T	8.19E+00	1.61E+00	2.04E+00	8.09E+00	2.52E+00	4.62E+00	2.64E+00	2.42E+00	1.66E+00	1.14E+00	3.51E+00	2.44E+00	2.02E+00	1.17E+00
CPCT02080089T	8.92E+00	1.73E+00	3.13E+00	1.46E+01	7.03E+00	6.56E+00	2.20E+00	4.74E+00	1.15E+00	1.91E+00	4.89E+00	2.32E+00	2.37E+00	1.63E+00
CPCT02040077T	8.98E+00	1.39E+00	2.27E+00	9.84E+00	2.65E+00	3.67E+00	1.44E+00	2.94E+00	1.12E+00	1.49E+00	3.38E+00	1.29E+00	2.54E+00	1.34E+00
CPCT02010498T	2.29E+01	2.81E+00	3.90E+00	1.97E+01	5.38E+00	8.62E+00	3.77E+00	4.69E+00	1.68E+00	2.65E+00	1.20E+01	2.57E+00	5.70E+00	1.90E+00
CPCT02190013T	8.26E+00	1.30E+00	2.03E+00	1.07E+01	3.69E+00	4.50E+00	2.18E+00	3.25E+00	1.30E+00	1.86E+00	4.76E+00	2.02E+00	2.96E+00	1.29E+00
CPCT02060086T	5.90E-01	4.09E-01	8.93E-01	1.19E+00	6.32E-01	1.18E+00	1.15E+00	1.31E+00	6.38E-01	8.39E-01	1.30E+00	1.08E+00	9.69E-01	3.98E-01
CPCT02040106T	1.12E+01	1.10E+00	1.98E+00	1.43E+01	3.86E+00	3.17E+00	1.05E+00	2.62E+00	1.50E+00	1.14E+00	4.63E+00	1.54E+00	1.67E+00	1.28E+00
CPCT02040104T	1.92E+01	1.19E+01	8.32E+00	2.93E+01	1.73E+01	2.47E+01	7.57E+00	1.32E+01	6.79E+00	2.14E+00	2.16E+01	2.28E+01	3.98E+00	2.68E+00
CPCT02230013T	9.80E-01	1.06E+00	2.19E+00	1.47E+00	9.89E-01	1.79E+00	1.65E+00	2.25E+00	1.01E+00	1.05E+00	2.83E+00	9.81E-01	1.91E+00	6.96E-01
CPCT02230017T	4.65E+00	1.53E+00	1.80E+00	4.75E+00	4.15E-01	2.29E+00	1.74E+00	1.79E+00	9.95E-01	1.14E+00	2.50E+00	1.13E+00	1.57E+00	3.62E-01
CPCT02180023T	9.10E+00	1.35E+00	1.82E+00	1.45E+01	7.38E+00	6.89E+00	2.47E+00	3.39E+00	1.45E+00	1.51E+00	3.46E+00	1.69E+00	2.19E+00	1.40E+00
DRUP01010054T	1.54E+00	1.19E+00	2.15E+00	2.32E+00	1.92E+00	7.49E-01	2.10E+00	1.92E+00	1.16E+00	1.60E+00	1.32E+00	1.20E+00	1.80E+00	7.65E-01
DRUP01010058T	7.44E+00	1.66E+00	2.70E+00	1.15E+01	6.11E+00	7.42E+00	2.73E+00	3.97E+00	1.64E+00	2.08E+00	6.04E+00	1.78E+00	1.91E+00	1.76E+00
CPCT02010690T	1.21E+00	7.87E-01	1.36E+00	1.45E+00	1.32E+00	1.33E+00	2.47E+00	1.21E+00	1.11E+00	2.25E+00	1.25E+00	8.95E-01	1.65E+00	6.69E-01
CPCT02020639T	1.84E+01	1.79E+00	2.51E+00	1.86E+01	3.78E+00	5.07E+00	2.29E+00	3.28E+00	1.88E+00	1.98E+00	7.65E+00	1.30E+00	3.22E+00	1.77E+00
CPCT02040194T	1.90E+01	1.33E+00	2.08E+00	1.77E+01	4.17E+00	5.94E+00	1.91E+00	2.93E+00	9.30E-01	1.54E+00	4.57E+00	1.10E+00	1.91E+00	1.35E+00
CPCT02010670T	1.01E+01	1.79E+00	1.66E+00	1.60E+01	1.03E+01	1.07E+01	2.34E+00	4.44E+00	1.51E+00	1.87E+00	4.54E+00	2.66E+00	2.45E+00	1.48E+00
CPCT02040198T	1.67E+01	1.33E+00	2.32E+00	2.29E+01	1.55E+01	1.68E+01	2.94E+00	6.35E+00	1.66E+00	2.00E+00	3.94E+00	4.26E+00	1.72E+00	1.73E+00
CPCT02050283T	8.81E-01	1.10E+00	1.98E+00	2.37E+00	1.02E+00	1.62E+00	1.84E+00	1.73E+00	4.78E-01	1.51E+00	2.23E+00	1.93E+00	1.39E+00	6.21E-01
CPCT02010702T	7.80E+00	9.30E-01	1.47E+00	6.14E+00	2.32E+00	3.96E+00	2.13E+00	1.90E+00	1.45E+00	1.50E+00	2.84E+00	9.10E-01	1.82E+00	6.59E-01
DRUP01010024TII	6.60E-01	7.05E-01	1.14E+00	1.22E+00	9.42E-01	1.06E+00	1.74E+00	1.41E+00	8.58E-01	1.50E+00	1.21E+00	1.24E+00	1.60E+00	5.56E-01
DRUP01070030T	3.44E+00	1.46E+00	2.06E+00	2.19E+00	2.37E+00	2.99E+00	2.40E+00	2.47E+00	1.27E+00	1.40E+00	2.04E+00	1.39E+00	1.76E+00	6.04E-01
CPCT02050294T	3.61E+01	2.18E+00	3.85E+00	4.50E+01	1.16E+01	1.04E+01	2.55E+00	7.29E+00	1.58E+00	1.76E+00	1.70E+01	2.45E+00	7.16E+00	2.35E+00
CPCT02120097T	3.63E+00	2.79E+00	4.13E+00	3.58E+00	2.32E+00	2.69E+00	2.93E+00	3.58E+00	1.39E+00	1.73E+00	4.61E+00	3.93E+00	3.11E+00	8.14E-01
CPCT02170019T	7.01E+00	1.45E+00	1.42E+00	9.21E+00	4.99E+00	4.51E+00	1.54E+00	2.35E+00	9.57E-01	9.64E-01	3.12E+00	1.55E+00	1.77E+00	1.01E+00
CPCT02010706T	1.12E+01	1.01E+00	1.28E+00	1.54E+01	5.73E+00	4.86E+00	1.85E+00	3.16E+00	7.28E-01	1.32E+00	5.38E+00	1.25E+00	2.27E+00	1.33E+00
CPCT02040202T	2.08E+00	1.35E+00	2.63E+00	2.04E+00	1.68E+00	2.55E+00	2.35E+00	2.68E+00	1.30E+00	1.11E+00	2.39E+00	1.09E+00	2.35E+00	7.44E-01
CPCT02040201T	2.85E+00	1.66E+00	3.13E+00	3.12E+00	1.38E+00	2.73E+00	2.14E+00	2.65E+00	1.05E+00	1.37E+00	2.34E+00	1.36E+00	2.47E+00	5.57E-01
WIDE01010634T	2.30E+00	5.41E-01	9.79E-01	2.50E+00	2.00E+00	1.78E+00	1.49E+00	1.13E+00	9.94E-01	6.68E-01	1.43E+00	1.27E+00	1.27E+00	4.31E-01
WIDE01010610T	9.23E+00	2.22E+00	3.79E+00	1.26E+01	9.52E+00	9.00E+00	3.69E+00	5.43E+00	3.64E+00	2.17E+00	4.49E+00	2.22E+00	2.63E+00	2.32E+00
WIDE01010630T	5.80E+00	3.76E+00	1.02E+01	9.22E+00	3.35E+00	5.34E+00	2.58E+00	9.89E+00	2.17E+00	2.87E+00	1.22E+01	3.45E+00	8.88E+00	1.41E+00
WIDE01010491T	7.22E-01	5.44E-01	1.06E+00	5.11E-01	5.77E-01	7.15E-01	9.45E-01	1.62E+00	6.31E-01	5.98E-01	1.00E+00	7.94E-01	1.22E+00	7.25E-01
WIDE01010495T	8.03E-01	7.64E-01	2.27E+00	1.17E+00	1.06E+00	1.28E+00	1.47E+00	2.33E+00	6.99E-01	8.77E-01	2.01E+00	9.42E-01	2.09E+00	8.43E-01
WIDE01010485T	6.39E+00	1.24E+00	2.43E+00	5.83E+00	2.27E+00	3.73E+00	1.84E+00	3.17E+00	1.28E+00	1.64E+00	4.50E+00	1.21E+00	2.41E+00	2.87E+00
WIDE01010474T	1.89E+00	1.48E+00	2.42E+00	3.04E+00	1.39E+00	3.06E+00	2.09E+00	1.47E+00	1.53E+00	1.09E+00	4.71E+00	3.61E+00	2.79E+00	8.56E-01
WIDE01010513T	1.49E+01	1.75E+00	3.84E+00	2.32E+01	8.23E+00	8.99E+00	3.19E+00	4.48E+00	1.78E+00	2.06E+00	7.31E+00	2.28E+00	2.98E+00	1.98E+00
WIDE01010523T	1.57E+01	4.11E+00	5.35E+00	1.69E+01	4.61E+00	8.84E+00	3.68E+00	5.22E+00	4.27E+00	2.87E+00	6.11E+00	3.96E+00	4.99E+00	1.87E+00
WIDE01010528T	2.58E+00	8.10E-01	1.13E+00	2.67E+00	8.86E-01	2.83E+00	1.44E+00	1.03E+00	1.30E+00	8.36E-01	1.53E+00	1.12E+00	1.11E+00	7.51E-01
WIDE01010457T	6.52E+00	2.97E+00	4.06E+00	1.16E+01	5.91E+00	6.89E+00	3.17E+00	3.55E+00	2.70E+00	2.03E+00	4.34E+00	2.10E+00	3.28E+00	1.63E+00
WIDE01010427T	6.00E-02	4.64E-01	1.05E+00	5.27E-01	5.63E-01	9.44E-01	6.09E-01	1.84E+00	3.15E-02	5.47E-01	1.49E+00	1.01E+00	1.25E+00	1.86E+00
WIDE01010472T	3.56E+00	2.08E+00	2.86E+00	3.56E+00	1.58E+00	4.21E+00	3.71E+00	2.80E+00	1.92E+00	1.35E+00	3.46E+00	3.60E+00	2.63E+00	1.04E+00
WIDE01010501T	4.66E+00	2.04E+00	3.90E+00	7.51E+00	3.30E+00	5.20E+00	3.60E+00	3.50E+00	2.58E+00	1.20E+00	4.83E+00	4.84E+00	3.02E+00	1.01E+00
WIDE01010480T	1.77E+00	1.34E+00	3.58E+00	9.13E-01	9.20E-01	1.91E+00	1.57E+00	3.10E+00	1.15E+00	9.69E-01	3.77E+00	1.82E+00	2.15E+00	6.53E-01
WIDE01010557T	6.65E+01	3.66E+00	6.76E+00	9.34E+01	2.11E+01	2.32E+01	3.76E+00	1.29E+01	2.42E+00	5.09E+00	3.77E+01	4.84E+00	1.41E+01	4.41E+00
WIDE01010589T	1.92E+00	8.50E-01	2.38E+00	2.82E+00	1.11E+00	2.67E+00	1.56E+00	3.50E+00	1.03E+00	1.61E+00	3.24E+00	1.56E+00	3.24E+00	9.56E-01
WIDE01010549T	9.49E-01	4.02E-01	8.53E-01	1.42E+00	7.80E-01	1.41E+00	1.15E+00	8.32E-01	5.29E-01	4.95E-01	1.29E+00	1.05E+00	6.63E-01	3.83E-01
WIDE01010593T	1.82E+00	7.70E-01	1.71E+00	2.25E+00	1.32E+00	1.77E+00	1.43E+00	2.13E+00	1.04E+00	1.05E+00	1.95E+00	1.57E+00	2.15E+00	9.36E-01
WIDE01010558T	6.05E-01	9.71E-01	1.69E+00	1.88E+00	8.36E-01	1.42E+00	1.30E+00	1.54E+00	9.97E-01	8.91E-01	1.42E+00	1.47E+00	1.22E+00	1.04E+00
WIDE01010657T	2.15E+01	2.40E+00	3.08E+00	1.99E+01	4.42E+00	6.54E+00	2.41E+00	4.04E+00	1.74E+00	1.66E+00	1.04E+01	2.38E+00	3.75E+00	1.43E+00
WIDE01010667T	4.09E+00	6.37E-01	1.14E+00	4.90E+00	2.57E+00	2.66E+00	1.63E+00	1.70E+00	7.70E-01	7.62E-01	2.40E+00	9.18E-01	1.47E+00	8.72E-01
WIDE01010675T	1.22E+00	1.23E+00	1.28E+00	1.76E+00	1.06E+00	1.85E+00	1.72E+00	1.51E+00	8.93E-01	9.03E-01	3.31E+00	3.13E+00	1.78E+00	8.24E-01
WIDE01010646T	1.06E+01	1.48E+00	1.80E+00	1.61E+01	9.16E+00	7.30E+00	1.75E+00	4.51E+00	1.14E+00	1.51E+00	4.18E+00	1.77E+00	2.52E+00	1.65E+00
WIDE01010666T	1.26E+00	2.41E-01	7.40E-01	1.15E+00	9.82E-01	1.82E+00	1.43E+00	1.25E+00	7.08E-01	7.05E-01	1.43E+00	1.11E+00	1.25E+00	3.94E-01
WIDE01010648T	2.32E+01	3.35E+00	4.62E+00	3.32E+01	1.50E+01	1.10E+01	2.44E+00	5.89E+00	1.82E+00	2.84E+00	9.93E+00	3.31E+00	6.00E+00	2.10E+00
WIDE01010677T	7.35E+00	1.07E+00	2.60E+00	9.64E+00	6.57E+00	6.01E+00	2.21E+00	2.64E+00	1.14E+00	1.26E+00	3.27E+00	1.54E+00	2.85E+00	9.74E-01
WIDE01010671T	2.80E+00	7.61E-01	1.02E+00	3.58E+00	1.97E+00	2.47E+00	1.64E+00	1.22E+00	1.15E+00	7.25E-01	2.02E+00	1.78E+00	1.50E+00	6.57E-01
WIDE01010679T	4.77E-01	6.53E-01	1.37E+00	1.21E+00	1.01E+00	1.09E+00	1.44E+00	1.74E+00	9.69E-01	1.00E+00	1.37E+00	9.19E-01	1.52E+00	7.62E-01
WIDE01010685T	3.84E+00	1.13E+00	1.58E+00	4.08E+00	1.56E+00	1.91E+00	1.49E+00	2.07E+00	1.01E+00	1.02E+00	1.91E+00	1.25E+00	1.49E+00	6.57E-01
WIDE01010689T	3.80E+00	7.56E-01	1.08E+00	4.35E+00	2.97E+00	2.54E+00	2.07E+00	1.49E+00	1.29E+00	7.30E-01	1.90E+00	1.61E+00	1.16E+00	6.79E-01
WIDE01010707T	1.34E+01	1.16E+00	2.03E+00	1.38E+01	3.12E+00	3.73E+00	2.02E+00	2.52E+00	1.65E+00	1.59E+00	5.32E+00	1.25E+00	2.74E+00	1.19E+00
WIDE01010708T	1.56E+00	7.52E-01	2.30E+00	2.40E+00	1.23E+00	2.52E+00	1.81E+00	2.54E+00	1.47E+00	9.39E-01	2.88E+00	1.91E+00	2.73E+00	6.27E-01
