Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
CPCT02030531T	478	81	188	257	81	97	153	86	35	66	50	0	0	35
CPCT02060261T	1116	115	152	356	350	0	244	76	624	102	0	67	681	27
CPCT02060265T	303	134	186	113	111	184	316	0	71	81	21	54	44	38
CPCT02010918T	1013	227	116	552	276	194	35	0	119	118	17	33	1	704
CPCT02010925T	1133	154	149	373	328	152	5	0	83	115	25	62	18	31
CPCT02070380T	761	322	140	707	154	229	107	153	123	326	0	42	250	59
CPCT02010931T	203	116	110	126	9	66	49	74	47	78	108	33	1	10
DRUP01010096T	2426	379	192	483	1134	295	73	206	147	169	125	228	94	69
CPCT02010938T	293	38	358	168	35	93	40	36	34	159	87	19	29	28
CPCT02010894TII	10	235	373	9	67	45	11	31	47	50	5	6	96	58
CPCT02010945T	825	136	114	285	367	110	127	87	29	146	65	18	40	52
CPCT02120167T	774	148	335	612	263	0	41	108	80	83	69	29	94	9
DRUP01190001T	201	104	155	42	0	92	55	0	55	103	39	0	23	120
CPCT02010776TII	24	33	140	2	24	59	48	78	42	76	108	54	0	33
CPCT02070393T	1249	355	21	360	298	14	112	32	60	180	142	88	12	30
CPCT02070396T	15	146	172	0	6	36	88	75	1	63	43	37	24	18
DRUP01010101T	160	73	166	218	32	163	216	45	105	119	5	41	84	86
CPCT02030546T	738	65450	23827	5876	2293	0	0	3284	0	0	525	1144	0	27
CPCT02240013T	20	89	255	18	9	83	35	51	56	41	78	24	44	14
CPCT02010953T	14	121	623	80	16	88	34	70	15	50	60	33	65	26
DRUP01010102T	246	284	189	131	1	77	78	138	75	54	153	57	54	42
CPCT02010967T	996	149	80	223	480	214	72	89	19	128	35	19	0	46
CPCT02390005T	96	12	100	29	25	76	37	5	10	123	25	34	8	12
CPCT02010966T	11	1	154	2	26	52	105	9	27	104	72	12	51	12
DRUP01010038T	0	55	171	32	12	78	51	0	7	91	21	23	64	8
CPCT02050412T	3	256	495	43	6	65	78	28	19	52	93	49	35	6
DRUP01020006T	120	13	297	85	42	34	167	23	95	97	136	61	2	27
CPCT02010954T	1323	326	252	815	282	321	170	211	514	109	96	138	0	115
DRUP01010104T	202	123	414	86	187	26	329	66	117	51	3	38	10	25
CPCT02070399T	21	43	271	0	22	71	14	46	112	42	31	51	57	5
DRUP01050038T	8	30	254	9	32	36	74	23	21	65	0	43	48	6
CPCT02390006T	325	99	223	80	56	318	95	79	278	109	32	30	43	28
CPCT02120172T	15	44	78	0	5	27	41	17	39	56	37	35	35	8
CPCT02010655T	15	23	116	0	4	2	38	54	44	64	11	19	12	8
CPCT02010869T	2	24	72	47	10	6	52	52	23	61	42	8	14	0
CPCT02040298T	0	10	6	15	12	24	24	46	0	21	0	10	25	4
CPCT02040299T	259	257	180	163	69	227	116	50	101	49	90	55	60	14
CPCT02010981T	12	52	152	0	0	63	32	9	59	60	5	19	72	8
CPCT02010979T	426	163	114	46	130	199	23	131	95	74	77	24	82	51
CPCT02010977T	391	129	76	301	72	119	38	0	19	54	93	93	10	25
CPCT02010982T	38	12	285	0	5	45	17	82	32	186	58	35	56	10
CPCT02040173T	782	311	194	300	108	25	75	21	24	66	71	29	26	40
CPCT02010926T	57	354	399	0	12	126	48	42	141	78	139	46	33	22
CPCT02010965T	35	142	348	0	61	99	43	112	47	32	150	93	61	62
CPCT02070404T	180	3	78	42	66	0	20	69	0	44	52	18	14	208
CPCT02010986T	776	1246	0	0	0	0	0	0	27	72	1461	1145	0	0
CPCT02270041T	11	58	199	8	27	6	75	26	0	24	65	17	32	14
CPCT02010980T	635	137	397	307	69	0	103	110	52	54	23	22	45	51
CPCT02040174T	589	24	606	296	321	39	103	21	47	93	62	9	0	15
CPCT02010972T	1963	109	155	808	825	178	264	154	107	82	76	75	35	49
CPCT02010990T	14	5	89	28	4	22	6	36	21	19	49	37	31	20
CPCT02010976T	653	132	288	220	194	11	29	139	37	39	53	38	0	46
CPCT02080156T	104	86	169	27	52	52	66	0	29	160	0	26	97	18
CPCT02010985T	425	42	97	192	201	151	47	8	45	72	32	2	40	103
CPCT02010984T	729	13	19	162	275	107	52	82	27	12	0	13	7	29
DRUP01060026T	17	26	94	16	0	35	76	22	58	9	1	23	31	32
CPCT02270043T	111	29	102	112	77	158	40	50	20	61	38	37	40	20
CPCT02010989T	1	78	42	30	6	141	136	0	61	65	42	32	0	25
CPCT02040301T	917	42	39	567	181	63	40	62	48	80	0	19	25	57
DRUP01010111T	316	109	319	140	201	84	84	58	48	35	68	59	9	44
DRUP01010110T	6	6	88	31	3	34	13	0	16	24	0	19	36	17
CPCT02011001T	27	36	125	0	32	0	36	29	23	44	144	16	0	0
CPCT02040305T	1427	68	134	717	234	117	41	159	101	44	0	33	28	35
CPCT02011004T	1123	0	33	48	358	231	5	62	23	22	21	61	29	28
DRUP01090005T	591	200	273	317	121	125	22	80	74	198	15	52	104	96
CPCT02020872T	2510	28	2	1237	0	0	43	0	24	100	0	0	0	43
CPCT02011009T	11	171	312	28	44	47	34	38	125	74	129	32	31	26
CPCT02120070T	520	71	212	314	54	194	79	111	24	71	0	56	23	40
CPCT02040309T	214	59	133	58	13	83	52	55	31	30	17	29	33	32
CPCT02040115TII	198	22	13	32	86	0	74	68	30	56	16	23	24	316
CPCT02190020T	2544	317	191	1666	1221	21	60	608	270	211	74	171	31	153
CPCT02040172T	748	36	127	264	42	7	6	40	54	182	0	9	13	20
CPCT02020630T	1555	529	32	543	54	0	242	0	608	227	1489	875	0	56
CPCT02010667T	865	56	27	404	318	75	44	73	10	49	42	43	12	18
CPCT02010676T	563	116	188	506	131	212	70	125	172	78	30	45	0	14
CPCT02230060T	1266	67	112	0	497	438	0	169	80	163	16	97	61	84
CPCT02010660T	870	51	58	481	153	0	75	57	0	194	6	8	35	47
CPCT02040186T	749	225	243	713	169	340	61	77	131	131	22	34	34	37
CPCT02020458T	180	58	119	27	16	72	283	72	56	19	73	23	61	7
CPCT02110017T	221	65	39	230	111	74	90	93	4	37	10	51	2	17
CPCT02010567T	3	3	45	0	13	46	19	18	13	31	23	16	2	3
CPCT02080092T	1036	92	149	275	213	308	29	62	227	63	62	44	12	48
CPCT02390002T	1108	69	46	788	125	0	21	35	61	56	10	19	54	43
DRUP01010024T	2	12	38	8	8	6	13	15	11	20	25	14	32	5
CPCT02040113T	1260	118	123	503	109	155	71	89	57	44	10	32	41	32
CPCT02080114T	490	89	390	221	34	63	24	98	48	40	75	61	22	28
CPCT02300015T	623	736	603	437	106	194	123	111	540	63	117	62	25	38
CPCT02010531T	597	69	155	198	108	304	55	151	299	48	6	40	62	60
CPCT02010478TII	1	144	67	0	32	22	46	39	9	19	15	21	11	8
CPCT02020535T	973	23	64	183	618	110	139	53	42	60	9	5	36	44
DRUP01010023T	1469	197	197	329	593	159	32	105	86	68	77	104	0	48
CPCT02040121T	439	264	314	173	122	195	99	106	41	81	50	37	42	13
CPCT02010603T	444	84	219	261	91	87	39	188	77	22	8	18	72	9
CPCT02010606T	1131	123	55	918	273	0	109	0	191	85	28	37	0	164
CPCT02010609T	748	51	130	121	145	416	27	136	68	68	0	19	17	81
CPCT02010450TII	1063	240	661	109	255	253	352	205	107	28	204	103	100	41
CPCT02020555T	1241	46	166	0	383	357	107	67	13	59	0	103	94	115
CPCT02040117T	787	243	176	473	299	219	60	147	121	122	58	7	0	69
CPCT02040136T	842	99	163	387	122	80	118	195	28	69	19	50	31	42
DRUP01010034T	2200	86	41	996	1133	0	0	19	62	154	50	63	52	16
CPCT02010612T	1759	36	32	375	619	184	101	124	34	121	4	50	37	44
CPCT02040115T	213	57	78	106	90	0	146	2	39	91	1	42	12	7
CPCT02010621T	99	14	21	0	44	20	59	2	28	62	10	26	19	13
CPCT02010618T	295	160	99	256	43	130	62	3	27	128	0	34	13	33
CPCT02010507T	29	76	350	91	162	51	20	93	29	105	0	26	143	16
CPCT02120040T	1155	377	80	285	517	567	54	38	178	135	74	81	4	409
CPCT02080138T	1842	16	65	850	400	111	100	66	247	231	0	72	74	29
CPCT02040157T	1	95	253	22	38	50	56	79	29	46	54	39	0	4
CPCT02040149T	818	41	65	352	158	12	56	64	51	118	10	0	14	26
CPCT02180002T	1274	171	353	908	212	59	44	209	86	89	97	23	74	175
CPCT02020417T	194	138	123	0	79	157	111	34	83	75	49	0	44	17
CPCT02010455T	402	3	26	182	93	40	45	19	19	37	25	10	30	7
DRUP01010010T	163	34	156	47	17	55	38	0	32	37	24	0	75	32
CPCT02010452T	26	109	519	8	21	11	3	34	20	28	56	41	47	31
CPCT02010451T	42	42	645	60	45	31	40	22	53	54	70	59	55	37
CPCT02010450T	903	120	330	94	204	160	235	133	83	50	88	39	76	28
CPCT02010453T	1780	52	155	1031	296	0	111	30	53	110	0	21	6	59
CPCT02010407T	1453	95	68	331	643	244	63	5	12	70	12	77	21	50
CPCT02020429T	363	135	103	136	49	89	76	10	54	27	64	23	24	15
CPCT02010477T	3	45	314	16	10	69	40	24	32	19	28	22	26	17
CPCT02010478T	10	184	87	0	20	22	8	22	19	23	33	14	17	21
CPCT02010484T	140	257	87	0	0	225	259	132	87	26	139	47	16	5
CPCT02020452T	480	57	159	252	136	77	90	119	107	46	0	59	26	22
CPCT02190006T	526	163	201	297	76	127	42	113	61	58	90	74	22	24
CPCT02010481T	26	24	67	0	2	96	22	34	30	38	54	23	60	7
CPCT02110015T	577	48	58	422	133	73	75	60	29	35	28	25	28	60
DRUP01010016T	254	13	11	66	93	43	34	33	13	22	36	16	9	12
DRUP01010017T	1382	108	271	586	362	138	0	142	115	80	37	66	11	29
CPCT02080088T	296	13	252	163	129	104	195	0	47	24	3	53	66	7
CPCT02020482T	495	46	93	210	110	135	24	25	19	44	35	2	31	44
CPCT02010524T	1039	14	84	509	224	191	112	79	53	38	0	26	15	24
CPCT02010530T	542	70	131	0	270	387	595	137	202	35	0	103	0	34
CPCT02010536T	1875	41	122	469	585	117	48	146	26	60	0	100	18	46
CPCT02040093T	27	139	683	23	1	23	60	182	23	57	32	25	44	48
CPCT02020485T	0	118	314	74	124	70	45	40	162	54	91	46	56	22
CPCT02040092T	368	140	121	204	99	118	85	44	90	33	101	40	60	26
CPCT02080089T	849	129	421	235	276	129	105	141	14	47	6	100	0	26
CPCT02040077T	420	86	134	245	64	55	30	61	22	72	0	44	85	38
CPCT02010498T	784	309	139	756	171	195	70	234	57	53	0	52	227	63
CPCT02190013T	536	49	78	275	81	125	15	132	50	73	0	48	64	29
CPCT02060086T	4	6	45	18	10	30	38	14	1	32	28	12	13	5
CPCT02040106T	608	45	231	240	152	0	0	38	90	48	0	36	18	30
CPCT02040104T	1628	392	233	310	531	99	400	98	336	89	0	2693	35	98
CPCT02230013T	14	52	275	15	13	35	31	53	23	45	21	14	48	8
CPCT02230017T	136	94	171	122	0	74	39	60	27	44	0	42	0	0
CPCT02180023T	766	67	122	162	322	132	113	102	39	54	52	39	36	40
DRUP01010054T	0	47	389	50	139	0	29	14	48	88	24	28	49	17
DRUP01010058T	757	57	149	92	156	428	40	94	100	153	0	27	0	72
CPCT02010690T	27	20	81	8	25	9	102	0	38	263	0	12	31	18
CPCT02020639T	759	108	97	536	138	103	47	132	96	79	0	13	76	75
CPCT02040194T	758	41	63	508	50	42	71	91	12	51	0	0	8	28
CPCT02010670T	1102	133	38	142	490	287	41	75	103	90	16	87	0	57
CPCT02040198T	1554	30	94	136	444	325	85	118	65	99	0	82	0	50
CPCT02050283T	0	34	277	50	13	34	68	23	0	89	65	17	1	12
CPCT02010702T	209	23	41	292	125	55	60	47	65	79	17	12	19	11
DRUP01010024TII	0	20	75	28	14	8	30	3	23	172	34	17	40	13
DRUP01070030T	118	147	105	0	61	125	43	46	54	70	26	30	24	8
CPCT02050294T	1857	78	368	1042	664	0	38	79	36	90	78	21	50	52
CPCT02120097T	110	395	323	0	93	139	100	78	37	110	165	25	54	16
CPCT02170019T	540	109	73	220	238	97	45	18	11	43	0	40	31	18
CPCT02010706T	751	17	56	296	247	128	79	49	0	75	24	12	0	47
CPCT02040202T	84	66	304	24	50	31	124	57	52	43	6	44	48	12
CPCT02040201T	99	146	257	33	19	95	47	88	34	91	42	23	32	6
WIDE01010634T	114	6	58	19	85	27	74	6	25	25	32	23	10	5
WIDE01010610T	930	177	648	133	397	343	54	162	379	61	20	127	0	89
WIDE01010630T	465	471	685	48	22	158	37	285	77	60	138	67	134	43
WIDE01010491T	9	12	99	0	9	9	18	30	13	9	0	20	13	9
WIDE01010495T	9	22	303	0	27	23	51	45	12	26	15	17	58	16
WIDE01010485T	187	73	166	196	50	130	32	124	41	43	11	34	31	174
WIDE01010474T	44	114	351	0	15	131	68	0	90	57	114	26	75	25
WIDE01010513T	1199	82	406	325	356	220	110	144	101	70	86	72	0	44
WIDE01010523T	859	513	413	514	139	401	64	270	562	51	151	119	40	53
WIDE01010528T	60	25	57	83	2	72	37	8	44	24	41	5	11	17
WIDE01010457T	685	364	352	5	201	108	84	122	235	79	64	82	0	69
WIDE01010427T	0	7	13	0	3	2	1	44	0	6	31	4	11	103
WIDE01010472T	176	199	186	0	12	128	347	87	87	35	148	40	37	23
WIDE01010501T	434	150	356	0	51	167	340	58	217	38	177	69	36	20
WIDE01010480T	29	67	357	0	3	67	30	65	36	26	64	19	9	13
WIDE01010557T	3934	223	448	1489	944	43	48	555	59	166	115	18	169	100
WIDE01010589T	24	27	152	73	19	71	15	126	42	32	42	19	32	23
WIDE01010549T	0	6	42	40	14	27	24	6	4	15	26	11	2	4
WIDE01010593T	38	30	215	51	17	44	31	30	26	27	46	12	55	33
WIDE01010558T	0	35	296	13	14	31	22	21	35	25	65	18	15	40
WIDE01010657T	691	188	342	660	121	104	42	111	83	53	0	39	25	19
WIDE01010667T	259	14	73	67	67	66	76	22	2	13	32	15	5	19
WIDE01010675T	28	80	105	3	20	45	44	15	21	32	84	38	30	19
WIDE01010646T	961	54	80	217	436	113	20	150	32	53	62	24	0	37
WIDE01010666T	16	2	20	0	12	46	34	24	16	19	45	14	9	6
WIDE01010648T	1793	355	748	719	956	128	0	183	129	111	23	97	23	70
WIDE01010677T	598	34	163	61	303	38	86	114	31	21	39	12	89	22
WIDE01010671T	198	18	32	10	48	55	41	12	48	20	63	8	21	14
WIDE01010679T	1	16	99	12	28	9	15	37	33	37	35	5	28	15
WIDE01010685T	181	73	192	73	41	17	29	54	23	29	57	10	6	13
WIDE01010689T	202	17	68	82	81	28	108	40	28	9	59	11	9	11
WIDE01010707T	505	30	87	409	73	5	54	97	56	37	0	13	88	22
WIDE01010708T	7	17	160	39	24	87	43	42	82	25	52	31	64	10
