Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
CPCT02100019T	6.38E+02	5.62E+02	2.93E+02	1.29E+02	1.60E+02	9.30E+01	1.01E+02	8.25E+00	2.77E+02	1.04E+01	1.09E+01
CPCT02020514T	5.08E+02	5.26E+02	7.83E+01	2.61E+01	1.48E+02	1.61E+01	8.89E+01	3.53E+00	6.40E+01	1.52E+01	3.88E+01
CPCT02070140T	5.77E+02	6.83E+02	1.39E+02	6.38E+01	2.88E+02	2.50E+01	1.88E+02	4.81E+00	1.63E+02	1.77E+01	2.95E+00
CPCT02030347T	1.63E+03	1.36E+03	1.49E+03	1.44E+02	1.14E+02	7.51E+01	2.15E+01	1.00E+01	2.55E+02	3.44E+01	7.58E+00
CPCT02180033T	3.08E+02	3.09E+02	5.15E+01	2.26E+01	7.63E+01	1.65E+01	4.48E+01	3.40E+00	3.90E+01	1.37E+01	3.90E+00
CPCT02070164T	3.63E+02	3.41E+02	8.83E+01	3.29E+01	7.37E+01	1.96E+01	5.46E+01	3.33E+00	7.93E+01	4.34E+00	6.92E+00
DRUP01070015T	9.50E+02	1.14E+03	2.02E+02	9.78E+01	3.58E+02	4.39E+01	2.43E+02	4.87E+00	2.12E+02	2.54E+01	2.98E+00
DRUP01010022T	4.84E+02	6.44E+02	2.52E+02	5.34E+01	1.39E+02	2.62E+01	1.01E+02	3.50E+00	8.79E+01	1.36E+01	2.32E+00
CPCT02030349T	4.58E+02	6.21E+02	2.32E+02	5.20E+01	2.29E+02	2.57E+01	1.43E+02	3.63E+00	8.08E+01	1.52E+01	3.46E+00
CPCT02120032T	2.18E+02	2.22E+02	2.70E+01	2.11E+01	4.45E+01	1.35E+01	3.08E+01	2.41E+00	2.07E+01	4.58E-01	2.76E+00
DRUP01010025T	1.37E+03	1.07E+03	1.10E+03	1.56E+02	8.25E+01	6.99E+01	2.49E+01	7.55E+00	1.73E+02	2.19E+01	9.44E+00
CPCT02220023T	1.80E+00	3.39E-01	7.63E-01	1.78E+00	1.35E+01	6.17E+00	7.69E-01	1.55E+01	1.56E+01	7.56E+00	1.11E+01
CPCT02100101T	1.52E+01	9.35E+01	4.74E+01	2.25E+02	1.34E+02	6.20E+00	6.58E+01	2.09E+00	2.61E+02	2.35E+00	3.69E+00
CPCT02030357T	3.00E+03	1.06E+03	2.30E+03	3.93E+02	3.30E+02	1.50E+02	1.06E+02	1.54E+01	4.12E+02	4.61E+01	1.92E+01
CPCT02070192T	8.97E+02	9.81E+02	1.22E+02	7.12E+01	2.51E+02	4.34E+01	1.72E+02	4.38E+00	1.45E+02	1.12E+01	2.94E+00
CPCT02050211T	8.10E+02	1.14E+03	5.92E+02	1.55E+02	2.51E+02	4.44E+01	1.49E+02	4.84E+00	3.10E+02	1.33E+01	6.13E+00
CPCT02380016T	1.00E+02	1.27E+02	3.32E+01	1.51E+01	2.11E+01	4.93E+00	1.31E+01	1.09E+00	8.96E+00	2.84E+00	9.20E+00
DRUP01090003T	8.60E+02	8.57E+02	1.04E+03	1.34E+02	2.91E+02	3.77E+01	1.32E+02	5.99E+00	2.80E+02	2.17E+01	6.95E+00
CPCT02230039T	2.97E+01	3.06E+01	7.98E+00	7.50E+00	8.66E+00	5.88E+00	3.64E+00	2.60E+00	2.33E+01	1.07E+01	2.68E+01
DRUP01010037T	2.68E+02	3.60E+02	3.01E+02	3.80E+01	2.05E+02	2.11E+01	1.36E+02	3.99E+00	9.80E+01	2.00E+01	6.16E+00
CPCT02120042T	1.93E+03	1.25E+03	1.74E+03	2.07E+02	1.57E+02	8.53E+01	4.38E+01	1.03E+01	3.30E+02	5.42E+01	1.21E+01
DRUP01070020T	2.67E+02	2.55E+02	1.24E+02	4.28E+01	7.35E+01	3.24E+01	4.53E+01	3.48E+00	1.16E+02	1.05E+01	1.82E+01
CPCT02340022T	3.96E+01	7.85E+01	2.43E+01	2.26E+01	4.27E+00	1.54E+01	1.99E+00	2.57E+00	6.51E+01	1.28E+00	3.11E+01
CPCT02070041T	1.56E+02	1.43E+02	6.13E+01	2.39E+01	4.52E+01	2.20E+00	2.41E+01	2.25E+00	6.09E+01	2.53E+00	2.03E+00
DRUP01140001T	1.30E+02	1.37E+02	5.73E+01	2.24E+01	5.83E+01	1.44E+01	3.36E+01	3.31E+00	4.69E+01	5.96E+00	1.10E+01
CPCT02210004T	5.44E+02	7.34E+02	2.05E+02	7.82E+01	3.36E+02	2.73E+01	2.44E+02	4.30E+00	1.12E+02	2.37E+01	3.86E+00
CPCT02050089T	4.70E+01	4.72E+01	1.14E+01	6.65E+00	1.27E+01	5.55E+00	6.62E+00	1.70E+00	7.48E+00	2.35E+00	3.96E+00
CPCT02050104T	1.41E+01	2.36E+01	3.83E+00	1.14E+01	5.29E+00	1.10E+01	4.25E+00	4.98E+00	1.64E+01	8.74E+00	2.20E+01
CPCT02050041T	2.32E+01	2.60E+01	1.09E+01	1.24E+01	9.55E+00	6.29E+00	2.77E+00	2.70E+00	3.19E+01	1.82E+01	4.09E+01
DRUP01050001T	8.61E+02	1.02E+03	1.00E+03	1.58E+02	3.06E+02	4.62E+01	1.71E+02	6.21E+00	3.11E+02	2.96E+01	6.32E+00
DRUP01050003T	6.02E+01	1.38E+02	1.08E+01	5.04E+02	2.27E+02	6.61E+01	3.33E+01	5.01E+00	4.53E+02	3.83E+00	2.33E+01
DRUP01070008T	1.43E+03	1.67E+03	3.16E+02	1.43E+02	6.03E+02	5.42E+01	4.27E+02	7.08E+00	3.18E+02	2.77E+01	7.27E+00
CPCT02370001T	4.35E+01	4.59E+01	9.28E+00	6.47E+00	1.17E+01	3.46E+00	3.91E+00	2.54E+00	7.91E+00	4.48E+00	8.35E+00
CPCT02020491T	1.33E+00	2.05E+00	5.07E+00	1.25E+01	1.58E+01	7.12E+00	5.52E+00	1.92E+01	7.22E+00	4.59E+00	4.72E+00
CPCT02020486T	1.79E+01	2.81E+01	1.58E+01	8.62E+00	8.32E+00	5.80E+00	1.55E+00	2.35E+00	1.11E+01	4.50E+00	7.46E+00
DRUP01010018T	1.30E+03	8.71E+02	1.46E+03	2.56E+02	3.95E+02	6.18E+01	1.89E+02	8.30E+00	4.27E+02	3.24E+01	1.18E+01
DRUP01050002T	1.27E+03	9.79E+02	1.38E+03	2.93E+02	3.57E+02	6.19E+01	1.74E+02	1.04E+01	5.07E+02	4.12E+01	1.08E+01
CPCT02040104T	8.16E+00	5.68E+00	2.23E+01	6.28E+00	6.30E+00	1.45E+01	9.41E-01	1.27E+01	3.27E+01	2.50E+01	2.68E+01
CPCT02070131T	3.90E+02	4.10E+02	7.34E+01	2.81E+01	1.25E+02	2.13E+01	8.92E+01	2.99E+00	5.15E+01	7.43E+00	2.18E+00
DRUP01070026T	9.76E+02	1.09E+03	1.39E+02	9.26E+01	3.14E+02	5.03E+01	2.08E+02	5.33E+00	1.97E+02	1.33E+01	3.10E+00
CPCT02380029T	9.24E+02	4.77E+02	9.45E+02	7.20E+01	1.95E+02	5.41E+01	1.10E+02	6.48E+00	8.05E+01	3.25E+01	4.44E+00
CPCT02360007T	6.62E+02	7.10E+02	1.19E+02	4.36E+01	2.23E+02	3.10E+01	1.46E+02	4.38E+00	1.00E+02	1.75E+01	5.74E+00
CPCT02340041T	2.06E+01	2.70E+01	1.57E+01	7.49E+00	7.87E+00	6.13E+00	2.53E+00	2.19E+00	1.20E+01	7.06E+00	1.52E+01
CPCT02040196T	1.37E+01	2.61E+01	1.40E+01	1.19E+01	1.07E+01	4.78E+00	1.98E+00	2.07E+00	1.29E+01	7.27E+00	1.65E+01
DRUP01110002T	5.23E+02	9.51E+02	3.78E+02	1.18E+02	4.04E+02	3.40E+01	2.54E+02	5.15E+00	2.82E+02	2.45E+01	4.85E+00
CPCT02220030T	9.59E+02	1.33E+03	2.62E+02	2.59E+02	5.41E+02	4.74E+01	3.37E+02	6.22E+00	4.95E+02	2.51E+01	5.44E+00
DRUP01050017T	5.21E+02	5.60E+02	2.41E+02	5.28E+01	5.35E+01	2.50E+01	1.81E+01	5.88E+00	1.71E+02	9.15E+00	6.47E+00
CPCT02030430T	8.84E+01	1.24E+02	5.08E+01	5.29E+01	7.06E+01	1.11E+01	3.30E+01	2.20E+00	7.55E+01	4.85E+00	3.34E+00
CPCT02070023TII	1.40E+03	1.71E+03	3.75E+02	1.47E+02	6.87E+02	5.13E+01	4.43E+02	7.95E+00	3.49E+02	2.84E+01	9.06E+00
WIDE01010443T	1.11E+01	1.95E+01	7.58E+00	3.02E+01	1.82E+01	3.02E+00	4.93E+00	1.66E+00	3.12E+01	2.59E+00	4.72E+00
WIDE01010470T	8.07E+01	1.20E+02	6.94E+01	6.51E+01	3.27E+00	4.56E+01	4.51E+00	5.08E+00	9.68E+01	1.00E-02	3.91E+01
DRUP01010167T	3.69E+02	5.35E+02	1.92E+02	5.25E+01	2.23E+02	2.38E+01	1.44E+02	3.08E+00	7.13E+01	9.69E+00	2.97E+00
CPCT02080048T	2.50E+02	3.60E+02	1.67E+02	8.24E+01	9.95E+01	6.19E+01	7.24E+01	2.10E+01	2.07E+02	5.01E+00	5.97E+00
DRUP01070119T	9.62E+01	8.87E+01	3.41E+01	1.48E+01	2.12E+01	8.15E+00	1.20E+01	1.82E+00	3.15E+01	2.18E+00	2.53E+00
WIDE01010539T	1.37E+01	2.47E+01	1.08E+01	2.43E+01	1.66E+01	4.13E+00	6.07E+00	1.86E+00	2.44E+01	4.34E+00	8.22E+00
WIDE01010557T	8.47E+00	7.41E+00	5.81E+00	5.51E+00	1.81E+01	8.92E+00	3.30E+00	2.42E+01	2.07E+01	6.27E+00	8.07E+00
WIDE01010578T	4.16E+02	4.49E+02	5.64E+01	2.99E+01	1.19E+02	2.07E+01	6.73E+01	1.02E+00	6.51E+01	2.74E+01	2.07E+00
WIDE01010648T	2.91E+00	1.06E+01	5.27E+00	6.26E+00	8.23E+00	5.02E+00	1.55E+00	1.18E+01	8.21E+00	5.31E+00	7.86E+00
