Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
DRUP01080031T	15269	38558	5077	1271	4881	2198	1544	0	770	2484	0
DRUP01070080T	79222	0	28214	3442	6946	13059	0	732	501	1115	154
CPCT02050358T	0	1094	0	1669	61	46	363	52	448	206	126
DRUP01050049T	20584	23731	12768	2724	3443	3289	890	281	1569	213	89
DRUP01330020T	140836	32238	9076	0	0	24297	4319	1505	2986	1949	755
DRUP01070085T	20509	42121	10852	8427	3386	1211	851	6	825	2038	875
DRUP01050048T	23963	47710	11542	8324	9910	2247	2033	0	1659	3041	0
DRUP01020053T	79952	36168	50943	16967	8258	5429	2231	221	5165	2687	416
DRUP01040016T	78063	20958	26261	13796	8594	2767	1384	94	1347	382	0
DRUP01010142T	8927	28079	5739	2200	4889	1865	1180	0	0	1976	0
CPCT02010786T	51211	21507	18820	7933	2089	3008	831	307	129	882	87
DRUP01010148T	35725	44048	10921	515	17408	1905	241	818	1741	0	313
WIDE01010451T	346	2682	331	1112	0	66	0	82	125	1308	575
DRUP01070042T	1971	26315	2795	1072	5278	2669	1019	391	147	727	21
CPCT02450014T	29933	0	0	68646	0	0	166897	319	1063	0	628
DRUP01030018T	119014	0	56284	19909	3974	1034	2931	295	5142	2873	349
DRUP01080014T	5925	10940	2420	713	1371	1073	75	69	111	113	42
CPCT02180068T	0	2910	0	1572	0	479	8	161	540	244	257
CPCT02010870T	7	0	325	514	181	404	59	2485	367	129	172
CPCT02010847T	109	0	37	0	0	222	0	3242	813	152	505
DRUP01050028T	37446	11580	8568	4635	638	0	0	100	1182	293	0
WIDE01010606T	8568	78459	12859	31822	6511	5379	12840	0	4431	0	0
CPCT02010867T	50	0	0	0	400	191	0	9624	305	0	333
DRUP01010047TII	65214	25009	22644	4187	0	2381	116	395	248	1710	418
WIDE01010460T	98868	35149	25471	19624	4899	6562	6058	164	4366	3136	0
CPCT02010882T	68615	47141	40159	9632	3247	4136	3064	339	3037	1496	283
CPCT02310017T	0	1936	0	1116	0	142	1	86	614	234	162
CPCT02050380T	0	2050	137	755	0	218	35	237	471	302	237
CPCT02130140T	27434	22389	13087	3419	1247	3634	0	325	0	2144	1029
CPCT02210064T	0	2358	139	762	0	159	21	66	285	228	154
CPCT02170035T	57885	31937	30693	9070	2420	4977	1486	240	1795	1641	231
CPCT02010911T	0	152	112	15	232	303	0	5166	520	176	245
CPCT02130146T	0	8038	0	11744	908	513	7087	0	3278	29	1423
CPCT02020815T	0	0	4	23	366	338	0	6201	243	36	142
CPCT02330125T	20823	32947	9878	2951	5417	4300	899	792	514	1381	88
DRUP01010096T	196	0	73	88	190	184	0	4182	543	323	241
CPCT02030532T	1816	0	0	97060	0	1165	6688	419	3422	0	26
DRUP01070020TII	9804	10590	0	3466	970	699	0	0	1905	0	91
CPCT02030546T	10410	42732	10577	13438	10414	5284	1771	5475	743	2056	264
CPCT02010654T	9506	24869	5972	4616	4268	2044	156	392	237	640	49
CPCT02140091T	349	2221	389	663	464	214	68	41	93	177	151
CPCT02230056T	2159	442	0	1762	0	285	0	449	814	727	682
CPCT02040169T	4176	6428	226	337	0	437	0	308	278	390	480
CPCT02080152T	2436	12714	2942	460	2440	466	0	0	146	213	64
CPCT02010986T	904	0	18	0	0	51	0	1098	39	2613	4
DRUP01010047T	70201	32233	27195	4856	0	1227	431	623	1752	2105	640
CPCT02080273T	14193	50784	9893	3701	10674	1840	2364	220	1675	1443	276
CPCT02080157T	0	23293	3668	4943	2504	1286	1726	358	499	418	307
DRUP01010108T	0	2133	83	1417	0	161	154	245	493	366	363
CPCT02030392T	0	8195	4716	6596	2344	0	261	0	931	3340	0
CPCT02050279T	81869	22458	17604	11630	3324	0	1322	206	2185	803	0
CPCT02160034T	149	2745	40	672	0	318	0	81	326	187	235
CPCT02040280TII	133	0	0	114	496	143	0	5189	284	37	126
CPCT02190020T	179	0	0	0	517	243	0	5116	861	195	427
CPCT02100120T	0	2138	0	1241	128	71	111	0	200	199	1184
DRUP01010051T	56598	30867	21307	9985	4380	3920	1371	43	1009	1752	113
CPCT02020622T	0	1225	104	934	0	210	161	121	807	331	423
CPCT02020630T	138	0	148	0	0	183	0	2456	595	2204	486
CPCT02340029T	0	1331	30	978	0	59	65	500	423	260	459
CPCT02080162T	0	3459	1222	4503	451	192	325	423	772	163	38
DRUP01010044T	435	2330	0	614	0	83	0	0	322	149	815
CPCT02050252T	0	1478	0	1072	0	59	74	0	104	132	1417
CPCT02210016T	114700	18907	40511	11648	2010	1680	2034	524	3235	2986	350
CPCT02050170T	0	13803	761	503	2080	561	848	35	437	715	20
CPCT02010569T	0	1828	25	798	0	137	23	112	399	395	159
CPCT02100019T	47464	37946	1811	10316	6250	2166	76	94	4747	318	458
CPCT02020514T	9698	18816	2245	0	3133	120	180	77	624	397	503
CPCT02070140T	1372	25876	3561	1443	5411	2259	746	339	559	736	43
CPCT02030347T	83002	32130	29905	6762	0	12485	866	302	0	1720	146
CPCT02180033T	814	10917	177	616	1678	396	71	179	0	958	84
CPCT02070164T	8002	14695	0	3445	1909	555	104	69	1269	29	191
DRUP01070015T	17033	30390	6505	3382	6810	3021	713	289	0	1188	0
DRUP01010022T	19956	19112	6255	1757	4318	1211	14	201	0	585	0
CPCT02030349T	20603	18419	5679	3290	5718	1224	0	249	0	727	55
CPCT02120032T	3324	5318	0	1161	749	761	287	153	3	0	146
DRUP01010025T	92734	10338	23511	13758	303	3523	1894	310	1283	1160	202
CPCT02220023T	0	0	0	0	234	246	0	5223	214	223	221
CPCT02100101T	0	1267	1253	8911	0	0	2448	0	1206	44	0
CPCT02030357T	117766	0	54840	20411	3484	646	2839	236	5121	2870	370
CPCT02070192T	9623	26218	3526	3502	3497	2444	239	453	0	379	0
CPCT02050211T	31549	41559	15480	6512	4475	4680	1333	209	119	459	458
CPCT02380016T	2641	1754	832	380	0	0	0	0	0	0	2115
DRUP01090003T	43857	37909	26411	8378	5232	332	814	103	1584	832	721
CPCT02230039T	0	1651	0	533	0	438	0	239	452	172	798
DRUP01010037T	3255	16903	10765	990	3203	512	0	31	1838	1329	72
CPCT02120042T	108967	26851	36235	9973	0	3577	3150	233	2386	3071	417
DRUP01070020T	9836	13012	0	3644	1572	213	0	0	3327	0	146
CPCT02340022T	262	1063	0	5362	0	690	0	0	1813	0	1179
CPCT02070041T	1346	10223	118	777	929	0	0	51	823	13	41
DRUP01140001T	1075	8038	0	2418	1152	306	183	254	911	35	207
CPCT02210004T	10936	16954	3169	2990	8074	1804	85	384	319	1203	9
CPCT02050089T	268	2172	127	990	0	309	49	90	142	66	207
CPCT02050104T	207	0	0	42	0	0	16	0	0	0	4900
CPCT02050041T	0	1669	25	854	0	218	15	158	714	528	757
DRUP01050001T	47563	35659	25819	7557	4534	3620	1366	419	125	1660	326
DRUP01050003T	0	153	827	97691	0	574	2928	0	2768	0	0
DRUP01070008T	25431	54164	8506	6459	11682	4876	1143	1086	911	934	183
CPCT02370001T	516	1425	53	688	81	0	0	0	0	168	1758
CPCT02020491T	3	0	0	740	491	398	141	4796	168	193	72
CPCT02020486T	0	1755	116	823	0	337	0	166	386	202	264
DRUP01010018T	67187	34563	37247	12749	6080	2694	2121	486	2042	1598	952
DRUP01050002T	78650	38873	33502	12153	5439	6156	3698	433	3405	2106	561
CPCT02040104T	0	0	60	28	0	108	0	2659	634	3069	384
CPCT02070131T	3574	10162	889	1504	2078	1093	147	196	0	369	25
DRUP01070026T	9184	29873	4242	3910	4844	2557	614	440	0	361	0
CPCT02380029T	36076	13592	28721	1624	967	3358	0	212	0	1664	78
CPCT02360007T	3008	27429	2512	1368	4609	1859	77	455	30	992	141
CPCT02340041T	0	1926	0	537	0	167	38	124	449	424	596
CPCT02040196T	0	1548	0	793	0	127	21	80	647	325	355
DRUP01110002T	11197	39481	13881	4007	7837	2942	1414	205	1447	1009	76
CPCT02220030T	8463	51722	11248	9796	10255	4193	2089	471	1247	1021	0
DRUP01050017T	27627	30765	3860	3535	1096	0	0	153	2602	493	154
CPCT02030430T	0	8233	625	3087	1007	1	351	34	1217	432	74
CPCT02070023TII	34148	60786	12368	6939	12136	5842	1385	1174	2113	1032	167
WIDE01010443T	0	982	86	2060	21	45	160	48	232	89	407
WIDE01010470T	456	8749	0	9838	0	5600	0	300	1906	0	2206
DRUP01010167T	14242	12860	5729	1770	4895	2251	576	105	70	186	0
CPCT02080048T	6847	10572	0	3465	2279	730	81	870	4480	0	117
DRUP01070119T	2582	4368	0	799	360	54	0	9	623	66	39
WIDE01010539T	0	1362	51	1272	6	151	260	70	409	226	298
WIDE01010557T	125	0	0	279	403	224	36	6501	561	0	182
WIDE01010578T	2201	15059	1534	64	2084	1162	468	0	0	1576	0
WIDE01010648T	0	213	71	616	147	250	5	3355	388	105	185
