Samples	ID83A	ID83B	ID83C	ID83D
CPCT02130091T	394	129	2082	499
CPCT02230097T	283	199	141	233
CPCT02050357T	308	364	190	579
CPCT02010833T	855	714	175	522
CPCT02060213T	513	285	62	275
CPCT02130107T	482	665	66	437
CPCT02070342T	209	291	0	406
CPCT02050362T	1132	836	351	268
CPCT02150012T	1425	939	507	1121
DRUP01210002T	1344	707	96	540
CPCT02130105T	109	141	0	447
CPCT02100176T	533	535	323	485
CPCT02230106T	518	580	578	517
CPCT02060199T	84	104	21	112
DRUP01330005T	1332	1033	559	511
CPCT02120150T	1201	499	212	452
CPCT02060248T	529	510	60	334
CPCT02060255T	541	285	505	58
DRUP01010088T	266	496	62	342
CPCT02440014T	1427	936	588	376
CPCT02050384T	464	500	59	477
CPCT02030519T	1547	1063	98	543
CPCT02050380T	2392	1130	205	715
CPCT02130140T	72533	1000	0	1175
CPCT02220056T	677	542	160	293
DRUP01210003T	883	751	536	215
DRUP01050030T	182	257	89	468
CPCT02210067T	1208	296	194	304
CPCT02150021T	1224	1169	97	568
CPCT02080255T	1181	865	459	428
CPCT02330124T	667	714	304	293
CPCT02100186T	969	684	255	346
CPCT02050403T	191	214	115	329
DRUP01330013T	1003	808	448	437
DRUP01050033T	309	331	63	540
DRUP01440001T	1472	941	586	609
CPCT02040156T	674	824	0	470
DRUP01340013T	1700	643	653	441
CPCT02080141T	1024	510	271	458
CPCT02010662T	310	478	1748	0
CPCT02120069T	495	574	269	442
CPCT02100126T	1358	1013	673	347
CPCT02380021T	1046	955	144	396
CPCT02020622T	1550	1442	204	1120
CPCT02340034T	730	617	76	434
CPCT02210033T	1020	785	437	548
CPCT02050163T	730	358	368	578
CPCT02030277T	2179	332	545	680
CPCT02100064T	570	504	327	86
CPCT02010569T	2065	1203	82	526
CPCT02110032T	49	296	139	349
CPCT02340011T	537	359	0	249
CPCT02330033T	212	208	1038	0
CPCT02040119T	260	372	157	372
CPCT02020536T	371	127	965	333
CPCT02340012T	573	760	193	198
CPCT02020527T	71	229	90	224
CPCT02020526T	485	1208	128	575
CPCT02100098T	369	612	79	274
CPCT02230029T	801	601	69	276
CPCT02230030T	1122	597	210	441
CPCT02230034T	792	677	262	177
CPCT02070034T	745	524	121	471
CPCT02030363T	693	297	33	146
CPCT02230039T	1780	678	1250	575
CPCT02080130T	763	520	111	934
CPCT02340019T	1266	1016	249	333
CPCT02050233T	838	168	437	593
CPCT02100044T	926	1583	111	176
CPCT02050100T	642	349	249	233
CPCT02030243T	0	133	473	513
CPCT02050041T	1850	1235	571	1282
CPCT02030310T	748	524	367	430
CPCT02220007T	502	428	291	235
CPCT02030307T	908	585	408	316
CPCT02030304T	178	355	67	286
CPCT02110018T	587	522	234	141
CPCT02100061T	615	260	493	184
CPCT02070120T	788	1029	78	263
CPCT02120011T	1208	792	535	325
CPCT02120012T	1313	1229	136	374
CPCT02050147T	1445	971	300	486
CPCT02030335T	1432	572	608	524
CPCT02040108T	610	521	238	331
CPCT02400002T	714	427	258	420
CPCT02340041T	2100	807	723	631
CPCT02380030T	415	351	50	336
CPCT02040196T	1683	1168	362	683
CPCT02230068T	544	751	230	161
CPCT02100127T	1414	620	364	505
CPCT02100133T	0	884	0	499
CPCT02090026T	938	559	356	336
CPCT02050287T	664	815	196	561
CPCT02050292T	759	524	330	549
DRUP01050016T	899	172	603	692
CPCT02250004T	1373	1022	470	221
WIDE01010644T	203	350	144	162
WIDE01010539T	1572	1863	351	319
WIDE01010590T	1424	937	1119	329
WIDE01010691T	680	445	207	248
WIDE01010704T	733	1019	170	253
WIDE01010725T	565	290	275	1953
