Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
CPCT02060224T	3.22E-01	8.67E-01	1.01E+00	8.05E-01	2.14E+00	6.04E-01	2.31E+00	3.69E-01	6.98E-01	1.14E+00	1.72E+00	9.54E-01
CPCT02030466T	5.52E-01	8.54E-01	8.27E-01	5.67E-01	1.45E+00	7.55E-01	1.52E+00	1.12E+00	1.27E+00	8.24E-01	1.75E-01	4.86E-01
CPCT02070341T	3.58E+00	4.07E+00	1.67E+00	2.71E+00	3.27E+00	1.08E+00	2.07E+00	1.88E+00	1.66E+00	3.30E+00	2.42E+00	2.22E+00
CPCT02080225T	2.69E+00	3.04E+00	1.88E+00	1.50E+00	5.01E+00	1.60E+00	1.96E+00	2.85E+00	2.53E+00	5.19E+00	3.47E+00	2.66E+00
CPCT02030476T	2.27E+00	2.24E+00	2.78E+00	1.87E+00	1.86E+00	2.21E+00	2.02E+00	2.93E+00	4.17E+00	3.63E+00	2.65E+00	2.39E+00
CPCT02070351T	1.42E+00	1.63E+00	8.38E-01	1.33E+00	1.06E+00	8.16E-01	1.26E+00	1.15E+00	1.21E+00	1.49E+00	1.30E+00	1.18E+00
CPCT02070353T	3.15E+00	3.50E+00	1.89E+00	1.23E+00	8.79E-01	1.51E+00	1.13E+00	1.96E+00	2.62E+00	2.24E+00	1.80E+00	1.31E+00
CPCT02060247T	2.08E+00	1.94E+00	1.39E+00	1.29E+00	1.44E+00	1.31E+00	1.35E+00	1.51E+00	2.05E+00	2.04E+00	1.48E+00	1.15E+00
CPCT02060257T	2.76E+00	3.26E+00	5.06E-01	2.14E+00	2.54E+00	8.89E-01	1.20E+00	1.45E+00	5.47E-01	2.09E+00	1.36E+00	1.36E+00
CPCT02030506T	1.70E+00	2.06E+00	1.48E+00	1.34E+00	1.48E+00	1.80E+00	1.71E+00	1.67E+00	2.97E+00	1.96E+00	1.33E+00	9.35E-01
CPCT02050390T	4.39E+00	4.46E+00	2.22E+00	3.81E+00	5.04E+00	1.61E+00	1.54E+00	3.65E+00	2.64E+00	5.18E+00	4.49E+00	3.31E+00
CPCT02030483T	1.76E+00	2.24E+00	1.94E+00	1.77E+00	1.23E+00	1.56E+00	1.33E+00	1.87E+00	2.49E+00	2.12E+00	1.77E+00	1.28E+00
CPCT02030487T	1.62E+00	2.18E+00	2.30E+00	1.98E+00	1.64E+00	1.43E+00	1.88E+00	1.65E+00	2.23E+00	2.76E+00	1.39E+00	1.37E+00
CPCT02070373T	1.69E+00	3.06E+00	4.09E+00	2.36E+00	6.51E+00	4.09E+00	1.30E+00	3.74E+00	4.81E+00	7.09E+00	4.41E+00	3.52E+00
CPCT02050396T	7.60E+00	1.71E+01	1.68E+01	1.28E+01	4.56E+00	1.58E+00	2.30E+00	4.20E+00	2.24E+00	1.20E+01	3.71E+00	2.56E+00
CPCT02030510T	2.13E+00	2.39E+00	9.23E-01	1.48E+00	1.23E+00	1.67E+00	1.10E+00	1.37E+00	2.80E+00	2.16E+00	2.09E+00	1.69E+00
CPCT02030516T	2.04E+00	2.17E+00	2.24E+00	1.32E+00	1.56E+00	3.12E+00	2.10E+00	2.24E+00	4.62E+00	2.97E+00	2.24E+00	1.74E+00
CPCT02030537T	2.11E+00	3.17E+00	2.54E+00	3.18E+00	1.55E+00	1.70E+00	1.85E+00	1.98E+00	2.74E+00	3.75E+00	1.83E+00	1.50E+00
CPCT02030529T	2.44E+00	2.43E+00	1.20E+00	1.49E+00	1.43E+00	1.27E+00	1.32E+00	1.45E+00	2.06E+00	1.89E+00	1.47E+00	1.48E+00
CPCT02060246T	2.03E+00	2.61E+00	4.09E+00	2.23E+00	5.02E+00	7.36E+00	1.91E+00	2.84E+00	8.73E+00	4.17E+00	2.46E+00	1.94E+00
CPCT02030532T	1.70E+03	1.80E+03	1.12E+02	6.47E+02	3.52E+00	3.44E-01	2.81E+01	2.82E+00	4.67E+01	2.07E+02	1.55E+02	8.46E+01
DRUP01060020T	2.88E+00	3.65E+00	1.73E+00	2.28E+00	2.86E+00	1.64E+00	2.81E+00	2.17E+00	2.19E+00	2.86E+00	2.42E+00	1.87E+00
CPCT02060264T	9.28E-01	1.55E+00	1.67E+00	1.27E+00	1.53E+00	2.83E+00	1.54E+00	1.47E+00	4.36E+00	2.53E+00	1.29E+00	1.35E+00
CPCT02030399T	2.52E+00	2.25E+00	1.73E+00	1.26E+00	1.65E+00	1.57E+00	1.32E+00	1.26E+00	2.10E+00	1.91E+00	1.43E+00	1.26E+00
CPCT02050254T	1.35E+00	1.10E+00	1.81E+00	6.88E-01	1.41E+00	2.58E+00	1.70E+00	2.15E+00	4.40E+00	2.67E+00	1.28E+00	1.04E+00
CPCT02030392T	1.12E+02	2.56E+02	2.07E+02	1.62E+02	8.73E-01	2.38E+01	8.22E+00	9.00E+00	2.79E+01	1.60E+02	1.44E+01	1.33E+01
CPCT02030397T	3.00E+00	3.42E+00	1.54E+00	2.23E+00	1.41E+00	6.26E-01	1.95E+00	1.67E+00	1.26E+00	2.57E+00	1.51E+00	1.69E+00
CPCT02100121T	2.45E+00	2.84E+00	2.09E+00	1.92E+00	1.47E+00	2.42E+00	1.77E+00	2.26E+00	4.08E+00	2.90E+00	2.17E+00	1.88E+00
CPCT02100116T	4.09E+00	4.54E+00	3.04E+00	1.39E+00	5.70E+00	2.01E+00	2.58E+00	2.80E+00	2.25E+00	5.67E+00	3.55E+00	2.66E+00
CPCT02030385T	1.52E+00	2.09E+00	1.99E+00	1.90E+00	4.15E+00	1.64E+00	1.76E+00	2.70E+00	3.13E+00	4.06E+00	2.53E+00	2.20E+00
CPCT02030387T	3.15E+00	3.11E+00	1.52E+00	2.03E+00	2.12E+00	1.79E+00	2.13E+00	2.19E+00	2.80E+00	2.11E+00	1.96E+00	1.72E+00
CPCT02080162T	6.12E+01	1.33E+02	6.49E+01	9.38E+01	7.67E-01	3.01E+00	4.65E+00	6.84E+00	7.40E+00	4.25E+01	9.78E+00	6.78E+00
CPCT02100122T	2.42E+00	2.89E+00	1.21E+00	2.01E+00	1.28E+00	1.33E+00	1.47E+00	1.05E+00	2.06E+00	1.24E+00	1.35E+00	9.03E-01
CPCT02030386T	9.86E-01	1.87E+00	2.18E+00	1.54E+00	1.55E+00	1.37E+00	1.98E+00	2.15E+00	2.18E+00	2.66E+00	1.68E+00	1.43E+00
CPCT02030400T	2.80E+00	2.89E+00	2.61E+00	2.29E+00	1.27E+00	2.75E+00	1.59E+00	2.53E+00	4.44E+00	3.13E+00	1.85E+00	2.02E+00
CPCT02030396T	3.04E+00	2.90E+00	1.81E+00	1.68E+00	1.86E+00	1.57E+00	2.57E+00	2.25E+00	2.84E+00	2.43E+00	2.45E+00	1.74E+00
CPCT02050176T	3.40E+00	3.91E+00	1.54E+00	2.21E+00	7.22E+00	1.55E+00	1.33E+00	3.66E+00	2.84E+00	7.61E+00	5.22E+00	4.24E+00
CPCT02100081T	3.02E+00	4.22E+00	1.97E+00	3.36E+00	1.27E+00	1.33E+00	1.85E+00	2.45E+00	2.05E+00	3.45E+00	2.28E+00	2.21E+00
CPCT02100084T	2.28E+00	1.95E+00	2.89E+00	2.03E+00	1.47E+00	2.59E+00	2.01E+00	2.89E+00	4.91E+00	4.69E+00	2.41E+00	2.35E+00
DRUP01050008T	1.79E+00	1.93E+00	6.12E-01	1.06E+00	3.88E+00	8.40E-01	1.05E+00	1.89E+00	1.24E+00	4.24E+00	2.71E+00	2.16E+00
CPCT02100085T	3.37E+00	3.76E+00	1.98E+00	2.09E+00	1.35E+00	2.04E+00	9.55E-01	1.70E+00	3.64E+00	2.23E+00	1.96E+00	1.49E+00
CPCT02100092T	1.72E+00	1.77E+00	2.90E+00	1.21E+00	7.66E-01	2.21E+00	1.13E+00	1.87E+00	3.06E+00	4.20E+00	2.05E+00	1.79E+00
CPCT02100090T	2.24E+00	2.47E+00	1.77E+00	1.63E+00	1.11E+00	2.52E+00	1.17E+00	1.88E+00	3.73E+00	3.00E+00	1.93E+00	1.63E+00
CPCT02100094T	1.36E+00	1.40E+00	6.73E-01	1.08E+00	1.09E+00	6.80E-01	1.12E+00	9.97E-01	1.03E+00	9.51E-01	1.03E+00	8.67E-01
CPCT02100089T	1.37E+00	1.60E+00	3.31E+00	1.44E+00	9.29E-01	8.62E+00	1.17E+00	8.47E-01	9.61E+00	3.69E+00	1.30E+00	1.01E+00
CPCT02100101T	1.68E+02	3.35E+02	4.96E+01	2.59E+02	2.70E-01	0.00E+00	9.66E+00	2.59E+00	1.73E+01	3.65E+01	1.85E+01	8.38E+00
CPCT02100095T	1.82E+00	1.95E+00	9.00E-01	1.82E+00	1.35E+00	7.52E-01	1.38E+00	1.30E+00	1.48E+00	1.95E+00	1.40E+00	1.47E+00
CPCT02030368T	3.08E+00	3.24E+00	2.50E+00	1.72E+00	2.27E+00	1.96E+00	2.54E+00	2.02E+00	3.06E+00	3.25E+00	2.17E+00	1.42E+00
CPCT02030369T	2.07E+00	2.08E+00	1.63E+00	9.87E-01	1.80E+00	1.51E+00	2.00E+00	1.82E+00	2.45E+00	2.32E+00	1.76E+00	1.48E+00
CPCT02100108T	2.04E+00	2.29E+00	1.32E+00	2.23E+00	1.54E+00	1.48E+00	1.81E+00	1.02E+00	1.90E+00	1.77E+00	1.09E+00	1.20E+00
CPCT02030375T	3.02E+00	3.41E+00	1.58E+00	1.38E+00	1.94E+00	1.56E+00	1.86E+00	1.24E+00	2.55E+00	2.18E+00	1.39E+00	1.32E+00
CPCT02030377T	1.19E+00	1.29E+00	5.77E-01	5.16E-01	1.32E+00	8.16E-01	1.15E+00	1.00E+00	1.20E+00	1.29E+00	1.19E+00	9.66E-01
CPCT02030374T	1.55E+00	2.00E+00	1.44E+00	1.41E+00	1.40E+00	1.39E+00	1.50E+00	1.69E+00	2.33E+00	1.95E+00	1.37E+00	1.12E+00
DRUP01050003T	1.73E+03	1.90E+03	7.90E+01	5.81E+02	0.00E+00	2.58E+00	2.80E+01	3.86E+00	3.02E+01	1.48E+02	1.24E+02	5.74E+01
CPCT02330058T	3.00E+00	3.61E+00	2.01E+00	2.54E+00	2.80E+00	1.44E+00	2.35E+00	1.95E+00	2.06E+00	3.19E+00	1.88E+00	1.80E+00
CPCT02030417T	1.63E+00	2.18E+00	2.15E+00	1.04E+00	1.68E+00	1.31E+00	1.92E+00	1.79E+00	2.60E+00	2.15E+00	1.61E+00	1.41E+00
CPCT02100129T	2.49E+00	2.59E+00	1.06E+00	6.54E-01	1.28E+00	1.04E+00	1.55E+00	1.25E+00	1.76E+00	1.63E+00	1.35E+00	1.17E+00
CPCT02100134T	1.50E+00	1.21E+00	1.88E+00	1.35E+00	1.84E+00	8.53E-01	2.40E+00	1.73E+00	1.46E+00	2.86E+00	1.57E+00	1.53E+00
CPCT02030410T	1.55E+00	1.63E+00	1.73E+00	1.36E+00	1.67E+00	2.54E+00	1.92E+00	2.36E+00	3.75E+00	2.18E+00	1.63E+00	8.02E-01
CPCT02030421T	2.48E+00	2.85E+00	1.72E+00	1.89E+00	1.79E+00	2.09E+00	2.55E+00	2.18E+00	3.43E+00	2.49E+00	1.72E+00	1.59E+00
CPCT02030430T	6.66E+01	1.58E+02	1.17E+02	1.03E+02	2.65E+00	4.30E+00	7.82E+00	7.12E+00	7.40E+00	5.07E+01	1.28E+01	1.14E+01
CPCT02030416T	2.51E+00	2.44E+00	2.16E+00	1.93E+00	1.17E+00	1.26E+00	1.36E+00	1.74E+00	2.23E+00	2.22E+00	1.55E+00	1.48E+00
