MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Ins:T:1	6.57E-04	3.59E-07	9.79E-05	6.19E-04	5.67E-04	3.27E-04	1.81E-04	2.80E-04
1:Ins:T:2	7.94E-04	2.04E-05	4.26E-05	5.78E-04	3.16E-04	9.95E-05	1.14E-04	1.48E-04
1:Ins:T:3	2.34E-04	1.40E-05	8.78E-05	2.51E-04	2.72E-04	2.09E-04	1.17E-04	2.06E-04
1:Ins:T:4	6.98E-05	2.27E-05	7.94E-05	1.96E-04	1.75E-04	7.95E-05	1.40E-04	1.11E-04
1:Ins:T:5	6.00E-04	4.40E-04	1.54E-03	1.49E-03	1.91E-03	6.76E-04	1.93E-03	5.63E-04
2:Del:R:0	8.60E-05	2.01E-05	5.71E-05	2.00E-04	4.27E-04	2.25E-04	2.75E-04	3.25E-04
2:Del:R:1	6.67E-05	4.05E-05	7.85E-05	2.29E-04	1.76E-04	1.44E-06	2.36E-04	5.82E-04
2:Del:R:2	8.76E-05	1.53E-05	2.46E-05	1.18E-04	1.35E-04	1.46E-04	1.13E-04	2.62E-04
2:Del:R:3	6.80E-05	2.46E-05	3.71E-06	3.16E-06	9.83E-05	1.30E-04	4.34E-05	1.46E-04
2:Del:R:4	3.68E-05	1.71E-05	3.19E-05	2.59E-05	3.60E-05	1.07E-04	1.28E-05	9.03E-05
2:Del:R:5	3.27E-05	3.50E-05	4.15E-05	4.35E-05	1.92E-04	1.62E-04	2.11E-05	1.88E-04
3:Del:R:0	2.79E-05	8.02E-06	3.85E-05	6.59E-05	2.73E-04	1.50E-04	1.94E-04	1.20E-04
3:Del:R:1	3.08E-05	3.51E-05	7.40E-05	8.08E-05	2.50E-04	2.27E-04	2.22E-04	4.58E-04
3:Del:R:2	1.23E-05	1.37E-05	3.07E-05	4.32E-05	4.70E-05	4.78E-05	6.87E-05	1.89E-04
3:Del:R:3	2.53E-06	8.34E-06	1.82E-05	1.39E-05	3.94E-05	4.16E-05	1.26E-05	9.04E-05
3:Del:R:4	5.30E-07	5.61E-06	1.40E-05	2.12E-06	3.38E-05	9.51E-06	2.39E-05	6.42E-05
3:Del:R:5	1.62E-06	6.39E-06	1.01E-05	1.80E-06	3.09E-05	6.90E-06	8.71E-06	4.65E-05
4:Del:R:0	1.51E-05	5.93E-06	3.25E-05	4.60E-05	1.86E-04	1.13E-04	1.67E-04	1.35E-04
4:Del:R:1	2.29E-05	2.27E-05	7.29E-05	5.56E-05	2.07E-04	1.53E-04	1.52E-04	4.00E-04
4:Del:R:2	3.07E-06	9.99E-06	3.31E-05	2.12E-05	5.48E-05	9.95E-05	5.93E-05	1.65E-04
4:Del:R:3	2.59E-06	8.95E-06	2.98E-05	3.01E-06	4.19E-05	6.28E-05	3.98E-05	1.20E-04
4:Del:R:4	1.37E-06	5.51E-06	3.96E-06	4.78E-06	2.51E-05	2.61E-05	1.29E-05	5.57E-05
4:Del:R:5	0.00E+00	6.65E-06	2.78E-06	5.24E-06	3.70E-06	1.32E-05	0.00E+00	4.11E-05
5:Del:R:0	1.10E-04	1.98E-06	6.20E-05	1.15E-04	2.22E-03	1.19E-03	1.41E-03	2.94E-04
5:Del:R:1	0.00E+00	8.39E-06	6.15E-05	5.88E-05	1.73E-04	1.65E-04	1.06E-04	2.12E-04
5:Del:R:2	2.76E-06	6.23E-06	2.11E-05	1.40E-47	4.33E-05	7.01E-05	2.56E-05	8.64E-05
5:Del:R:3	1.27E-06	4.92E-06	5.71E-06	1.41E-06	1.27E-05	2.36E-05	6.18E-06	4.52E-05
5:Del:R:4	1.10E-06	2.01E-06	6.41E-06	2.61E-06	5.54E-06	1.08E-05	8.75E-06	2.45E-05
5:Del:R:5	2.15E-07	1.92E-06	2.18E-06	1.09E-06	2.24E-06	3.97E-06	4.17E-06	1.93E-05
2:Ins:R:0	7.47E-05	1.71E-05	1.22E-04	5.61E-04	1.25E-03	7.43E-04	1.58E-04	1.33E-04
2:Ins:R:1	3.95E-05	7.98E-06	4.79E-05	1.52E-04	1.88E-04	1.79E-04	1.21E-04	1.10E-04
2:Ins:R:2	2.53E-05	7.11E-06	3.10E-05	9.01E-05	1.12E-04	1.03E-04	8.73E-05	6.09E-05
2:Ins:R:3	1.55E-05	9.87E-06	3.04E-05	4.80E-05	1.08E-04	7.80E-05	1.79E-05	5.49E-05
2:Ins:R:4	1.13E-05	2.14E-05	4.24E-05	3.41E-05	1.08E-04	9.87E-05	4.69E-05	0.00E+00
2:Ins:R:5	1.40E-47	4.70E-05	1.06E-04	5.97E-06	2.18E-04	2.44E-04	1.08E-04	6.61E-05
3:Ins:R:0	0.00E+00	7.89E-06	5.42E-05	1.34E-04	3.71E-04	2.46E-04	6.44E-05	8.51E-05
3:Ins:R:1	1.24E-05	7.85E-07	4.48E-05	6.09E-05	1.81E-04	1.62E-04	1.30E-04	5.09E-05
3:Ins:R:2	6.35E-06	1.87E-06	1.61E-05	1.76E-05	3.66E-05	3.21E-05	4.13E-05	2.48E-05
3:Ins:R:3	2.03E-06	2.37E-06	3.20E-06	2.81E-06	1.78E-05	2.02E-05	1.97E-05	1.21E-05
3:Ins:R:4	3.45E-07	3.23E-06	9.11E-06	3.88E-07	9.12E-06	8.18E-06	1.31E-05	2.00E-06
3:Ins:R:5	2.89E-07	1.12E-05	2.58E-05	1.33E-06	2.77E-05	4.33E-05	1.24E-05	3.05E-05
4:Ins:R:0	2.79E-05	1.21E-05	5.28E-05	2.65E-04	6.19E-04	4.50E-04	7.31E-05	1.06E-04
4:Ins:R:1	9.30E-06	4.81E-06	4.94E-05	5.38E-05	2.61E-04	1.95E-04	2.12E-04	5.87E-05
4:Ins:R:2	4.41E-06	4.20E-06	1.92E-05	1.20E-05	1.88E-05	4.55E-05	3.19E-05	1.60E-05
4:Ins:R:3	1.78E-06	5.15E-06	1.51E-05	7.25E-06	2.67E-05	3.32E-05	8.92E-06	2.46E-05
4:Ins:R:4	1.71E-06	5.28E-06	1.70E-05	3.24E-06	2.48E-05	3.61E-05	2.75E-05	2.89E-05
4:Ins:R:5	2.43E-06	5.31E-06	2.40E-05	3.97E-06	4.50E-05	4.31E-05	1.32E-05	5.35E-05
5:Ins:R:0	0.00E+00	2.82E-05	2.81E-05	1.76E-05	6.06E-10	2.56E-03	8.78E-05	7.45E-05
5:Ins:R:1	4.33E-05	0.00E+00	8.40E-05	1.52E-04	2.83E-04	2.75E-04	1.95E-04	1.39E-04
5:Ins:R:2	9.46E-07	3.64E-06	1.93E-05	9.27E-06	4.25E-05	5.33E-05	1.65E-05	9.17E-06
5:Ins:R:3	2.11E-06	1.61E-06	1.22E-05	4.31E-06	2.45E-05	2.89E-05	1.08E-05	2.93E-06
5:Ins:R:4	1.86E-06	2.47E-06	1.07E-05	5.37E-06	1.60E-05	2.63E-05	1.22E-05	2.31E-05
5:Ins:R:5	3.18E-08	1.68E-06	8.78E-06	3.53E-07	8.35E-06	1.49E-05	1.15E-05	1.26E-05
2:Del:M:1	1.03E-04	4.28E-05	6.28E-05	2.72E-04	3.45E-04	1.50E-04	2.63E-04	6.73E-04
3:Del:M:1	1.85E-05	5.94E-06	3.14E-05	7.36E-05	1.94E-04	1.11E-04	1.96E-04	1.21E-04
3:Del:M:2	1.86E-05	2.16E-05	6.13E-05	5.04E-05	1.90E-04	1.56E-04	1.31E-04	3.35E-04
4:Del:M:1	1.36E-05	1.03E-05	4.25E-05	4.41E-05	1.39E-04	1.33E-04	1.45E-04	1.34E-04
4:Del:M:2	1.33E-05	1.05E-05	3.51E-05	2.42E-05	2.14E-04	1.18E-04	1.21E-04	2.06E-04
4:Del:M:3	3.62E-06	1.53E-05	6.16E-05	4.71E-05	1.61E-04	1.46E-04	1.10E-04	3.03E-04
5:Del:M:1	6.76E-05	1.36E-05	9.48E-05	2.12E-04	1.75E-03	6.17E-04	8.91E-04	2.78E-04
5:Del:M:2	1.02E-04	8.00E-06	8.05E-05	2.21E-04	9.04E-04	4.34E-04	1.56E-03	2.69E-04
5:Del:M:3	7.28E-05	1.23E-05	7.38E-05	1.79E-04	4.16E-04	2.87E-04	1.59E-03	2.44E-04
5:Del:M:4	4.52E-05	9.01E-06	5.91E-05	1.05E-04	1.35E-04	1.23E-04	9.04E-04	1.76E-04
5:Del:M:5	4.58E-05	7.55E-06	8.24E-05	1.30E-04	2.37E-04	2.13E-04	8.76E-04	1.28E-04
