Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02440009T	326	349	19	0	2	12	18	0	0	47	125	0	4	0	26	8	1
WIDE01010243T	37	71	0	94	4	0	15	11	57	30	26	6	4	35	3	4	5
CPCT02130079T	111	166	13	0	9	16	14	8	55	24	84	9	8	0	6	0	6
CPCT02130082T	41	305	0	0	16	0	19	5	46	13	92	14	0	159	26	4	8
CPCT02210054T	108	0	28	213	17	15	20	20	12	24	46	20	51	0	0	0	26
CPCT02120131T	200	20	10	214	0	0	11	20	0	45	98	0	10	0	0	9	1
CPCT02370030T	77	196	27	49	29	14	29	29	47	52	156	14	14	0	5	4	8
CPCT02090047T	52	302	0	0	1174	0	47	9	0	284	285	16	82	236	13	5	49
CPCT02130118T	153	32	18	306	6	2	24	4	30	18	55	2	6	14	0	0	21
CPCT02080238T	137	127	31	245	18	19	35	23	37	34	47	8	17	79	0	0	6
CPCT02130120T	104	252	42	244	27	0	39	68	0	46	105	16	29	0	5	0	3
CPCT02030501T	39	202	2	0	18	26	13	11	20	13	73	0	7	0	49	0	2
CPCT02190041T	414	178	0	229	33	13	66	85	0	2	51	5	5	169	0	4	21
CPCT02130133T	106	0	13	155	17	25	23	4	90	27	66	8	73	0	17	20	17
CPCT02130129T	67	101	12	53	5	7	11	17	0	6	46	4	36	0	16	3	2
CPCT02290049T	171	0	48	470	15	5	19	11	72	6	83	7	18	0	0	0	14
CPCT02380050T	57	0	3	200	3	0	26	8	73	38	115	0	2	0	19	0	13
CPCT02090060T	149	90	0	96	21	27	6	54	27	23	58	10	49	40	0	2	27
CPCT02210068T	38	0	22	238	256	32	15	48	35	135	90	16	26	0	12	0	39
CPCT02410012T	38	278	20	0	29	5	25	14	7	14	71	9	3	0	39	4	9
DRUP01090022T	87	0	20	326	643	24	23	47	6	131	110	11	26	51	29	0	38
CPCT02050246T	70	532	20	0	5	4	35	12	0	39	144	12	21	0	69	1	16
CPCT02050244T	191	149	27	295	3	18	29	0	31	34	110	12	13	0	0	0	147
CPCT02060111T	32	195	0	0	409	18	6	53	0	153	152	11	0	0	0	0	9
CPCT02050070T	22	0	19	76	8	11	17	0	18	30	89	3	18	0	10	5	9
CPCT02250001T	92	156	12	15	142	4	11	0	59	26	92	7	16	52	29	1	26
CPCT02070231T	99	173	0	109	12	14	9	69	0	32	62	14	21	28	0	0	8
CPCT02210016T	139566	7029	40423	0	0	5350	2312	0	0	0	1093	0	0	0	0	2812	0
CPCT02070132T	120	77	17	207	10	8	9	21	5	0	31	21	24	0	0	0	51
CPCT02180029T	0	43	0	40	12	22	7	17	20	32	62	5	7	119	16	2	6
CPCT02050195T	46	115	9	0	17	11	16	18	136	49	31	0	2	0	0	3	20
CPCT02060107T	129	0	43	521	12	27	36	46	38	0	39	10	15	88	13	0	28
CPCT02070177T	28	55	1	27	0	15	16	15	18	7	39	6	7	120	0	4	8
CPCT02030366T	131	258	10	233	11	19	38	47	0	1	39	3	20	59	19	0	20
CPCT02050223T	115	125	12	141	3	28	0	18	31	21	98	1	15	0	9	0	6
CPCT02060116T	116	0	0	151	2	19	8	29	0	11	41	6	3	0	5	0	6
CPCT02050239T	171	0	9	272	9	7	28	1	92	50	88	10	19	0	28	0	26
CPCT02210031T	49	133	7	0	170	11	14	85	0	50	87	1	37	0	0	1	8
CPCT02230035T	160	282	8	120	7	8	32	25	0	43	113	8	19	80	0	10	3
CPCT02050089T	2275	548	170	785	1	174	124	58	53	0	85	1	0	0	0	8	138
CPCT02180009T	97	0	61	88	1192	90	0	215	111	89	69	10	145	0	6	0	24
CPCT02330014T	26	82	14	30	1	0	2	5	7	13	14	12	0	0	29	2	2
CPCT02230001T	7	0	10	69	0	3	6	2	18	11	9	1	0	0	19	0	4
CPCT02040083T	52	185	0	13	5	9	34	23	69	22	59	13	8	23	9	9	6
CPCT02180020T	348	427	0	99	767	24	44	13	4	47	107	7	21	266	3	3	181
CPCT02050135T	135	436	23	0	951	14	45	0	10	157	187	22	89	49	9	0	53
CPCT02020483T	257	283	19	0	9	35	34	22	29	14	49	10	16	37	23	0	20
CPCT02080091T	82	0	48	414	3	7	25	33	34	23	19	7	13	19	23	0	29
CPCT02260012T	85	207	26	127	9	0	66	0	0	84	154	15	0	0	96	0	7
CPCT02210036T	165	700	28	79	14	18	61	0	13	91	197	12	3	0	28	0	17
CPCT02130014T	141	152	4	0	5	0	13	67	17	27	33	5	23	30	12	0	18
CPCT02130010T	168	11	27	353	18	28	30	28	45	75	72	24	37	0	22	4	17
CPCT02250002T	97	0	9	185	10	10	16	21	0	29	82	7	6	0	4	0	4
CPCT02090027T	69	110	9	0	4	22	3	0	52	8	19	0	0	0	13	5	9
DRUP01070119T	5998	1034	713	0	0	126	243	13	0	0	248	1	0	499	0	0	25
CPCT02050447T	105	67	0	347	23	14	19	33	0	0	18	12	28	106	0	0	16
CPCT02330135T	60	0	0	111	9	0	6	24	38	4	23	3	11	144	0	0	8
CPCT02200008T	93	29	10	164	14	0	15	21	0	7	10	8	33	0	0	10	15
CPCT02200009T	44	0	14	98	9	2	11	24	38	19	29	0	33	0	1	4	25
