Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP103340	521	13	81	28	15	27	0	14	21	18
SP102913	426	17	104	41	24	86	8	43	16	10
SP102783	679	15	223	68	34	86	10	73	0	11
SP103080	327	30	144	327	54	138	1	77	39	0
SP103436	204	0	130	102	21	19	3	0	11	27
SP102804	431	0	314	181	3	94	0	0	3	4
SP102957	80	16	1049	0	0	0	7	143	0	0
SP102873	158	9	123	70	18	58	7	32	20	0
SP103213	301	3	71	90	0	38	8	27	18	12
SP103467	13	5	47	84	2	18	0	11	13	1
SP103261	1159	6	216	121	9	37	15	8	12	15
SP103156	470	22	210	106	7	27	4	0	35	16
SP103288	127	5	114	82	6	24	10	27	13	4
SP103444	250	5	109	99	0	52	6	32	11	0
SP103685	259	7	143	190	0	23	5	32	29	0
SP103140	761	7	235	185	2	19	3	13	12	16
SP103673	626	15	253	87	18	64	2	67	22	34
SP102839	396	2	127	30	14	63	7	18	29	0
SP103245	493	15	73	159	2	103	14	13	19	0
SP103037	207	0	39	17	0	0	13	0	23	3
SP103408	261	19	255	134	0	0	3	20	20	0
SP103021	288	16	169	100	0	79	13	0	13	3
SP103679	2	13	97	163	14	49	0	58	12	0
SP103065	559	21	94	310	10	21	7	98	14	29
SP102965	358	3	135	38	0	35	3	0	4	0
SP103221	620	33	282	234	19	46	14	38	34	0
SP103547	438	14	183	0	5	104	7	48	8	3
SP102973	491	15	583	0	37	0	14	34	29	14
SP103515	322	0	117	253	3	81	2	30	21	14
SP102747	144	2	37	12	1	0	3	0	9	1
SP103730	330	7	152	0	58	148	6	9	3	3
SP103535	217	25	780	89	42	123	17	76	0	16
SP102718	491	13	127	6	10	67	5	21	25	15
SP103483	298	3	60	23	6	0	5	0	22	4
SP103428	474	7	252	198	2	73	11	92	11	2
SP102755	1219	5	296	123	0	153	0	53	22	45
SP103694	793	22	242	283	0	119	14	40	36	3
SP103595	137	8	103	168	12	76	11	0	36	0
SP103396	81	0	70	108	1	54	2	0	0	0
SP102716	147	5	51	89	1	23	1	15	0	4
SP102733	0	16	122	134	23	46	12	32	58	15
SP102989	156	23	145	312	33	153	4	24	24	0
SP103603	212	31	88	139	24	127	7	48	26	0
SP102921	139	12	145	151	17	94	13	9	5	0
SP103742	362	24	199	166	56	104	8	16	26	1
SP103555	0	6	29	22	5	13	0	0	11	1
SP103523	159	1	108	40	2	77	4	19	7	0
SP103575	220	9	126	102	64	65	0	21	23	18
SP103045	400	3	126	108	0	28	17	52	43	0
SP103455	396	26	185	151	13	91	14	65	32	19
SP103856	0	4	61	53	1	34	0	0	12	4
CPCT02020340T	460	0	154	0	14	171	53	64	28	15
CPCT02140010T	210	30	203	168	37	88	54	0	9	17
CPCT02110007T	223	35	270	333	58	80	91	0	16	39
CPCT02140015T	173	37	140	89	53	41	121	52	68	22
CPCT02020376T	79	24	23	40	116	141	55	0	31	4
CPCT02050051T	180	25	121	141	66	73	54	66	0	25
CPCT02140017T	748	62	232	249	174	45	125	28	76	56
CPCT02040048T	779	26	215	352	116	110	72	69	39	67
CPCT02060029T	144	40	98	117	272	64	40	59	35	45
CPCT02060039T	319	23	171	43	23	55	28	15	15	43
CPCT02050077T	269	46	118	137	116	81	87	52	14	37
CPCT02060050T	167	37	177	456	111	113	68	87	29	13
CPCT02020866T	171	24	147	47	16	122	43	11	19	36
CPCT02120177T	403	26	133	103	4	1	47	22	32	23
CPCT02140095T	443	42	221	341	5	0	61	0	0	467
CPCT02120176T	375	148	188	220	314	45	34	1	47	73
CPCT02120085T	195	30	124	32	100	51	179	36	64	26
CPCT02100138T	68	51	129	100	224	84	66	71	0	36
CPCT02080177T	233	31	104	124	263	49	60	39	15	26
CPCT02230079T	322	71	175	318	156	131	75	43	0	45
CPCT02340107T	276	137	175	158	231	20	56	77	0	61
CPCT02120096T	270	27	141	231	29	105	163	46	0	1
CPCT02120102T	46	7	10	65	8	16	24	0	9	6
CPCT02440023T	226	42	213	446	100	134	75	0	17	102
CPCT02160060T	600	9	114	0	36	0	43	13	7	56
CPCT02180055T	0	25	80	137	72	55	74	36	47	1
CPCT02140104T	0	45	48	76	116	44	26	24	29	41
CPCT02140105T	385	26	151	228	71	12	59	29	14	87
CPCT02190055T	171	70	260	275	129	148	63	29	65	70
CPCT02030551TII	67	33	45	41	338	0	155	65	69	443
CPCT02050317T	0	5	37	24	23	62	124	16	22	6
CPCT02180078T	275	13	150	153	16	78	38	0	48	22
CPCT02220075T	182	21	90	225	53	61	32	80	32	0
CPCT02230085T	484	34	78	192	219	145	86	212	14	54
CPCT02120195T	327	10	188	113	77	136	32	30	5	0
CPCT02080302T	270	36	235	399	82	110	67	78	38	16
CPCT02070470T	101	18	14	55	9	19	31	30	7	25
CPCT02300034T	359	13	122	264	89	73	103	67	21	17
CPCT02020955T	184	20	141	107	41	31	39	29	6	22
CPCT02020965T	426	18	127	34	41	70	37	8	47	53
CPCT02140094TII	419	49	130	23	24	336	119	0	13	408
CPCT02210083T	17	1	62	56	54	0	33	22	29	35
CPCT02100200T	712	27	210	46	63	35	22	0	21	73
CPCT02140106T	101	16	113	89	33	4	38	5	47	43
CPCT02140059T	686	21	114	177	41	13	56	110	3	52
WIDE01010156T	20	8	44	40	33	21	20	24	44	14
CPCT02100174T	90	86	119	118	34	86	87	88	50	22
CPCT02120200T	148	10	39	3	9	41	26	52	31	23
CPCT02140070T	89	50	68	0	150	54	106	0	27	30
CPCT02040248T	356	11	54	0	53	59	67	30	25	50
CPCT02060149T	179	19	69	15	51	82	86	8	5	17
CPCT02020718T	181	29	152	83	96	82	86	10	2	11
CPCT02230096T	358	111	94	281	282	120	77	96	22	44
CPCT02180064T	173	20	114	140	26	33	87	13	62	27
CPCT02020764T	270	21	61	44	325	55	256	145	8	0
CPCT02440012T	487	9	95	19	72	122	99	0	88	25
CPCT02020752T	242	11	49	39	84	52	50	18	2	3
CPCT02140071T	288	15	168	49	42	45	142	2	30	18
CPCT02140074T	323	28	124	208	66	62	57	88	29	22
CPCT02140017TII	758	47	235	235	154	39	173	10	72	30
CPCT02120143T	170	17	130	181	69	81	63	18	33	18
CPCT02030431T	106	23	120	144	89	3	64	14	4	23
CPCT02180067T	154	0	88	54	67	15	89	20	11	27
CPCT02160052T	433	20	159	193	23	31	79	37	66	45
CPCT02140080T	0	14	39	72	92	62	50	10	0	0
CPCT02170036T	9	271	0	0	415	9	138	0	14	49
CPCT02290045T	77	15	78	83	39	70	67	0	16	23
CPCT02060269T	160	32	128	113	42	62	63	50	13	34
CPCT02230113T	0	11	40	28	67	16	53	3	22	20
CPCT02050407T	237	20	110	0	101	20	104	27	43	17
CPCT02030543T	147	30	162	117	125	273	129	21	38	59
CPCT02190050T	365	22	191	119	109	41	81	0	25	55
CPCT02140087T	378	2	141	15	26	87	68	31	25	35
CPCT02100190T	381	25	104	0	232	73	147	42	12	45
CPCT02140094T	218	16	40	0	9	83	311	0	9	0
CPCT02130164T	173	19	124	171	15	64	45	7	17	31
CPCT02140093T	647	18	224	165	72	0	26	0	39	26
CPCT02020592T	96	9	0	0	12	29	180	0	19	0
CPCT02180076T	67	14	62	55	26	47	24	13	29	50
CPCT02020865T	562	22	292	315	6	128	45	31	25	59
CPCT02230059T	241	13	71	26	47	21	122	0	67	25
CPCT02180022T	137	83	136	78	254	40	38	35	18	48
CPCT02120014T	198	63	178	324	61	162	91	0	29	64
CPCT02180033T	0	13538	91	0	1513	0	133	259	255	101
CPCT02140046T	43	72	85	168	100	71	45	7	48	15
CPCT02080111T	0	22	0	0	212	0	49	733	58	0
CPCT02120027T	225	88	105	177	150	70	62	0	42	68
CPCT02140042TII	60	22	79	8	29	42	19	5	12	38
CPCT02070169T	106	13	75	0	8	57	44	0	0	44
CPCT02160024T	385	39	182	112	102	135	32	65	34	20
CPCT02020566T	0	0	0	0	0	0	132	18	0	0
CPCT02230033T	35	17	92	165	86	38	58	48	14	14
CPCT02030356T	385	33	95	26	10	127	65	0	27	15
CPCT02090021T	389	21	187	114	44	75	182	0	6	26
CPCT02330047T	177	15	121	210	46	34	223	0	36	35
CPCT02100107T	197	48	150	309	129	120	217	29	44	47
CPCT02020580T	66	31	65	68	91	61	189	7	27	7
CPCT02180003T	0	8	21	3	5	32	191	16	12	10
CPCT02020414T	189	69	175	236	77	44	102	16	8	57
CPCT02050087T	144	22	75	35	80	63	44	49	28	10
CPCT02010458T	0	18	38	23	57	62	67	21	36	56
CPCT02020447T	221	33	35	63	147	38	30	49	40	42
CPCT02060067T	24	30	80	169	25	333	88	38	0	40
CPCT02020480T	470	27	50	55	21	35	46	24	26	24
CPCT02140042T	124	70	112	149	88	141	28	33	44	34
CPCT02120002T	312	13	141	75	39	30	39	19	56	42
CPCT02030332T	147	29	149	64	87	23	58	38	93	47
CPCT02230015T	203	39	157	65	42	66	39	26	51	16
CPCT02060138T	692	13	170	0	70	172	222	76	18	27
CPCT02360007T	0	37681	181	391	3440	0	426	1	0	360
CPCT02040181T	598	26	176	0	46	115	121	95	0	36
CPCT02300027T	506	33	129	97	46	54	64	69	8	5
CPCT02120090T	176	13	100	181	38	53	88	17	10	8
WIDE01010520T	551	58	245	0	35	199	71	0	80	65
WIDE01010600T	180	4	27	34	2	11	23	18	42	15
WIDE01010710T	26	271	200	176	322	177	70	0	19	60
WIDE01010727T	50	11	92	36	32	32	37	9	10	34
