MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
4:Ins:R:1	6.82E-05	4.14E-04	5.99E-04	8.50E-04	9.04E-04
4:Ins:R:2	9.71E-06	4.97E-05	4.41E-05	1.40E-04	1.32E-04
4:Ins:R:3	6.94E-05	1.43E-04	1.19E-04	2.63E-04	1.97E-04
4:Ins:R:4	4.01E-09	1.15E-04	2.26E-04	1.58E-04	2.33E-04
4:Ins:R:5	1.51E-04	1.62E-04	4.41E-05	1.27E-04	7.61E-05
5:Ins:R:0	2.77E-03	5.38E-03	7.08E-04	1.41E-03	3.75E-03
5:Ins:R:1	3.44E-04	1.73E-03	1.33E-03	2.52E-03	2.56E-03
5:Ins:R:2	1.09E-04	2.72E-04	2.15E-04	2.77E-04	2.59E-04
5:Ins:R:3	6.78E-09	8.76E-05	2.27E-04	2.37E-04	2.25E-04
5:Ins:R:4	2.90E-05	8.24E-05	3.30E-05	1.97E-05	8.02E-05
5:Ins:R:5	9.73E-09	1.17E-07	5.99E-08	9.07E-08	1.28E-07
2:Del:M:1	8.19E-04	1.95E-03	1.27E-03	1.24E-03	1.81E-03
3:Del:M:1	2.15E-04	5.80E-04	8.21E-04	1.04E-03	1.20E-03
3:Del:M:2	3.51E-04	7.62E-04	8.23E-04	1.48E-03	1.68E-03
4:Del:M:1	1.21E-04	4.70E-04	5.98E-04	5.71E-04	7.65E-04
4:Del:M:2	8.40E-05	1.28E-03	1.20E-03	2.10E-03	2.06E-03
4:Del:M:3	3.50E-04	1.30E-03	1.52E-03	8.95E-04	1.78E-03
5:Del:M:1	7.77E-04	1.79E-03	1.77E-03	2.76E-03	2.60E-03
5:Del:M:2	5.83E-04	1.55E-03	1.24E-03	9.37E-04	1.80E-03
5:Del:M:3	5.38E-04	1.20E-03	8.79E-04	1.67E-03	2.33E-03
5:Del:M:4	4.13E-04	6.28E-04	4.87E-04	1.01E-03	8.01E-04
5:Del:M:5	4.61E-04	5.06E-04	7.38E-04	6.86E-04	1.74E-03
