MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
4:Del:R:2	1.28E-05	1.25E-04	3.59E-04	7.85E-05	1.29E-05	1.32E-05	1.26E-04	2.00E-04	4.26E-04	3.26E-05	2.40E-04	1.43E-04
4:Del:R:3	1.27E-05	8.72E-05	1.77E-04	7.04E-05	1.05E-05	3.07E-05	7.05E-05	1.44E-04	3.10E-04	4.93E-11	1.66E-04	8.00E-04
4:Del:R:4	7.10E-07	1.25E-09	3.66E-05	4.35E-06	8.82E-07	2.92E-06	4.95E-05	1.13E-06	4.19E-04	7.13E-06	1.24E-09	1.51E-03
4:Del:R:5	7.22E-06	4.48E-05	1.17E-04	5.55E-06	0.00E+00	8.30E-07	2.34E-05	2.31E-05	1.33E-04	8.20E-06	2.79E-05	2.86E-04
5:Del:R:0	0.00E+00	3.33E-05	5.40E-04	1.03E-04	4.10E-04	2.29E-03	1.37E-03	2.88E-04	2.44E-04	2.43E-04	3.24E-06	4.91E-04
5:Del:R:1	7.04E-06	3.86E-04	7.46E-04	4.70E-04	6.14E-05	9.12E-05	2.01E-04	4.79E-04	7.02E-04	6.05E-05	4.70E-04	2.44E-05
5:Del:R:2	5.38E-06	7.09E-05	9.94E-05	4.51E-05	2.12E-05	3.64E-05	7.03E-05	8.63E-05	2.01E-04	1.93E-06	1.65E-04	2.29E-04
5:Del:R:3	3.87E-06	2.34E-05	4.93E-05	1.75E-05	6.39E-06	3.78E-06	3.99E-06	2.09E-05	1.07E-04	1.71E-05	3.95E-06	5.22E-05
5:Del:R:4	1.77E-06	1.01E-05	1.90E-05	5.23E-06	2.85E-07	3.10E-07	9.05E-06	1.18E-05	4.02E-05	5.65E-10	3.28E-05	4.80E-05
5:Del:R:5	2.67E-06	2.29E-06	2.40E-05	2.52E-11	1.53E-06	3.60E-06	4.00E-06	2.10E-06	4.42E-05	1.18E-06	2.74E-10	1.24E-04
2:Ins:R:0	5.51E-05	4.11E-04	5.88E-04	2.40E-04	1.06E-04	6.31E-05	3.42E-04	5.21E-04	1.65E-04	1.58E-04	1.23E-03	3.18E-04
2:Ins:R:1	5.71E-06	3.84E-04	5.89E-04	4.23E-04	0.00E+00	1.54E-04	1.54E-04	5.27E-04	4.16E-04	1.22E-04	4.78E-04	3.07E-04
2:Ins:R:2	9.55E-06	1.75E-04	3.22E-04	1.52E-04	1.74E-05	7.64E-05	1.29E-04	2.42E-04	1.61E-04	6.39E-05	2.64E-04	9.27E-05
2:Ins:R:3	2.14E-05	1.15E-04	1.92E-04	1.01E-04	2.23E-05	2.33E-05	1.04E-04	1.18E-04	1.02E-04	3.75E-05	2.13E-04	1.73E-09
2:Ins:R:4	6.76E-05	4.13E-04	7.46E-04	1.26E-05	2.84E-05	9.83E-06	1.34E-04	3.31E-05	1.62E-09	1.23E-05	1.68E-04	2.95E-06
2:Ins:R:5	2.83E-04	2.69E-03	4.64E-03	1.37E-04	8.35E-05	1.88E-04	3.81E-04	6.77E-04	3.64E-04	4.31E-05	5.37E-04	7.00E-04
3:Ins:R:0	1.88E-05	2.04E-04	1.66E-04	1.01E-04	6.16E-05	1.78E-10	1.97E-04	4.46E-04	4.02E-05	1.38E-05	9.55E-04	5.47E-04
3:Ins:R:1	9.79E-07	2.47E-04	5.17E-04	3.13E-04	2.95E-06	1.09E-04	1.43E-04	3.84E-04	1.93E-04	4.17E-05	4.08E-04	1.57E-04
3:Ins:R:2	3.75E-06	5.91E-05	1.39E-04	7.46E-05	2.39E-05	7.62E-06	4.06E-05	1.16E-04	1.14E-04	9.64E-06	1.61E-04	4.29E-05
3:Ins:R:3	4.07E-06	1.19E-05	2.86E-05	1.54E-05	8.42E-06	1.06E-05	7.57E-06	1.40E-05	2.71E-05	2.42E-10	1.92E-05	5.31E-09
3:Ins:R:4	4.07E-06	2.46E-05	3.51E-05	7.55E-06	8.71E-06	2.56E-06	8.99E-06	1.99E-05	4.08E-05	4.20E-10	2.61E-06	3.86E-05
3:Ins:R:5	1.38E-05	1.59E-04	2.00E-04	3.65E-05	1.20E-05	1.79E-09	8.28E-06	6.44E-05	9.34E-05	8.37E-06	8.61E-05	5.57E-05
4:Ins:R:0	4.28E-05	4.24E-04	4.87E-04	2.14E-04	5.80E-05	0.00E+00	3.32E-04	5.40E-04	2.59E-04	6.67E-05	1.03E-03	5.95E-05
4:Ins:R:1	2.46E-06	2.98E-04	5.95E-04	4.05E-04	2.82E-05	1.10E-04	1.34E-04	4.97E-04	3.21E-04	2.43E-05	4.07E-04	2.27E-04
4:Ins:R:2	5.29E-06	5.54E-05	7.56E-05	4.40E-05	1.90E-05	7.23E-06	3.66E-05	7.87E-05	7.73E-05	8.80E-06	4.64E-05	3.04E-05
4:Ins:R:3	9.04E-06	3.89E-05	6.22E-05	1.08E-05	9.29E-06	0.00E+00	4.52E-05	3.79E-05	4.85E-05	0.00E+00	9.57E-05	2.75E-06
4:Ins:R:4	2.34E-06	7.24E-05	1.19E-04	1.12E-06	6.93E-06	1.70E-06	3.70E-05	4.10E-05	6.84E-05	1.30E-05	4.53E-05	2.17E-05
4:Ins:R:5	0.00E+00	5.53E-05	6.04E-05	4.66E-05	1.42E-05	1.53E-05	3.36E-05	4.14E-05	1.27E-04	1.23E-05	1.11E-04	3.30E-05
5:Ins:R:0	1.38E-04	3.51E-09	6.70E-04	6.40E-10	8.25E-09	2.56E-09	4.26E-03	1.10E-08	6.45E-09	8.52E-09	1.90E-08	1.54E-08
5:Ins:R:1	7.22E-06	1.20E-03	2.92E-03	1.89E-03	1.31E-04	3.42E-04	4.15E-04	2.13E-03	8.66E-04	6.60E-05	1.04E-03	3.11E-04
5:Ins:R:2	1.04E-06	1.00E-04	1.73E-04	9.15E-05	2.36E-05	0.00E+00	7.72E-05	1.48E-04	1.40E-04	2.75E-05	1.36E-04	1.60E-04
5:Ins:R:3	3.77E-07	2.95E-05	3.48E-05	4.85E-05	1.15E-05	4.90E-07	3.72E-05	3.26E-05	4.20E-05	1.50E-05	7.66E-05	9.97E-05
5:Ins:R:4	1.15E-06	1.87E-05	4.06E-05	1.96E-05	1.24E-06	2.64E-09	3.11E-05	2.90E-05	6.45E-05	8.00E-12	3.79E-05	6.96E-09
5:Ins:R:5	2.11E-07	2.27E-05	3.33E-05	2.07E-05	3.24E-07	9.16E-06	1.75E-05	3.63E-05	4.94E-05	1.58E-09	5.81E-05	3.81E-05
2:Del:M:1	4.11E-05	2.58E-04	6.72E-04	2.84E-04	9.76E-05	5.49E-04	2.08E-04	8.39E-04	1.36E-03	1.65E-04	5.57E-04	7.79E-04
3:Del:M:1	4.63E-06	6.79E-05	3.48E-04	1.09E-04	5.41E-05	2.63E-04	7.58E-05	3.15E-04	3.00E-04	1.89E-05	2.39E-04	3.57E-04
3:Del:M:2	2.17E-05	1.06E-04	6.29E-04	2.46E-04	5.58E-05	2.25E-04	6.88E-05	3.84E-04	6.67E-04	4.65E-05	2.20E-04	4.72E-04
4:Del:M:1	1.55E-05	9.98E-05	3.59E-04	7.00E-05	4.83E-05	2.33E-04	1.58E-04	3.14E-04	3.09E-04	6.59E-05	3.40E-04	2.24E-04
4:Del:M:2	4.89E-06	1.06E-04	4.77E-04	9.12E-05	6.75E-05	1.97E-04	1.07E-04	2.75E-04	5.48E-04	5.59E-05	1.84E-05	4.49E-04
4:Del:M:3	1.32E-05	2.82E-04	7.55E-04	3.11E-04	5.30E-05	1.56E-04	1.69E-04	4.07E-04	6.83E-04	4.45E-05	3.54E-04	2.77E-04
5:Del:M:1	1.42E-05	4.40E-04	6.63E-04	4.98E-04	3.87E-04	2.03E-03	8.89E-04	6.33E-04	4.27E-04	1.93E-04	7.78E-04	6.22E-04
5:Del:M:2	4.17E-06	7.71E-05	3.69E-05	1.35E-04	5.09E-04	9.51E-04	3.42E-04	1.28E-04	9.42E-05	1.57E-04	4.44E-04	1.82E-04
5:Del:M:3	1.20E-05	1.01E-04	9.69E-05	6.37E-05	4.25E-04	4.22E-04	2.59E-04	1.25E-04	3.38E-04	1.09E-04	4.38E-04	5.72E-04
5:Del:M:4	6.26E-06	7.65E-05	1.36E-04	1.37E-04	2.68E-04	2.11E-04	5.94E-05	2.40E-04	2.25E-04	2.55E-05	1.53E-04	6.65E-05
5:Del:M:5	4.44E-06	3.71E-04	7.18E-04	4.59E-04	2.29E-04	0.00E+00	2.31E-04	6.48E-04	3.86E-04	6.64E-05	5.54E-04	8.79E-05
