MutationType	ID83A	ID83B	ID83C	ID83D	ID83E
1:Ins:T:4	9.04E-06	5.15E-05	4.48E-05	2.30E-05	8.14E-05
1:Ins:T:5	8.53E-05	9.54E-04	6.11E-04	3.82E-04	2.44E-03
2:Del:R:0	1.04E-05	6.88E-05	7.32E-05	5.28E-05	1.36E-04
2:Del:R:1	1.39E-05	9.20E-05	1.03E-04	7.23E-05	1.86E-04
2:Del:R:2	9.10E-06	4.89E-05	4.32E-05	2.63E-05	7.62E-05
2:Del:R:3	1.47E-05	1.95E-05	2.50E-05	1.63E-05	5.05E-05
2:Del:R:4	1.54E-05	2.31E-05	1.95E-05	8.07E-06	3.76E-05
2:Del:R:5	2.30E-05	3.03E-05	4.12E-05	8.58E-06	7.32E-05
3:Del:R:0	5.42E-06	3.83E-05	5.15E-05	3.57E-05	1.03E-04
3:Del:R:1	1.25E-05	8.88E-05	9.28E-05	4.81E-05	1.47E-04
3:Del:R:2	7.47E-06	4.10E-05	3.75E-05	1.42E-05	6.05E-05
3:Del:R:3	4.26E-06	2.24E-05	2.15E-05	6.28E-06	3.28E-05
3:Del:R:4	4.29E-06	2.02E-05	1.86E-05	5.14E-06	1.51E-05
3:Del:R:5	5.94E-06	1.87E-05	1.56E-05	5.45E-06	8.37E-07
4:Del:R:0	3.90E-06	3.65E-05	4.66E-05	3.47E-05	8.64E-05
4:Del:R:1	9.12E-06	7.80E-05	8.18E-05	4.58E-05	1.38E-04
4:Del:R:2	6.35E-06	4.13E-05	3.92E-05	1.77E-05	6.82E-05
4:Del:R:3	6.50E-06	3.59E-05	3.08E-05	5.76E-06	4.38E-05
4:Del:R:4	3.68E-06	1.96E-05	1.67E-05	6.09E-06	2.12E-05
4:Del:R:5	5.21E-06	1.45E-05	1.23E-05	5.32E-06	2.27E-05
5:Del:R:0	4.51E-07	0.00E+00	1.68E-04	1.46E-04	5.38E-04
5:Del:R:1	2.83E-06	5.61E-05	6.18E-05	3.46E-05	1.07E-04
5:Del:R:2	3.55E-06	2.75E-05	2.16E-05	1.19E-05	3.96E-05
5:Del:R:3	3.60E-06	1.68E-05	1.55E-05	7.73E-06	2.94E-05
5:Del:R:4	3.24E-06	6.84E-06	8.05E-06	3.55E-06	7.23E-06
5:Del:R:5	1.83E-06	3.44E-06	1.55E-06	2.47E-06	3.68E-06
2:Ins:R:0	9.21E-06	6.05E-05	6.32E-05	3.17E-05	1.98E-04
2:Ins:R:1	4.08E-06	4.28E-05	5.19E-05	1.31E-05	8.78E-05
2:Ins:R:2	5.04E-06	3.76E-05	3.63E-05	1.32E-05	6.20E-05
2:Ins:R:3	7.17E-06	2.72E-05	2.74E-05	1.20E-05	4.58E-05
2:Ins:R:4	1.22E-05	2.97E-05	1.64E-05	1.21E-05	4.41E-05
2:Ins:R:5	2.89E-05	9.21E-05	3.67E-05	3.07E-05	1.56E-04
3:Ins:R:0	5.44E-06	4.49E-05	3.75E-05	2.46E-05	1.02E-04
3:Ins:R:1	1.17E-06	3.24E-05	4.28E-05	1.99E-05	6.70E-05
3:Ins:R:2	2.28E-06	1.64E-05	1.90E-05	9.73E-06	3.01E-05
3:Ins:R:3	1.95E-06	8.11E-06	7.97E-06	5.07E-06	8.63E-06
3:Ins:R:4	2.56E-06	7.26E-06	2.68E-06	4.15E-06	1.17E-05
3:Ins:R:5	8.68E-06	2.25E-05	1.03E-05	7.80E-06	3.01E-05
4:Ins:R:0	9.98E-06	6.37E-05	5.54E-05	2.27E-05	1.56E-04
4:Ins:R:1	6.69E-09	4.26E-05	4.28E-05	1.95E-05	7.57E-05
4:Ins:R:2	2.90E-06	1.68E-05	1.75E-05	8.16E-06	3.24E-05
4:Ins:R:3	2.99E-06	1.24E-05	9.91E-06	5.68E-06	2.11E-05
4:Ins:R:4	3.74E-06	1.68E-05	1.41E-05	5.61E-06	2.12E-05
4:Ins:R:5	3.23E-06	2.14E-05	1.73E-05	9.31E-06	3.45E-05
5:Ins:R:0	3.55E-05	1.32E-08	8.12E-11	9.17E-10	1.37E-03
5:Ins:R:1	0.00E+00	7.16E-05	7.33E-05	4.87E-05	1.40E-04
5:Ins:R:2	2.09E-06	2.11E-05	1.91E-05	1.41E-05	3.26E-05
5:Ins:R:3	1.75E-06	1.27E-05	7.33E-06	5.22E-06	1.93E-05
5:Ins:R:4	1.34E-06	1.03E-05	8.94E-06	6.21E-06	4.88E-06
5:Ins:R:5	9.35E-07	9.15E-06	9.11E-06	3.63E-06	1.17E-05
2:Del:M:1	1.43E-05	8.24E-05	1.03E-04	6.93E-05	1.95E-04
3:Del:M:1	4.18E-06	3.27E-05	5.03E-05	3.11E-05	8.41E-05
3:Del:M:2	9.02E-06	6.73E-05	6.66E-05	3.85E-05	1.05E-04
4:Del:M:1	6.23E-06	4.20E-05	5.60E-05	3.41E-05	9.34E-05
4:Del:M:2	3.98E-06	5.66E-05	5.57E-05	3.32E-05	9.99E-05
4:Del:M:3	5.71E-06	6.35E-05	6.71E-05	3.66E-05	1.14E-04
5:Del:M:1	1.02E-05	7.48E-05	1.43E-04	1.69E-04	3.03E-04
5:Del:M:2	1.61E-06	4.49E-05	1.61E-04	2.96E-04	2.77E-04
5:Del:M:3	7.71E-06	6.74E-05	7.38E-05	2.16E-04	1.90E-04
5:Del:M:4	5.94E-06	5.69E-05	6.21E-05	1.32E-04	9.57E-05
5:Del:M:5	1.88E-06	5.75E-05	6.68E-05	1.01E-04	1.24E-04
