MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
4:Del:R:1	8.03E-05	3.68E-05	1.66E-04	1.77E-03	1.63E-04	9.10E-04	4.00E-04	3.84E-04	9.71E-05	1.23E-04
4:Del:R:2	2.92E-05	1.30E-05	6.77E-05	5.66E-04	1.88E-05	2.68E-04	1.88E-04	1.56E-04	2.37E-05	3.40E-05
4:Del:R:3	2.29E-05	6.06E-06	3.42E-05	2.26E-04	2.54E-05	1.80E-04	1.06E-04	9.67E-05	1.96E-05	2.69E-05
4:Del:R:4	7.04E-06	4.95E-06	2.54E-05	9.20E-05	9.84E-06	8.81E-05	4.38E-05	7.06E-05	1.77E-05	2.33E-05
4:Del:R:5	1.81E-05	3.07E-07	1.88E-05	1.27E-04	1.18E-05	4.68E-05	3.59E-05	3.74E-05	5.54E-06	5.48E-10
5:Del:R:0	2.80E-06	1.32E-04	0.00E+00	6.03E-03	2.33E-03	1.61E-03	1.31E-03	3.29E-04	5.10E-04	3.98E-04
5:Del:R:1	1.40E-05	3.00E-05	7.83E-05	6.34E-04	2.45E-04	4.33E-04	2.41E-04	1.61E-04	9.24E-05	8.15E-05
5:Del:R:2	9.38E-06	1.07E-05	3.38E-05	1.80E-04	5.00E-05	1.36E-04	7.01E-05	6.88E-05	4.83E-05	0.00E+00
5:Del:R:3	4.24E-06	6.19E-06	1.86E-05	4.34E-05	6.39E-06	3.93E-05	5.32E-05	3.22E-05	9.17E-06	9.02E-10
5:Del:R:4	1.82E-06	2.06E-06	3.82E-06	2.95E-05	2.00E-10	3.13E-05	1.95E-05	3.05E-05	5.19E-06	4.55E-10
5:Del:R:5	3.26E-06	7.36E-07	3.43E-06	2.91E-05	1.74E-06	8.87E-06	2.57E-06	1.13E-05	8.03E-06	1.70E-05
2:Ins:R:0	4.20E-05	1.49E-04	1.85E-04	1.51E-03	2.59E-04	1.20E-03	4.17E-04	8.84E-05	2.66E-04	2.57E-04
2:Ins:R:1	6.10E-06	4.13E-05	7.07E-05	4.14E-04	1.24E-04	2.54E-04	1.88E-04	7.74E-05	1.23E-04	4.61E-04
2:Ins:R:2	1.08E-05	2.08E-05	6.30E-05	1.51E-04	7.68E-05	1.54E-04	1.08E-04	3.53E-05	5.62E-05	3.95E-04
2:Ins:R:3	1.57E-05	2.04E-05	4.78E-05	1.04E-04	5.10E-05	1.30E-04	1.08E-04	4.68E-05	4.00E-05	1.51E-04
2:Ins:R:4	3.20E-05	1.74E-05	6.05E-05	2.30E-04	5.09E-05	9.47E-05	8.96E-05	4.15E-05	7.19E-05	5.60E-05
2:Ins:R:5	1.44E-04	4.35E-05	1.79E-04	1.26E-03	1.80E-04	6.09E-04	2.36E-04	1.10E-04	2.61E-04	9.73E-05
3:Ins:R:0	8.85E-06	3.06E-05	8.09E-05	4.01E-04	1.50E-04	3.81E-04	2.00E-04	5.90E-05	1.67E-04	2.01E-04
3:Ins:R:1	5.91E-06	1.59E-05	6.62E-05	1.53E-04	5.43E-05	1.98E-04	1.25E-04	7.95E-06	9.39E-05	6.99E-04
3:Ins:R:2	2.35E-06	7.59E-06	2.01E-05	3.14E-05	4.80E-05	3.03E-05	4.57E-05	0.00E+00	4.52E-05	2.20E-04
3:Ins:R:3	4.43E-06	1.83E-06	6.27E-06	1.20E-05	1.09E-05	1.73E-05	2.05E-05	0.00E+00	2.89E-05	5.97E-05
3:Ins:R:4	4.45E-06	2.24E-06	1.66E-05	2.65E-05	1.15E-05	2.81E-05	0.00E+00	4.99E-06	2.87E-05	5.45E-10
3:Ins:R:5	1.75E-05	2.63E-06	3.76E-05	5.89E-05	2.36E-05	3.96E-05	6.64E-07	3.50E-05	6.28E-05	3.26E-05
4:Ins:R:0	2.95E-05	1.02E-04	1.25E-04	8.85E-04	2.19E-04	8.43E-04	3.19E-04	5.50E-05	2.70E-04	2.02E-04
4:Ins:R:1	4.99E-06	7.57E-06	1.15E-06	2.24E-05	1.49E-05	0.00E+00	0.00E+00	5.13E-05	4.50E-05	8.11E-04
4:Ins:R:2	5.78E-06	4.46E-06	2.02E-05	8.74E-05	2.72E-05	8.45E-05	8.25E-05	1.74E-05	2.33E-05	1.33E-04
4:Ins:R:3	9.55E-06	3.12E-06	2.18E-05	7.62E-05	2.17E-05	6.76E-05	3.15E-05	1.18E-05	5.30E-05	0.00E+00
4:Ins:R:4	1.14E-05	2.78E-06	3.13E-05	6.39E-05	1.32E-05	6.29E-05	4.41E-05	4.61E-06	4.65E-05	7.10E-10
4:Ins:R:5	7.69E-06	4.65E-07	3.31E-05	3.63E-05	4.80E-05	3.75E-05	2.99E-05	0.00E+00	6.55E-05	5.19E-10
5:Ins:R:0	4.36E-05	2.68E-04	1.85E-04	8.68E-04	1.11E-03	1.60E-03	2.45E-03	4.65E-04	9.88E-04	3.82E-04
5:Ins:R:1	3.53E-06	4.34E-05	2.05E-04	1.97E-03	2.60E-04	1.08E-03	4.05E-04	1.23E-04	2.39E-04	1.56E-04
5:Ins:R:2	5.22E-06	5.38E-06	3.37E-05	7.14E-05	3.55E-05	9.67E-05	7.10E-05	2.70E-05	5.52E-05	4.43E-05
5:Ins:R:3	2.43E-06	3.69E-07	1.64E-05	1.95E-05	1.52E-05	4.88E-05	3.85E-05	0.00E+00	1.95E-05	1.06E-09
5:Ins:R:4	2.74E-06	2.98E-06	1.36E-05	2.28E-05	6.35E-07	3.44E-05	1.88E-10	5.61E-06	1.40E-05	1.92E-09
5:Ins:R:5	1.97E-06	1.47E-06	1.46E-05	1.61E-05	5.24E-11	3.44E-05	3.01E-06	1.46E-05	1.45E-05	1.51E-05
2:Del:M:1	1.13E-04	1.11E-04	2.05E-04	5.25E-04	2.84E-04	5.48E-04	1.18E-04	9.76E-04	1.97E-04	3.20E-04
3:Del:M:1	1.38E-05	1.67E-05	3.84E-05	9.02E-04	5.16E-04	3.63E-04	1.73E-04	7.02E-05	8.17E-05	2.14E-04
3:Del:M:2	7.87E-05	1.89E-05	1.13E-04	6.51E-04	2.25E-04	4.53E-04	1.97E-04	1.95E-04	7.87E-05	1.77E-04
4:Del:M:1	3.01E-05	1.17E-05	3.02E-05	5.97E-04	3.20E-04	3.13E-04	1.69E-04	1.21E-04	6.03E-05	2.74E-04
4:Del:M:2	3.12E-05	1.88E-05	8.10E-05	4.70E-04	1.50E-04	3.31E-04	1.76E-04	1.52E-04	3.64E-05	2.24E-04
4:Del:M:3	3.52E-05	2.22E-05	1.19E-04	9.12E-04	1.37E-04	5.80E-04	2.74E-04	2.60E-04	9.98E-05	1.01E-04
5:Del:M:1	2.94E-05	9.45E-05	1.65E-04	5.25E-03	1.48E-03	1.50E-03	9.83E-04	2.92E-04	3.77E-04	4.82E-04
5:Del:M:2	6.88E-06	8.66E-05	1.66E-04	1.93E-03	2.89E-03	6.14E-04	4.84E-04	4.57E-04	2.68E-04	7.16E-04
5:Del:M:3	1.39E-05	6.00E-05	1.50E-04	4.40E-04	2.92E-03	4.43E-04	4.19E-05	3.23E-04	1.86E-04	5.21E-04
5:Del:M:4	9.50E-06	3.96E-05	7.79E-05	2.00E-04	1.72E-03	1.49E-04	1.36E-04	2.15E-04	3.54E-05	3.03E-04
5:Del:M:5	7.79E-06	4.01E-05	1.33E-04	3.02E-04	1.44E-03	4.19E-04	2.43E-04	1.58E-04	1.70E-04	2.70E-04
