Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP4535	3.69E-01	5.86E-01	8.92E-01	5.79E-01	8.60E-01	1.39E+00	0.00E+00	1.16E+00	9.68E-01	7.24E-01	2.82E-01
SP11808	8.22E-01	1.26E+00	9.96E-01	2.78E-01	7.41E-01	1.25E+00	4.08E-01	1.52E+00	1.00E+00	8.24E-01	5.74E-01
SP96163	9.52E-01	8.98E-01	1.55E+00	5.86E+00	5.11E+00	1.83E+00	2.02E-01	1.53E+00	6.06E-01	1.17E+00	2.82E-01
SP11948	5.39E-01	1.16E+00	1.36E+00	7.43E+00	6.48E+00	1.91E+00	0.00E+00	1.32E+00	8.30E-01	5.75E-01	4.37E-01
SP4557	5.65E-01	1.09E+00	1.14E+00	9.30E-01	8.93E-01	1.57E+00	1.87E-01	1.76E+00	1.31E+00	9.79E-01	4.78E-01
SP96147	5.97E-01	8.87E-01	2.19E+00	6.35E-01	7.50E-01	2.26E+00	2.96E-01	2.28E+00	8.90E-01	1.72E+00	0.00E+00
SP10150	1.23E+00	1.45E+00	1.38E+00	7.64E-01	7.52E-01	1.15E+00	0.00E+00	1.65E+00	1.43E+00	1.10E+00	3.92E-01
SP4472	9.59E-01	1.07E+00	1.29E+00	6.15E+00	5.13E+00	2.13E+00	2.96E-01	1.57E+00	9.48E-01	9.80E-01	4.99E-01
SP6813	1.10E+00	1.19E+00	1.90E+00	9.03E-01	9.12E-01	1.62E+00	1.58E-01	1.54E+00	1.38E+00	1.81E+00	4.92E-01
SP96511	1.39E+00	9.31E-01	4.31E+00	8.74E+00	8.85E+00	2.90E+00	5.36E-01	1.88E+00	1.45E+00	2.69E+00	8.00E-01
SP5636	1.01E+00	1.08E+00	1.08E+00	5.09E-01	5.74E-01	1.12E+00	0.00E+00	1.10E+00	9.59E-01	3.81E-01	3.52E-01
SP5559	1.44E+00	1.97E+00	1.97E+00	1.34E+00	2.69E+00	4.92E+00	2.65E-01	2.52E+00	3.85E+00	2.15E+00	6.64E-01
SP3631	4.63E-01	8.67E-01	1.60E+00	3.88E-01	1.07E+00	1.48E+00	2.11E-01	1.34E+00	1.02E+00	1.94E+00	3.74E-01
SP5473	1.68E+00	1.28E+00	1.81E+00	1.00E+00	1.12E+00	1.82E+00	1.65E-01	1.67E+00	1.48E+00	1.43E+00	5.63E-01
SP8394	6.67E-01	9.29E-01	1.57E+00	4.53E-01	1.01E+00	1.84E+00	2.02E-01	1.64E+00	1.13E+00	1.07E+00	5.12E-01
SP6115	6.59E-01	1.04E+00	2.04E+00	5.46E-01	6.40E-01	1.97E+00	2.66E-01	1.34E+00	9.30E-01	9.40E-01	3.67E-01
SP7291	1.04E+00	9.58E-01	1.08E+00	6.05E-01	7.43E-01	1.36E+00	3.18E-01	1.07E+00	9.92E-01	1.94E-01	5.83E-01
SP2997	4.69E-01	9.00E-01	8.70E-01	7.88E-01	7.53E-01	1.06E+00	3.44E-01	1.50E+00	9.85E-01	9.75E-01	2.20E-01
SP8831	1.72E+00	1.91E+00	2.33E+00	1.41E+01	1.42E+01	1.79E+00	7.52E-01	2.24E+00	1.53E+00	2.05E+00	1.28E+00
SP2731	5.54E-01	8.00E-01	6.72E-01	4.99E-01	6.42E-01	8.77E-01	0.00E+00	9.20E-01	7.33E-01	7.88E-01	2.11E-01
SP6223	8.99E-01	9.71E-01	2.00E+00	2.44E+00	2.00E+00	2.20E+00	0.00E+00	1.80E+00	1.11E+00	1.51E+00	6.87E-01
SP7171	7.56E-01	1.04E+00	2.06E+00	6.50E-01	7.94E-01	2.21E+00	1.44E-01	2.17E+00	1.26E+00	1.61E+00	3.40E-01
SP10563	5.92E-01	1.10E+00	1.14E+00	6.84E-01	9.61E-01	1.55E+00	0.00E+00	1.35E+00	9.00E-01	8.84E-01	2.53E-01
SP8987	1.23E+00	1.32E+00	2.24E+00	6.65E+00	5.86E+00	1.94E+00	1.98E-01	2.02E+00	1.34E+00	1.99E+00	7.77E-01
SP5980	9.96E-01	7.67E-01	2.32E+00	9.48E+00	8.84E+00	2.17E+00	4.29E-01	2.07E+00	6.46E-01	2.38E+00	8.65E-01
SP12186	9.39E-01	8.13E-01	8.58E-01	5.05E-01	7.33E-01	1.12E+00	1.58E-01	1.16E+00	8.90E-01	9.27E-01	2.27E-01
SP10944	1.02E+00	1.05E+00	2.68E+00	9.04E-01	1.68E+00	2.40E+00	2.98E-01	1.59E+00	1.40E+00	1.77E+00	2.85E-01
SP2766	8.85E-01	9.02E-01	1.90E+00	6.45E+00	5.89E+00	1.38E+00	2.96E-01	1.75E+00	6.45E-01	2.20E+00	6.33E-01
SP6673	2.35E+00	1.94E+00	5.69E+00	1.38E+01	1.25E+01	3.63E+00	1.30E+00	2.92E+00	2.28E+00	3.35E+00	9.18E-01
SP117698	6.41E-01	6.82E-01	8.40E-01	4.75E-01	8.20E-01	9.98E-01	1.19E-01	8.51E-01	7.12E-01	9.15E-01	2.22E-01
SP124201	5.41E-01	7.80E-01	2.45E+00	6.36E-01	2.98E+00	2.89E+00	0.00E+00	3.04E+00	1.12E+00	1.88E+00	0.00E+00
SP2143	2.93E-01	5.29E-01	4.03E-01	1.89E-01	8.02E-01	1.20E+00	3.22E-01	9.39E-01	6.51E-01	3.06E-01	1.58E-01
SP124191	3.42E-01	7.75E-01	9.21E-01	4.22E-01	7.41E-01	1.20E+00	0.00E+00	1.14E+00	6.30E-01	6.00E-01	3.09E-01
SP117247	2.93E-01	1.02E+00	1.08E+00	5.78E-01	8.73E-01	1.36E+00	2.55E-01	1.14E+00	6.44E-01	7.12E-01	0.00E+00
SP117362	4.31E-01	8.70E-01	9.53E-01	5.95E-01	6.13E-01	1.07E+00	0.00E+00	1.16E+00	8.21E-01	3.43E-01	2.52E-01
SP117470	8.77E-01	7.90E-01	2.26E+00	5.14E+00	4.62E+00	2.04E+00	2.68E-01	1.53E+00	9.05E-01	1.55E+00	5.08E-01
SP117586	2.86E-01	5.08E-01	8.66E-01	4.55E-01	4.76E-01	9.62E-01	2.01E-01	8.67E-01	6.15E-01	7.98E-01	3.55E-02
SP117709	4.75E-01	7.04E-01	6.20E-01	3.69E-01	6.94E-01	1.49E+00	1.66E-01	1.14E+00	7.70E-01	5.81E-01	2.91E-01
SP2157	3.08E-01	4.31E-01	3.58E-01	7.06E-02	3.45E-01	5.36E-01	0.00E+00	5.86E-01	3.97E-01	3.34E-01	2.03E-01
SP3368	7.54E-01	9.80E-01	1.14E+00	8.51E-01	6.88E-01	1.21E+00	1.75E-01	1.06E+00	8.85E-01	6.23E-01	2.53E-01
SP5666	4.87E-01	8.33E-01	1.53E+00	4.65E-01	5.32E-01	1.48E+00	0.00E+00	1.43E+00	7.46E-01	1.40E+00	2.37E-01
SP2781	6.01E-01	6.51E-01	9.54E-01	5.62E-01	5.60E-01	1.31E+00	1.50E-01	1.14E+00	7.71E-01	6.25E-01	0.00E+00
SP8532	5.87E-01	7.88E-01	1.00E+00	6.28E-01	8.21E-01	1.21E+00	1.84E-01	9.28E-01	9.07E-01	9.31E-01	2.98E-01
SP12856	4.49E-01	8.56E-01	8.24E-01	4.97E-01	6.63E-01	1.10E+00	2.20E-01	1.52E+00	7.06E-01	1.52E+00	2.96E-01
SP7456	6.53E-01	8.99E-01	1.16E+00	6.16E-01	7.33E-01	1.17E+00	1.79E-01	1.26E+00	9.34E-01	9.74E-01	9.03E-02
CPCT02100011T	3.72E-01	1.18E+00	1.02E+00	3.16E-01	9.62E-01	1.67E+00	9.21E-01	1.53E+00	1.01E+00	6.80E-01	6.95E-01
CPCT02020314T	8.28E-01	1.15E+00	1.75E+00	7.18E-01	8.83E-01	1.81E+00	9.77E-01	1.79E+00	1.24E+00	1.01E+00	8.37E-01
CPCT02080016T	9.28E-01	1.31E+00	1.35E+00	8.87E-01	7.11E-01	1.59E+00	6.29E-01	1.57E+00	1.26E+00	6.98E-01	7.18E-01
CPCT02010359T	2.03E+00	1.77E+00	3.67E+00	1.09E+01	1.02E+01	2.10E+00	1.56E+00	3.45E+00	1.48E+00	2.27E+00	1.00E+00
CPCT02020322T	1.41E+00	1.20E+00	1.82E+00	6.54E-01	6.59E-01	1.14E+00	6.04E-01	1.09E+00	8.50E-01	1.18E+00	1.10E-01
CPCT02010351T	1.33E+00	1.76E+00	3.47E+00	3.51E+00	3.40E+00	4.75E+00	1.13E+00	3.99E+00	1.46E+00	2.26E+00	6.55E-01
CPCT02110004T	6.47E-01	1.20E+00	1.10E+00	9.27E-01	1.61E+00	2.20E+00	1.20E+00	1.76E+00	1.04E+00	9.19E-01	4.59E-01
CPCT02040031T	2.30E+00	2.51E+00	3.23E+00	1.54E+00	1.71E+00	2.26E+00	7.32E-01	3.59E+00	1.85E+00	1.31E+00	8.81E-01
CPCT02020341T	6.10E-01	1.05E+00	1.01E+00	5.85E-01	8.69E-01	1.28E+00	7.40E-01	1.88E+00	1.15E+00	7.72E-01	7.00E-01
CPCT02080025T	1.26E+00	2.05E+00	5.19E+00	1.51E+00	5.39E+00	6.54E+00	1.13E+00	6.75E+00	2.55E+00	3.04E+00	6.79E-01
CPCT02080022T	3.72E-01	8.62E-01	1.01E+00	5.30E-01	5.94E-01	1.38E+00	7.30E-01	1.81E+00	8.85E-01	7.89E-01	5.36E-01
CPCT02100017T	1.61E+00	1.53E+00	1.83E+00	1.33E+00	1.39E+00	1.99E+00	1.30E+00	2.11E+00	1.73E+00	1.78E+00	5.97E-01
CPCT02100021T	1.41E+00	1.33E+00	1.66E+00	7.14E-01	1.48E+00	2.24E+00	1.20E+00	2.09E+00	1.33E+00	1.05E+00	7.75E-01
CPCT02020345T	6.15E-01	1.10E+00	1.34E+00	6.60E-01	1.26E+00	1.38E+00	1.12E+00	1.57E+00	7.41E-01	8.44E-01	0.00E+00
CPCT02020344T	9.70E-01	1.62E+00	1.70E+00	7.53E-01	1.07E+00	1.50E+00	1.22E+00	1.76E+00	1.20E+00	2.25E+00	4.67E-01
CPCT02020347T	7.85E-01	1.31E+00	2.24E+00	5.80E-01	8.06E-01	1.66E+00	1.22E+00	1.87E+00	8.55E-01	1.56E+00	5.75E-01
CPCT02100020T	1.07E+00	1.67E+00	1.60E+00	4.53E+00	4.21E+00	1.60E+00	1.81E+00	3.71E+00	1.18E+00	1.22E+00	1.26E+00
CPCT02100024T	1.28E+00	1.62E+00	1.51E+00	5.64E-01	1.09E+00	1.80E+00	1.13E+00	2.63E+00	1.38E+00	1.60E+00	8.31E-01
CPCT02100023T	9.15E-01	1.55E+00	1.89E+00	8.17E-01	1.62E+00	1.69E+00	1.26E+00	1.96E+00	1.09E+00	1.84E+00	9.36E-01
CPCT02080027T	7.90E-01	1.37E+00	1.46E+00	9.00E-01	1.03E+00	1.34E+00	8.26E-01	1.88E+00	9.05E-01	8.97E-01	8.83E-01
CPCT02160001T	7.81E-01	1.37E+00	1.88E+00	6.22E-01	9.06E-01	1.72E+00	9.22E-01	1.62E+00	7.29E-01	1.69E+00	9.57E-01
CPCT02160003T	4.78E+00	2.06E+00	5.07E+00	1.64E+01	1.55E+01	3.34E+00	1.70E+00	5.61E+00	1.75E+00	3.49E+00	1.93E+00
CPCT02160004T	2.98E+00	3.65E+00	2.98E+00	1.14E+00	1.47E+00	2.41E+00	1.23E+00	5.86E+00	2.09E+00	1.49E+00	1.25E+00
CPCT02030261T	1.31E+00	1.33E+00	2.47E+00	1.16E+00	2.29E+00	3.11E+00	1.07E+00	2.29E+00	1.59E+00	1.27E+00	6.09E-01
CPCT02040035T	9.47E-01	1.26E+00	1.18E+00	3.59E-01	9.32E-01	1.34E+00	7.53E-01	2.69E+00	1.22E+00	7.98E-01	9.40E-01
CPCT02160005T	8.66E-01	1.24E+00	1.89E+00	1.08E+00	1.82E+00	2.08E+00	1.05E+00	2.02E+00	1.10E+00	1.78E+00	7.56E-01
CPCT02100027T	9.77E-01	1.03E+00	1.25E+00	4.59E-01	8.14E-01	1.18E+00	6.65E-01	1.01E+00	8.52E-01	9.33E-01	5.90E-01
CPCT02010401T	6.20E-01	1.18E+00	1.40E+00	9.13E-01	1.03E+00	1.16E+00	1.05E+00	2.29E+00	1.25E+00	6.91E-01	5.87E-01
CPCT02030265T	7.87E-01	1.04E+00	1.51E+00	4.81E-01	6.42E-01	1.41E+00	6.01E-01	1.42E+00	8.31E-01	1.70E+00	5.97E-01
CPCT02080031T	3.00E-01	7.59E-01	8.36E-01	4.11E-01	9.50E-01	1.07E+00	1.13E+00	9.64E-01	7.45E-01	6.52E-01	3.99E-01
CPCT02030264T	3.53E-01	7.87E-01	9.42E-01	3.77E-01	4.81E-01	1.27E+00	7.91E-01	1.63E+00	7.35E-01	6.30E-01	5.75E-01
CPCT02100028T	7.41E-01	1.08E+00	1.33E+00	6.84E-01	2.89E-01	1.83E+00	7.14E-01	1.43E+00	7.83E-01	1.24E+00	5.71E-01
CPCT02100029T	1.07E+00	1.43E+00	2.20E+00	1.18E+00	1.75E+00	2.46E+00	1.34E+00	2.65E+00	1.50E+00	1.50E+00	6.27E-01
CPCT02020371T	8.79E-01	1.13E+00	1.52E+00	9.51E-01	1.46E+00	2.04E+00	7.66E-01	1.86E+00	1.07E+00	1.26E+00	5.57E-01
CPCT02020369T	1.48E+00	1.96E+00	2.39E+00	9.06E+00	8.26E+00	3.11E+00	1.38E+00	3.36E+00	1.08E+00	2.34E+00	1.29E+00
CPCT02040036T	7.45E-01	1.67E+00	3.09E+00	1.36E+00	1.49E+00	2.62E+00	8.71E-01	2.53E+00	1.29E+00	2.72E+00	1.20E+00
CPCT02080036T	1.62E+00	1.84E+00	3.30E+00	2.46E+00	8.10E+00	1.09E+01	1.39E+00	6.84E+00	3.24E+00	2.27E+00	8.70E-01
CPCT02030271T	2.02E+00	2.41E+00	2.38E+00	1.38E+00	1.28E+00	2.04E+00	1.67E+00	2.99E+00	1.52E+00	1.03E+00	1.36E+00
CPCT02020377T	6.25E-01	8.10E-01	1.60E+00	8.39E-01	1.67E+00	2.79E+00	8.76E-01	2.24E+00	1.18E+00	1.05E+00	6.24E-01
CPCT02030274T	1.13E+00	1.50E+00	1.67E+00	5.90E-01	1.03E+00	1.86E+00	9.77E-01	3.09E+00	1.32E+00	7.53E-01	6.35E-01
CPCT02010419T	1.70E+00	1.62E+00	3.21E+00	1.23E+01	1.21E+01	2.81E+00	1.97E+00	4.05E+00	1.79E+00	2.35E+00	9.45E-01
CPCT02050053T	2.53E+00	2.37E+00	2.35E+00	1.20E+00	1.17E+00	1.69E+00	1.41E+00	2.71E+00	1.53E+00	1.95E+00	1.13E+00
CPCT02050060T	1.88E+00	1.85E+00	2.01E+00	8.88E-01	1.25E+00	2.06E+00	9.31E-01	2.66E+00	1.46E+00	8.41E-01	6.57E-01
CPCT02030276T	8.54E-01	1.68E+00	1.56E+00	1.01E+00	1.54E+00	2.75E+00	1.26E+00	3.99E+00	1.64E+00	1.04E+00	8.51E-01
CPCT02020382T	1.46E+00	1.66E+00	2.38E+00	1.08E+01	1.03E+01	2.90E+00	1.35E+00	2.75E+00	1.88E+00	2.28E+00	8.75E-01
CPCT02020385T	2.62E+00	2.84E+00	3.09E+00	3.43E+00	2.77E+00	2.57E+00	1.10E+00	2.41E+00	1.48E+00	2.11E+00	1.73E+00
CPCT02190002T	8.80E-01	1.06E+00	1.12E+00	8.00E-01	1.15E+00	1.56E+00	6.35E-01	1.77E+00	1.29E+00	1.20E+00	5.66E-01
CPCT02080039T	8.89E-01	1.67E+00	1.93E+00	1.14E+00	2.15E+00	2.59E+00	1.10E+00	2.47E+00	1.41E+00	1.37E+00	7.50E-01
CPCT02040047T	1.91E+00	2.91E+00	2.36E+00	1.57E+00	1.48E+00	2.15E+00	9.70E-01	3.52E+00	1.52E+00	2.69E+00	1.17E+00
CPCT02080047T	1.19E+00	1.86E+00	2.19E+00	1.28E+00	1.54E+00	2.32E+00	9.95E-01	2.26E+00	1.36E+00	1.14E+00	2.33E+00
CPCT02010422T	1.74E+00	2.48E+00	4.13E+00	8.13E+00	7.07E+00	4.21E+00	2.35E+00	5.28E+00	1.69E+00	2.11E+00	9.26E-01
CPCT02060011T	2.35E+00	1.81E+00	2.60E+00	7.46E-01	1.16E+00	1.70E+00	1.02E+00	3.15E+00	1.27E+00	1.19E+00	5.57E-01
CPCT02010434T	1.14E+00	1.84E+00	2.27E+00	1.15E+00	2.38E+00	3.30E+00	9.83E-01	2.58E+00	1.19E+00	2.06E+00	4.17E-01
CPCT02080049T	2.71E+00	2.33E+00	3.21E+00	1.04E+00	9.96E-01	1.89E+00	1.08E+00	3.12E+00	1.59E+00	1.18E+00	7.11E-01
CPCT02020401T	1.61E+00	3.50E+00	1.84E+00	1.49E+00	2.14E+00	3.74E+00	1.42E+00	7.78E+00	2.23E+00	1.42E+00	1.61E+00
CPCT02160008T	5.14E-01	6.30E-01	7.22E-01	3.65E-01	4.88E-01	6.09E-01	6.37E-01	1.12E+00	7.00E-01	6.28E-01	4.86E-02
CPCT02040055T	1.30E+00	1.53E+00	4.62E+00	1.63E+00	3.29E+00	3.86E+00	1.11E+00	3.52E+00	1.70E+00	2.65E+00	8.93E-01
CPCT02160012T	1.49E+00	1.25E+00	2.40E+00	1.31E+00	1.35E+00	1.88E+00	1.43E+00	2.59E+00	1.95E+00	1.68E+00	6.50E-01
CPCT02030289T	3.36E+00	4.14E+00	5.28E+00	1.36E+00	2.86E+00	3.71E+00	1.29E+00	3.65E+00	1.85E+00	4.00E+00	7.00E-01
CPCT02050071T	1.34E+00	1.60E+00	2.32E+00	7.70E-01	1.32E+00	2.08E+00	1.19E+00	4.40E+00	1.52E+00	1.11E+00	6.98E-01
CPCT02050074T	1.04E+00	1.41E+00	1.42E+00	6.46E-01	7.98E-01	1.32E+00	9.09E-01	1.95E+00	1.04E+00	1.09E+00	7.68E-01
CPCT02050082T	6.98E-01	1.04E+00	8.32E-01	4.31E-01	1.13E+00	1.30E+00	1.04E+00	1.51E+00	1.01E+00	6.53E-01	5.71E-01
CPCT02080053T	3.41E-01	1.14E+00	1.14E+00	6.96E-01	1.01E+00	1.16E+00	9.19E-01	1.33E+00	7.81E-01	1.30E+00	4.70E-01
CPCT02300001T	8.47E-01	1.44E+00	1.44E+00	5.56E-01	1.11E+00	1.72E+00	6.53E-01	2.07E+00	1.02E+00	5.67E-01	5.18E-01
CPCT02010382TII	5.20E-01	7.53E-01	7.57E-01	2.50E-01	5.13E-01	8.10E-01	5.29E-01	1.45E+00	9.27E-01	5.49E-01	2.63E-01
CPCT02340049T	2.52E+00	2.22E+00	3.28E+00	1.68E+00	1.95E+00	1.97E+00	1.79E+00	2.50E+00	1.40E+00	1.39E+00	1.48E+00
CPCT02160058T	1.88E+00	1.97E+00	3.85E+00	9.25E-01	1.47E+00	3.91E+00	7.74E-01	2.02E+00	1.79E+00	2.95E+00	1.18E+00
CPCT02010720T	3.55E-01	7.99E-01	7.75E-01	2.39E-01	7.64E-01	9.23E-01	1.08E+00	8.50E-01	8.39E-01	6.27E-01	5.09E-01
CPCT02470003T	8.75E-01	1.03E+00	1.26E+00	5.97E-01	6.59E-01	1.26E+00	5.55E-01	1.81E+00	8.49E-01	7.13E-01	6.16E-01
CPCT02210076T	1.60E+00	2.00E+00	2.41E+00	9.65E-01	1.15E+00	1.54E+00	1.09E+00	2.81E+00	1.23E+00	1.08E+00	1.17E+00
CPCT02120087T	1.62E+00	1.37E+00	2.04E+00	1.14E+00	1.29E+00	2.25E+00	1.21E+00	2.13E+00	1.69E+00	8.90E-01	9.61E-01
CPCT02030447T	1.04E+00	1.90E+00	2.18E+00	1.54E+00	2.83E+00	3.23E+00	2.97E+00	2.50E+00	1.52E+00	1.75E+00	9.29E-01
CPCT02011013T	1.16E+00	1.32E+00	1.99E+00	1.04E+00	1.42E+00	1.73E+00	8.39E-01	2.24E+00	1.34E+00	1.83E+00	1.22E+00
DRUP01120002T	2.07E+00	2.67E+00	1.68E+00	9.19E-01	9.59E-01	1.66E+00	1.27E+00	3.02E+00	1.64E+00	1.78E+00	3.41E+00
CPCT02230120T	8.66E-01	1.25E+00	1.30E+00	6.07E-01	6.53E-01	1.23E+00	6.13E-01	2.61E+00	1.31E+00	7.34E-01	8.67E-01
CPCT02070424T	2.42E+00	1.85E+00	2.46E+00	5.51E-01	7.15E-01	1.31E+00	6.73E-01	1.90E+00	1.15E+00	1.51E+00	7.66E-01
CPCT02011030T	1.37E+00	1.22E+00	1.84E+00	6.11E-01	5.88E-01	1.42E+00	6.67E-01	1.89E+00	1.07E+00	9.58E-01	7.95E-01
CPCT02180050T	1.07E+00	1.73E+00	2.01E+00	7.57E-01	1.12E+00	1.60E+00	1.69E+00	3.30E+00	1.11E+00	7.06E-01	6.76E-01
CPCT02460005T	9.03E-01	1.11E+00	1.55E+00	6.93E+00	6.58E+00	1.04E+00	1.21E+00	2.19E+00	1.00E+00	1.36E+00	1.15E+00
CPCT02030448T	8.51E-01	9.25E-01	1.87E+00	7.12E-01	7.25E-01	1.82E+00	9.15E-01	1.57E+00	1.26E+00	1.64E+00	5.87E-01
CPCT02010726T	5.55E-01	1.50E+00	1.39E+00	6.38E-01	8.30E-01	1.23E+00	7.81E-01	2.35E+00	1.06E+00	8.27E-01	4.62E-01
CPCT02380034T	6.25E-01	1.05E+00	1.66E+00	7.00E-01	1.12E+00	2.07E+00	1.28E+00	1.79E+00	1.21E+00	1.01E+00	5.98E-01
CPCT02080285T	7.34E-01	1.14E+00	1.04E+00	9.02E-01	1.28E+00	1.26E+00	7.16E-01	1.84E+00	1.18E+00	1.47E+00	1.01E+00
CPCT02030337TII	1.32E+00	3.16E+00	1.53E+00	8.19E-01	1.97E+00	2.18E+00	1.24E+00	2.93E+00	1.59E+00	1.71E+00	4.15E+00
CPCT02380035T	3.83E+02	6.00E+01	4.16E+02	1.88E+00	2.53E+00	3.61E+00	2.49E+00	1.02E+02	6.09E+00	6.98E+00	5.70E+00
CPCT02010721T	1.01E+00	1.15E+00	1.44E+00	4.25E-01	6.63E-01	1.20E+00	7.94E-01	1.89E+00	1.18E+00	8.95E-01	7.14E-01
CPCT02440021T	1.06E+00	1.56E+00	1.51E+00	6.56E-01	9.35E-01	1.90E+00	4.62E-01	2.85E+00	1.21E+00	1.03E+00	9.34E-01
CPCT02080288T	3.77E-01	1.09E+00	9.82E-01	6.12E-01	8.20E-01	1.05E+00	5.37E-01	1.49E+00	8.91E-01	7.84E-01	6.24E-01
CPCT02120179T	6.60E-01	1.10E+00	1.02E+00	6.47E-01	7.01E-01	1.45E+00	7.89E-01	1.89E+00	1.03E+00	7.13E-01	1.33E-01
CPCT02060279T	1.13E+00	7.71E-01	2.05E+00	1.09E+00	9.75E-01	1.89E+00	6.13E-01	2.04E+00	1.42E+00	1.43E+00	7.58E-01
CPCT02020898T	5.55E-01	1.20E+00	1.42E+00	6.01E-01	8.51E-01	1.40E+00	6.19E-01	2.84E+00	1.07E+00	7.60E-01	1.37E+00
CPCT02040307T	1.64E+00	1.27E+00	1.81E+00	1.34E+00	1.55E+00	2.39E+00	9.24E-01	1.51E+00	1.45E+00	9.67E-01	9.65E-01
DRUP01110007T	1.45E+00	2.12E+00	2.37E+00	9.21E-01	6.33E-01	2.52E+00	1.29E+00	3.89E+00	1.94E+00	2.15E+00	2.47E+00
CPCT02080290T	1.23E+00	1.84E+00	1.73E+00	1.01E+00	1.38E+00	1.67E+00	1.04E+00	2.63E+00	1.33E+00	1.23E+00	2.71E+00
CPCT02020664T	8.77E-01	1.23E+00	1.30E+00	5.23E-01	1.35E+00	1.75E+00	1.15E+00	2.37E+00	1.37E+00	1.61E+00	8.04E-01
CPCT02210039T	1.55E+00	4.05E+00	2.80E+00	2.01E+00	2.30E+00	3.36E+00	1.31E+00	2.18E+00	8.31E-01	2.26E+00	4.53E+00
CPCT02390038T	1.40E+00	1.67E+00	1.77E+00	8.60E-01	7.98E-01	1.91E+00	6.95E-01	1.38E+00	1.18E+00	1.75E+00	6.95E-01
CPCT02150040T	2.27E-01	1.50E+00	1.09E+00	5.56E-01	6.84E-01	8.20E-01	7.11E-01	2.06E+00	8.10E-01	7.32E-01	6.15E-01
CPCT02010708T	1.50E+00	1.12E+00	4.87E+00	4.13E+00	3.59E+00	3.45E+00	1.51E+00	1.98E+00	2.52E-01	2.44E+00	8.41E-01
CPCT02140044T	1.89E+00	1.68E+00	2.65E+00	1.10E+00	1.15E+00	2.11E+00	8.51E-01	1.98E+00	1.39E+00	2.55E+00	8.45E-01
CPCT02110050T	7.62E-01	1.65E+00	1.86E+00	3.70E-01	1.20E+00	1.59E+00	1.22E+00	2.26E+00	1.24E+00	2.00E+00	6.56E-01
CPCT02080183T	6.68E-01	1.15E+00	8.35E-01	1.05E+00	1.19E+00	1.64E+00	8.86E-01	2.82E+00	1.15E+00	8.53E-01	8.58E-01
CPCT02100195T	1.00E+00	1.24E+00	1.43E+00	2.63E-01	9.89E-01	1.58E+00	6.17E-01	2.07E+00	1.23E+00	7.11E-01	6.79E-01
DRUP01010065T	2.02E+00	2.08E+00	3.41E+00	6.10E+00	5.61E+00	3.03E+00	2.65E+00	4.10E+00	1.70E+00	1.69E+00	9.96E-01
CPCT02080184T	1.03E+00	1.20E+00	1.56E+00	5.46E+00	5.19E+00	2.12E+00	1.18E+00	1.87E+00	1.34E+00	1.71E+00	1.01E+00
CPCT02090034T	1.26E+00	2.21E+00	2.24E+00	7.49E-01	1.35E+00	2.07E+00	1.74E+00	2.08E+00	1.42E+00	8.40E-01	4.73E-01
CPCT02230124T	1.18E+00	1.48E+00	1.45E+00	6.56E-01	9.55E-01	1.60E+00	7.56E-01	2.16E+00	1.38E+00	1.40E+00	1.02E+00
CPCT02030451T	1.02E+00	1.09E+00	3.03E+00	1.18E+00	3.34E+00	4.37E+00	8.34E-01	3.60E+00	2.02E+00	1.59E+00	3.44E-01
CPCT02310006T	9.79E-01	1.40E+00	1.34E+00	8.82E-01	1.45E+00	1.25E+00	1.66E+00	2.00E+00	8.38E-01	7.70E-01	8.03E-01
DRUP01050018T	3.64E+00	2.90E+00	4.01E+00	1.34E+00	1.75E+00	1.99E+00	1.88E+00	4.27E+00	2.50E+00	2.00E+00	1.54E+00
CPCT02340066TIII	1.59E+00	3.05E+00	4.26E+00	2.04E+00	4.49E+00	5.30E+00	1.01E+00	5.28E+00	2.17E+00	2.71E+00	3.74E+00
CPCT02390010T	7.34E-01	1.18E+00	1.42E+00	1.08E+00	1.13E+00	1.49E+00	1.19E+00	1.59E+00	1.14E+00	9.86E-01	0.00E+00
CPCT02120099T	6.88E-01	1.11E+00	1.01E+00	5.68E-01	1.44E+00	2.19E+00	8.27E-01	2.04E+00	1.20E+00	8.21E-01	6.36E-01
CPCT02390040T	1.16E+00	1.39E+00	1.28E+00	4.36E-01	5.97E-01	1.15E+00	7.34E-01	1.45E+00	9.08E-01	7.60E-01	7.74E-01
CPCT02460001T	1.68E+00	2.76E+00	3.28E+00	1.00E+01	7.59E+00	1.21E+01	1.98E+00	6.40E+00	2.69E+00	3.14E+00	2.56E+00
CPCT02200005T	1.59E+02	2.21E+01	1.71E+02	3.94E-01	3.11E-01	1.46E+00	1.19E+00	4.72E+01	1.86E+00	3.75E+00	1.23E+00
CPCT02320008T	1.79E+00	2.19E+00	2.21E+00	5.70E-01	7.07E-01	2.18E+00	8.68E-01	3.79E+00	1.80E+00	2.47E+00	1.40E+00
DRUP01220006T	1.08E+00	2.29E+00	2.85E+00	7.97E-01	9.20E-01	3.15E+00	9.63E-01	2.72E+00	1.32E+00	3.23E+00	2.77E+00
CPCT02300032T	2.06E+00	2.11E+00	2.84E+00	5.60E-01	1.30E+00	1.94E+00	1.35E+00	2.08E+00	1.21E+00	1.69E+00	9.43E-01
