Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
CPCT02140036T	192	249	6	0	85	0	72	13	31	23	0	9	94	56	45	0	10	9	3	9
CPCT02010350T	10	83	18	6	0	12	0	16	4	9	9	12	0	26	3	24	2	20	0	7
CPCT02100039T	521	490	15	3	158	40	0	33	92	26	46	46	80	39	429	44	59	62	31	33
CPCT02050106T	192	241	71	0	89	217	18	11	26	13	16	100	81	9	11	14	35	56	26	13
CPCT02020415T	9	47	4	3	16	21	13	25	17	2	0	9	18	0	2	8	0	0	2	9
CPCT02180014T	44	145	31	10	97	44	43	11	12	12	6	23	33	17	10	18	0	21	10	20
CPCT02090006T	12	33	20	0	7	4	0	27	12	7	9	17	21	30	2	24	2	17	8	13
CPCT02020444T	4	22	65	18	0	279	0	54	49	5	17	40	62	110	5	34	27	24	19	4
CPCT02030314T	17	15	19	3	6	0	17	17	28	13	12	12	10	22	11	0	1	20	6	2
CPCT02190010T	55	91	15	21	0	8	0	26	19	10	6	1	12	19	4	14	19	27	12	5
DRUP01010013T	12	46	25	0	118	19	16	14	10	0	9	8	28	4	2	15	0	16	10	2
CPCT02080086T	18	43	2076	117	0	24	723	23	300	44	309	0	43	0	51	0	0	0	0	1
CPCT02010438T	1	5	6	3	0	15	52	18	3	7	11	0	7	23	5	4	3	11	0	5
CPCT02190012T	44	188	79	9	17	110	45	21	78	16	17	79	73	65	14	24	23	16	15	22
CPCT02010486T	2	51	15	5	0	0	0	27	3	14	3	6	10	16	4	40	0	29	11	1
CPCT02060077T	36	102	16	10	54	7	0	15	27	8	9	26	33	43	9	30	54	20	22	9
CPCT02020491T	188	686	3318	231	289	0	1122	33	155	58	712	0	91	0	70	0	0	14	7	28
CPCT02010538T	14	5	13	1	0	51	0	38	28	10	6	17	38	10	6	13	3	0	1	9
CPCT02170001T	15	138	26	20	59	67	0	10	13	40	23	20	4	18	14	18	0	20	10	21
CPCT02170002T	43	55	11	6	60	21	0	26	25	8	8	9	17	21	8	11	13	0	0	13
CPCT02050142T	7	78	0	3	53	40	37	27	4	12	11	18	13	31	14	14	1	7	9	11
CPCT02080071T	436	458	100	10	195	19	163	37	109	45	16	9	18	32	460	0	0	4	22	22
CPCT02020499T	9	106	12	0	0	51	0	46	11	8	22	26	13	15	6	0	17	6	0	20
CPCT02340008T	54	185	0	0	124	27	61	25	16	9	8	8	24	3	9	0	0	19	3	0
CPCT02020505T	26	21	32	0	45	311	125	11	41	28	4	35	52	23	7	11	0	1	5	18
CPCT02080158T	12	16	19	0	94	1	139	72	24	1	6	9	16	38	16	18	0	0	0	32
CPCT02010571T	3	5	24	21	0	15	6	139	18	7	0	16	21	0	12	6	41	19	4	0
CPCT02380010T	351	454	22	12	138	13	0	35	24	24	7	13	25	5	43	55	55	12	27	25
CPCT02110047T	950	530	33	52	589	16	0	74	21	41	4	1	0	7	55	44	38	0	36	13
CPCT02030425T	105	177	121	19	173	32	216	46	40	25	12	32	26	0	25	14	0	0	0	5
CPCT02080168T	0	27	9	0	0	37	0	20	5	4	17	17	20	23	2	14	1	9	3	10
CPCT02020641T	8	27	16	0	0	35	0	89	11	9	11	28	21	26	6	5	34	5	5	2
CPCT02230065T	22	54	0	13	28	0	29	69	43	16	6	12	18	43	11	20	31	0	10	17
CPCT02330074T	444	503	50	10	287	340	9	124	50	55	14	191	74	97	10	0	0	0	39	0
CPCT02010697T	19	23	17	8	7	4	0	73	3	4	2	2	8	16	1	35	2	9	0	20
CPCT02090028T	510	303	38	16	235	356	0	111	71	38	82	77	92	66	679	54	0	42	14	119
CPCT02450008T	128	93	14	21	183	28	51	73	7	24	12	15	24	48	13	30	46	17	21	23
CPCT02010688T	2	19	5	8	0	28	6	22	7	3	13	14	0	10	1	28	10	2	2	8
CPCT02020646T	9	52	29	7	5	70	7	23	4	4	12	25	28	0	13	30	0	13	2	17
CPCT02010704T	13	9	15	4	4	0	0	116	21	7	0	13	10	15	8	13	0	11	2	34
CPCT02010705T	7	55	1	10	0	0	0	68	29	5	8	3	25	16	2	43	24	13	5	0
CPCT02250003T	1	0	0	0	10	432	11	32	28	103	234	403	0	8	58	90	3	8	3003	3
CPCT02010698T	6	84	11	1	0	82	0	30	9	6	7	20	18	0	6	22	54	0	4	5
WIDE01010622T	54	172	131	28	69	50	0	21	48	3	17	75	65	20	26	54	4	22	11	59
WIDE01010631T	167	297	12	7	0	1	0	13	22	72	17	25	56	0	36	15	107	24	22	50
WIDE01010635T	127	145	4	27	0	41	40	0	15	68	19	0	0	0	58	102	227	59	14	17
WIDE01010636T	91	243	340	53	49	51	192	22	81	19	29	18	42	0	12	0	0	19	0	17
WIDE01010658T	13	24	385	47	59	72	17	20	87	10	104	13	45	11	18	4	8	15	20	15
WIDE01010504T	15	54	4	1	8	5	8	13	25	9	1	9	16	9	3	24	0	3	20	17
WIDE01010493T	6	149	11	2	6	7	0	27	7	0	4	16	12	17	3	8	34	0	18	11
WIDE01010304T	3	19	0	0	0	8	37	11	8	5	11	0	9	6	8	15	6	4	2	0
WIDE01010568T	21	39	21	0	0	107	0	17	9	28	24	48	40	0	11	0	10	6	3	9
WIDE01010464T	60	267	35	39	140	0	0	34	229	18	30	57	28	0	15	101	50	6	22	65
WIDE01010467T	6	13	14	0	0	1	22	7	6	0	2	0	17	7	4	14	0	13	6	3
WIDE01010486T	12	5	26	0	16	20	0	4	9	4	9	2	21	2	2	21	0	13	7	3
WIDE01010516T	228	293	23	25	305	35	4	16	4	11	0	3	59	21	10	21	0	21	16	3
WIDE01010510T	196	271	0	34	36	0	0	5	17	10	4	17	0	417	4	9	0	0	4	0
WIDE01010583T	15	47	0	0	23	72	31	5	36	2	9	31	23	9	12	31	0	6	2	0
WIDE01010566T	504	261	25	10	0	25	0	19	12	96	0	20	5	26	16	15	123	105	11	39
WIDE01010578T	17454	0	0	2636	2458	0	0	28	0	198	0	0	200	0	33	0	480	661	0	0
WIDE01010599T	102	267	32	14	266	18	0	26	29	12	15	35	0	29	7	24	0	0	24	5
WIDE01010604T	91	172	4	1	355	0	0	39	42	28	99	47	0	64	12	0	0	24	17	35
WIDE01010614T	423	546	14	30	50	0	5	21	15	31	46	17	9	8	126	35	62	0	32	17
WIDE01010662T	42	113	0	13	254	0	42	41	32	7	6	4	46	16	11	70	0	0	7	0
WIDE01010672T	133	119	4	7	7	0	0	19	1	15	7	28	3	22	5	20	87	1	15	9
WIDE01010686T	1	5	0	9	0	12	15	23	15	2	3	3	4	5	9	17	0	9	5	0
WIDE01010532T	223	208	38	1	114	87	0	4	40	11	14	43	4	41	9	35	37	8	28	34
WIDE01010703T	9	9	18	5	0	5	11	17	23	7	0	22	12	2	6	34	16	0	1	11
WIDE01010712T	41	18	5	0	3	53	15	18	26	0	2	0	36	40	13	2	16	6	0	17
WIDE01010721T	39	98	23	0	37	37	18	25	35	21	11	18	56	29	7	8	0	29	21	34
WIDE01010663T	43	58	0	0	68	38	61	13	10	0	5	25	0	19	9	20	0	21	7	7
