Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
SP98863	3	58	18	0	5	69	22	27	6	1	0	4	15	0
SP98891	38	30	158	45	0	123	82	0	47	17	3	24	29	8
SP98885	39	68	132	0	13	84	58	56	148	34	41	24	6	10
SP107047	21	67	207	113	48	85	75	72	65	30	0	0	21	3
SP107050	13	129	73	161	37	0	18	68	27	2	0	0	7	0
SP99261	25	75	143	4	79	31	61	42	33	29	14	46	18	1
SP107052	20	133	59	14	113	0	7	0	29	26	26	34	1	0
SP99269	16	63	112	99	28	45	33	40	21	24	3	0	0	0
SP99271	5	14	129	9	35	0	15	66	15	1	2	0	0	0
SP107056	32	123	217	74	15	211	58	0	45	26	104	0	19	2
SP107060	28	162	111	21	109	0	53	0	8	28	0	68	0	4
SP99279	10	136	143	0	114	0	57	27	29	3	0	58	5	4
SP107063	11	63	39	70	24	0	20	28	28	30	0	45	0	0
SP107068	29	167	70	33	91	95	11	0	23	8	5	19	1	0
SP107071	23	93	178	120	0	0	109	124	50	6	11	37	23	2
SP107073	1	4	22	11	0	0	1	3	1	5	0	1	0	0
SP98896	38	219	172	144	89	79	79	28	53	33	0	1	36	9
SP99003	41	343	71	20	168	0	57	0	29	22	37	39	8	7
SP107076	30	0	189	20	82	129	700	74	28	227	205	0	25	21
SP107078	18	61	37	39	50	0	33	0	11	24	31	19	0	3
SP107080	33	96	103	38	0	0	247	39	18	80	29	45	39	15
SP98898	15	174	155	78	23	0	63	56	31	0	23	48	31	9
SP107084	20	106	129	114	0	0	46	41	26	22	68	40	0	19
SP107088	18	11	9	2	71	75	37	0	6	9	0	19	0	5
SP107091	37	141	100	81	54	46	35	68	20	20	5	13	27	8
SP107094	12	17	32	4	27	70	5	18	9	3	1	6	0	0
SP112224	26	76	63	73	39	0	37	40	19	39	116	19	21	5
SP107097	16	118	50	110	17	15	47	66	10	3	27	25	24	6
SP107101	49	224	174	275	12	0	115	146	174	28	0	0	18	3
SP98900	16	122	17	180	0	24	27	0	48	17	67	17	24	1
SP107104	10	69	35	106	0	0	51	35	60	0	0	17	13	8
SP107109	13	92	0	33	19	32	21	43	9	4	9	15	2	0
SP107111	33	204	21	198	52	0	33	4	65	12	14	0	31	0
SP107115	3	1	2	0	4	0	0	0	0	0	0	5	0	2
SP98902	20	116	166	9	218	0	143	0	65	71	22	11	19	3
SP107119	27	190	108	109	0	122	30	37	52	19	11	15	1	7
SP98904	11	18	38	0	36	3	0	132	20	5	0	56	0	0
SP98909	20	11	245	91	17	192	80	45	82	14	40	14	0	3
SP107121	42	189	160	78	139	0	63	149	89	40	45	0	0	5
SP107123	10	77	105	2	44	143	52	25	15	10	99	0	13	5
SP98907	29	126	189	136	65	0	49	87	57	13	127	0	20	15
SP107132	7	15	17	23	0	0	7	20	10	1	0	0	0	0
SP107136	30	158	90	43	161	0	135	28	107	32	0	39	45	5
SP107141	14	50	27	12	55	0	22	32	19	13	0	0	9	3
SP98913	29	103	115	95	109	0	60	14	25	41	88	0	27	4
SP107146	26	153	69	130	19	0	48	9	23	8	0	88	18	3
SP107150	17	54	75	82	38	51	37	69	52	1	0	0	13	4
SP98915	22	154	45	8	9	0	18	55	44	0	0	42	26	3
SP107152	12	143	204	35	106	0	18	5	21	21	0	87	9	15
SP107155	11	120	19	117	41	0	28	0	50	7	11	31	0	0
SP112125	7	46	86	23	87	0	40	58	30	5	4	9	3	0
SP98921	12	73	42	96	13	0	23	39	25	31	0	10	17	8
SP112130	16	51	67	45	37	102	19	81	15	10	32	11	8	2
SP112133	22	31	57	0	133	86	63	71	122	47	11	5	1	7
SP98925	18	97	47	15	0	4	33	23	18	28	31	27	0	2
SP112138	80	178	6	23	20	0	30	61	25	2	0	36	0	3
SP112141	34	70	291	0	167	0	69	32	23	125	19	9	4	4
SP98927	22	101	70	143	12	74	48	45	96	34	18	21	0	2
SP112147	25	98	64	196	0	6	45	41	6	12	16	0	23	8
SP112152	61	137	37	0	41	8	0	58	10	25	22	0	53	5
SP112156	10	73	39	133	0	0	0	22	23	5	34	0	5	0
SP98933	26	59	65	52	85	102	24	10	9	7	29	26	0	0
SP112160	24	79	84	0	119	163	23	12	16	18	0	10	14	7
SP98937	0	12	37	0	49	0	3	27	13	0	0	8	0	1
SP112165	9	102	27	63	82	68	26	11	13	9	0	69	9	2
SP112168	13	149	196	193	0	0	59	54	75	30	40	35	20	2
SP98941	10	89	205	152	22	140	26	133	67	15	24	0	14	5
SP112170	32	138	273	74	0	0	73	75	123	1	62	34	49	6
SP112174	16	41	34	13	28	0	74	40	21	26	0	55	0	13
SP98945	14	67	54	1	37	36	50	0	19	41	5	8	2	0
SP112178	30	116	153	105	132	0	142	83	216	50	0	14	39	5
SP112180	34	184	103	11	100	0	53	31	25	30	68	3	27	6
SP98949	41	152	291	60	139	73	54	43	30	0	0	19	14	8
SP112182	19	62	100	83	95	17	42	0	33	5	0	2	5	1
SP98953	42	600	71	44	0	0	45	39	30	29	238	30	29	9
SP112186	24	89	117	69	0	74	48	62	52	16	0	0	19	3
SP98955	42	170	214	77	427	0	193	140	119	91	42	0	2	10
SP112188	9	33	87	51	20	17	14	28	16	7	14	25	0	4
SP112190	20	0	178	78	23	264	134	92	139	42	77	0	20	6
SP112192	55	77	143	73	67	0	102	23	61	22	0	60	0	0
SP112194	34	150	139	53	20	0	40	58	114	29	0	48	14	0
SP98959	4	89	21	14	39	0	10	47	11	23	0	27	6	1
SP112196	44	172	124	54	98	0	56	76	37	48	0	46	33	2
SP112198	16	38	80	57	26	0	23	79	64	0	69	5	0	2
SP112201	11	28	54	0	57	0	12	17	6	8	0	19	0	0
SP98965	31	200	96	46	120	0	18	29	16	34	25	60	41	0
SP112205	25	71	101	100	0	150	60	0	40	28	0	50	11	1
SP112208	56	224	57	73	92	51	53	81	102	62	0	0	28	1
SP98967	24	7	75	0	76	152	14	0	43	8	0	0	0	5
SP112210	30	168	51	133	63	152	62	90	97	28	46	0	0	2
SP112211	40	220	49	10	131	0	33	82	77	77	75	5	62	15
SP98973	246	185	76	319	8	0	84	41	124	332	209	66	0	2
SP112213	21	81	176	74	49	0	48	29	10	20	64	70	30	5
SP50097	45	216	402	81	23	19	24	107	332	47	97	0	30	6
SP112215	21	73	234	20	128	0	15	58	31	42	16	5	28	4
SP112217	38	89	223	46	75	0	106	159	36	119	0	0	21	5
SP98975	11	0	79	26	0	130	49	30	28	3	19	0	0	2
SP112219	56	48	167	73	0	157	139	161	116	26	42	0	12	2
SP112221	6	40	45	58	10	0	0	43	0	6	13	14	0	0
SP112228	37	102	179	4	62	0	58	12	79	53	10	43	18	8
SP50099	28	175	115	0	0	226	41	25	26	45	0	20	26	10
SP98981	36	50	64	0	0	140	36	40	19	15	6	44	25	6
SP112234	45	96	221	0	94	117	60	86	71	32	0	72	35	2
SP98985	20	41	183	108	0	269	40	71	29	0	0	0	3	1
SP112237	40	123	0	163	33	6	7	0	8	17	0	28	10	1
SP98989	11	134	42	0	37	10	0	42	17	16	26	1	0	1
SP112241	8	167	49	0	83	84	68	0	53	13	0	29	0	0
SP112245	21	77	34	33	58	0	37	0	11	4	2	5	12	1
SP98991	19	44	0	87	0	0	52	6	15	10	33	20	0	3
SP112248	38	90	136	0	51	0	131	62	71	41	57	17	24	2
SP112051	42	129	126	39	85	0	84	76	104	45	0	32	0	9
SP98997	30	63	291	0	237	10	65	23	135	65	0	7	32	3
SP112252	65	111	70	49	30	362	43	97	48	6	0	25	15	0
SP99001	7	70	33	19	89	0	7	0	31	12	12	35	0	0
SP112257	0	3	0	16	28	0	1	0	0	0	0	0	0	0
SP99007	28	107	16	46	63	0	32	7	17	18	0	43	7	0
SP112261	10	19	13	54	46	0	44	36	0	6	75	4	0	3
SP50101	15	35	33	117	15	18	41	96	13	23	83	9	13	4
SP112265	25	136	0	65	84	0	36	31	82	32	0	19	40	3
SP112268	26	60	149	0	176	0	57	0	44	52	142	18	49	3
SP99011	32	65	199	168	30	25	82	74	45	39	23	4	60	10
SP112269	18	99	38	130	93	133	20	0	49	29	0	50	21	2
SP99013	4	155	4	9	43	0	123	40	75	155	24	72	33	89
SP112273	104	141	179	50	0	589	37	42	77	63	0	0	14	5
SP112274	6	2	0	67	0	37	10	26	1	4	7	0	0	2
SP50105	21	78	104	65	148	0	42	14	43	45	0	3	20	1
SP112276	1	49	13	57	28	0	2	0	25	2	7	21	0	0
SP99019	41	196	47	139	0	0	49	76	6	17	42	8	17	1
SP99021	19	81	128	44	10	0	44	0	39	51	76	30	4	5
SP112283	3	25	6	78	0	0	24	33	31	4	0	0	8	0
SP112288	24	134	38	94	86	0	18	71	46	25	45	0	23	1
SP99025	37	127	74	130	0	83	46	7	52	38	10	0	34	6
SP112290	20	131	322	8	156	0	106	105	83	60	30	4	6	5
SP99029	10	52	233	0	30	17	27	56	32	2	0	0	0	2
SP99033	37	75	211	120	0	51	4	90	38	19	0	0	21	0
SP99037	0	13	28	20	38	0	0	0	11	8	0	21	3	0
SP99041	16	38	110	91	0	141	26	36	32	25	26	8	0	4
SP99045	54	59	134	0	25	226	86	95	76	11	0	43	10	8
SP112300	11	143	12	106	11	0	7	0	3	38	19	25	5	2
SP99049	13	0	72	104	58	183	162	64	78	54	3	25	26	7
SP112304	10	137	47	132	29	0	38	55	32	63	8	30	18	0
SP50107	45	140	185	120	155	48	44	47	98	35	0	11	39	14
SP112310	31	83	123	0	245	0	82	75	36	16	0	0	40	5
SP99053	22	68	96	0	78	0	21	39	26	21	0	34	0	4
SP99057	0	3	15	36	0	0	1	17	24	23	0	10	0	0
SP99061	74	138	310	276	0	0	19	133	268	30	0	7	57	0
SP50109	10	90	20	51	204	0	43	18	73	47	0	0	3	1
SP99065	42	130	64	45	22	0	34	0	33	8	41	52	5	7
SP106993	52	166	307	42	252	0	38	23	42	31	0	0	57	6
SP50111	27	193	0	93	27	0	5	9	17	18	47	1	0	8
SP99069	9	123	132	22	81	0	179	5	81	92	0	43	41	2
SP99073	19	128	148	0	93	0	41	0	130	55	69	44	0	2
SP99077	0	77	20	183	20	0	35	48	23	14	37	15	0	1
SP99081	36	79	20	132	102	72	33	17	36	36	0	0	6	0
SP99085	21	188	96	61	158	0	89	66	34	0	57	24	6	1
SP99089	17	159	122	0	114	0	33	13	26	17	0	48	21	2
SP99093	18	22	218	0	176	78	17	68	15	12	0	0	0	0
SP99097	11	119	0	20	0	0	5	35	1	6	0	26	10	5
SP99101	23	337	3	52	27	0	13	0	15	13	19	22	0	5
SP106998	15	81	134	0	199	87	0	137	27	0	122	0	0	0
SP99105	10	71	56	10	0	0	23	39	14	6	15	61	15	5
SP99109	27	314	66	137	5	0	45	19	42	9	46	66	41	5
SP50113	68	124	108	274	101	112	74	47	143	34	0	0	62	8
SP50115	9	0	20	110	0	175	35	36	52	21	0	0	0	3
SP50117	25	64	29	0	39	169	52	67	59	13	15	47	13	3
SP107004	22	76	174	37	23	81	80	28	59	53	6	14	37	8
SP99117	37	136	69	206	0	0	16	0	13	14	46	11	32	2
SP99121	22	13	137	49	56	338	24	74	21	33	0	5	3	3
SP107007	27	115	146	62	194	61	69	0	47	26	0	49	18	2
SP99125	23	6	136	0	141	87	52	0	37	9	0	0	0	4
SP99129	17	204	95	60	49	0	79	37	74	79	4	53	0	7
SP99133	19	52	128	0	41	0	60	76	43	11	0	42	5	1
SP50119	65	97	105	95	0	0	87	54	9	32	0	31	39	2
SP99137	41	115	252	83	6	0	103	65	80	26	0	24	19	17
SP50121	1	64	58	107	0	0	18	0	62	9	0	10	0	0
SP50123	82	258	122	78	157	0	39	3	33	27	0	8	44	3
SP99141	81	189	35	117	49	4	39	7	14	0	0	48	20	8
SP50125	27	111	82	38	152	0	37	74	18	50	0	8	7	5
SP99145	54	191	37	0	67	0	5	0	17	9	14	47	5	0
SP99149	41	109	122	24	157	0	51	0	45	17	0	22	16	0
SP50129	24	69	58	114	0	177	27	58	31	3	0	7	7	6
SP99153	5	0	72	7	113	0	0	53	5	14	0	0	0	1
SP99157	34	70	40	45	1	110	40	60	18	7	0	44	17	8
SP99161	17	86	31	35	36	40	55	45	37	15	0	47	17	5
SP99165	37	89	57	104	0	0	37	53	26	18	50	29	2	6
SP50131	166	160	92	94	0	364	97	51	79	168	6	42	5	5
SP50133	9	95	75	4	50	1	21	42	25	11	28	0	0	0
SP99169	10	31	27	9	14	0	6	34	8	9	10	0	6	0
SP50135	26	62	50	9	60	0	52	73	45	20	30	17	5	9
SP50137	11	78	0	0	11	89	13	28	0	20	0	19	3	3
SP99173	6	90	78	127	0	42	67	55	65	7	0	0	31	4
SP99177	36	146	151	111	0	0	19	12	6	3	62	14	39	1
SP99181	4	59	54	29	85	0	7	30	37	13	87	0	0	2
SP50139	1	39	22	35	0	0	15	40	7	21	58	33	0	0
SP107010	25	47	39	102	6	117	36	47	27	28	117	0	26	14
SP99189	11	37	22	80	20	0	18	15	29	4	0	3	0	0
SP50141	0	0	5	0	0	0	5	7	0	2	5	6	0	0
SP99193	6	99	83	35	91	0	5	17	10	18	38	0	0	0
SP50145	15	58	25	134	15	0	19	59	12	16	34	10	18	9
SP50147	30	23	216	0	198	116	67	84	28	12	0	0	22	9
SP107012	26897	2570	51	0	0	0	0	82	165	0	0	0	0	8
SP50149	51	140	109	51	52	0	94	0	44	29	49	62	20	0
SP107017	19	63	11	0	69	112	32	69	18	21	0	18	0	0
SP107019	28	119	44	150	84	77	23	27	39	21	24	0	20	5
SP107023	14	0	100	0	62	148	45	56	18	3	0	9	0	3
SP50151	19	58	46	140	0	0	27	0	28	12	20	47	11	2
SP50153	36	38	226	45	48	218	68	0	49	34	0	45	5	0
SP99197	56	163	0	264	90	0	511	0	5	404	162	56	0	9
SP50155	41	23	213	11	88	208	70	245	53	7	0	11	3	10
SP99201	21	114	8	0	56	42	29	61	23	5	6	0	0	1
SP50157	10	73	23	142	76	2	59	19	39	20	0	41	3	4
SP99205	12	59	38	0	56	0	48	22	35	5	46	0	0	0
SP50159	29	111	48	164	27	74	88	0	38	42	75	20	13	4
SP50161	21	0	198	28	4	123	94	61	50	105	0	22	25	3
SP107025	16	28	32	207	0	0	120	0	76	47	44	29	9	6
SP107028	2	0	26	21	8	0	10	16	19	0	0	29	3	0
SP50163	21	93	72	57	72	0	31	60	85	28	0	3	14	0
SP99217	12	70	20	0	77	0	22	18	6	9	0	16	24	2
SP50165	36	24	149	116	0	35	42	0	46	39	80	18	20	6
SP107030	27	89	69	144	59	0	20	26	13	8	8	0	1	3
SP50167	26	55	137	19	113	33	90	20	58	44	0	9	5	7
SP99229	17	206	25	55	0	38	31	27	27	25	22	22	20	4
SP99233	17	85	16	0	133	25	57	18	67	11	0	9	14	3
SP107032	0	7	9	28	6	0	20	2	12	4	0	3	0	2
SP50169	17	78	198	2	153	0	41	102	82	24	19	39	21	3
SP50171	21	45	223	10	9	168	51	37	35	26	40	12	44	0
SP50173	12	30	82	0	82	53	23	23	15	16	5	6	0	0
SP50175	0	7	7	12	6	0	8	15	7	0	3	1	0	0
SP107034	7	30	103	74	0	0	22	38	22	13	0	9	2	1
SP50179	7	121	62	81	96	0	14	42	50	1	38	0	1	0
SP99237	42	52	27	60	8	29	40	32	15	22	42	48	24	5
SP107037	19	0	132	23	46	150	76	97	87	24	6	59	14	3
SP107041	16	120	56	82	3	23	26	0	7	13	6	25	7	2
SP50181	14	68	94	0	47	0	25	141	78	20	0	0	16	0
SP99249	58	81	28	118	1	91	24	12	21	26	0	19	0	2
SP99253	57	153	145	19	88	0	43	53	40	27	9	14	28	3
SP50183	31	108	195	172	0	0	48	63	15	33	30	15	0	0
SP99257	96	205	161	25	80	0	152	149	53	36	66	0	31	6
SP107044	7	23	38	0	129	0	10	3	5	14	0	11	0	1
SP50185	9	74	13	55	20	78	30	62	19	48	88	20	0	4
CPCT02020315T	64	45	107	17	0	164	30	61	30	25	88	39	71	70
CPCT02020321T	1	2	4	0	0	0	5	5	0	3	0	7	0	44
CPCT02020330T	71	180	45	76	101	0	24	47	36	34	52	2	81	28
CPCT02010372T	122	277	0	0	0	0	25	0	9	236	188	79	23	100
CPCT02020326T	37	198	50	78	81	55	47	18	11	20	60	16	36	81
CPCT02020403T	34	94	134	0	204	0	62	0	17	31	0	75	24	53
CPCT02040063T	160	0	243	71	49	293	39	136	27	45	91	60	40	69
CPCT02060054T	67	127	318	0	161	28	166	98	24	37	121	0	55	92
CPCT02060053T	7	197	4	14	0	0	4	26	10	3	15	44	23	25
CPCT02020886T	162	73	44	70	37	235	11	59	2	154	0	44	12	82
CPCT02130167T	66	56	18	41	118	154	0	0	24	15	8	45	40	49
CPCT02080186T	75	158	69	68	14	101	50	40	31	11	126	28	35	46
CPCT02130172T	24	173	16	40	0	55	69	0	13	117	66	20	36	52
CPCT02020413TII	2	20	0	173	41	0	390	410	30	40	0	0	0	230
CPCT02130180T	43	126	16	102	209	0	76	36	27	22	101	22	64	41
CPCT02130057T	70	138	131	131	54	0	53	0	43	0	9	59	12	116
CPCT02130186T	99	292	108	97	0	135	25	58	29	26	15	46	72	42
CPCT02130184T	61	95	42	0	180	235	49	22	273	57	14	0	76	56
CPCT02020690T	42	134	135	147	95	0	131	6	39	31	0	13	77	69
CPCT02080215T	28	166	0	22	108	188	41	16	20	26	0	6	24	99
CPCT02050360T	80	204	2	98	95	28	60	0	53	36	8	51	25	183
CPCT02130096T	61	65	120	115	33	267	104	29	43	22	0	45	14	154
CPCT02020759T	95	251	130	63	219	0	71	4	14	1	1	64	61	118
CPCT02130127T	45	108	49	11	63	19	34	58	20	45	107	47	32	51
CPCT02060242T	54	334	113	75	211	0	40	46	4	29	0	0	86	96
CPCT02050386T	50	11	42	0	68	252	46	23	32	0	18	38	28	104
CPCT02290055T	4	224	16	0	0	0	23	20	19	36	45	54	27	52
CPCT02130048T	29	138	13	90	0	128	47	0	9	13	66	18	11	80
CPCT02130155T	16	122	51	0	108	40	43	20	18	23	0	15	19	97
CPCT02130156T	60	196	63	86	141	0	37	27	66	31	0	0	3	126
CPCT02130157T	51	236	14	0	0	313	32	0	16	277	66	51	26	215
CPCT02130158T	17	232	8	37	2	67	98	74	4	184	54	0	26	162
CPCT02020852T	94	174	77	35	112	147	55	0	18	43	0	60	18	144
CPCT02020839T	6	7	19	23	12	0	25	16	12	0	0	15	0	42
CPCT02130159T	7	179	58	0	0	0	35	96	1	270	36	52	61	82
CPCT02020861T	48	206	153	41	94	0	102	11	24	6	0	51	33	140
CPCT02060276T	46	153	104	66	0	0	25	48	23	11	0	35	39	97
CPCT02350014T	14	239	19	5	0	0	26	40	15	7	0	9	516	79
CPCT02030315T	99	57	0	115	115	25	146	0	0	516	0	6	17	80
CPCT02090015T	109	0	180	52	14	162	0	31	52	24	129	36	37	53
CPCT02020533T	123	264	12	0	0	0	35	29	18	25	47	123	18	43
CPCT02020546T	7	65	2	26	0	0	19	60	5	36	0	0	28	22
CPCT02050224T	25	192	253	0	150	177	51	6	53	19	42	29	74	138
CPCT02180031T	40	151	304	0	120	0	120	0	33	14	47	0	17	226
CPCT02080057T	96	214	0	0	4	0	14	29	2	3	7	85	31	28
CPCT02020421T	59	27	122	32	0	260	127	29	12	10	0	31	27	90
CPCT02080054T	29	93	60	11	42	178	78	83	63	58	0	124	40	88
CPCT02020413T	1	47	0	97	49	0	503	984	18	154	15	0	23	51
CPCT02020448T	0	8	14	0	13	3	69	15	24	4	35	0	0	62
CPCT02190014T	34	0	65	19	70	175	25	81	9	17	0	0	8	54
CPCT02080101T	19	118	41	7	51	0	58	7	27	62	37	20	27	67
CPCT02030336T	182	121	28	207	0	0	68	130	13	56	0	80	75	44
CPCT02050295T	21	31	45	22	0	345	0	46	22	33	62	0	47	101
