Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP117376	798	115	0	56	26	39	3	40	124	54
SP117681	37	19	9	21	6	0	3	7	37	3
SP117408	15	1	10	22	2	14	0	8	37	0
SP118015	71	117	18	12	0	25	2	51	44	30
SP117509	267	201	19	67	25	51	0	49	52	14
SP117482	167	120	46	42	2	25	0	46	70	0
SP117003	92	62	0	15	10	321	0	18	14	16
CPCT02060034T	0	46	33	131	15	3	46	23	21	3
CPCT02020356T	52	118	41	5	55	44	83	17	0	13
CPCT02050063T	25	52	47	266	78	35	50	84	37	18
CPCT02030275T	21	210	39	313	46	77	80	57	0	31
CPCT02070033T	24	137	19	64	28	11	36	34	21	11
CPCT02030294T	35	0	167	131	265	218	109	42	43	33
CPCT02070038T	39	266	41	0	87	24	80	29	0	22
CPCT02080179T	40	0	34	95	3	106	134	29	186	0
CPCT02010866TII	257	733	858	46	0	91	125	80	269	0
CPCT02330133T	19	100	263	356	625	168	56	78	0	25
CPCT02050427T	72	252	29	0	165	129	67	71	188	0
DRUP01030028T	25	52	36	34	0	49	61	13	0	1405
CPCT02080193T	42	150	68	0	140	194	128	76	62	15
CPCT02030556T	96	258	256	325	174	67	81	89	345	0
CPCT02120111T	17	24	0	7	9	12	121	0	0	6
CPCT02050341T	15	144	21	28	19	16	129	2	0	8
WIDE01010210T	26	48	24	23	22	7	26	2	44	5
WIDE01010208T	534	0	0	0	0	0	22	0	495	485
CPCT02290033T	71	53	213	56	110	194	71	70	39	25
CPCT02070323T	8	124	25	60	6	29	94	18	0	12
WIDE01010450T	229	365	9	0	58	38	49	29	101	69
CPCT02090049T	18	232	0	24	0	9	112	0	383	381
CPCT02010866T	224	653	801	318	8	67	114	90	20	24
CPCT02070363T	45	70	0	231	19	464	220	15	0	16
CPCT02060222T	11	29	17	45	0	0	81	5	0	11
CPCT02080251T	132	341	76	618	323	321	182	141	4	42
CPCT02070384T	97	295	14	83	11	54	144	29	0	10
CPCT02070386T	235	378	121	358	83	76	150	139	325	1
DRUP01070051T	65	169	1	447	8	6	129	64	0	2
CPCT02080137T	256	3	220	39	38	93	282	38	106	24
CPCT02080157T	35938	1054	377	0	351	10	734	66	61	411
CPCT02330128T	11	89	2	435	39	117	70	49	61	7
CPCT02070030T	0	1	5	2	6	5	77	0	10	0
DRUP01050009T	58	191	181	212	401	15	126	3	67	32
CPCT02070225T	40	127	0	27	55	0	281	5	1	30
CPCT02070230T	12	113	21	409	24	45	94	80	0	12
DRUP01070022T	355	2	32	33	52	25	98	53	209	96
DRUP01050010T	2	0	18	260	0	0	99	49	0	3
CPCT02050161T	54	213	82	169	143	0	35	12	72	26
CPCT02050174T	13	161	28	74	33	1	54	21	10	10
CPCT02050172T	279	447	40	513	192	235	93	93	0	66
CPCT02050186T	406	143	115	15	303	96	99	73	89	16
DRUP01070016T	0	49	59	396	29	0	28	112	0	12
CPCT02080120T	17	126	0	47	213	25	46	52	0	30
CPCT02030351T	142	129	15	381	18	34	379	84	0	27
CPCT02060119T	22	117	26	12	32	19	191	23	12	17
CPCT02080136T	159	372	3	63	19	35	77	10	49	31
DRUP01010035T	5	22	0	23	4	0	104	0	0	3
CPCT02070039T	17	46	0	318	36	26	35	40	0	0
CPCT02030302T	32	168	14	33	95	35	56	15	16	4
CPCT02070053T	0	0	0	0	0	0	32	1478	0	0
CPCT02070065T	13	22	11	25	18	8	38	7	29	17
DRUP01070003T	0	65	9	58	21	0	23	9	31	12
CPCT02070099T	4	24	13	27	10	0	28	4	44	0
CPCT02020473T	5	40	15	21	21	7	27	16	28	3
DRUP01070009T	98	526	24	0	47	75	55	37	13	33
CPCT02030324T	364	325	49	223	18	73	74	55	30	29
CPCT02030330T	55	350	163	29	300	394	153	40	0	30
CPCT02050151T	24	113	7	33	21	9	36	25	18	10
CPCT02070128T	0	47	52	405	39	0	20	117	0	12
CPCT02080099T	159	217	6	272	24	130	45	53	45	34
DRUP01030004T	38	9	177	146	295	217	67	52	73	32
CPCT02070265T	91	250	64	0	39	268	71	63	0	63
CPCT02080040T	116	269	77	69	48	151	89	22	142	18
WIDE01010705T	26	13	15	8	24	12	44	24	87	0
