Supplementary Table 9 | Tissue-specific indel signatures (InDs) of Genomics England seven cancer types.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indel subtypes,pgel_Bladder.S1,pgel_Bladder.S2,pgel_Bladder.S3,pgel_Bladder.S4,pgel_Bladder.S5,pgel_Bladder.S6,pgel_Bladder.S7,pgel_Bladder.S8,pgel_Bladder.S9,pgel_Bladder.S10,pgel_Bladder.S11,pgel_Bladder.S12,pgel_Bladder.S13,pgel_Bladder.k.6..Cluster1..U1,pgel_Bladder.k.6..Cluster2..U1,pgel_Bladder.k.6..Cluster3..U1,pgel_Bladder.k.6..Cluster3..U2,pgel_Bladder.k.6..Cluster5..U1,pgel_Bladder.k.6..Cluster6..U1,pgel_CNS.S1,pgel_CNS.S2,pgel_CNS.S3,pgel_CNS.S4,pgel_CNS.S5,pgel_CNS.S6,pgel_CNS.S7,pgel_CNS.k.5..Cluster1..U1,pgel_CNS.k.5..Cluster2..U1,pgel_CNS.k.5..Cluster2..U2,pgel_CNS.k.5..Cluster3..U1,pgel_CNS.k.5..Cluster4..U1,pgel_CNS.k.5..Cluster5..U1,pgel_Colorectal.S1,pgel_Colorectal.S2,pgel_Colorectal.S3,pgel_Colorectal.S4,pgel_Colorectal.S5,pgel_Colorectal.S6,pgel_Colorectal.S7,pgel_Colorectal.S8,pgel_Colorectal.S9,pgel_Colorectal.S10,pgel_Colorectal.S11,pgel_Colorectal.S12,pgel_Colorectal.S13,pgel_Colorectal.S14,pgel_Colorectal.k.17..Cluster1..U1,pgel_Colorectal.k.17..Cluster2..U1,pgel_Colorectal.k.17..Cluster2..U2,pgel_Colorectal.k.17..Cluster3..U1,pgel_Colorectal.k.17..Cluster4..U1,pgel_Colorectal.k.17..Cluster4..U2,pgel_Colorectal.k.17..Cluster5..U1,pgel_Colorectal.k.17..Cluster6..U1,pgel_Colorectal.k.17..Cluster11..U1,pgel_Colorectal.k.17..Cluster12..U1,pgel_Colorectal.k.17..Cluster13..U1,pgel_Lung.S1,pgel_Lung.S2,pgel_Lung.S3,pgel_Lung.S4,pgel_Lung.S5,pgel_Lung.S6,pgel_Lung.S7,pgel_Lung.S8,pgel_Lung.S9,pgel_Lung.S10,pgel_Lung.S11,pgel_Lung.k.7..Cluster1..U1,pgel_Lung.k.7..Cluster2..U1,pgel_Lung.k.7..Cluster3..U1,pgel_Lung.k.7..Cluster3..U2,pgel_Skin.S1,pgel_Skin.S2,pgel_Skin.S3,pgel_Skin.S4,pgel_Skin.S5,pgel_Skin.S6,pgel_Skin.S7,pgel_Skin.k.2..Cluster1..U1,pgel_Stomach.S1,pgel_Stomach.S2,pgel_Stomach.S3,pgel_Stomach.S4,pgel_Stomach.S5,pgel_Stomach.S6,pgel_Stomach.S7,pgel_Stomach.S8,pgel_Stomach.k.6..Cluster1..U1,pgel_Stomach.k.6..Cluster2..U1,pgel_Stomach.k.6..Cluster3..U1,pgel_Uterus.S1,pgel_Uterus.S2,pgel_Uterus.S3,pgel_Uterus.S4,pgel_Uterus.S5,pgel_Uterus.S6,pgel_Uterus.S7,pgel_Uterus.S8,pgel_Uterus.k.9..Cluster1..U1,pgel_Uterus.k.9..Cluster2..U1,pgel_Uterus.k.9..Cluster2..U2,pgel_Uterus.k.9..Cluster3..U1,pgel_Uterus.k.9..Cluster3..U2,pgel_Uterus.k.9..Cluster4..U1,pgel_Uterus.k.9..Cluster4..U2,pgel_Uterus.k.9..Cluster4..U3,pgel_Uterus.k.9..Cluster5..U1,pgel_Uterus.k.9..Cluster6..U1,pgel_Uterus.k.9..Cluster8..U1,pgel_Uterus.k.9..Cluster9..U1
"[Del(C):R(4,5)]A",0.00347750768027931,0.0854817250705344,0.000671079399462662,0.00231206233665741,0.00400616139952378,0.0060726130415903,0.00162649537129463,0.00236271285273486,0.0191574651085134,0.00090169185777247,0.00288825922954057,0.00595635420656313,0.00933705906352421,0.00953246636202516,0.0087000646396715,0.00522534326324186,0.00453452036734669,0.00132212834041478,0.00332858953669319,0.00403880152656785,0.0122527702805888,0.0137590342784439,0.0103144539343883,0.00846617678377685,0.000720029843381588,0.00243413824285702,0.00526284099759158,0.00212723047245362,0.00171211948867181,0.0341646439627751,0.00108776744128588,0.00465817789593987,0.000137181975866004,0.000382499020111009,0.00122174341955624,0.0025228865882434,0.0022677728253433,0.00234826708811521,0.00659781980342403,0.00388983118576621,0.0183293176685776,0.00041623532669329,0.0142260678660036,0.000858209976642703,0.00897979277889589,0.00225877962000972,0.00972908556198514,0.000605452534308599,0.00441963697391547,0.0022613302143285,0.00510311181831723,0.00198379952464212,0.00578870352954301,0.00351128920495463,0.0130612244897959,0,0.00406261893477283,0.00069979445857332,0.0837928637991772,0.00302861090856739,0.00478619503078618,0.00729843828765222,0.0093855438316533,0.00605937742515063,0.0000520232044776237,0.050051506525521,0.00173116340408497,0.0190968358092883,0.00909193435418248,1.08051369680378E-135,0.0139528982940979,0.0000263780548095107,0.00618808171001023,0.00630092646127229,0.0088683127854175,0.0115440517035829,0.00417904158476472,0.00317475947503728,0.0106047073519414,0.00480141280515546,0.00125717911552941,0.00534763636751896,0.00138119105147063,0.00369851872425739,0.00536352046967087,0.0021157504219605,0.00845239163942542,0.0124162785678476,0.00491381132212315,0.00717279796087183,0.00773993808047046,0.0029655803434904,0.00582203845989057,0.00360779914762011,0.00156150869813282,0.00734262172062788,0.00151179066517287,0.00635125511753313,0.0147012200672636,0.0087425568594366,0.0109638085237766,0.0164194385885503,0.00139629877938613,0.00307428564115658,0.00521229502438738,0.000184525887217952,0.00722071582716073,0.0014816892343076,0.0186105443151014,0.00447690874734389,0.00224466891133535
"[Del(C):R(4,5)]T",0.00215479967842312,0.0476639900640733,0.00146291947737546,0.000752501458658908,0.00345099726412905,0.00413854891417687,0.00392665590229877,0.00114214328182403,0.0123191283748379,0.0000214958150431056,0.0038361254334118,0.00346622583895593,0.00486958438262685,0.00657052728583439,0.00841706827106146,8.46699586507584E-094,0.00562929424130182,0.000948717428494466,0.00434920252526883,0.00101968177235008,0.0105684651965633,0.00779147086237538,0.00521782632345292,0.00249308995020777,0.000669423611103176,0.00542861995476895,0.00306188790403607,0.00330336165684281,0.000874738642065787,0.0170252031797397,0.00307764327598466,0.00347105846499424,0.0000455262193562461,0.00103110895498217,0.000623376960529635,0.00203727119048158,0.00175369427526682,0.00147157926103121,0.00407086683676683,0.00146849631029364,0.0122587604024816,0.00155605425561975,0.00990266457070475,0.000898397484819267,0.00484619247831441,0.00129395318818074,0.00899237534614231,0.00166169696618346,0.00345895804987427,0.000904108601104264,0.00533407353007253,0.00123331038767678,0.00356906689637762,0.00118099402774059,0.00489795918367348,0,0.00294766712919092,0.00202002401265583,0.0454289673177676,0.00364124504151764,0.0049929334072947,0.00623178491212716,0.00737563469235067,0.00172040168644032,0.0000342978979312272,0.0207452015787301,0.00141870793177019,0.0132519900179437,0.00840460839591397,1.70045166251847E-155,0.00429059675702693,0.0032220112373175,0.0000947604794332905,0.00526486614152427,0.00237113245690535,0.0066603606232654,0.00716041512798006,0.00666193082612762,0.00865839839920466,0.00126238218533868,0.000450493221707605,0.00262191591827566,0.00208630845699574,0.00265143120356071,0.00394977594236871,0.00166809563187568,0.00467930241515029,0.0081898788391971,0.00507405181253489,0.00731505890349458,0.00696594427243994,0.00238317666574593,0.00672154968888298,0.00279310596623545,0.000850317131702273,0.00133795424554635,0.000908399548041685,0.00366474431149992,0.0106545689976312,0.0091923505257222,0.00757241230858642,0.0106153993766963,0.00236110019575003,0.0030085207678676,0.000963910458054453,0.000503187877807419,0.00461147662882954,0.00144949447069038,0.0164915317493391,0.00352246724411952,0.00374111485222607
"[Del(C):R(1,5)]G",0.000155805222509984,0.0501514972295429,0.00232191294335501,0.000700636648619995,0.00537706983330286,0.0034313412164878,0.0275438654287314,0.000272666362122986,0.00474150468830405,0.0029858728052977,0.00264961103450304,0.0028775344354556,0.0163680445042529,0.00288296687097766,0.00288523907939918,3.08604083814199E-112,0.00265359653738871,0.000497361709133392,0.111549708126305,0.00279856420328905,0.00891176930595389,0.00341297647620419,0.00155416919228601,0.0105884277002842,0.00465479301424116,0.00676989100885126,0.000890349321302731,0.000953981705048315,0.00123668451658674,0.026273705262524,0.013857268027594,0.000572478462355763,0.000373142234265514,0.000587094174852796,0.00122617792771023,0.000332993950561855,0.00150601126394464,0.00104129173161319,0.00178427187985669,0.00686604254061828,0.00953609331035616,0.0000832986697743729,0.0123746722450908,0.000182793866870528,0.0066969941722321,0.00215523994085675,0.00372868543627272,0.000974958989335709,0.000809355634985152,0.00143097217115056,0.0021405537204684,0.000443442204754095,0.00149185999571275,0.00122111654786944,0.0114285714285714,0.00315457413249211,0.00115087282068443,0.002510072290414,0.0655479469446699,0.00366798409445959,0.000224392966782948,0.000197906281992291,0.0372552305129801,0.00121202267516275,0.0122552059200445,0.0262196919801981,0.00699510136997395,0.000361517706969886,0.00361107961248019,0,0.000765592920414377,0.00726115834160597,0.00235241245252566,0.0027868083246291,0.0113793657925178,0.0123114220893288,0.00594473929305289,0.00583571725240666,0.0126672641040179,0.000432756819075712,0.0011722326979706,0.00230770624736871,0.000689050815742963,0.00210016631173665,0.00813005918109543,0.00312706288330703,0.00128769577449491,0.0056898722191534,0.000681803938785469,0.00279499635409135,0.00154798761607654,0.0030527354332553,0.00281220903719153,0.0000509890712179661,0.00178856103931842,0.00696759586593656,0.0229162935938171,0.0205803253686059,0.011978203155549,0.00433540755433327,0.00351296786374334,0.00719169644008622,0.00035866586224663,0.000803819598657882,0.0021682077862748,3.63969093415217E-024,0.00147564441914128,0.00065339144196248,0.00630610796082912,0.00201294091838894,0.00336700336700343
"Del(C):R(6,9)",0.0168178155244882,0.0302758852017908,0.00251884120463851,0.00659081682759415,0.0104141492267386,0.0000663987164552397,0.00026463204599271,0.00831989988934168,0.00743279843285238,0.000792692878198478,0.00483342563819411,0.00661415002472914,0.00948139700749078,0.0182197753571968,0.0477663812827715,0.0127894809151279,0.0225575630464089,0.00977009432475232,0.00825750588114521,0.0157234078906397,0.00132724137802459,0.00760452752078154,0.0343222159677397,0.00455278883010418,0.00265508071062923,0.0134279912348818,0.0155930116471418,0.0184573179918774,0.0167366360883545,0.0135662000232626,0.00397413135927452,0.031373414454943,0.000450395847336197,0.00174397878775011,0.00552537999166156,0.0190642138626961,0.000853347041444426,0.0101943287351431,0.00849847082955268,0.00479684428104672,0.0123796000316669,0.00461331434760774,0.0115621682988576,0.00693411829989517,0.000768050804109847,0.00395356924747169,0.0447757383933022,0.01261452460689,0.0208445757730764,0.0012624807385793,0.0298496052047642,0.00906474783095759,0.00220418381505118,0.00204501226939455,0.00244897959183674,0.00946372239747634,0.0226361101857324,0.00594291269078443,0.031791028645178,0.00125759644219701,0.0171136467676054,0.0041646029299903,0.00500624491606545,0.00751061231738987,0.000100021264818476,0.0112150898087029,0.00687380385131743,0.00233968578601781,0.043071019555832,9.95962571169213E-119,0.01334869565589,0.0128358596601198,0.0000778435457909406,0.00517175345195701,0.00357533540296648,0.00239329920678812,0.00121442713910569,0.0103161008574343,0.00470102680072548,0.0207012524636057,0.0122226534464222,0.00123066537899373,0.00893254594534618,0.00615422141542576,0.00487681052699554,0.00522644336025611,0.0114616148472735,0.00399760191698028,0.023334733825002,0.0392296179637827,0.0077399380805167,0.00230128447500452,0.00562769387873936,0.015715434125632,0.0036115979445561,0.00716016943406884,0.00664666609334379,0.0183863456710444,0.00476899696111482,0.0500234791419442,0.0210405191545956,0.00488076660921638,0.0140617203113752,0.0218003392912406,2.15387428752408E-074,0.0017687783773297,0.0303659085675009,0.0124234344356322,0.0452464424310905,0.0196443558345277,0.000374111485222124
"A[Del(T):R(1,4)]A",0.00994969719594448,0.0256450913463817,0.0031119112124838,0.0148292666379077,0.00887829268589123,0.218427650790719,0.0389238222321813,0.00738150702216328,0.0194687961045846,0.020401877906687,0.00297248995224054,0.00787856718357711,0.0159362771609792,0.00514430170720908,0.0038929142462728,0.0199828750126903,0.0159542198301586,0.00617593565068621,0.0587808990620322,0.0100958349532965,0.0316107577215856,0.172242479586592,0.00882655523343196,0.0064274844952854,0.0207473480885338,0.0345756515806925,0.0219956594991377,0.0406036518465456,0.0137787646467494,0.0000981542241804868,0.207927322310896,0.00115381251501481,0.00563731810713374,0.323289334782884,0.00586761503384531,0.0031126448841867,0.0146515555889711,0.00941229796045875,0.0135889893861097,0.0146687341566827,0.0358280139414748,0.0292151138018748,0.0147791949192097,0.00786343564575498,0.0068295723990133,0.0101451161686911,0.00381064365051662,0.0154213060814236,0.0340129529396645,0.00980826332654548,0.00305818031954702,0.00516835633256837,4.11291942024079E-022,0.0454325850589759,0.0751020408163261,0.145110410094637,0.00923348262354905,0.026320655711419,0.00627050742438141,0.00685106545363013,0.00255099479292358,0.171985621952447,0.0396844479826772,0.00106047193300814,0.0195814110282235,0.0143319088091185,0.0188605650755027,0.0188468586625618,0.00424000255259116,0.00794291091788978,0.00993982463443502,0.024047689820988,0.0241570267040805,0.0262971430573161,0.180199285667417,0.0289215542693978,0.195753368103873,0.0215419728817389,0.0318624556579294,0.0131570424950276,0.00432981010224184,0.00925463686203803,0.00545682249886393,0.0150854692798559,0.0109790680947644,0.0151971866942471,0.0236211092242892,0.0887643937813627,0.0242645349324169,0.00387780167347687,0.0317337461297264,0.00935994089019982,0.176220266789338,0.0052012816660285,0.0109958600325896,0.0180418801391695,0.0241596839720261,0.00395454085317998,0.0251350083637405,0.00484932362735238,0.00869270091353122,0.0211336126302601,0.00549277234974775,0.0194768901338089,0.0684217553726561,0.000000000000085085394159176,0.0217512253284601,0.00377255196108832,0.00714216049156461,0.0230277565716445,0.00860456416011407
"A[Del(T):R(1,4)]C",0.00296226611626496,0.0183360796329777,0.00252971502260229,0.00068621060619086,0.00337605955354507,0.0742170128908991,0.0193644946736624,0.00484617733006872,0.0153628645071206,0.00482646199079483,0.0119032313003707,0.00440015581046711,0.00290245829970047,0.0038512674847605,0.00176827115024524,0.00684055216531129,0.00000000000376178641284148,0.00330287711386258,0.0153815898384612,0.00441371750000953,0.0229307095188902,0.0468603368303351,0.00248172573629973,0.00858061507447171,0.00939568216201917,0.00725980308164182,0.010599622286328,0.00510367403569372,0.00447566412248739,0.00477608178793846,0.00453864704657913,0.00414196890877169,0.00213969255932281,0.209498475661778,0.000317010948583268,0.000598555745688782,0.00298877602685544,0.000270355409326858,0.000617969310746989,0.00909361031813967,0.000278948764678571,0.00118324861171251,0.00126268196097597,0.00201463461734784,0.00934115396380942,0.00148139638270962,0.00215742889447228,0.00471710369081026,0.0094523127677514,0.00950488011337472,0.00177000089069451,0.00282196064376305,0.000765655917523349,0.0326183149474052,0.0416326530612242,0.0473186119873817,0.00305019903866944,0.00607743985560033,0.00266859627358025,0.000643900208779621,0.000391628389223187,0.054775469475716,0.00391089424833663,0.00621184697465732,0.0126122175744872,0.00315993106289764,0.0157369959140528,0.0249614070595809,0.00241459879905648,0.0018295923557586,0.00200274279685116,0.00516546862914262,0.0117534264622075,0.00673025746961904,0.0165929546389889,0.0348826740249491,0.00825311592160373,0.00574846381991519,0.0156970847752097,0.00150961694325917,0.000988100156762001,0.00403647439920535,0.00407128330499762,0.00524733310223176,0.00554672122268721,0.0100459034422608,0.0105583964577577,0.029275151565185,0.00577692111697077,0.00149193651592702,0.00928792569648725,0.00371375053627491,0.0498049351197911,0.000860425080307335,0.00438786416307886,0.00241630898430425,0.0133426921237597,0.0104022227983315,0.0140429726726824,0.0019178019788422,0.00681310166221113,0.015244046687389,0.00072116488046024,0.00000000000124758514181053,0.0476611919748527,2.20093060934475E-024,0.00868149165620024,0.00135864542611275,0.00501401502010497,0.00789678784836947,0.00411522633744711
"A[Del(T):R(1,4)]G",0.00202541759450896,0.0124913705220739,0.00369974666748344,0.0065758172826285,0.00421321032550521,0.0860853738530076,0.0198817293571033,0.00328714624429649,0.00708867911157037,0.000625787913898123,0.0053815793468428,0.00421588026414344,0.00350551069731568,0.00218364674035197,0.00176710349187504,0.00603040627862771,0.00158702692115797,0.00352342580334856,0.0213969674567224,0.00766717863968069,0.0252704466609956,0.0535611821418903,0.00029022170579434,0.0000165681831484208,0.00999107107907229,0.0263300176386374,0.00805596160488429,0.0100617460960182,0.00419647727754729,0.00689244280811519,6.49641512096126E-023,0.0000000105949358567919,0.00166868450072008,0.112460628576684,0.00126907240114484,0.000645847718209524,0.00285102270986707,0.00148441124010565,0.00601474608586965,0.0000315917652746817,0.0182409565901796,0.00238432404747791,0.0144321758766059,0.00276434483543337,0.0122006157673941,0.0080217385766439,0.00183855694160632,0.00447146921578324,0.0102661547902878,0.00297579556923154,0.00108341492657275,0.0021784746994629,1.62374067144148E-025,0.0181565602143142,0.0359183673469386,0.056782334384858,0.00230318174016611,0.0056352346358905,0.00993254064125403,0.00343356152179491,0.000472388749556648,0.0719311466378833,0.0179739935999257,0.0026590145478612,0.00356614507777974,0.0105372037650374,0.0118980324656233,0.0105407377263874,0.00213816510515728,0.0023542397243116,0.0105054930918826,0.0000000000000129456161244489,0.0133298674678698,0.0124683307054325,0.0173397248114341,0.0415147887529476,0.00708902359157463,0.00785593505101422,0.0204521494602149,0.0032518416891118,0.00103375005887658,0.00612452289595518,0.00384842546149286,0.00658171733674829,0.00108159100447171,0.00707589972935581,0.0089682670758741,0.0360354949313113,0.00725530419037469,0.00154779739897348,0.00619195046423492,0.00310509528856893,0.0693548198015069,0.000972996317476104,0.00214671144852027,0.0000819609506039529,0.0137881457176972,0.00742527557035991,0.0168077429530681,0.0023089927242768,0.00346651316497526,0.0104870680411558,0.00124611232715144,0.000990669025462718,0.0266368176744374,9.74606807464488E-027,0.00690837059391309,0.00130819499910144,0.00341336277309504,0.00744252649946456,0.00411522633744656
"C[Del(T):R(1,4)]A",0.00146515249635406,0.0379361256443165,0.00267938038514271,0.00145028316188951,0.0039008848874989,0.055376438446857,0.0355610160009771,0.0123965817100863,0.0141895613996792,0.0147007481036711,0.00201736603319624,0.0124188907632726,0.0195433152299519,0.00261831018783736,0.00216039847035239,0.00570135251357343,0.00852562871305935,0.00479036149989755,0.0662137111872793,0.00376810785146664,0.0209376951911609,0.0558732829546876,0.00321274014104683,0.0105897045068071,0.00744549888928361,0.016370773074534,0.00371180897981204,0.00871258414695724,0.00781381580786843,0.0214704205368703,0.0501697346338067,0.00291237246665102,0.00793892706111973,0.00777291530436567,0.00360057851227,0.00101637553297871,0.00308705393085866,0.00220599862812025,0.0132367340872443,0.0000503757353029063,0.0458894173798361,0.0321927385632505,0.0171130147187881,0.000280687506196513,0.0110979022462952,0.00441833207666743,0.00226737036145944,0.0056483421027099,0.0108210933425013,1.69179445402361E-104,0.00103012953045585,0.00136569174323687,0.00187147622299983,0.00309127571583288,0.0318367346938776,0.0347003154574132,0.00336717804233895,0.000861300743015593,0.0216426911515468,0.00300928984768452,0.00663509701446029,0.0640615619459905,0.029680581438339,0.00384691909819027,0.0072071614104758,0.0331064482507237,0.00840796379465623,0.0247309810587271,0.0020598415772146,0.00104595521844242,0.0128818452700222,0.00773489034113058,0.0179578728028067,0.00977549623309156,0.0427010694222083,0.0315105190336397,0.0386915006837688,0.00701268030448931,0.0233978727346044,0.0143725506474899,0.000411941265031142,0.00910961596709391,0.00169554822899393,0.0071124859176833,0.00559019213197471,0.00810638218685102,0.0146012989646201,0.0409787683566433,0.0134497200574479,0.00208370891547551,0.0139318885447462,0.00578929141846158,0.0565786600302156,0.00299040044101386,0.00331304528150099,0.00719146624188188,0.0063106561369423,0.00369128880017714,0.0323930898580537,0.00213506754890133,0.00421550960000413,0.00707328147370194,0.00516381152826981,0.0109689500833377,0.00407080185138547,0.000389986175220479,0.0040419829778482,0.000709255192299798,0.00543806174028769,0.00688144311454265,0.00411522633744657
"C[Del(T):R(1,4)]C",0.000186767022571003,0.0251664704945791,0.0042583352749267,0.00189491934162662,0.00503172486415996,0.0314166129615512,0.0244513245045193,0.00618753914391777,0.00649559520949894,0.00546225912300707,0.0102229353307836,0.0154811234903268,0.00903856904255319,0.0032556086951479,0.00249801418907409,4.47751349861639E-020,0.000876371830924925,0.00270846681139962,0.016610305378745,0.00497221158133264,0.0291690569281823,0.0316219730712266,0.00220442483926469,0.00741246936730343,0.00262951922449333,0.0138452437269843,0.00344146109893451,0.00152768623695961,0.00210095908244837,0.00360502434747742,0.00894623183790148,0.00500505085382757,0.00433433190111482,0.00482218085185683,0.00174648224585637,0.000660109969824891,0.00283862060397797,0.000401053724497911,0.00751505480699315,0.00316634232425435,0.0300557002474338,0.00688684443856809,0.00533063151683562,0.000384393149005792,0.0151268730266656,0.0045324664141966,0.00303340836096884,0.00313184221586979,0.00272217379093174,0.000598575529311384,0.00201136635075052,0.000896934975223157,0.00112570935914776,0.00292878877562707,0.0212244897959184,0.028391167192429,0.00267214870077752,0.00282734521160704,0.0119255492188854,0.00458001404346653,0.0028332068117467,0.0353506066833049,0.0146485221379411,0.00137100997149541,0.00700786345405795,0.0188583194628069,0.00558300411441866,0.0267757086137777,0.00254569196894233,0.00179098510732488,0.0032024181626868,0.00283336195333356,0.00549418674585382,0.00363484764677335,0.0136336056986037,0.0184137932680339,0.010371353384377,0.00566214084813841,0.0176943594590248,0.00277355738798619,0.00114965409288151,0.00852513033661737,0.00114166327517009,0.00381820754980171,0.00464852772418941,0.00825396879380081,0.00860402252274481,0.0259969058760004,0.00286275616782222,0.00250848740002627,0.010061919504558,0.00722483560912212,0.0269795507493599,0.00292917190447178,0.00147170965240079,0.00661829037944109,0.00173381417727937,0.0109802479310935,0.0285157115554403,0.00251612809321921,0.00847539844261616,0.00557147182348454,0.00181773672535459,0.00327954686542838,0.00314335228383068,0.000080959734436131,0.00298282689665082,0.000620724903152896,0.00611035827604441,0.0040876333001784,0.00224466891133399
"C[Del(T):R(1,4)]G",0.00320747290210933,0.0321592353633926,0.00536977211235657,0.000397809742833711,0.0000710480775432019,0.0153685368530607,0.0292973378992916,0.010129718375381,0.00194599105924649,0.024935943042693,0.00146052553479659,0.00450441283472155,0.00611279231690419,0.00131675615995061,0.00120624148656913,2.53633980187617E-016,0.00135752913739071,2.77608430117743E-109,0.0405555665813735,0.00399966292937242,0.0214100723543468,0.0169644079079074,0.000125949913563959,0.0230471736628012,0.00521717526285296,0.0209492205462138,0.00247403079733702,0.00163693745207212,0.00208919513257706,0.031774592405205,0.0131704659495723,0.00461413229424905,0.00227676152620909,0.00231290794845019,0.00033727495230601,0.000645466028664925,0.00311578030594641,0.00135918449488921,0.00661038581837587,0.012164975790596,0.0270995705756852,0.00799608262597416,0.00513137291579309,0.000382595979009851,0.0148734197591973,0.00487970416167931,0.00177569625409179,0.00138038258427988,0.00181952444193547,5.36158424002519E-138,0.000979736729050073,0.000459396562928295,0.000888290477862966,0.0006817926490395,0.0236734693877551,0.0126182965299685,0.00179970503441678,0.000302553237096732,0.0292662424463028,0.002798049041494,0.00613415784814209,0.0259538444090827,0.0298801463076434,0.00132288210925492,0.0190004853868487,0.0269265089518626,0.00412906345981452,0.0222277215955741,0.00115366109000549,0.000508973226889616,0.00994728768209937,0.00153661703829699,0.00656154225705229,0.00740655434659461,0.00654574311848377,0.026581214009938,0.00504218852363667,0.00689884306036048,0.0182285370326374,0.00139522015435462,0.000488064975414447,0.00971876809769116,0.0000305345601564128,0.00240984210337769,0.016080917420797,0.00406263887245097,0.00928444749027862,0.0232905637906995,0.0035847974891662,0.00164000229558714,0.00928792569651861,0.00487883460708965,0.0203332535958151,0.000814336561826475,0.000691924441136281,0.0246620208333605,0.00272623298395616,0.00380619406603358,0.0296377077684947,0.0019514694849152,0.00336357360864982,0.00314197989708196,0.00227635484365771,1.08513235545599E-015,0.00098027554175349,0.000123758741688205,0.00241288900123065,0.000592064513252278,0.00388201068565946,0.0034050626690413,0.0052375607931159
"G[Del(T):R(1,4)]A",0.000455496787869799,0.0129830606064587,0.00256906911854047,0.00456682725057489,0.00543294446851688,0.064732735918939,0.021984296425074,0.00705272882020794,0.011036177144625,0.00352137904935786,0.00392123327807804,0.0109841183764096,0.00590196348256271,0.00150193972716372,0.00123288912360238,0.00439506006280086,0.00202805475457408,0.00176218709917499,0.0293524700329448,0.00205309740008754,0.0130196158347588,0.0640201750539774,0.00355974563472114,0.00549022708505006,0.00843334177434879,0.00828183140766281,0.0137098324088789,0.00718047550776349,0.00419233962808634,0.00355896566137601,0.0950531398836519,0.00266388282200839,0.000885898699956279,0.00678775844214496,0.00128741748100717,0.00191203377500836,0.00349728522267001,0.00042804271710165,0.00593713093953055,2.74987178703908E-017,0.0309975075025721,0.0158359460864514,0.156874703967174,0.000292354203581133,0.00246099471861098,0.00124685428684429,0.00164220674981696,0.00278711032743237,0.00598156724595851,0.00233441470760322,0.0010351745337042,0.000205040053178885,0.00374828964054084,0.00841351907986391,0.0204081632653061,0.0536277602523659,0.01180180626919,0.00361021657027768,0.00475145809851528,0.0052642419500345,0.00327914520880626,0.0620004677636018,0.015898603154143,0.00409645363330996,0.00345717690949151,0.00688883543962789,0.0103409808477927,0.0162650490161784,0.00208941662997769,0.00145507646627513,0.00765208375419403,0.0000807321629882467,0.00752869599128947,0.000861964323848714,0.0845156162760266,0.0099523348489972,0.0948922576495491,0.0116179517038226,0.0129347117289816,0.00363300623374051,0.00274899064421153,0.00420986919169882,0.00000268466815073158,0.00313634717734284,0.000571575058808123,0.0140812344756393,0.0194844032474953,0.0448604800440987,0.00671145433739216,0.00154196723563547,0.00773993808029525,0.00450039602415252,0.0590997227870465,0.00112559809384708,0.00300265448282402,0.0011166286216435,0.00521515589714124,0.00548593624763765,0.0191166061459262,0.00145134894231907,0.00294283381466242,0.010219158890622,0.0014515745312167,0.00191257583835809,0.00861150070611206,1.09609511021216E-019,0.0138722651381436,0.000599434267160031,0.0030229592031267,0.0148351089859136,0.00561167227833735
