Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
WIDE01010617T	1.48E+00	1.54E+00	2.15E+00	3.20E+00	1.78E+00	2.86E+00	1.11E+00	1.28E+00	7.40E-01	5.30E-01
WIDE01010627T	4.10E-01	9.10E-01	9.57E-01	3.88E+00	2.21E+00	2.38E+00	7.43E-01	6.37E-01	4.62E-01	5.43E-01
CPCT02030502T	7.78E-01	1.61E+00	1.21E+00	3.48E+00	1.69E+00	2.88E+00	1.20E+00	7.83E-01	8.65E-01	5.98E-01
CPCT02030507T	1.34E+00	8.24E-01	1.72E+00	3.10E+00	1.69E+00	2.11E+00	1.21E+00	7.85E-01	6.19E-01	4.90E-01
WIDE01010595T	1.60E+00	8.76E-01	3.03E+00	5.56E+00	1.77E+00	5.22E+00	1.12E+00	1.11E+00	7.38E-01	2.03E+00
CPCT02040273T	4.66E-01	1.43E+00	1.34E+00	3.10E+00	2.59E+00	1.91E+00	1.04E+00	8.34E-01	9.25E-01	8.11E-01
CPCT02030520T	1.00E+00	1.41E+00	1.74E+00	6.39E+00	4.82E+00	2.55E+00	1.42E+00	8.87E-01	6.96E-01	8.11E-01
CPCT02110075T	3.27E+00	9.95E-01	4.42E+00	4.59E+00	2.38E+00	3.72E+00	1.81E+00	1.15E+00	1.96E+00	9.07E-01
CPCT02290050T	1.37E+00	1.80E+00	1.84E+00	5.12E+00	3.11E+00	2.88E+00	1.57E+00	9.36E-01	8.54E-01	6.02E-01
CPCT02290053T	3.10E-01	6.69E-01	9.92E-01	1.30E+00	1.04E+00	1.41E+00	1.21E+00	3.28E-01	4.79E-01	7.21E-01
CPCT02080257T	6.62E-01	8.85E-01	1.23E+00	1.85E+00	1.78E+00	1.69E+00	1.15E+00	6.29E-01	3.04E-01	6.10E-01
CPCT02290054T	5.99E-01	1.24E+00	1.43E+00	2.42E+00	2.05E+00	1.73E+00	1.29E+00	6.22E-01	4.11E-01	7.03E-01
CPCT02080256T	8.60E-01	9.46E-01	1.54E+00	2.82E+00	2.48E+00	1.66E+00	1.49E+00	7.70E-01	3.86E-01	6.55E-01
CPCT02030497T	2.54E+00	7.55E+00	2.02E+00	6.82E+00	4.35E+00	6.20E+00	2.00E+00	1.02E+00	2.41E+00	9.89E-01
DRUP01290001T	5.04E+00	1.67E+00	5.92E+00	2.70E+00	2.31E+00	4.54E+00	2.04E+00	1.32E+00	1.90E+00	1.65E+00
CPCT02070372T	5.00E-01	9.60E-01	7.57E-01	2.30E+00	1.19E+00	1.44E+00	1.39E+00	6.83E-01	6.82E-01	5.52E-01
CPCT02290051T	3.64E-01	9.24E-01	7.55E-01	1.67E+00	7.40E-01	1.48E+00	1.28E+00	6.90E-01	4.62E-01	5.68E-01
CPCT02020815T	7.31E+00	2.88E+01	3.00E+00	3.20E+01	2.36E+00	1.73E+01	3.00E+00	3.36E+00	3.33E+00	1.48E+00
CPCT02040271T	5.76E-01	1.37E+00	7.51E-01	4.66E+00	2.97E+00	2.43E+00	1.55E+00	6.64E-01	8.57E-01	5.27E-01
CPCT02130154T	4.44E-01	8.39E-01	1.05E+00	1.56E+00	9.24E-01	1.59E+00	9.99E-01	5.06E-01	2.93E-01	6.83E-01
CPCT02120164T	3.08E+00	6.78E+00	3.68E+00	5.58E+00	2.32E+00	5.96E+00	2.18E+00	1.75E+00	2.52E+00	1.44E+00
CPCT02020797T	3.24E-01	2.18E-01	7.88E-01	1.55E+00	1.09E+00	8.81E-01	1.06E+00	3.90E-01	6.38E-01	4.82E-01
DRUP01010099T	1.85E+00	1.02E+00	2.73E+00	2.87E+00	1.90E+00	2.38E+00	1.29E+00	1.53E+00	8.32E-01	8.33E-01
CPCT02340104T	3.90E-01	1.04E+00	8.37E-01	4.04E+00	2.56E+00	2.31E+00	1.51E+00	1.02E+00	2.56E-01	2.90E-01
CPCT02380018T	2.25E+00	2.19E+00	3.61E+00	8.29E+00	6.49E+00	4.62E+00	2.34E+00	1.03E+00	3.35E+00	5.75E-01
CPCT02340010TIII	6.51E+00	6.12E-01	2.84E+00	2.97E+00	5.57E+00	1.82E+00	3.15E+00	7.90E+00	8.25E-01	3.84E-01
CPCT02060033TII	1.10E+00	1.35E+00	1.73E+00	3.54E+00	2.31E+00	2.14E+00	2.13E+00	1.32E+00	9.74E-01	1.09E+00
CPCT02020582T	3.20E-01	7.26E-01	1.14E+00	2.60E+00	1.44E+00	2.12E+00	1.13E+00	9.23E-01	6.98E-01	2.60E-01
DRUP01050040T	2.57E+00	1.32E+00	3.37E+00	1.60E+00	1.05E+00	2.86E+00	1.34E+00	7.25E-01	8.08E-01	5.67E-01
CPCT02180041T	1.17E+00	1.56E+00	1.84E+00	2.40E+00	1.87E+00	1.96E+00	1.46E+00	9.40E-01	1.13E+00	7.93E-01
CPCT02060137T	2.96E-01	9.41E-01	5.90E-01	1.69E+00	8.31E-01	1.49E+00	8.47E-01	4.56E-01	4.14E-01	4.68E-01
CPCT02070403T	1.79E-01	5.51E-01	3.98E-01	1.02E+00	8.09E-01	9.79E-01	9.32E-01	2.94E-01	0.00E+00	8.48E-01
CPCT02050264T	1.30E+00	9.93E-01	1.74E+00	2.98E+00	2.02E+00	1.74E+00	1.60E+00	5.67E-01	5.26E-01	9.96E-01
CPCT02060143T	3.85E+00	7.52E+00	3.57E+00	6.80E+00	5.51E+00	5.05E+00	1.83E+00	1.55E+00	1.53E+00	6.99E-01
CPCT02010988T	5.40E-01	8.37E-01	1.02E+00	2.39E+00	1.37E+00	1.78E+00	1.15E+00	7.77E-01	7.83E-01	6.42E-01
CPCT02010993T	1.21E+00	1.68E+00	1.55E+00	1.02E+01	8.60E+00	3.77E+00	1.35E+00	1.22E+00	1.13E+00	1.38E+00
CPCT02450003T	1.02E+00	1.85E+00	1.99E+00	2.34E+00	2.00E+00	2.46E+00	1.34E+00	8.23E-01	6.18E-01	1.05E+00
CPCT02230049T	8.30E-01	3.44E+00	4.18E+00	5.94E+00	6.95E+00	4.06E+00	2.94E+00	1.29E+00	1.48E+00	1.04E+00
CPCT02010995T	8.32E-01	1.58E+00	1.48E+00	4.13E+00	2.68E+00	2.34E+00	1.21E+00	9.67E-01	8.68E-01	7.47E-01
CPCT02010878TII	1.22E+00	1.53E+00	2.16E+00	1.01E+00	8.65E-01	3.20E+00	1.41E+00	8.51E-01	2.39E+00	1.19E+00
CPCT02010656T	2.08E-01	4.02E-01	4.72E-01	7.31E-01	6.55E-01	4.71E-01	9.03E-01	0.00E+00	4.08E-01	7.24E-01
CPCT02010645T	4.63E-01	8.76E-01	1.04E+00	2.26E+00	8.57E-01	1.30E+00	1.02E+00	5.07E-01	6.04E-01	5.75E-01
DRUP01330016T	3.73E+00	3.90E+00	5.40E+00	1.77E+01	1.40E+01	5.56E+00	2.24E+00	1.40E+00	5.27E+00	2.38E+00
DRUP01080005T	3.85E+00	1.32E+01	2.20E+00	1.29E+01	3.74E+00	9.74E+00	3.81E+00	2.19E+00	2.58E+00	6.99E-01
CPCT02020879T	9.68E-01	1.17E+00	1.30E+00	4.33E+00	3.58E+00	2.01E+00	1.14E+00	8.38E-01	6.89E-01	8.45E-01
DRUP01090004T	8.90E-01	1.61E+00	9.36E-01	9.71E+00	6.29E+00	4.32E+00	1.73E+00	1.85E+00	7.28E-01	1.28E+00
CPCT02020613T	8.07E-01	1.84E+00	1.51E+00	6.91E+00	4.02E+00	2.99E+00	1.29E+00	7.36E-01	1.11E+00	7.03E-01
DRUP01110006T	1.80E+00	1.38E+00	2.33E+00	2.98E+00	2.06E+00	2.62E+00	1.19E+00	1.03E+00	1.09E+00	8.66E-01
CPCT02010993TII	1.07E+00	1.68E+00	1.44E+00	1.22E+01	9.61E+00	4.26E+00	1.07E+00	1.00E+00	5.39E-01	1.40E+00
CPCT02060125T	1.15E+00	1.37E+00	1.93E+00	4.97E+00	3.52E+00	2.13E+00	2.20E+00	1.00E+00	7.24E-01	1.08E+00
CPCT02010647T	1.28E+00	8.38E-01	2.10E+00	6.80E+00	2.71E+00	4.21E+00	2.06E+00	7.78E-01	1.12E+00	7.64E-01
CPCT02170013T	3.63E+00	8.82E-01	3.97E+00	6.59E+00	2.89E+00	4.45E+00	2.08E+00	1.28E+00	1.48E+00	6.50E-01
CPCT02170009T	6.89E-01	1.50E+00	9.50E-01	2.22E+00	1.11E+00	1.97E+00	1.91E+00	4.35E-01	5.39E-01	3.36E-01
CPCT02170012T	9.46E-01	1.95E+00	1.83E+00	1.66E+00	4.33E-01	2.92E+00	1.71E+00	2.77E-01	6.91E-01	7.25E-01
CPCT02020608T	2.64E-01	7.31E-01	7.17E-01	1.55E+00	9.79E-01	9.16E-01	1.41E+00	5.21E-01	2.39E-01	3.35E-01
CPCT02010653T	4.55E-01	1.13E+00	6.77E-01	3.48E+00	1.58E+00	2.03E+00	1.44E+00	3.76E-01	5.12E-01	4.61E-01
CPCT02230061T	2.23E+00	1.69E+00	2.68E+00	2.45E+00	1.69E+00	2.54E+00	1.99E+00	1.29E+00	5.58E-01	1.42E+00
CPCT02050282T	1.92E+00	1.83E+00	2.76E+00	3.45E+00	2.23E+00	3.58E+00	1.86E+00	1.21E+00	1.58E+00	8.79E-01
CPCT02010560T	4.95E-01	5.52E-01	6.16E-01	1.30E+00	7.89E-01	1.03E+00	7.50E-01	3.62E-01	4.25E-01	7.47E-01
CPCT02380007T	5.88E-01	7.12E-01	8.81E-01	1.04E+00	7.22E-01	1.07E+00	7.81E-01	5.15E-01	3.84E-01	4.64E-01
CPCT02380006T	1.86E+00	5.07E+00	1.82E+00	4.98E+00	3.14E+00	4.79E+00	1.59E+00	1.46E+00	1.43E+00	1.08E+00
CPCT02080105T	3.84E+00	1.30E+01	3.63E+00	1.46E+01	2.55E+00	7.19E+00	1.94E+00	2.36E+00	2.25E+00	1.45E+00
CPCT02340010T	6.37E+00	8.06E-01	2.75E+00	2.67E+00	4.80E+00	2.16E+00	2.60E+00	8.20E+00	9.27E-01	3.66E-01
CPCT02010574T	6.19E-01	9.12E-01	1.04E+00	1.79E+00	1.01E+00	1.83E+00	9.37E-01	6.87E-01	7.38E-01	6.46E-01
CPCT02180026T	3.04E+00	2.62E+00	3.64E+00	2.21E+01	1.56E+01	6.78E+00	1.40E+00	1.69E+00	3.35E+00	1.33E+00
CPCT02100074T	5.80E-01	8.73E-01	1.75E+00	2.22E+00	1.64E+00	2.32E+00	1.51E+00	9.28E-01	4.55E-01	8.40E-01
CPCT02120018T	6.17E-01	1.16E+00	1.72E+00	1.69E+00	5.44E-01	2.19E+00	1.28E+00	7.11E-01	5.64E-01	9.50E-01
CPCT02380008T	2.34E-01	1.35E+00	2.10E+00	1.93E+00	1.55E+00	2.05E+00	8.31E-01	6.10E-01	2.97E-01	1.03E+00
CPCT02170003T	5.03E-01	1.06E+00	9.39E-01	1.96E+00	1.13E+00	1.39E+00	1.75E+00	4.56E-01	0.00E+00	6.80E-01
CPCT02020523T	1.00E+00	6.64E-01	1.41E+00	3.90E+00	3.18E+00	2.30E+00	1.09E+00	8.00E-01	1.11E+00	1.14E+00
CPCT02060081T	1.50E+00	1.21E+00	1.87E+00	1.83E+00	1.07E+00	1.66E+00	7.58E-01	8.98E-01	6.85E-01	8.84E-01
CPCT02110035T	5.17E-01	9.18E-01	9.09E-01	1.83E+00	1.23E+00	1.88E+00	1.18E+00	7.66E-01	5.57E-01	8.14E-01
CPCT02080118T	4.73E-01	9.99E-01	1.36E+00	2.36E+00	1.15E+00	2.26E+00	8.63E-01	8.53E-01	6.02E-01	9.84E-01
CPCT02010589T	1.80E-01	3.64E-01	6.78E-01	2.74E+00	1.30E+00	2.07E+00	9.98E-01	7.25E-01	0.00E+00	5.20E-01
CPCT02030349T	3.59E+02	1.47E+01	4.27E+01	4.20E+02	4.69E+00	1.03E+01	2.21E+00	2.32E+01	5.92E+00	1.63E+00
CPCT02110039T	1.22E+00	9.46E-01	1.52E+00	1.44E+00	3.65E-01	1.61E+00	1.46E+00	7.24E-01	6.35E-01	8.86E-01
CPCT02030353T	2.56E+00	2.82E+00	5.56E+00	8.61E+00	9.94E+00	5.23E+00	3.11E+00	1.83E+00	1.64E+00	1.08E+00
CPCT02020540T	2.03E+00	4.57E+00	2.36E+00	4.19E+00	3.63E+00	5.27E+00	1.65E+00	1.39E+00	1.56E+00	9.13E-01
CPCT02010611T	1.11E-01	5.20E-01	4.10E-01	9.17E-01	5.57E-01	8.79E-01	8.10E-01	5.00E-01	0.00E+00	1.15E-01
CPCT02010608T	8.34E-01	9.91E-01	7.90E-01	2.01E+00	9.99E-01	2.21E+00	8.04E-01	8.46E-01	7.89E-01	4.61E-01
CPCT02330041T	6.57E+00	8.67E+00	8.47E+00	7.53E+00	2.31E+00	1.48E+01	6.39E-01	2.71E+00	1.22E+01	1.63E+00
CPCT02380013T	4.44E-01	3.04E-01	6.71E-01	1.17E+00	8.20E-01	1.07E+00	8.98E-01	6.89E-01	5.96E-01	7.63E-01
CPCT02010613T	4.17E-01	6.37E-01	7.00E-01	2.76E+00	1.30E+00	2.43E+00	1.24E+00	7.92E-01	5.10E-01	7.67E-01
CPCT02010577T	2.63E-01	7.59E-01	1.00E+00	1.89E+00	1.27E+00	1.99E+00	1.67E+00	7.91E-01	7.63E-01	7.96E-01
CPCT02050202T	6.71E-01	9.69E-01	1.18E+00	1.78E+00	1.17E+00	2.11E+00	1.34E+00	7.42E-01	8.14E-01	1.02E+00
CPCT02020559T	1.96E+00	1.67E+00	1.76E+00	5.41E+00	3.11E+00	1.85E+00	1.92E+00	3.06E+00	7.74E-01	9.22E-01
CPCT02050213T	5.83E-01	1.33E+00	1.20E+00	4.60E+00	2.30E+00	3.19E+00	1.64E+00	5.82E-01	5.78E-01	4.37E-01
CPCT02020568T	6.05E-01	1.27E+00	1.17E+00	3.43E+00	2.22E+00	1.96E+00	8.46E-01	5.18E-01	3.41E-01	5.89E-01
CPCT02030364T	3.82E-01	1.30E+00	9.58E-01	1.96E+00	1.23E+00	1.98E+00	1.26E+00	4.81E-01	5.88E-01	8.15E-01
CPCT02050192T	4.34E-01	5.53E-01	6.32E-01	2.34E+00	1.37E+00	1.30E+00	1.60E+00	5.95E-01	5.61E-01	7.48E-01
CPCT02010596T	2.57E-01	7.90E-01	7.19E-01	1.43E+00	8.52E-01	1.63E+00	1.21E+00	4.50E-01	6.77E-01	4.93E-01
CPCT02030365T	3.90E-01	7.78E-01	5.85E-01	1.16E+00	1.08E+00	1.15E+00	1.16E+00	4.07E-01	5.24E-01	8.09E-01
DRUP01010036T	4.52E-01	1.30E+00	8.55E-01	4.49E+00	2.84E+00	2.26E+00	2.07E+00	7.10E-01	3.68E-01	5.80E-01
CPCT02230043T	1.73E+00	1.29E+00	2.33E+00	2.29E+00	1.41E+00	2.34E+00	1.16E+00	1.15E+00	9.65E-01	9.86E-01
CPCT02080135T	1.56E+00	2.20E+00	2.08E+00	1.82E+01	1.18E+01	7.28E+00	2.41E+00	1.28E+00	1.47E+00	1.45E+00
CPCT02050229T	1.66E-01	5.03E-01	9.26E-01	1.05E+00	6.71E-01	1.00E+00	1.15E+00	3.96E-01	6.88E-01	5.46E-01
CPCT02010632T	4.16E-01	8.66E-01	6.50E-01	2.02E+00	1.43E+00	1.09E+00	9.98E-01	4.36E-01	3.63E-01	6.26E-01
CPCT02020579T	7.81E-01	1.11E+00	1.01E+00	2.23E+00	1.28E+00	1.64E+00	1.50E+00	4.59E-01	5.51E-01	4.96E-01
CPCT02020587T	9.46E-01	2.44E+00	1.24E+00	2.74E+01	1.90E+01	1.03E+01	3.12E+00	1.45E+00	8.68E-01	9.11E-01
CPCT02070040T	2.71E+00	8.80E-01	3.94E+00	2.36E+00	1.62E+00	2.85E+00	1.95E+00	1.29E+00	2.97E+00	1.19E+00
CPCT02070050T	2.66E+00	1.39E+00	3.65E+00	3.96E+00	2.13E+00	2.93E+00	1.29E+00	1.27E+00	2.10E+00	1.07E+00
CPCT02300004T	7.17E-01	1.19E+00	1.40E+00	2.17E+00	1.32E+00	1.94E+00	1.06E+00	9.08E-01	4.88E-01	5.89E-01
CPCT02020424T	3.31E-01	1.02E+00	8.23E-01	1.47E+00	7.05E-01	1.84E+00	9.86E-01	3.77E-01	3.40E-01	4.03E-01
CPCT02020433T	3.16E-01	9.79E-01	7.24E-01	2.04E+00	8.63E-01	2.21E+00	8.85E-01	5.84E-01	5.96E-01	7.95E-01
CPCT02010466T	5.86E-01	7.19E-01	8.03E-01	1.78E+00	7.81E-01	1.70E+00	1.08E+00	7.76E-01	0.00E+00	6.21E-01
CPCT02010454T	5.58E-01	7.99E-01	7.57E-01	1.61E+00	7.55E-01	2.09E+00	9.59E-01	6.36E-01	4.96E-01	5.82E-01
CPCT02140036T	1.96E+00	1.41E+00	2.99E+00	5.10E+00	1.41E+00	5.56E+00	7.64E-01	1.04E+00	2.08E+00	5.51E-01
CPCT02010350T	4.33E-01	8.96E-01	1.16E+00	1.62E+00	1.00E+00	1.25E+00	8.67E-01	7.02E-01	3.57E-01	1.05E-01
CPCT02100039T	4.89E+00	1.62E+00	5.43E+00	3.87E+00	2.73E+00	3.95E+00	2.15E+00	1.62E+00	8.02E+00	1.27E+00
CPCT02050106T	2.00E+00	2.21E+00	2.28E+00	1.35E+01	1.12E+01	4.91E+00	1.01E+00	1.32E+00	9.34E-01	1.34E+00
CPCT02020415T	4.66E-01	7.04E-01	8.96E-01	2.06E+00	1.32E+00	1.44E+00	8.65E-01	2.68E-01	3.99E-01	3.21E-01
CPCT02180014T	1.05E+00	1.35E+00	1.64E+00	3.07E+00	2.32E+00	2.55E+00	9.37E-01	8.17E-01	8.07E-01	8.45E-01
CPCT02090006T	4.91E-01	9.87E-01	9.68E-01	2.29E+00	1.09E+00	1.79E+00	1.04E+00	6.22E-01	3.71E-01	7.07E-01
CPCT02020444T	7.38E-01	1.96E+00	1.25E+00	2.02E+01	1.36E+01	7.71E+00	2.09E+00	1.13E+00	5.62E-01	1.37E+00
CPCT02030314T	6.89E-01	1.26E+00	7.88E-01	1.39E+00	7.80E-01	1.84E+00	7.45E-01	6.83E-01	7.91E-01	5.79E-01
CPCT02190010T	1.20E+00	1.15E+00	1.32E+00	1.64E+00	6.04E-01	1.75E+00	9.26E-01	8.25E-01	4.57E-01	6.35E-01
DRUP01010013T	6.39E-01	1.29E+00	1.47E+00	2.22E+00	1.21E+00	2.12E+00	8.84E-01	4.31E-01	3.84E-01	6.86E-01
CPCT02080086T	3.40E+00	1.29E+01	2.41E+00	1.25E+01	2.15E+00	9.54E+00	2.02E+00	1.98E+00	2.45E+00	5.98E-01
CPCT02010438T	2.59E-01	1.08E+00	4.80E-01	1.97E+00	1.16E+00	1.90E+00	8.98E-01	5.73E-01	6.02E-01	0.00E+00
CPCT02190012T	1.05E+00	2.05E+00	2.13E+00	8.81E+00	5.79E+00	4.44E+00	1.03E+00	1.03E+00	1.08E+00	8.33E-01
CPCT02010486T	2.33E-01	6.98E-01	1.00E+00	1.46E+00	7.07E-01	1.56E+00	1.24E+00	6.59E-01	5.30E-01	7.07E-01
CPCT02060077T	1.09E+00	1.21E+00	1.86E+00	2.37E+00	1.31E+00	2.72E+00	1.13E+00	9.65E-01	7.41E-01	1.00E+00
CPCT02020491T	6.98E+00	2.33E+01	7.35E+00	2.96E+01	3.35E+00	8.99E+00	3.51E+00	4.10E+00	2.72E+00	2.15E+00
CPCT02010538T	5.63E-01	1.02E+00	2.64E-01	3.88E+00	2.37E+00	2.05E+00	1.06E+00	5.33E-01	5.87E-01	2.82E-01
CPCT02170001T	7.46E-01	1.35E+00	1.77E+00	2.79E+00	2.94E+00	1.90E+00	9.08E-01	1.21E+00	7.90E-01	1.32E+00
CPCT02170002T	9.87E-01	1.00E+00	1.39E+00	2.44E+00	1.33E+00	1.76E+00	1.04E+00	5.78E-01	7.90E-01	2.59E-01
CPCT02050142T	4.59E-01	9.51E-01	1.52E+00	3.26E+00	2.58E+00	1.96E+00	1.14E+00	7.83E-01	9.18E-01	1.10E+00
CPCT02080071T	4.89E+00	3.29E+00	5.42E+00	3.00E+00	1.75E+00	4.97E+00	1.72E+00	1.51E+00	8.63E+00	1.19E+00
CPCT02020499T	5.05E-01	1.04E+00	1.35E+00	2.59E+00	2.20E+00	1.35E+00	1.17E+00	5.99E-01	5.69E-01	4.00E-02
CPCT02340008T	1.03E+00	1.07E+00	1.88E+00	2.16E+00	1.59E+00	1.97E+00	1.05E+00	8.28E-01	8.24E-01	5.46E-01
CPCT02020505T	9.37E-01	2.35E+00	1.44E+00	2.04E+01	1.50E+01	6.75E+00	1.23E+00	1.21E+00	5.85E-01	1.10E+00
CPCT02080158T	7.87E-01	1.74E+00	1.33E+00	3.22E+00	1.33E+00	3.15E+00	1.58E+00	7.15E-01	1.10E+00	8.19E-01
CPCT02010571T	4.78E-01	1.08E+00	6.27E-01	2.34E+00	1.41E+00	1.74E+00	1.98E+00	7.47E-01	7.08E-01	3.31E-01
CPCT02380010T	2.63E+00	1.20E+00	3.30E+00	1.70E+00	1.08E+00	2.28E+00	1.37E+00	1.17E+00	1.84E+00	1.35E+00
CPCT02110047T	4.63E+00	1.41E+00	4.33E+00	3.18E+00	8.86E-01	2.64E+00	1.51E+00	1.48E+00	2.15E+00	1.15E+00
CPCT02030425T	1.55E+00	2.53E+00	2.00E+00	2.25E+00	2.19E+00	2.62E+00	1.35E+00	1.11E+00	1.21E+00	1.71E-01
CPCT02080168T	1.56E-01	8.05E-01	9.51E-01	2.87E+00	1.90E+00	1.74E+00	9.50E-01	4.18E-01	3.45E-01	7.72E-01
CPCT02020641T	4.80E-01	1.05E+00	8.86E-01	4.00E+00	2.87E+00	1.77E+00	1.52E+00	6.17E-01	5.28E-01	7.21E-01
CPCT02230065T	9.41E-01	8.07E-01	1.33E+00	2.28E+00	1.21E+00	2.26E+00	1.32E+00	8.27E-01	8.22E-01	7.45E-01
CPCT02330074T	3.06E+00	2.77E+00	3.65E+00	2.31E+01	1.75E+01	6.91E+00	2.80E+00	1.76E+00	8.78E-01	1.53E+00
CPCT02010697T	6.25E-01	8.51E-01	8.00E-01	1.42E+00	6.93E-01	1.14E+00	1.28E+00	5.21E-01	3.26E-01	0.00E+00
CPCT02090028T	5.81E+00	2.81E+00	7.19E+00	1.82E+01	1.39E+01	6.65E+00	3.60E+00	2.10E+00	1.04E+01	1.73E+00
CPCT02450008T	1.65E+00	1.28E+00	2.06E+00	3.67E+00	2.10E+00	3.12E+00	1.88E+00	1.27E+00	9.67E-01	1.20E+00
CPCT02010688T	2.54E-01	6.50E-01	7.30E-01	1.16E+00	1.04E+00	1.25E+00	1.13E+00	4.91E-01	3.50E-01	5.22E-01
CPCT02020646T	5.38E-01	1.15E+00	1.06E+00	3.07E+00	2.66E+00	1.79E+00	1.26E+00	5.75E-01	9.05E-01	5.57E-01
CPCT02010704T	4.60E-01	8.54E-01	6.97E-01	1.85E+00	9.83E-01	1.60E+00	1.53E+00	5.63E-01	6.84E-01	4.43E-01
CPCT02010705T	5.46E-01	7.43E-01	1.02E+00	1.67E+00	7.90E-01	1.83E+00	1.35E+00	4.61E-01	3.05E-01	6.26E-01
CPCT02250003T	0.00E+00	0.00E+00	0.00E+00	4.23E+00	1.46E+01	0.00E+00	3.56E+00	4.16E+00	3.17E+00	1.45E+01
CPCT02010698T	4.93E-01	9.27E-01	1.34E+00	3.88E+00	3.11E+00	1.55E+00	1.23E+00	6.04E-01	6.52E-01	7.13E-01
WIDE01010622T	1.19E+00	2.03E+00	2.26E+00	3.49E+00	3.00E+00	3.65E+00	1.27E+00	7.65E-01	1.39E+00	9.79E-01
WIDE01010631T	1.95E+00	1.04E+00	3.05E+00	2.49E+00	1.58E+00	2.23E+00	8.12E-01	1.40E+00	1.47E+00	1.01E+00
WIDE01010635T	2.34E+00	1.05E+00	2.73E+00	5.57E+00	1.03E+00	4.72E+00	1.69E+00	1.94E+00	2.19E+00	1.64E+00
WIDE01010636T	1.69E+00	3.28E+00	2.40E+00	3.48E+00	3.08E+00	3.79E+00	1.02E+00	1.31E+00	8.26E-01	7.84E-01
WIDE01010658T	1.04E+00	3.88E+00	1.39E+00	3.57E+00	2.98E+00	2.81E+00	1.19E+00	9.09E-01	1.20E+00	1.24E+00
WIDE01010504T	6.93E-01	7.15E-01	8.67E-01	1.49E+00	7.56E-01	1.46E+00	7.53E-01	5.19E-01	5.02E-01	9.32E-01
WIDE01010493T	4.39E-01	7.83E-01	1.34E+00	1.35E+00	1.19E+00	1.14E+00	1.00E+00	1.04E-01	4.05E-01	8.04E-01
WIDE01010304T	2.69E-01	7.02E-01	8.40E-01	1.26E+00	2.90E-01	1.29E+00	6.55E-01	5.89E-01	8.64E-01	6.05E-01
WIDE01010568T	6.94E-01	1.42E+00	1.04E+00	5.75E+00	4.88E+00	2.20E+00	8.24E-01	9.45E-01	9.23E-01	4.23E-01
WIDE01010464T	2.06E+00	3.32E+00	3.38E+00	3.45E+00	1.78E+00	6.55E+00	1.81E+00	1.02E+00	9.78E-01	1.54E+00
WIDE01010467T	3.86E-01	9.07E-01	6.88E-01	1.28E+00	2.86E-01	1.62E+00	7.70E-01	4.66E-01	5.74E-01	4.34E-01
WIDE01010486T	5.36E-01	9.53E-01	6.34E-01	1.89E+00	9.53E-01	1.59E+00	7.57E-01	4.48E-01	4.00E-01	6.24E-01
WIDE01010516T	2.30E+00	1.20E+00	2.64E+00	3.77E+00	2.11E+00	3.35E+00	9.67E-01	9.26E-01	8.71E-01	9.94E-01
WIDE01010510T	2.00E+00	1.72E+00	3.01E+00	9.58E+00	3.23E+00	9.80E+00	1.08E+00	1.07E+00	7.67E-01	7.53E-01
WIDE01010583T	6.86E-01	8.46E-01	1.26E+00	3.61E+00	2.78E+00	2.10E+00	1.04E+00	7.19E-01	9.02E-01	4.70E-01
WIDE01010566T	3.41E+00	1.01E+00	2.92E+00	3.38E+00	2.19E+00	2.88E+00	1.04E+00	2.07E+00	9.59E-01	8.89E-01
WIDE01010578T	1.38E+02	4.31E+00	1.53E+01	1.56E+02	1.60E+00	9.38E+00	3.00E+00	1.23E+01	3.20E+00	1.21E+00
WIDE01010599T	1.58E+00	1.36E+00	2.08E+00	1.51E+00	1.52E+00	1.98E+00	1.22E+00	9.33E-01	6.40E-01	1.49E+00
WIDE01010604T	1.52E+00	1.67E+00	3.16E+00	6.11E+00	1.61E+00	5.45E+00	1.28E+00	1.24E+00	8.69E-01	1.88E+00
WIDE01010614T	3.04E+00	1.38E+00	3.80E+00	2.58E+00	1.04E+00	2.95E+00	1.18E+00	1.29E+00	3.74E+00	1.63E+00
WIDE01010662T	1.34E+00	1.06E+00	2.02E+00	1.74E+00	9.33E-01	2.52E+00	1.44E+00	7.90E-01	9.17E-01	7.99E-01
WIDE01010672T	1.48E+00	4.65E-01	1.78E+00	1.37E+00	1.06E+00	1.27E+00	8.77E-01	7.13E-01	5.25E-01	9.84E-01
WIDE01010686T	2.50E-01	5.88E-01	4.48E-01	7.79E-01	7.92E-01	9.81E-01	8.45E-01	4.53E-01	6.11E-01	4.50E-01
WIDE01010532T	1.72E+00	1.55E+00	2.52E+00	4.56E+00	3.57E+00	2.47E+00	1.03E+00	9.16E-01	7.93E-01	1.44E+00
WIDE01010703T	4.93E-01	8.97E-01	6.33E-01	1.22E+00	1.10E+00	1.69E+00	1.09E+00	5.39E-01	6.53E-01	2.56E-01
WIDE01010712T	9.21E-01	9.85E-01	9.29E-01	6.18E+00	2.94E+00	3.49E+00	9.82E-01	5.51E-01	8.97E-01	0.00E+00
WIDE01010721T	9.30E-01	1.32E+00	1.85E+00	5.32E+00	2.73E+00	3.23E+00	1.19E+00	9.39E-01	7.18E-01	9.40E-01
