MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
5:Del:R:2	1.30E-05	2.12E-05	7.27E-05	3.13E-05	6.88E-05	9.48E-05	5.23E-05
5:Del:R:3	1.11E-05	8.02E-06	1.28E-05	8.78E-07	4.51E-05	4.03E-05	1.45E-05
5:Del:R:4	7.50E-06	6.77E-07	1.82E-05	9.53E-07	2.61E-05	3.43E-06	8.65E-06
5:Del:R:5	2.65E-06	0.00E+00	6.08E-06	4.41E-06	1.17E-05	4.69E-06	5.02E-06
2:Ins:R:0	3.79E-05	7.72E-05	9.14E-05	1.96E-04	4.12E-04	1.39E-04	2.95E-04
2:Ins:R:1	8.72E-06	5.32E-05	2.18E-04	7.52E-05	1.43E-04	6.14E-05	2.23E-04
2:Ins:R:2	1.31E-05	4.28E-05	1.08E-04	2.60E-05	9.53E-05	8.67E-05	9.08E-05
2:Ins:R:3	1.60E-05	3.53E-05	4.81E-05	3.77E-05	8.68E-05	4.36E-05	6.24E-05
2:Ins:R:4	3.27E-05	6.09E-05	8.65E-05	7.64E-05	1.21E-04	8.82E-05	2.54E-05
2:Ins:R:5	1.02E-04	1.87E-04	2.29E-04	2.25E-04	3.78E-04	2.66E-04	2.53E-05
3:Ins:R:0	6.51E-06	3.88E-05	6.45E-05	9.55E-05	2.24E-04	1.19E-04	4.16E-05
3:Ins:R:1	9.09E-06	5.59E-05	1.17E-04	8.32E-05	1.14E-04	6.77E-05	1.18E-04
3:Ins:R:2	1.47E-05	2.34E-05	4.66E-05	3.09E-05	4.56E-05	4.96E-05	2.66E-05
3:Ins:R:3	5.06E-06	7.02E-06	1.55E-05	1.86E-05	2.64E-05	4.08E-06	1.94E-05
3:Ins:R:4	8.77E-06	3.54E-06	2.31E-05	2.43E-05	1.55E-05	2.18E-05	2.75E-06
3:Ins:R:5	2.37E-05	4.61E-05	8.20E-05	6.59E-05	8.07E-05	4.23E-05	3.47E-06
4:Ins:R:0	2.31E-05	5.47E-05	1.04E-05	9.05E-05	4.61E-04	7.46E-05	1.59E-04
4:Ins:R:1	9.77E-07	7.02E-05	2.15E-04	1.04E-04	1.26E-04	8.21E-05	1.91E-04
4:Ins:R:2	9.61E-06	1.74E-05	2.61E-05	2.42E-05	4.29E-05	4.66E-05	8.94E-06
4:Ins:R:3	3.53E-06	1.88E-05	2.04E-05	1.55E-05	3.61E-05	1.12E-05	5.78E-06
4:Ins:R:4	1.48E-05	2.58E-05	4.13E-05	3.56E-05	4.67E-05	4.52E-05	3.18E-06
4:Ins:R:5	2.82E-05	4.30E-05	6.93E-05	5.60E-05	7.29E-05	3.86E-05	2.06E-05
5:Ins:R:0	4.82E-06	2.15E-09	7.91E-09	2.72E-05	2.38E-03	9.17E-05	7.72E-04
5:Ins:R:1	2.18E-05	1.67E-04	4.37E-04	2.32E-04	2.54E-04	2.52E-04	4.59E-04
5:Ins:R:2	1.50E-05	2.25E-05	2.99E-05	2.55E-05	5.19E-05	4.39E-05	2.83E-05
5:Ins:R:3	9.37E-06	1.58E-05	2.27E-05	1.83E-05	3.79E-05	3.61E-05	3.37E-05
5:Ins:R:4	5.37E-06	1.32E-05	1.92E-05	2.17E-05	2.85E-05	1.26E-05	6.74E-06
5:Ins:R:5	4.55E-06	1.21E-05	1.99E-05	1.30E-05	1.88E-05	1.97E-05	1.19E-05
2:Del:M:1	1.02E-04	1.22E-04	1.25E-03	2.00E-04	4.42E-04	2.18E-04	1.21E-03
3:Del:M:1	1.60E-05	3.10E-05	2.78E-04	1.78E-05	1.19E-04	1.75E-04	3.27E-04
3:Del:M:2	8.27E-05	9.45E-05	9.87E-04	1.08E-04	3.09E-04	2.20E-04	9.92E-04
4:Del:M:1	2.36E-05	3.44E-05	2.73E-04	3.87E-05	1.44E-04	2.10E-04	2.53E-04
4:Del:M:2	3.03E-05	5.91E-05	5.00E-04	5.84E-05	1.67E-04	1.99E-04	5.71E-04
4:Del:M:3	8.90E-05	8.78E-05	9.29E-04	1.48E-04	3.27E-04	2.36E-04	8.64E-04
5:Del:M:1	3.08E-05	1.05E-04	6.02E-04	1.93E-04	5.18E-04	9.61E-04	4.62E-04
5:Del:M:2	3.46E-05	1.34E-04	2.73E-04	2.05E-04	5.08E-04	1.29E-03	3.54E-04
5:Del:M:3	3.77E-05	8.85E-05	1.73E-04	1.59E-04	3.47E-04	9.06E-04	3.14E-04
5:Del:M:4	3.47E-05	7.11E-05	1.32E-04	3.72E-05	1.71E-04	6.06E-04	1.60E-04
5:Del:M:5	3.39E-05	7.48E-05	2.47E-04	1.49E-04	2.31E-04	6.34E-04	1.38E-04
