hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10	hdp.11
0.00157667786448689	0.00118858932947305	0.0236081554879846	0.00231832740467081	0.00757467213511093	0.00171271320274741	0.00726910154039155	0.0162580673119043	0.010956495328002	0.0053656881311486	0.00306217675084382
0.00383679417087905	0.00388424680838391	0.00910642499613557	0.0022767389913161	0.0110860837903459	0.00137480443102275	0.00339077264273156	0.00660893410222505	0.0164631361588711	0.00708020562500074	0.00158361657819305
0.00264082096461058	0.00198359036377484	0.00393650271924811	0.00879461791537625	0.0133935613376362	0.000919230676240424	0.00304165699303546	0.00613586563161287	0.00835686625267925	0.0056239655236744	0.00304997088471143
0.00330130278458374	0.00206392172856463	0.00645688823989598	0.00279724574783262	0.00699189565100222	0.00157804476551319	0.00631770897520246	0.0105547889360025	0.00706688065137884	0.00489348774401556	0.00160562151995284
0.0552048333815315	0.0320352308243538	0.00457830185152693	0.00974545709618309	0.0191383783673753	0.00420048327255266	0.00311399627180132	0.0140210407292356	0.0582485333773374	0.00923549722104363	0.012196428075335
0.0297832087998442	0.0191611418360419	0.00277742510491223	0.00514917251097666	0.01782687426157	0.00275993335222046	0.001551520270226	0.0105975247685995	0.0360514726169294	0.00722473623073538	0.00202371541338896
0.0319924786703283	0.0172496831126893	0.00169252104895724	0.00793338646715862	0.0131308218748782	0.00281614646568398	0.0017862821977281	0.00533171865341646	0.0318362432753117	0.00446890863379508	0.0145167116530195
0.0235184862975906	0.0131383657232947	0.00538932783096309	0.00578282921499915	0.0103423292670686	0.0016713342303548	0.00455318098087135	0.00800163820267023	0.0292834193180684	0.00484381178810676	0.0200498026844379
0.0228879979141527	0.0113074244794059	0.00467790153321207	0.00176787585733962	0.00873292583300524	0.00154647720924152	0.0025625403206297	0.00464841663612849	0.0215656415824366	0.00512801813858496	0.0153400059193293
0.0200268161083225	0.00869748043553012	0.00436706296619471	0.00680882783765209	0.00804600623851157	0.000486340195425767	0.000980223437160992	0.006188167666976	0.0188571328106646	0.00591769370513511	0.0196606590425045
0.0170551256982087	0.00723119428265363	0.00308952655884868	0.00288730676013143	0.00427224921257836	0.0010821451903439	0.000512298385057053	0.00452983266189247	0.0162411129456921	0.0038950410328487	0.0326987761401517
0.0167317870823088	0.00751304970115025	0.00110418412958634	0.00228452973632464	0.0056962408997718	0.000614743728421298	0.00164519439425106	0.00371497943412892	0.0164956685538686	0.00202241629328684	0.00986760039135789
0.014041372114185	0.00665399623391465	0.00265273606976794	0.00284563335683116	0.00391718940122646	0.00113897939345177	0.00169318469114247	0.00444688311140911	0.0139999354889529	0.00426668336916637	0.0200410350904554
0.104470699607367	0.0583470281061639	0.0010881875619446	0.00688815178683003	0.0167540528684436	0.0035949928797023	0.0055771749236624	0.00221272893716086	0.00691504434996053	0.0488203669673658	0.0226045076573071
0.0746652299813659	0.0441943267307693	0.00185795923535733	0.0116083517126451	0.0118038625065578	0.00583553326585839	0.00403157808713245	0.00241496304929987	0.00595611393758404	0.0359042729540798	0.00276210154895536
0.0511583170868306	0.026962901162495	0.000291642685847281	0.00582866712563126	0.00877267772772275	0.00148712264235946	0.00137179909830662	0.00112536631009357	0.0024470452209981	0.0242916757814005	0.0359132167731568
0.0588192349875283	0.0350309799087547	0.000551965776101263	0.0128820110366243	0.0121996851444325	0.00414895983596896	0.00517351650617219	0.00212795149040993	0.00431850239126947	0.0340378910445064	0.0525130227995952
0.0737166492821706	0.0374608930927122	0.000540263023984412	0.00640062112918605	0.0115398722298712	0.00144270123083945	0.00734332793077739	0.00169342169685356	0.00855420637637711	0.0452830219098604	0.0836798424006071
0.054633615201516	0.0265533878584544	0.00142731479594947	0.00526070764951722	0.00324519390168925	0.000760636785749834	0.00220438226108787	0.00176332758337885	0.00382722169608956	0.0283497758969498	0.0782746035190853
0.0400101867284624	0.0166822728651675	8.46134235786713e-05	0.000873130040594314	0.00135009085878109	0.000907943047051753	0.00337509913233229	0.000824094612726038	0.000881683278722748	0.0231512259014943	0.0626213538155331
0.0315271327754166	0.0171904345740873	0.000652154805015311	0.0042607726101656	0.00253582819423009	0.00140756015878796	0.0017215962049766	0.0011016991932634	0.00133165475404194	0.0184011474782155	0.0346302599031177
0.0251144191504873	0.0110611169636464	0.000331549912490356	0.00176736591766633	0.00187752311015809	0.000703136486501643	0.0040149872308068	0.000377839533355789	0.00139880992346027	0.0237322636654276	0.0497631271167722
0.00219249191503284	0.0062568336216842	7.13110146976463e-05	0.00538711602852863	0.219301882022613	0.00142314140769194	0.00160223639501293	0.00137118332870967	0.00628956406452268	0.00357520206343593	0.00151015789370898
0.000490647348605143	0.00164258861719389	0.00147993508424466	0.00292932012321389	0.148966096054491	0.000723749461654798	0.00111601684414864	0.000547725613637833	0.00140433350882369	0.0017446649077968	0.00176935203973432
0.00307924420167346	0.00587969816880201	0.0221994472259763	0.00328335990638414	0.0545874731704696	0.00519061718254042	0.00978118783507043	0.0163445006925561	0.00856762079797397	0.0132782387626212	0.00123131402234657
0.0028156071825764	0.00775926263404263	0.00934266904246567	0.00173954587549035	0.00168450367309221	0.0111483880914468	0.00900375026740634	0.00958322704042233	0.0143570858117366	0.00285346424576104	0.012545464272639
0.00597954828460516	0.0108988310700246	8.36031140434036e-05	0.00163639641157718	0.002570388354422	0.0165973155569436	0.00316586563146713	0.00291950700198275	0.00821562028410056	0.012171009223654	0.0119026792942025
0.00176518053649458	0.00593328851620792	0.00831686809432385	0.00518846619580159	0.0324134379361036	0.00760202022998788	0.0170433437563051	0.0134068038935694	0.00933303191261826	0.0126121651688441	0.00311309756138485
0.000586727467837264	0.00241332304395816	0.00155267737078394	0.00178019939944405	0.00161132249104974	0.00569118843199114	0.00427658807912638	0.00389427249276354	0.0070749514540527	0.00185999361558505	0.0009478284835817
0.000868842503395547	0.00263930134540666	0.0327267883910046	0.00231311468801055	0.0025066825162497	0.00800874393404698	0.00201609045722775	0.00610653649463683	0.00755263776119533	0.00176429648676075	0.0017451981778808
0.000464791577611089	0.001891878544328	0.00769813769643364	0.00195601526680058	0.00137781437845908	0.00354636786145892	0.00312925042406281	0.00675897445160214	0.00542497759763906	0.00170318342387296	0.00135249592427219
0.000419720246634461	0.00175972492153546	0.0079223422208018	0.00124549932202104	0.00111958127273162	0.00401427339613636	0.00460630841495047	0.00548341493669448	0.00216967540560629	0.00367299629825638	0.00176955833606332
0.000450537041503316	0.00169933376087739	0.043832615957435	0.00124765240064158	0.0018104246533849	0.0055380853340086	0.00216134563219891	0.00671783086314064	0.00335036600328729	0.0011956958948047	0.00283236264033995
0.000408733631349312	0.00193685422317513	0.0041560766582463	0.00486383293379088	0.00191873143205275	0.00109138952461565	0.00297584397528869	0.00727616082272095	0.00275637984492153	0.00173895544580728	0.000495369060006651
0.000209534258962668	0.000634484755613256	0.00288603337995351	0.00205607676269218	0.00125413800946294	0.000404500383158303	0.000454400752160756	0.00186283010389495	0.00110246057039117	0.00133757784354421	0.0002476931256837
0.000650622393843291	0.00156102920066162	0.0346117734064304	0.00171894997868594	0.00161649709113797	0.00290141577294417	0.00474710790970779	0.00441771956782316	0.00278077221938352	0.00631012527141461	0.00173173734241367
0.00953865731969258	0.0298332272629702	0.000243737175383337	0.00715468025606791	0.0175100242455716	0.0608296907925909	0.00830030320117559	0.021414569051673	0.0501545704069553	0.00622789568456558	0.00702162219330406
0.00684593926755392	0.0313590365498694	0.00284427391916244	0.00933393577984068	0.0121427302745872	0.0708985080652631	0.0168544753350056	0.0190886761393134	0.0528089092801633	0.00203495650226382	0.00673646909254646
0.00867378549085227	0.0309956354446115	0.00475729502419186	0.00294861284085324	0.00645216087358764	0.0712480915220417	0.0116010186838204	0.0160445282664032	0.0577974959469481	0.00315021080521621	0.0102112213100257
0.00385044104534344	0.0152436949157677	0.00132131648720763	0.00218254180166729	0.00684500211935856	0.0225305849294452	0.004643447820027	0.0100339212964424	0.025742718038687	0.00664074675980759	0.00291804438231716
0.00333260895581425	0.017277894741104	0.0021101156568679	0.00287628639719207	0.00622941318767051	0.044703503235436	0.00317176285527956	0.0119755292711857	0.0301576270677279	0.00244303150951459	0.00373958512983053
0.00540055574646517	0.0170756369074118	0.00260348347992363	0.00200403458603508	0.00242143869029295	0.0366935351246987	0.00354538474615177	0.00831664778243892	0.0281561372224727	0.00177944292573294	0.0042223701137683
0.00403975084044998	0.0132732683513542	0.000578149631556951	0.00373097361960251	0.00601725458405314	0.0216241901058547	0.00350808808177358	0.00851020097955114	0.022232915612767	0.00112300632193816	0.00414782837355699
0.00347507314071825	0.0139894894849931	0.00132704157457415	0.00243785159809286	0.00623535883744076	0.0359326012960755	0.00453955184139372	0.00927365656662053	0.0274821075288407	0.00277764113590025	0.00604989771828008
0.00442968406996239	0.0176934460933393	0.00128814465746634	0.00311527812407246	0.00275148222307262	0.0383905140564558	0.00695403252950591	0.0101245008808231	0.0283575612000107	0.00363323007732939	0.0138025137620281
0.00842369793481111	0.0311418514040031	0.000572845506496795	0.0044761937921474	0.0163718007049724	0.0606362798768197	0.019320458444413	0.00545824474140038	0.00155576834664416	0.0146495581931034	0.00816770144905292
0.00817457289625852	0.0295715240972912	0.000808247628214174	0.00539654991248444	0.00956622492602121	0.05173712742655	0.00872076215406033	0.00617299039587635	0.00203251329086771	0.0104592070577969	0.0042864938893652
0.00666771349914102	0.023508036162368	0.00126524430800027	0.00351135960030702	0.00471577412411412	0.051563816411878	0.0105551132783307	0.00513733112037724	0.0020466060475092	0.0163136663500481	0.00572683766706908
0.0060948648376931	0.0176436405861484	0.0010109830749579	0.00290237831047524	0.00668400694575261	0.027767081733975	0.00803036760986777	0.0042079445874584	0.00323679333581502	0.00884279290976463	0.00218161806187625
0.00477279024382625	0.0174213830526501	0.00272775155276156	0.00550867998064382	0.0051448718393774	0.0352728600729858	0.00919662880089835	0.00161038934967514	0.00140185550937494	0.0112331664513759	0.003392783809424
0.00643682294852844	0.0196746306961229	0.000313953688084443	0.00239719807413917	0.00299155282517915	0.0373510080203916	0.00481774354603895	0.00518673527141374	0.00231638958525903	0.00800973270529413	0.00340658847210612
0.00493764049812697	0.0148545367600501	0.000955921205285805	0.00453905802187092	0.00455474468163341	0.0259180708588393	0.00483124163609852	0.00409326479584265	0.0010634493835388	0.00772728404481271	0.00359478229823463
0.00368210949284914	0.0146937031710976	0.000677159966013187	0.0017956392395519	0.00251824826148001	0.0285410044373345	0.00494226670307394	0.00192289592166281	0.00046079714888859	0.00829959396876194	0.0064304284884778
0.00478754807221118	0.0163985593509909	0.00146604332813473	0.00366434150229304	0.00364274711773918	0.0286617208608187	0.00822888126833611	0.000912126606489944	0.000940781489039559	0.0115648607367669	0.0070446070426266
0.0041726687073228	0.00366078715715509	0.0133238779586494	0.0144781505439937	0.00490313919684518	0.00217188747720714	0.0150051321573098	0.0300215975815926	0.00720139864380059	0.0149718215625117	0.00462868792509078
0.00166461717315307	0.00190252979559015	0.0124756389113309	0.0607867071645646	0.00541554454664146	0.00541600071304692	0.116630863091991	0.030656692815434	0.00489528098921738	0.0261126850450571	0.00247859881882974
0.0090808677668959	0.013531490257311	0.0249058980860359	0.00468895195583537	0.00797294499753076	0.00837686106586508	0.0184983330251925	0.055805431027557	0.0214756583622306	0.014063714056179	0.0120963743557709
0.0100866104083158	0.00311184497720407	0.006305089232222	0.00441423612184306	0.00131510233765472	0.000993464390689366	0.00636368111105584	0.0125595835270192	0.00254520999245664	0.0180791144268067	0.0829786583697034
0.00826735958215627	0.0122319704800037	0.0021052324941141	0.0123507955469688	0.0140577435337289	0.00510712113122135	0.0121511117210442	0.0513792853037688	0.020289028872016	0.0165564033386024	0.00200413445349489
0.00547695876118405	0.00489314242009417	0.00115444702896591	0.00242445151667816	0.00237207437620624	0.00161806454172757	0.00608074541747705	0.0207004794017809	0.0021363539269854	0.0168284876891029	0.00515041134112693
0.00190564546820546	0.00452363156672619	0.0113208551125199	0.00866591480783504	0.0396181604337809	0.00474169538786211	0.0372661560736714	0.00269444010894058	0.00136112771955248	0.048227116288455	0.00384507131939155
0.00118725488520939	0.000993014843214275	0.0238859064177219	0.00694665319934876	0.0027480382011596	0.00113692709723565	0.22175527276023	0.00129642428205935	0.000870608420851244	0.0903437930111288	0.00790728671641434
0.000630073225292222	0.00599828982887319	0.00645991916850178	0.00221041850380697	0.00819036387342325	0.00748792876271004	0.0129276581526655	0.0155923436698723	0.00980476548365496	0.0117053062285091	0.000726094312630259
0.000751825889297682	0.00878139679608989	0.00263539242274584	0.00852789113626543	0.0100999797847908	0.00612742739610579	0.0217568768051074	0.020366573068612	0.0185062259390061	0.00407611340751626	0.000363219069922628
0.00279613881679562	0.00842182172036017	0.00874128229159756	0.00399634055958457	0.00676347646631289	0.00505089001515945	0.0141030665930763	0.0111214558858763	0.0103997483792292	0.0162038713352497	0.00351155892084465
0.0147820443972116	0.0303306187292789	0.00236749201097735	0.00856610828178008	0.0046472021057264	0.0126368249234885	0.0158072594353353	0.00746274635949619	0.00549407086718491	0.0321603084069537	0.011232130268155
0.0046489038061112	0.00591549778400809	0.0118886490713403	0.0111242206528231	0.00251497558394077	0.00450257587478631	0.0160798684347714	0.0349026665618248	0.0117114822326747	0.0127269241426334	0.00459131390682062
0.00345114008538207	0.0061507192724227	0.00429491002688434	0.0171592150362625	0.00246624524403705	0.003787593678546	0.00771390947515075	0.0403209204995178	0.0125442700138948	0.00835245801066489	0.00492252266302705
0.0020105575551399	0.00306546428512113	0.00123956560731222	0.0111071093437861	0.00169087768379691	0.00158438168014542	0.00822172597011035	0.0177651646000208	0.00565307813907502	0.00448173370977154	0.00125240782198662
0.00100321458343784	0.00223156070735957	0.0103306675754962	0.0810017923529617	0.00750243334712427	0.00598932946387884	0.0415482744382396	0.0268915640600131	0.00530829012639043	0.0160831543984713	0.00550120105722743
0.00100431162144288	0.00201729847719341	0.0155981689149983	0.1710469965219	0.00543146243896585	0.00481838645699088	0.0203309542971445	0.0249927938214915	0.00474244795059063	0.00992083267278535	0.00178408503589694
0.000729122073163775	0.001170078547059	0.0102829304499548	0.134016112337217	0.00215081738634102	0.00309274738860159	0.014729273132306	0.014349265935329	0.00356405538591796	0.00511108976561604	0.00088430640561104
0.00145007550393061	0.00335222733399735	0.00662022161476426	0.143943362926927	0.0046260239411269	0.0051498232945954	0.0176842278303568	0.0217631112929355	0.00512140189980881	0.0135935622870422	0.000780023611302508
0	0	0	0	0	0	0	0	0	0	0
