hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8	hdp.9	hdp.10
0.000348508681047116	0.00707534507706424	0.00398838689083657	0.0021440970738591	0.00108617102616144	0.000569789095216587	0.00298057710214466	0.000511059894851702	0.0178496787510288	0.0377288141661593
0.00134651452928086	0.00985497326630478	0.00161883999684722	0.00202719405976203	0.0041881379730326	0.000427283703389673	0.00227061211393167	0.000902486732379615	0.0184680453152808	0.0312841461593531
0.000540708282271266	0.00639145528736794	0.00370232374921507	0.00186190994713452	0.00133590786938029	0.00134618776137309	0.00224943640785934	0.00162348722074196	0.000268246122820096	0.0350630602804102
0.000138963357065293	0.000635313908345683	0.00437961291009528	0.00751271069261845	0.00100248957084203	0.000806939687121043	0.00275509683327204	0.000497050513015911	0.0325805923391493	0.00549826294588911
7.43086402662722e-05	0.000829177172667524	0.00152629731337965	0.00144962563739773	0.00163953842260171	0.000363063288231132	0.00114638230185617	0.00023808885566978	0.0281970844124225	0.00207241635963942
0.00087805738206266	0.00221291407011453	0.00249078510893004	0.0023260933046108	0.00457716164770497	0.000295675440831741	0.00352809451831877	0.00388084599289946	0.0174489255072976	0.00945237802755481
0.014284686409056	0.104196108002278	0.00121517221804081	0.00931777563805149	0.00229327601914384	0.00169422754071872	0.0415143808609434	0.0164378552003714	0.002951784644687	0.00322774940785499
0.0136553895827871	0.0670402152351314	0.000848991931170175	0.00875956709262412	0.00212056415184399	0.00278702072282373	0.0568787906443319	0.0205036721238624	0.00928303951944084	0.035067409439426
0.0213898582611229	0.0673211937811403	0.0007289703159245	0.00925098666575274	0.00286245255416009	0.0012304457190308	0.0536704782294447	0.0294618477265663	0.0196821552767998	0.0416677492799055
0.00414654067186034	0.0377271260007076	0.000720373011413052	0.0034013808835711	0.000753846292096111	0.00103990578138621	0.0174153420354069	0.00626852733389915	0.00319633030685633	0.0450896395344054
0.00597518590121668	0.0363925192966125	0.000831781100818011	0.00505861014945156	0.00120952985333541	0.000967258252926322	0.0276229850278593	0.0104370130128439	0.00999728521996182	0.0698247098114839
0.00855360101871307	0.0278357410582306	0.000880120662033325	0.00630473767203125	0.00100985924446391	0.00151356766694467	0.0246015397777197	0.0136269963472126	0.0030713642416068	0.059657582573554
0.0101374644440787	0.0383696950192293	0.00121452336487014	0.00591384368348947	0.000564421906873095	0.00160150023539252	0.0233634242206858	0.0181768903897842	0.000100188310932807	0.00509101330747258
0.0114644803643523	0.0401168239031932	0.00131425209720294	0.00785346832678764	0.000780781260527044	0.00183984224676372	0.0330586416561158	0.0323731738608904	0.00643790694768231	0.0266101751128551
0.0225932739841186	0.0408322751390506	0.00108535291991794	0.00918469600761257	0.00224924816253829	0.00167929120886737	0.0380299521921052	0.0634725770529834	0.00622352550815942	0.051252930982438
0.0254957121080387	0.0577515428066597	0.00232070447156676	0.00905764820974986	0.00722244656142678	0.00123390374138549	0.0544788210138639	0.059589765037591	0.00594450644867988	0.00631688690901453
0.0217612788296932	0.0588914915690506	0.00126824840740206	0.00914402762225294	0.00635232583808998	0.00217044661927897	0.0480128866954052	0.048357348768988	0.00285698280208392	0.0041770445550858
0.0189430280962352	0.0408336474291599	0.000923188291236902	0.00713690000427955	0.00212760100149585	0.00151382919804713	0.0436167329368186	0.050499194890244	0.00627092642946097	0.0157492588050969
0.011664337700211	0.0315696725435945	0.00163365007046789	0.00387425126996107	0.00256521697579119	0.00235697641335258	0.0231338559311079	0.0269723452565769	0.0101459517458621	0.00573872935082432
0.0147718109876787	0.0556536398923317	0.000414049429537214	0.00422364387037067	0.00347204342839309	0.000509375410549345	0.0313683837736401	0.0394112518433963	0.000124966065249523	0.00338855605507595
0.0154287887532895	0.0416187065172127	0.000668399872441955	0.00459232197246965	0.00316912606939313	0.000722087373879895	0.0311636209666309	0.0510526949712453	0.00649931268664113	0.033622254046219
0.0155901121504533	0.0255963500055773	0.00109099794250282	0.00514645475433134	0.00549404413882963	0.0002914037661583	0.0238178939443462	0.0476778819773623	0.00315647044121639	0.00695368796619127
0.0161074793305377	0.032060027731837	0.000900819078177869	0.00366998709009328	0.00654795501303981	0.000501674772532597	0.0253078629303781	0.0445457609217523	0.00315323856021856	0.0165519452048614
0.020521475241321	0.0290081955593511	0.00192286014996716	0.00468649591091583	0.00265774203945685	0.000553080163670813	0.027734627788006	0.0657717756092118	0.00998328040230455	0.0262910871365513
0.00185548136523319	0.000285977164852215	0.0639903376678942	0.0302229842809253	0.0152118146423433	0.0389613053982083	0.00998211448734725	0.00171102819833098	0.0312609075983677	0.00160770170403417
0.000847658083184132	0.000132118793878992	0.112190233238221	0.0100033741074803	0.118372672413396	0.00404890829217197	0.00516541313561366	0.000763016861279937	0.000129275239913299	0.00435681914743352
0.0131386423794391	0.000550924811567583	0.0348708941970449	0.0494865750223791	0.0160371705417124	0.207112640544998	0.0168402093761203	0.00240292684476217	0.00590680117037184	0.00224573736118958
0.0167844462361999	0.000871176117595947	0.0132984403889427	0.0225118329903221	0.0465625964149438	0.0377254547030601	0.00170923883996877	0.0128545967318796	0.00305197295561981	0.00553953786790308
0.00243425349394873	9.82934982613967e-05	0.0119635547609123	0.0843940098949127	0.0228498870229034	0.192957792686794	0.0148519239310754	0.000510494810542359	0.00558899953891831	0.00129091457314519
0.00325771204561862	0.000251116826471178	0.00414609065396922	0.0444973049162172	0.0141896171378479	0.0837236612389955	0.00345771785508524	0.00172232988451784	0.0134941804596166	0.000831418908358842
0.00937380298928392	0.0068737925732557	0.0056224587158654	0.00323089050361518	0.0459645592870987	0.000873688236269988	0.00162599516171293	0.013655662603322	0.0210826370425272	0.0030504440154646
0.011200308958253	0.00498080237265551	0.00208192650475823	0.000494491270852384	0.287294601847202	0.000223260384462925	0.000345926141452559	0.0130286897895163	0.00673631729314884	0.00757926538719833
0.000313353956212242	0.000859590751498513	0.00810813410607637	0.00447308357559955	0.00976916803374112	0.00178320623357639	0.0114163826838871	0.00262290945735342	0.00681065055609899	0.000706303424157429
0.000140203310538151	0.000115500471026623	0.00452907623796035	0.00726127029323051	0.00703449611092814	0.00263498397526288	0.0168454068301733	0.000562459021822343	0.000190680978872117	0.000721848160252424
0.00527981045553431	0.00570949945790616	0.0046951015430069	0.0030527469106865	0.0164820610970667	0.00136545388592066	0.01213671846209	0.0134533624205773	0.000180985335878619	0.00468283771907205
0.0222521437075281	0.0494050953139118	0.00313472321683753	0.00543962710511887	0.019345084206604	0.00190287124245552	0.0332375860196734	0.0915281889305705	0.00295717111301672	0.0026112070139645
0.00565690619576885	0.000586188620409724	0.063143714050797	0.0404779029131401	0.018079069370928	0.0631133830608571	0.00573779632964718	0.00164487801636854	0.00955990399158849	0.00171724439305017
0.000935599398720672	0.000306611797005853	0.0268494630959001	0.0494643070732631	0.010285354238102	0.118803699781706	0.00649725169241645	0.0013979479457755	0.00621490715883187	0.000912032675147508
0.000485087512203067	0.000116649564710681	0.00999216039377861	0.0497449620698881	0.0125275893241291	0.0653013522640006	0.0055862983823883	0.000244340100841885	0.000168057811887289	0.000459018660249141
0.00262714120122101	0.000221115302579189	0.0872368326563389	0.00649366567585449	0.0360177583459295	0.00337436146091623	0.00593396102821125	0.00110167895142296	0.00667706614152191	0.000562921472089875
0.00039845427945108	7.31323935486785e-05	0.0518931191538228	0.00685842420240765	0.0101831772793057	0.00174920719025716	0.00391605853640466	0.000280893992102499	0.00337085188073928	0.000429023492585694
0.000172912193083157	9.92574124937015e-05	0.0226982302805532	0.0048125619555109	0.00347943687515568	0.00167740237312741	0.0029509118191504	0.000243880969840544	0.000193912859869949	0.000438591642420339
0.000519397433572916	0.000152205245801281	0.0185803809608377	0.00481461471234324	0.00904755812045556	0.00433051917149388	0.00466806140125098	0.000412805860564717	0.00358846520126	0.000289457576815829
0	0	0	0	0	0	0	0	0	0
