hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6	hdp.7	hdp.8
0.00233416077062915	0.000287663802312644	0.00720098233734741	0.00363117308219354	0.00239291164083417	0.0135055751405159	0.00849534938861372	0.0022315714432542
0.00147038812161785	0.000103717274254432	0.00907229975500736	0.00600645369882715	0.00150143778722522	0.0130066163833672	0.00661066157347478	0.00490074035651437
0.00148353696609789	0.000147960711143345	0.00572942864435652	0.0130865009311963	0.00216102627221793	0.0109852719386232	0.00957940538839419	0.00156839061113879
0.0016978381778544	8.01952251500409e-05	0.00702273696062266	0.00975410694456318	0.000446162191735246	0.00782178801033491	0.00770802309354485	0.00097731565416134
0.00143134084046561	0.000113970210743185	0.00804574599289423	0.0093207585183559	0.00173537473696204	0.00991285969886643	0.00501392798620761	0.00230892497495671
0.0597476083579761	0.00814899638662512	0.00885465334273614	0.0144835885811561	0.0334095036948976	0.0193580994892988	0.0582082359462932	0.0095365509050462
0.0268152457099589	0.00740741715388601	0.00536901142092868	0.0141218052390684	0.0194332464885643	0.0121387313668006	0.0381971840633261	0.00920146937018614
0.0370811337241909	0.00721560278861476	0.00797386977856863	0.00440176573725288	0.0159306098769218	0.00672031898654999	0.0299672809903652	0.0113635917016677
0.0336263094660878	0.00233586909430162	0.00475503694521945	0.00765391653042621	0.0119022891088527	0.0084041663993902	0.0223911509419727	0.00691823376000148
0.0324339980167071	0.00439307032493365	0.00336332147512133	0.00286433312306509	0.0102601788372541	0.00532758168678789	0.0208980865689406	0.00431346391244766
0.0286463307741314	0.0018587172492279	0.00227770706041744	0.00610572423337406	0.00904194687501824	0.00911777480526927	0.0152073558608362	0.00212995573371142
0.0279832705000794	0.00201975115043505	0.00486838649869119	0.00565012349301406	0.00608343803098193	0.00439785497668713	0.0112698231203029	0.00316787194066837
0.0195819517801613	0.00383778662853208	0.00521568822170529	0.00311593965805669	0.00718228137428883	0.00244833908281832	0.0131513090722706	0.00554022988556222
0.0199384733789556	0.00306011743057423	0.00493832674518025	0.00232646625159504	0.00630946763036958	0.0050420298698769	0.0116290247331123	0.00151499186316817
0.093317396125813	0.0161128686475384	0.00191399051152169	0.0120634515209735	0.0737938419534896	0.00658748474603569	0.0225350450446412	0.0141273940868659
0.0671898151213953	0.0203061619022258	0.000887055009271786	0.0117711516894813	0.0566446702118401	0.00387684379246886	0.0195078375799645	0.0181046347149081
0.0547264027932961	0.00907495627055046	0.00185708396398849	0.00500457183908956	0.0342959723091395	0.0015421560499783	0.00914129563654119	0.00364481585654743
0.0628547689181713	0.00684124222594524	0.0006574655841498	0.0107340003515807	0.0409496622612931	0.00698603265697832	0.00819380503039268	0.00461023096736992
0.0843605153010967	0.010775186611745	0.0013346998539544	0.0146281260103694	0.0495549007128554	0.00200024099506877	0.00749847893711235	0.0057186282520348
0.0683992455311183	0.00552547998875207	0.00134669740111042	0.00312218437862919	0.0292898050913398	0.00242985661832764	0.00280428663543973	0.00623617014694251
0.0452983131130985	0.00613604168639598	0.000566829568816608	0.00443691794366805	0.0226765591227843	0.00315297739285045	0.00349797622087695	0.00261932715425798
0.0343589857930814	0.00960019782155695	0.000716935244029973	0.00213921258823087	0.0226645537649204	0.000888129867646801	0.00346225765838829	0.00202992090815461
0.029399570630951	0.00613662017350955	0.000758463117481372	0.00152315477888822	0.0155767997639713	0.00129533154863824	0.00259884560736747	0.00224518461091119
9.1404839150901e-05	0.00028579635104229	0.00198788449514172	0.252228544342148	0.00293314758998292	0.00119573411162735	0.00512004010345481	0.00259333039537755
1.07456919974102e-05	7.63087404244941e-05	0.000743329847773213	0.145794992801274	0.000316170300532304	0.00159778420104927	0.00193228884761885	0.000853018650764262
0.000713364025319947	0.00539905322839768	0.00301236595365517	0.0555690418065572	0.00760805146825269	0.0109659082808377	0.00813564970819998	0.00607621542697294
0.00523893504990822	0.161504214323994	0.00138192656230491	0.00353146277859223	0.00454236555220863	0.00660811370701367	0.0123846170065278	0.0133979259109498
0.00610438924363187	0.0312817731598094	0.00166954048821782	0.00124234757868436	0.0127567674908476	0.00166992907772254	0.00471385411329487	0.0167249840863168
0.000482726571035358	0.0081400705676322	0.00165459808857805	0.0286658474062363	0.00649903784969226	0.0123849684059442	0.0121127195295225	0.00823302423172387
0.000233989340201225	0.0173344962856044	0.00212473833417821	0.00482804854065278	0.000994315800686028	0.00410444020422265	0.00535657478054608	0.00424935028412767
0.000621011980486131	0.003234683393085	0.0024436822184599	0.00498750879977878	0.0032138018253876	0.00420801430841002	0.00860677422697477	0.00502424691791846
0.000344394819801174	0.00321667089237239	0.000877211567173326	0.00293985612867431	0.00083975648330047	0.00571444813789961	0.0036193386938215	0.00319604241502952
0.000362958014184834	0.00820257295518051	0.000436383510647537	0.0010889561325091	0.00148325706709386	0.00538391027355471	0.00389363163882908	0.00375071312688555
0.000589722619427182	0.00276577679392942	0.00192958732282452	0.00192991183627269	0.00152996919803529	0.00465907230184205	0.00262519575539198	0.00340772717209562
9.28220829227029e-05	0.0020755117398577	0.000907341770826508	0.00166563995251432	0.000953923364352209	0.00984480446286897	0.004135645059569	0.00302223300346066
6.48662747671733e-05	0.00337983725588053	0.00131735794488343	0.000674400503893246	0.000486786590758578	0.0024886480273799	0.000724000556792147	0.00122729293444322
0.000554446846494117	0.00335720716997263	0.0021434981351858	0.00113771186167375	0.00155413455555608	0.00563719685905654	0.00162132863992371	0.00323828714821022
0.00801792194224733	0.0405636917024017	0.00638978454668481	0.0164135590533027	0.0211444507132791	0.00786157727679956	0.0387752270945172	0.0587463515338384
0.00346790180753178	0.0266301624043073	0.00921757914420569	0.00489193232528884	0.0205952816232209	0.0142704735150916	0.0446265015937808	0.0599614365308344
0.00549390957923931	0.0355969714885893	0.00672642481302164	0.00676898392122247	0.0198641094522445	0.0103610933548152	0.0416463970939795	0.0546467021804935
0.00323873608680828	0.0242445743533787	0.00250579679214492	0.00462288161780598	0.00968762790809304	0.0103920932830318	0.0178554864435366	0.0273737307889386
0.0018678442834251	0.0256827294087012	0.00281361567815467	0.00437485187112351	0.00986414636008581	0.00742172625450123	0.0213276343014985	0.0357792250721877
0.00285567184962729	0.0230771017709817	0.00299900504886778	0.00567777030756744	0.0106543298392742	0.00923603546436977	0.0202529941511921	0.0305721884433911
0.00372100280476209	0.0127168244719361	0.0025520964173061	0.00488225740609201	0.00819095824281891	0.00680450683825202	0.0176753994282801	0.0242133021770375
0.00228672919143201	0.0105017416308387	0.00193945803207561	0.00539546789257861	0.00852407212913852	0.0139696476810709	0.0161275476187613	0.0284559337042248
0.00596297601842601	0.0173588577081677	0.00414779745620916	0.0043653821774854	0.0109433089578692	0.00650996233079422	0.0181555840339544	0.0348135464807008
0.00612669950221708	0.0321635339472129	0.000437092456615847	0.00794381229108771	0.0308288878457097	0.00665716680042352	0.00945318082693026	0.047276379513948
0.00519807381894817	0.0340234411681503	0.00225665681858915	0.00996161930236679	0.0256651818786458	0.00972096291290148	0.0111365781773671	0.0386151552892459
0.00457899546210614	0.0276477129877	0.00105643856139266	0.0024807372358791	0.023566543260454	0.00281046433757638	0.00603852420102189	0.0380954396788575
0.00324695691548531	0.01740760839492	0.00130304268975409	0.00677760339468874	0.014582422106568	0.0041560464987174	0.00423509255791892	0.0209133385966524
0.00324106539798766	0.0227054222537583	0.000754073105908375	0.00238823914476998	0.0155713512181309	0.00216378143270145	0.00253767816204326	0.0278263027433673
0.00398096187668693	0.024017161891611	0.00149762109090261	0.00331175415901322	0.017618839485922	0.00426174450469221	0.00374959523113076	0.0257995436031846
0.00292735138505668	0.0102708520593616	0.00153571330312296	0.00290608186529628	0.013272688595409	0.00175673791460907	0.00344492016225335	0.0212539312687413
0.00299551862070377	0.0112066977827839	0.000273516808004589	0.00583177743041886	0.0141152028573515	0.0028212646041125	0.00350229280678195	0.0202683379303756
0.00341348942430163	0.012661429948334	0.00130792351007438	0.00162550369681594	0.0141748018043769	0.00177628232999347	0.00231888417867146	0.0174666382429581
0.000865076329951218	0.000863272916709774	0.00825668468561914	0.00854943291487256	0.00651052773491279	0.0344948989866661	0.0138118653032612	0.00497769866722039
7.47528613951872e-05	0.000144230964459263	0.0621457945747801	0.00669774133440942	0.0030074220431649	0.0280230991039462	0.0128583030158397	0.010146332989191
0.00356180808448616	0.000758804949730429	0.0081437441394368	0.00469312739476239	0.0168109701403399	0.0611724385241711	0.0306091478274374	0.00511642123698946
0.0187234987604854	0.00375593843574738	0.0023049196787395	0.00602389787131841	0.00400588739862999	0.0190113612251497	0.00183343428689325	0.00319918222627943
0.00109749972527343	0.000150765497148515	0.0101386635599564	0.00272178931356507	0.0180574293845263	0.0684160055702262	0.0277507852806603	0.00608135329992735
0.00211857879419923	0.000605678070246678	0.00332678349060073	0.00402605637510917	0.00884485075510247	0.0288859003130428	0.00599791983250888	0.00699440162871451
0.000144031281343421	0.00837980758908149	0.000373396388078441	0.0328777501837355	0.00654028081588763	0.0043853827023609	0.000707279715786497	0.00356469577786946
2.33873231117513e-05	0.00804035939397706	0.00152927825510292	0.00410750160398433	0.00103239376485115	0.00105435907456357	0.000560895275095901	0.00179790422649114
0.00010233538903159	0.00148457323253672	0.00156472555351843	0.00392306246256832	0.00455133477620312	0.0123106770327836	0.0126433038332635	0.00502466409563698
2.55159896464736e-05	0.000162173345521751	0.00729644463869564	0.0203119651308876	0.00288118279280563	0.0155186951145085	0.0161062730168009	0.0121819187316287
0.00167902850629303	0.0213291591325595	0.00378225400808738	0.00713903492153289	0.00833363076104855	0.0131263231032591	0.00853664156477093	0.0102635379713732
0.00957328408937961	0.152362931051449	0.00367304906181499	0.00575393830778979	0.033982652572325	0.00513216012764379	0.00974068442220754	0.0280189510224356
0.000824935179010322	0.000734381656887612	0.0101627949900315	0.00309802639857407	0.00918053684991245	0.0414431533054679	0.0153306157341786	0.00489158440342895
0.00083352164945098	0.000269050128717301	0.0157618593776769	0.00542584127526928	0.00900761124224391	0.0408046270872447	0.0166769161864406	0.00722415676800916
0.000435568459285386	0.000116502767518442	0.00940119614999802	0.00322394693781771	0.00285515142431586	0.0288908033629138	0.00904168211565647	0.00226426500235299
3.82701650919567e-05	0.000162711616953626	0.0925272377722704	0.00672037478174262	0.00250198049744306	0.0216963797890681	0.0119720747250353	0.00762429607023639
3.7641240888516e-05	4.32710423290323e-05	0.1843737510792	0.00368245015393676	0.00218794940838071	0.0189896929079779	0.00960428505111039	0.00621836324537829
3.54871118354358e-05	4.09540003607904e-05	0.146006358754527	0.00306325532533939	0.00244754658630407	0.0104371019251656	0.00493169939646777	0.00389802077496733
6.21102117801118e-05	0.000235724733822044	0.147416315949733	0.00283428223768098	0.00453816445016523	0.0116339431770864	0.0112711275830764	0.00785304120031778
0	0	0	0	0	0	0	0
