hdp.1	hdp.2	hdp.3	hdp.4	hdp.5	hdp.6
0.0410664892595397	0.00615342038750528	0.00382833637365348	0.00564189592169448	0.0116409702596347	0.0827442936580743
0.0199077521987024	0.00585730656684106	0.00362025161472475	0.00115483074094361	0.00774602452502216	0.0331295773723788
0.0284522566869271	0.00244346972684946	0.00408984895027803	0.00090693817874206	0.00683171586336018	0.0359761783219647
0.0233916636828225	0.00318916707680848	0.00155561030317233	0.0022443798794064	0.00384548388603633	0.019523634446825
0.0214467693245566	0.0033873137216576	0.00267995087718522	0.00146631032756404	0.00500049401558658	0.0133112112390671
0.0218668121504154	0.000926950858721133	0.00156215052208019	0.00281314483234305	0.0043840657798695	0.00424564540491085
0.0162705782349831	0.00123725751639635	0.000989737098107756	0.00183138699745734	0.00447980616936118	0.0101380122169377
0.012168189216202	0.00110459312414062	0.00122561778739489	0.00179308953325785	0.00413212627130034	0.0179267042679227
0.0126738499329323	0.00160104148258001	0.00173532205360373	0.00104219778576102	0.00271227459076832	0.0141842174404148
0.0885297862743779	0.00528709612309928	0.00149684451269141	0.00331457855028589	0.000553582025385769	0.0749132912073095
0.052029530736825	0.00630743503600963	0.000973242281303375	0.00363403072321671	0.000805304490250795	0.0572608839819692
0.0542642430489702	0.00279546021815293	0.000428528607999524	0.00292103296895225	0.000444384926237577	0.0236192422840517
0.0643696003468722	0.00203110477759035	0.000681577371919791	0.00241693634262638	0.000743374686670283	0.0438474185620339
0.0708464202486732	0.00270406485454693	0.00109236082714726	0.0022768673616793	0.00119251045843175	0.0157094806352279
0.0757378030168607	0.00234751964191041	0.000737457771706061	0.00111238559520207	0.00103838531252714	0.00350664642460282
0.0393941697018748	0.00109217337507714	0.000643874933509778	0.00116065686170889	0.000363499972495739	0.00619493555687303
0.0294355352893861	0.000566135594834894	0.000816180847824928	0.000927192421291731	0.00101065195033182	0.0114872978285875
0.0327367631746485	0.000431389044255494	0.00081897005882975	0.00155762387684375	0.00020992949383503	0.00121388585544714
0.000273498068550345	0.00158216378934075	0.00140162661976817	0.0011617220250621	0.00110651291965913	0.000616925461770327
8.99317655691532e-05	0.000187548784318849	0.00166866952855746	0.00127303159547252	0.00062236076363017	0.000129554346971769
0.00133273067128164	0.00876066488000131	0.00643466169828037	0.0167469985431632	0.0130881453309209	0.00228157171104325
0.00722360346311406	0.010616518620872	0.00184246622806484	0.0076836042648947	0.00541871311749205	0.00835946954514264
0.00896682594290981	0.0184943402382041	0.00147150116442346	0.00516162022126767	0.000319729492161382	0.00097007885602783
0.0016354382217381	0.0110595384713887	0.00216865964609433	0.0124124292491468	0.015938170325915	0.0023999371999026
0.000404916927925703	0.00383366014543355	0.00262233924298216	0.00304567322011648	0.00768387767773751	0.00412020389435088
0.00122329123276457	0.00464831272300241	0.00123533193606686	0.00487576911047902	0.0129502261149252	0.00604204814978549
0.000295152978801774	0.00367209767300588	0.00116233155149237	0.0032959543304434	0.00987211230284986	0.00318064746602481
0.000752696179842882	0.00519088576836978	0.0015496471624034	0.0044297077480644	0.00351719322554509	0.00422234472933375
0.000946704140692999	0.00377652279299676	0.00185093004076913	0.00449760384241218	0.00728574717644831	0.0129059673143499
0.000120098906494404	0.00315603147911062	0.0019897173331815	0.00496622730130842	0.0106288472353081	0.00127177321832979
0.000188445425773926	0.000615497387281708	0.000343746211421906	0.000880890093104476	0.00258323005067512	0.00089907575498156
0.000679409692031842	0.0041143123138583	0.00290881044911539	0.00275407668275596	0.00586625723542318	0.00299137602973522
0.00930783191773121	0.0502060588464791	0.00328362270034963	0.0109412288534612	0.0140910560558051	0.0206016023934506
0.00727555866945822	0.0609727368695843	0.00229653054371196	0.0150221762975429	0.0128177812234672	0.0218823299367242
0.0104422724990679	0.062404033648199	0.00298474431422943	0.0103200772301531	0.0116334943098255	0.0313745134911235
0.00365394710571111	0.0237028186177228	0.00157821253028037	0.00574749234321042	0.004549428966455	0.00477425822971279
0.003242676648105	0.0337983015183879	0.00188670888538271	0.00581737351471645	0.00976079299859455	0.0106107131357162
0.00475996831792363	0.0318780147375166	0.00174845058126436	0.00491974744589563	0.0100526203167907	0.0130671613556077
0.00489266934692499	0.0195606899700091	0.00140388684247897	0.0024412252948473	0.0058595047646278	0.0112226999553385
0.00434134787143674	0.0268952472003429	0.00214374910643057	0.00801845288993101	0.00718530417336699	0.0196331265720872
0.00988406046411784	0.037395864430151	0.00254558785050464	0.00492013477802407	0.00520456332940991	0.0250372964635792
0.0107737062928094	0.053987795168716	0.00205103188544268	0.0181994940248128	0.00351145362536901	0.023136275466513
0.00841207594231436	0.0530352321359275	0.00293929941078879	0.0152528487188675	0.00171763564260841	0.0209334305689902
0.00880340575222264	0.0451912293244932	0.00157104714338867	0.0148326094983489	0.00289693055105491	0.0200383543045351
0.00661369900486556	0.0259014639394904	0.00267461290440013	0.00613285553333076	0.00393611169049722	0.00476514198207561
0.00643251626756461	0.0341729517483233	0.00273852430828649	0.00716667726181426	0.00191150390233728	0.0125184215400189
0.00855459606263997	0.0364337690162869	0.00390354889109386	0.0123473897292463	0.00200953530870596	0.00905223959649124
0.00621430404819019	0.0279957817424386	0.00235664284985038	0.00961919974374106	0.00176135789100851	0.00635512567743192
0.00515070025231167	0.023917329725647	0.00114891448476228	0.0113075482139333	0.000959574331958169	0.0153865258232854
0.00767861054321681	0.0296055829301537	0.00265855089619995	0.0101151785342084	0.00158485312761063	0.0124881419963572
0.00260705031515178	0.00607557531986507	0.013170317735857	0.0219314713600088	0.0278807831023663	0.00096823293732332
0.000273149748741358	0.00276150314392893	0.0834454027094107	0.0889604097664053	0.0505711589480258	0.000587763184692943
0.00937563876176237	0.0138620829079007	0.00811617121542899	0.0189660081681568	0.0357818491800439	0.00849966221306934
0.0211151626936441	0.00130893744337505	0.00205175323311634	0.0153879146598222	0.00705925001319746	0.0606262366643303
0.0056812336488706	0.0148904576505914	0.00908426788332692	0.0268972144961567	0.0263240250764579	0.00276502429666206
0.0055385010093704	0.00645001408059566	0.00515441384706689	0.0132522298589593	0.00757296834492335	0.00362601583416111
0.00136487397598396	0.00695238357676801	0.00543785539297074	0.036811561321769	0.00221341169479228	0.00116866084718666
0.000790344701171811	0.0021949690109774	0.00406493841061427	0.192256013884049	0.000432881609918299	9.34455863484661e-05
0.000400749435730066	0.00783726019717519	0.00191638031969263	0.0107812445455769	0.011280340087227	0.000301160017413814
0.00024159197404706	0.00808867268132801	0.0109191359158959	0.00957740015154692	0.0135079802026238	5.6300520487544e-05
0.00292211131422624	0.0090835946225138	0.0060807685295823	0.0117416991133984	0.00886244910717022	0.00204600657671688
0.0199344185050918	0.0251722286537779	0.00270221647537889	0.0193927352018267	0.00229248795099963	0.00844702114545214
0.00250806311637125	0.00415662242166985	0.0141603433730342	0.0298334502511502	0.0362607440552393	0.00404398688257784
0.00355574384695637	0.00949077044282562	0.0187731212968715	0.016385294890555	0.0182090503703694	0.00166893720064744
0.000734818114507643	0.00546623493981391	0.0145444850541811	0.0127207294845463	0.0109774676560869	0.000961173107892038
0.00038409445792664	0.00485939152306498	0.110151424822756	0.033319616934335	0.0465266701012627	0.00018026853453777
0.000306562877557454	0.00290102401847707	0.18445095655751	0.0195740711932914	0.0232390623297187	0.000194242462976295
0.00028111965869992	0.0022127242907453	0.144343641183201	0.0095123444928077	0.0102319707643095	0.000138298172414183
0.000572605138550857	0.00709620703628968	0.152217006771675	0.0173392616452252	0.0113854133559966	0.000366058632919732
0	0	0	0	0	0
