MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
3:Del:R:1	4.98E-06	9.09E-04	9.01E-05	4.39E-04	3.82E-04	1.59E-03	5.18E-04	7.95E-04	8.84E-04	6.90E-04	2.23E-03
3:Del:R:2	1.30E-06	1.73E-04	3.83E-05	8.98E-05	8.83E-05	5.46E-04	1.28E-04	2.13E-04	1.61E-04	3.52E-04	7.26E-04
3:Del:R:3	2.57E-06	3.25E-05	2.98E-05	2.35E-04	2.54E-05	2.37E-04	9.91E-05	2.81E-04	4.74E-05	1.26E-04	2.37E-04
3:Del:R:4	8.35E-07	5.55E-05	7.35E-06	1.20E-04	1.90E-05	1.48E-04	5.63E-06	2.52E-04	8.12E-05	1.24E-04	2.71E-04
3:Del:R:5	3.11E-06	2.24E-05	2.94E-05	1.65E-04	8.51E-06	1.05E-04	6.95E-05	1.81E-04	8.56E-05	3.30E-04	2.09E-04
4:Del:R:0	8.26E-06	2.08E-04	8.43E-06	2.58E-04	2.17E-04	2.60E-04	1.33E-04	4.37E-04	1.12E-04	6.44E-04	5.80E-04
4:Del:R:1	7.61E-06	7.29E-05	9.94E-05	1.18E-03	2.11E-04	1.81E-03	5.27E-04	3.27E-03	5.59E-04	6.88E-04	1.56E-03
4:Del:R:2	1.07E-06	1.15E-04	4.00E-05	5.51E-04	5.79E-07	7.13E-04	2.96E-04	1.11E-03	1.31E-04	5.87E-04	7.44E-04
4:Del:R:3	8.12E-07	3.61E-06	4.84E-05	2.15E-04	2.32E-05	4.98E-04	2.34E-04	8.12E-04	8.36E-05	1.57E-04	3.06E-04
4:Del:R:4	4.73E-06	1.54E-04	2.11E-05	2.60E-04	1.75E-05	2.21E-04	2.66E-05	3.44E-04	2.28E-05	2.21E-04	2.85E-04
4:Del:R:5	7.90E-06	5.80E-05	2.68E-05	1.29E-04	1.65E-05	1.07E-04	9.63E-05	2.16E-04	3.34E-05	3.09E-04	2.82E-04
5:Del:R:0	2.29E-10	2.58E-07	7.74E-10	7.49E-05	1.59E-03	4.88E-05	1.32E-03	2.60E-04	2.47E-04	1.09E-03	3.53E-04
5:Del:R:1	2.13E-06	2.87E-04	2.34E-05	3.66E-04	1.59E-04	6.39E-04	3.87E-04	1.34E-03	4.13E-04	2.60E-04	1.03E-03
5:Del:R:2	1.85E-06	9.73E-05	1.66E-05	2.53E-04	2.19E-05	9.94E-05	1.57E-04	2.55E-04	7.39E-05	3.05E-04	3.74E-04
5:Del:R:3	3.18E-07	8.87E-06	8.77E-06	1.08E-04	1.48E-05	4.89E-05	4.46E-05	1.48E-04	1.50E-04	2.05E-04	7.79E-05
5:Del:R:4	7.74E-07	2.13E-05	3.68E-06	3.83E-05	6.45E-06	6.24E-06	1.41E-05	5.80E-05	2.13E-05	8.44E-05	6.62E-05
5:Del:R:5	7.46E-07	1.64E-05	1.63E-06	3.65E-05	1.71E-10	2.63E-05	4.93E-06	3.40E-05	1.65E-05	4.03E-05	5.68E-05
2:Ins:R:0	4.12E-04	2.59E-04	2.25E-04	2.13E-03	1.28E-04	3.26E-05	6.86E-04	1.02E-03	2.08E-04	3.64E-03	1.87E-03
2:Ins:R:1	3.94E-05	6.37E-04	3.81E-05	5.86E-04	1.75E-04	5.60E-05	2.26E-04	1.86E-04	1.60E-04	1.54E-03	1.83E-03
2:Ins:R:2	7.60E-05	1.50E-04	4.44E-05	4.04E-04	1.13E-04	0.00E+00	1.64E-04	1.72E-04	1.51E-04	6.27E-04	8.14E-04
2:Ins:R:3	4.28E-04	3.09E-05	5.80E-05	7.39E-04	4.57E-05	3.93E-05	1.19E-04	1.46E-04	4.82E-06	3.05E-04	3.37E-04
2:Ins:R:4	2.40E-03	1.69E-04	1.06E-04	2.63E-03	1.78E-09	1.79E-05	4.56E-05	3.35E-04	3.46E-09	1.66E-03	1.79E-03
2:Ins:R:5	8.10E-04	2.47E-03	5.66E-04	1.24E-02	1.10E-04	9.35E-05	5.20E-04	2.95E-03	4.57E-06	1.33E-03	3.61E-03
3:Ins:R:0	6.43E-05	3.93E-04	5.25E-05	7.23E-04	8.36E-05	4.05E-05	3.89E-04	4.30E-04	1.39E-06	1.68E-03	1.12E-03
3:Ins:R:1	7.37E-06	4.41E-04	4.55E-06	2.55E-04	1.31E-04	8.63E-06	1.39E-04	1.11E-04	2.74E-04	8.01E-04	1.40E-03
3:Ins:R:2	5.27E-05	3.58E-05	4.99E-06	1.13E-04	4.69E-05	1.32E-05	1.22E-09	3.12E-05	5.16E-05	1.13E-04	1.25E-04
3:Ins:R:3	1.05E-04	8.47E-06	1.69E-06	1.21E-04	2.61E-08	1.13E-07	3.24E-06	1.26E-05	1.02E-08	1.02E-04	8.58E-05
3:Ins:R:4	3.34E-06	4.70E-05	2.73E-06	1.60E-04	1.14E-05	1.66E-09	3.99E-07	2.46E-06	8.44E-06	1.27E-04	5.95E-05
3:Ins:R:5	1.39E-05	2.98E-04	6.76E-06	9.47E-04	4.68E-10	1.00E-09	6.85E-05	1.37E-04	1.53E-07	3.20E-04	6.07E-04
4:Ins:R:0	1.96E-04	1.07E-04	1.57E-04	1.08E-03	6.40E-06	0.00E+00	4.63E-04	3.66E-04	3.40E-06	1.28E-03	8.01E-04
4:Ins:R:1	2.37E-05	7.88E-04	9.89E-06	4.11E-04	6.22E-05	7.77E-05	1.58E-04	1.49E-04	7.38E-05	1.47E-03	2.29E-03
4:Ins:R:2	2.14E-05	2.54E-05	2.30E-05	1.99E-04	1.28E-05	3.27E-11	5.43E-05	4.65E-05	1.76E-05	1.66E-04	7.45E-05
4:Ins:R:3	3.55E-05	4.35E-05	1.38E-05	2.77E-04	4.29E-06	8.81E-06	5.83E-05	6.15E-05	3.09E-06	1.68E-04	1.12E-04
4:Ins:R:4	1.64E-05	1.35E-04	1.01E-05	4.07E-04	2.02E-05	2.36E-05	7.58E-05	4.82E-05	7.23E-05	2.92E-04	3.66E-04
4:Ins:R:5	4.65E-06	3.71E-04	3.21E-07	5.30E-04	1.35E-05	1.35E-05	4.42E-05	7.61E-05	8.14E-05	5.53E-04	1.04E-03
5:Ins:R:0	3.17E-04	5.45E-08	3.37E-07	1.68E-03	6.17E-09	8.95E-10	2.73E-03	2.77E-04	1.86E-09	4.12E-05	4.07E-04
5:Ins:R:1	2.43E-05	2.78E-03	3.36E-05	1.89E-03	2.25E-04	1.85E-04	4.83E-04	7.26E-04	4.12E-04	4.49E-03	9.17E-03
5:Ins:R:2	7.20E-06	1.07E-04	1.04E-05	1.13E-04	1.60E-05	1.47E-06	7.58E-05	2.64E-05	5.32E-05	7.41E-05	2.80E-04
5:Ins:R:3	2.46E-06	1.06E-04	5.16E-06	7.61E-05	6.24E-06	1.93E-05	3.54E-05	3.38E-05	4.30E-05	1.34E-04	2.71E-04
5:Ins:R:4	3.85E-06	1.29E-04	2.82E-06	3.61E-05	3.65E-10	1.36E-09	4.44E-10	3.41E-06	2.06E-05	1.45E-04	2.92E-04
5:Ins:R:5	9.40E-07	9.06E-05	1.18E-06	1.01E-04	7.33E-06	1.18E-05	3.25E-10	2.16E-05	5.62E-05	2.15E-04	3.17E-04
2:Del:M:1	3.56E-05	4.22E-04	1.48E-04	6.48E-04	5.24E-04	9.60E-04	4.33E-04	1.50E-03	8.82E-04	1.51E-03	1.36E-03
3:Del:M:1	3.67E-06	8.25E-05	2.81E-05	1.53E-04	2.57E-04	2.42E-04	9.50E-06	4.56E-04	2.37E-04	6.30E-04	5.55E-04
3:Del:M:2	1.16E-05	2.78E-04	5.24E-05	6.01E-04	3.07E-04	7.96E-04	1.62E-04	8.24E-04	4.24E-04	1.32E-03	5.03E-04
4:Del:M:1	4.78E-06	2.57E-04	5.11E-05	3.84E-04	2.83E-04	3.38E-04	3.23E-04	5.58E-04	1.04E-04	6.26E-04	7.48E-04
4:Del:M:2	7.02E-06	3.89E-05	8.56E-06	3.78E-04	2.75E-04	8.16E-04	1.86E-04	1.57E-03	6.78E-04	5.36E-04	1.13E-03
4:Del:M:3	8.83E-06	3.56E-04	2.78E-05	5.13E-04	2.83E-04	1.21E-03	5.08E-04	2.34E-03	4.40E-04	1.14E-03	1.19E-03
5:Del:M:1	6.59E-06	4.32E-05	8.30E-05	1.22E-04	1.62E-03	1.64E-04	7.83E-04	2.75E-04	6.31E-05	2.13E-03	2.06E-04
5:Del:M:2	6.04E-06	2.89E-04	4.37E-05	2.82E-04	1.28E-03	2.26E-04	4.77E-04	7.17E-04	6.86E-04	1.98E-03	1.34E-03
5:Del:M:3	1.07E-05	2.21E-04	4.47E-05	8.93E-04	3.24E-04	3.24E-04	2.56E-04	9.14E-04	2.09E-04	9.23E-04	1.25E-03
5:Del:M:4	2.95E-06	2.94E-04	1.86E-05	1.84E-04	2.67E-04	3.08E-04	2.29E-04	7.23E-04	3.20E-04	1.26E-03	7.82E-04
5:Del:M:5	8.18E-06	4.56E-04	3.03E-05	4.05E-04	2.14E-04	1.03E-04	2.47E-04	4.06E-04	3.66E-04	1.25E-03	1.74E-03
