Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
CPCT02300038T	9.81E+00	1.55E+01	2.40E+01	1.81E+01	4.12E+00	1.79E+00	2.42E+00	4.44E+00	3.27E+00
WIDE01010265T	9.79E+00	1.27E+01	2.11E+01	1.70E+01	3.34E+00	1.38E+00	2.27E+00	3.96E+00	2.15E+00
CPCT02310012T	2.19E+01	2.09E+01	2.95E+01	2.82E+01	8.00E+00	1.17E+00	8.97E+00	5.78E+00	4.07E+00
CPCT02080232T	2.36E+01	2.75E+01	3.76E+01	3.56E+01	4.04E+00	1.79E+00	3.03E+00	4.40E+00	3.48E+00
CPCT02180068T	7.88E+01	5.91E+01	9.45E+01	9.53E+01	7.77E+00	6.25E+00	2.97E+00	4.27E+00	4.56E+00
CPCT02290041T	2.07E+01	7.41E+00	1.88E+01	2.43E+01	4.23E+00	2.32E+00	2.97E+00	4.89E+00	2.55E+00
CPCT02040278T	9.41E+00	1.08E+01	1.71E+01	1.37E+01	3.17E+00	1.81E+00	2.35E+00	3.91E+00	2.49E+00
CPCT02310017T	3.76E+01	3.85E+01	6.27E+01	5.77E+01	4.84E+00	2.95E+00	4.79E+00	8.53E+00	7.02E+00
CPCT02150022T	2.33E+00	2.36E+00	3.86E+00	2.75E+00	1.65E+00	7.91E-01	7.71E-01	1.70E+00	1.35E+00
CPCT02150026T	1.62E+01	2.93E+01	3.85E+01	2.89E+01	4.98E+00	2.10E+00	2.75E+00	5.61E+00	4.16E+00
CPCT02150030T	2.76E+01	8.27E+00	1.65E+01	2.97E+01	3.16E+00	1.12E+00	2.46E+00	2.48E+00	2.79E+00
CPCT02180037T	8.66E+00	9.02E+00	1.22E+01	9.13E+00	3.29E+00	1.95E+00	2.49E+00	2.90E+00	3.19E+00
CPCT02150033T	4.34E+00	3.95E+00	8.55E+00	7.34E+00	2.44E+00	1.53E+00	1.83E+00	1.91E+00	2.78E+00
CPCT02230051T	2.05E+00	1.65E+00	3.16E+00	3.01E+00	1.73E+00	1.13E+00	1.20E+00	1.64E+00	1.25E+00
CPCT02340030T	1.89E+00	7.47E+00	1.00E+01	7.07E+00	8.15E+00	4.09E+00	1.15E+01	5.12E+00	6.05E+00
CPCT02340031T	9.69E+00	1.90E+01	2.24E+01	1.76E+01	3.48E+00	1.78E+00	1.80E+00	3.31E+00	2.46E+00
CPCT02230066T	5.06E+00	7.81E+00	1.00E+01	5.71E+00	2.48E+00	9.92E-01	1.44E+00	2.31E+00	2.38E+00
CPCT02180043T	1.24E+01	1.10E+01	1.70E+01	1.47E+01	3.53E+00	2.10E+00	1.67E+00	2.72E+00	4.14E+00
CPCT02120032T	3.31E+02	5.95E+01	5.41E+01	3.38E+02	6.98E+00	1.00E-01	7.17E+00	2.13E+01	2.09E+00
CPCT02300023T	7.08E+00	5.00E+00	9.27E+00	8.93E+00	3.64E+00	9.95E-01	1.99E+00	3.21E+00	2.20E+00
CPCT02180001T	2.43E+01	2.47E+01	3.30E+01	3.01E+01	4.30E+00	1.67E+00	3.83E+00	3.79E+00	3.10E+00
CPCT02330016T	1.56E+01	1.95E+01	2.97E+01	2.62E+01	3.49E+00	1.53E+00	1.66E+00	4.13E+00	1.85E+00
CPCT02180015T	7.00E+00	6.63E+00	1.09E+01	9.89E+00	2.41E+00	1.04E+00	1.62E+00	1.57E+00	1.03E+00
WIDE01010545T	2.15E+01	3.57E+01	5.33E+01	4.59E+01	4.49E+00	2.42E+00	1.88E+00	8.13E+00	5.02E+00
