MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
4:Ins:R:3	1.14E-05	2.32E-05	2.52E-06	6.98E-05	9.69E-06	3.79E-05	6.97E-05	1.07E-05	2.46E-05	6.75E-05	6.82E-05	2.14E-10
4:Ins:R:4	2.97E-05	4.20E-05	2.75E-06	9.12E-05	1.13E-05	5.06E-05	6.49E-05	2.09E-06	1.89E-05	1.08E-04	6.02E-05	7.49E-10
4:Ins:R:5	1.54E-05	3.81E-05	4.63E-07	7.14E-05	1.32E-06	3.23E-05	4.66E-05	0.00E+00	6.20E-05	6.67E-05	7.89E-05	3.51E-10
5:Ins:R:0	5.09E-04	1.26E-04	3.09E-04	7.44E-04	1.05E-03	1.74E-03	2.01E-03	3.47E-04	9.94E-04	1.76E-03	1.52E-03	4.74E-04
5:Ins:R:1	1.40E-05	2.86E-04	3.91E-05	3.27E-03	3.72E-04	4.16E-04	1.01E-03	1.46E-04	2.93E-04	2.96E-03	3.99E-04	1.57E-04
5:Ins:R:2	2.14E-05	4.23E-05	4.69E-06	1.34E-04	2.76E-05	8.27E-05	1.12E-04	2.84E-05	4.53E-05	1.46E-04	7.32E-05	4.43E-05
5:Ins:R:3	1.14E-05	1.97E-05	5.17E-07	5.50E-05	2.05E-05	4.49E-05	5.08E-05	0.00E+00	1.84E-05	5.35E-05	2.29E-05	6.75E-10
5:Ins:R:4	4.52E-06	1.56E-05	2.93E-06	2.04E-05	7.69E-06	3.07E-10	4.11E-05	5.46E-06	4.82E-10	4.11E-05	1.33E-05	1.52E-09
5:Ins:R:5	2.24E-06	1.69E-05	1.17E-06	3.42E-05	5.00E-06	1.24E-06	2.37E-05	1.25E-05	0.00E+00	4.85E-05	1.66E-05	1.76E-09
2:Del:M:1	1.92E-04	2.01E-04	1.64E-04	4.67E-04	4.98E-04	1.45E-04	1.02E-03	1.03E-03	3.44E-04	4.40E-04	2.25E-04	4.38E-04
3:Del:M:1	1.46E-05	3.00E-05	1.84E-05	3.19E-04	1.95E-04	8.66E-05	1.54E-04	6.55E-05	1.77E-04	3.43E-04	1.10E-04	2.28E-04
3:Del:M:2	9.01E-05	1.52E-04	2.34E-05	1.37E-03	2.13E-04	1.50E-04	3.24E-04	2.11E-04	2.24E-04	1.53E-03	9.37E-05	1.78E-04
4:Del:M:1	3.24E-05	2.72E-05	9.99E-06	4.38E-04	2.07E-04	1.46E-04	2.29E-04	1.16E-04	1.89E-04	4.33E-04	7.39E-05	2.81E-04
4:Del:M:2	3.67E-05	7.87E-05	2.13E-05	9.65E-04	1.82E-04	1.56E-04	2.81E-04	1.73E-04	2.08E-04	1.03E-03	4.26E-05	2.39E-04
4:Del:M:3	4.38E-05	1.38E-04	2.77E-05	1.86E-03	1.89E-04	2.48E-04	4.16E-04	2.52E-04	1.75E-04	1.93E-03	1.48E-04	1.03E-04
5:Del:M:1	2.50E-05	1.71E-04	1.12E-04	2.27E-04	8.81E-04	5.59E-04	1.26E-04	3.21E-04	8.66E-04	2.36E-04	3.28E-04	5.78E-04
5:Del:M:2	2.07E-05	1.21E-04	8.65E-05	1.15E-04	7.24E-04	4.17E-04	4.98E-04	4.77E-04	1.51E-03	5.28E-04	3.21E-04	1.07E-03
5:Del:M:3	2.07E-05	1.42E-04	5.48E-05	4.90E-04	4.40E-04	2.99E-05	3.46E-04	3.49E-04	1.17E-03	5.42E-04	2.41E-04	9.12E-04
5:Del:M:4	3.76E-05	9.05E-05	4.39E-05	2.95E-04	1.73E-04	1.86E-04	1.17E-04	2.39E-04	6.95E-04	3.16E-04	5.48E-05	4.97E-04
5:Del:M:5	4.51E-05	1.64E-04	4.50E-05	8.62E-04	6.81E-05	2.72E-04	4.87E-04	1.70E-04	6.41E-04	8.07E-04	2.22E-04	4.30E-04
