Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
SP77339	34	176	12	101	15	19	10	42	10	14	9	1	33	0	0	8	0	0
SP76017	85	107	12	0	13	2	0	33	7	14	1	0	20	60	0	27	0	8
SP76915	95	84	0	37	28	36	19	43	6	93	8	3	0	0	0	20	0	15
SP71974	269	221	6	537	684	74	52	12	136	19	6	14	3	0	0	4	0	52
SP70178	160	238	9	175	24	38	9	26	11	88	6	2	17	0	3	0	0	10
SP107920	98	214	0	0	19	23	30	32	14	0	18	4	2	0	2	56	0	11
SP110798	43	149	5	75	7	16	21	32	12	19	1	0	26	0	0	3	0	8
SP107952	71	166	8	127	20	16	3	2	12	94	23	0	0	0	0	38	35	18
SP70465	16	102	3	62	11	18	3	56	18	50	11	3	24	0	0	19	8	8
SP70780	140	59	3	311	15	0	26	19	10	39	9	2	13	0	2	24	0	11
SP110803	24	36	0	29	33	6	0	36	102	44	13	0	0	54	0	0	0	4
SP107915	70	120	0	75	2	6	28	39	16	7	7	7	17	27	3	3	2	2
SP71132	171	165	0	298	8	30	27	30	6	36	6	0	23	0	6	22	0	4
SP71552	83	172	8	162	33	14	22	33	30	104	14	6	0	0	2	11	0	24
SP69573	46	144	2	0	10	4	12	19	17	28	5	0	0	0	0	4	13	5
SP75681	26	184	0	63	3	18	28	2	16	27	9	0	0	0	0	84	0	16
SP107874	128	225	0	224	18	20	25	45	16	13	4	0	20	42	4	6	0	23
SP110816	26	6	1	153	11	2	20	15	13	23	3	2	21	0	2	0	10	0
SP77203	694	0	30	424	906	34	34	53	127	25	3	4	38	0	11	0	0	37
SP76515	54	177	20	31	15	32	19	28	30	10	10	2	6	128	0	0	0	4
SP110770	161	131	4	92	4	42	23	18	23	72	7	0	1	0	0	16	6	14
SP69812	43	63	0	40	6	4	0	36	12	19	0	0	28	2	2	4	0	5
SP76136	159	82	0	249	39	31	3	60	146	106	10	0	17	88	0	0	38	30
SP70106	44	32	0	0	221	12	192	39	37	0	5	5	4	26	0	8	0	42
SP108059	63	148	0	0	18	8	12	17	11	33	13	5	20	0	0	27	7	2
SP108020	97	207	0	9	44	10	15	10	12	16	3	3	42	22	1	31	9	2
SP76867	125	138	12	94	13	17	10	38	14	20	12	5	8	31	0	1	0	5
SP108088	80	55	12	159	9	8	7	49	33	0	5	4	54	7	3	0	0	9
SP71734	85	193	0	0	7	14	14	12	17	39	6	4	18	0	1	18	19	9
SP76001	28	81	0	22	10	0	5	36	12	29	0	3	16	0	0	22	0	0
SP108033	112	256	22	0	9	11	4	27	32	32	6	3	14	0	0	0	0	14
SP110822	118	268	13	0	32	18	15	62	12	0	10	6	35	0	0	11	14	41
SP69762	103	0	2	177	16	12	11	20	3	55	2	7	4	42	0	1	0	8
SP107945	84	93	7	203	27	14	21	36	12	30	8	1	46	0	0	5	0	7
SP107770	52	149	0	0	17	9	14	23	16	35	6	7	10	0	1	29	7	7
SP73263	144	294	15	0	9	1	15	19	8	43	14	1	5	0	4	15	3	14
SP77131	100	369	0	3	1	22	34	29	18	0	5	2	15	102	0	13	0	17
SP75322	530	353	27	257	14	36	96	104	44	0	14	8	2	90	4	40	0	144
SP70046	12	48	0	97	2	14	11	24	5	0	11	5	2	22	0	30	8	12
SP70932	56	87	0	218	11	9	12	26	31	36	2	0	13	0	0	23	0	0
SP71758	2	53	0	35	26	9	6	19	101	35	5	1	7	16	0	13	0	2
SP71228	293	241	0	43	17	49	27	26	26	55	5	2	38	144	0	11	54	18
SP76353	21	5	13	43	0	6	8	28	2	0	1	3	11	102	0	0	0	14
SP69587	28	122	0	0	1	5	7	0	0	16	0	0	1	4	0	12	11	1
SP69898	302	298	0	379	18	21	36	39	7	0	0	7	91	38	10	26	0	10
SP75977	50	130	0	0	1	4	10	21	14	86	7	0	0	20	0	0	0	7
SP70226	31	0	4	184	3	35	10	24	0	12	7	1	1	40	0	21	4	22
SP108068	96	150	0	0	15	12	22	22	21	57	8	0	10	105	0	0	0	15
SP107784	96	586	7	346	16	51	48	27	15	0	11	5	9	0	0	59	33	12
SP110824	42	185	0	0	0	6	10	12	19	38	8	1	20	0	1	30	0	7
SP76843	124	252	22	250	13	18	30	56	8	0	10	0	24	0	6	5	0	13
SP71456	115	214	0	49	41	11	18	55	26	48	18	0	42	24	0	27	0	11
SP108065	134	93	0	72	0	22	24	22	6	61	10	0	10	6	0	16	0	9
SP70860	183	94	5	155	24	28	14	41	14	32	10	2	45	0	3	1	9	0
SP71084	70	45	0	196	0	0	18	43	22	29	7	4	12	0	0	0	6	6
SP72262	30	89	0	19	20	7	8	18	26	0	14	6	3	93	0	28	5	5
SP69705	119	28	0	138	20	17	23	29	4	32	9	7	24	0	0	19	0	21
SP107786	154	374	10	38	64	16	45	10	108	125	9	3	10	40	0	6	0	17
SP71576	50	135	0	0	2	1	10	22	9	45	0	0	12	0	2	31	6	7
SP108123	50	95	0	36	12	20	2	19	9	9	20	5	15	46	0	8	3	2
SP74896	51	123	0	107	11	37	13	71	9	4	5	2	16	1	0	0	0	4
SP71950	70	288	0	11	11	15	20	39	9	17	0	1	39	44	2	22	0	4
SP108049	20	115	7	0	15	9	6	28	34	0	8	1	11	0	0	0	0	7
SP116965	119	464	35	21	1031	194	62	238	0	0	15	4	46	0	0	89	0	34
SP77930	14	47	0	57	7	19	5	13	19	0	2	0	21	11	0	18	1	2
SP125807	108	337	19	171	9	29	22	46	9	9	7	4	36	0	25	22	15	9
SP125696	91	144	7	53	13	34	96	37	31	64	5	4	2	0	22	6	0	6
SP125725	115	37	7	220	21	42	19	10	32	49	6	6	25	31	43	2	0	33
SP125752	114	172	24	303	13	26	17	7	28	21	3	2	25	0	8	41	0	2
SP118048	481	39	0	471	14	35	45	39	13	0	16	7	69	0	8	5	0	161
SP117981	4	134	0	21	15	14	19	32	30	30	9	1	5	24	0	13	0	11
SP125749	25	65	1	44	6	10	3	50	10	57	0	2	0	0	18	0	5	5
SP125762	37	240	6	31	2	10	24	38	17	11	16	4	24	87	9	0	0	19
SP117164	75	178	0	0	15	15	12	31	12	6	12	0	15	0	7	3	0	7
SP117002	157	318	12	0	14	39	56	24	22	16	3	2	30	12	6	23	0	13
SP117158	27	14	0	79	6	15	10	54	28	9	19	1	26	4	0	8	2	3
SP125691	407	525	0	120	19	68	73	55	23	95	14	3	21	0	0	9	20	10
SP125721	50	139	29	117	12	4	8	21	18	33	4	4	12	0	46	0	0	2
SP125753	138	73	5	163	10	1	52	31	12	3	10	4	18	0	28	18	0	3
SP117972	66	57	9	151	9	16	21	43	13	29	4	3	0	0	16	6	0	13
SP125726	131	179	3	127	0	15	14	38	26	17	6	1	3	0	0	20	23	12
SP125800	0	15	1	0	3	7	12	0	0	0	0	0	1	0	16	0	0	0
SP117745	236	443	15	183	1	3	44	21	9	0	8	2	21	47	0	0	11	4
SP117351	66	100	8	26	7	14	6	35	2	46	7	0	0	0	7	4	0	12
SP117980	0	94	0	167	23	18	18	21	10	39	11	7	10	12	32	31	0	7
SP117878	127	241	12	0	6	0	8	44	18	4	0	3	23	7	0	3	27	1
SP125805	58	110	4	58	7	14	10	24	12	22	4	5	6	76	0	6	0	4
SP78013	162	380	0	48	15	31	32	0	10	31	8	0	24	16	7	21	0	7
SP118083	21	0	2	96	66	42	6	102	42	73	10	5	51	4	13	29	14	9
SP125772	10	90	1	47	0	0	13	16	11	16	1	0	10	0	6	5	12	0
SP117216	129	35	1	151	9	11	10	30	7	39	11	0	12	82	0	8	0	10
SP125784	44	12	14	88	21	46	12	22	12	12	0	1	11	72	14	10	0	7
SP117323	170	241	2	0	23	51	18	101	18	18	4	3	56	138	40	0	14	14
SP118046	117	293	12	175	11	27	17	25	4	58	11	1	0	0	0	8	0	6
SP77888	7	40	6	0	9	6	1	18	15	49	3	0	0	0	0	10	0	0
SP125766	77	182	10	0	0	9	10	5	7	41	7	2	44	1	34	17	11	52
SP125737	52	28	8	135	42	12	13	98	24	3	11	2	48	0	17	22	0	7
SP125763	131	311	0	371	22	40	58	73	30	0	12	24	48	0	45	21	0	13
SP125802	56	15	20	225	9	25	22	30	14	24	5	0	15	0	19	0	0	3
SP117656	46	129	11	0	126	16	5	77	89	0	12	1	16	28	0	8	1	8
SP77872	10	50	0	0	1	0	0	17	9	7	7	0	13	0	1	4	7	8
SP117309	89	344	0	157	3	13	23	19	28	27	16	1	44	5	0	5	0	4
SP117201	140	316	2	24	31	30	23	36	8	75	13	2	11	0	0	20	1	2
SP125685	47	120	16	73	7	10	2	30	9	35	11	1	39	0	22	12	0	9
SP117463	168	129	0	125	9	24	35	15	7	39	5	0	9	0	14	16	0	10
SP117568	147	234	11	91	20	29	14	85	9	51	11	2	42	0	28	0	0	14
SP125717	117	53	2	121	7	0	14	21	4	57	8	19	0	0	27	6	0	1
SP125707	0	0	0	0	2	0	0	0	0	0	0	7	0	0	11	8	0	0
SP125794	61	282	12	57	0	7	17	16	13	52	9	4	0	0	23	30	3	7
SP125756	176	0	0	134	394	35	5	55	188	6	6	16	9	0	48	10	42	60
SP117441	68	181	0	12	2	6	24	25	17	76	6	4	3	11	0	12	38	3
SP125780	104	325	13	0	9	23	45	39	21	32	0	3	7	0	44	11	16	5
SP125764	167	227	0	195	804	39	24	35	95	10	0	20	15	183	4	17	30	9
SP117690	47	9	11	183	2	9	8	20	17	55	3	3	15	0	5	0	0	0
SP125742	19	153	5	0	51	20	9	28	122	140	2	5	0	0	41	0	0	4
SP125804	34	104	29	234	524	40	13	31	362	0	21	9	0	0	36	31	0	58
SP125695	32	134	9	0	23	12	10	18	15	45	8	1	23	0	31	5	0	10
SP77986	7	24	1	0	7	13	0	3	12	20	3	4	9	0	2	4	0	0
SP125689	107	244	6	242	48	21	42	54	34	107	15	1	3	103	17	27	19	26
SP117523	21	0	5	267	9	15	16	32	24	23	11	2	16	0	8	0	0	8
SP125694	67	100	0	168	23	8	32	26	16	0	2	7	29	0	21	19	0	13
SP125745	46	69	0	110	2	7	17	22	8	5	0	0	0	81	0	24	0	0
SP117001	76	168	9	42	4	20	16	0	13	66	3	2	12	0	0	26	0	9
SP117949	317	133	22	176	15	19	28	27	15	46	0	1	8	51	45	0	3	9
SP117653	33	7	0	90	5	14	8	20	10	0	7	0	30	30	0	4	0	0
SP117522	32	53	9	220	8	15	23	32	26	13	12	2	18	5	0	0	11	8
SP125710	44	255	9	0	13	10	23	17	18	36	24	4	7	0	36	0	7	2
SP117214	74	259	17	0	17	9	16	22	12	19	1	2	8	142	2	2	0	5
SP125768	319	581	0	197	26	95	28	8	0	85	8	7	29	0	54	0	0	15
SP117722	86	142	10	0	1	4	15	24	8	4	11	3	10	163	4	0	0	10
SP125699	223	89	0	107	6	20	18	55	19	0	0	0	75	0	7	15	0	0
SP125771	235	79	8	531	42	62	65	162	24	0	20	14	16	0	53	101	0	19
SP125719	34	107	0	0	7	17	0	41	7	30	5	2	6	46	0	9	0	10
SP117648	23	76	0	0	15	21	14	36	22	31	13	3	13	30	1	0	0	0
SP125760	42	46	16	138	10	8	10	9	15	44	5	0	8	0	33	21	0	5
SP125770	6171	3421	537	7535	910	759	2186	0	51	0	106	22	0	0	0	0	0	34
SP77956	29	17	0	42	0	0	24	0	0	0	5358	3	0	0	0	0	0	0
SP125785	100	63	32	84	24	6	4	46	10	17	1	5	43	0	22	2	0	15
SP125706	84	276	2	0	604	15	12	63	131	45	0	27	0	36	40	27	19	33
SP125705	124	112	17	85	11	4	8	39	6	50	0	0	14	0	2	17	0	8
SP125715	4	28	0	0	0	10	4	7	19	21	0	0	0	0	20	12	2	0
SP116962	17	81	20	50	5	3	5	0	20	50	12	0	7	0	0	6	0	13
SP117660	55	161	8	111	17	8	26	10	21	39	4	6	1	0	7	46	0	14
SP117643	107	172	43	110	865	27	44	68	165	0	8	8	35	21	4	19	45	14
SP125713	136	1	20	186	905	54	17	99	157	177	0	9	15	0	42	67	0	23
SP117760	43	141	11	0	9	22	23	18	19	21	2	3	1	68	10	1	0	8
SP116968	64	382	5	68	14	17	16	17	21	63	4	0	1	0	0	0	21	4
SP125775	39	63	0	113	5	22	19	15	18	16	11	5	8	0	39	3	4	12
SP125731	58	214	11	0	15	15	9	24	2	46	3	0	0	0	1	0	32	17
SP125733	51	30	7	199	10	17	6	27	4	17	13	5	0	0	27	11	0	10
SP78502	14	29	0	0	3	4	4	7	8	33	8	0	4	0	0	4	15	2
SP125791	84	210	0	73	6	11	4	21	26	32	1	0	24	0	3	5	11	2
SP125755	41	241	0	28	13	23	15	3	44	51	7	12	18	0	23	46	0	16
SP117340	236	138	0	0	49	23	6	65	30	0	11	3	101	153	0	6	0	9
SP125781	69	142	0	0	12	1	12	18	18	47	3	2	20	0	0	25	19	3
SP125783	27	140	1	0	18	4	5	29	5	52	18	0	5	0	22	10	13	8
SP116950	201	331	0	103	13	9	39	19	18	0	1	5	13	0	0	80	8	14
SP125712	60	5	0	259	8	3	46	35	19	0	4	2	35	0	38	20	10	6
SP125786	9	9	2	48	289	3	12	56	21	17	9	27	6	0	50	0	0	5
SP125693	231	487	96	143	5	124	63	34	40	0	10	4	36	0	30	23	0	9
SP116949	138	189	0	0	15	47	14	58	22	19	16	10	77	0	14	38	29	19
SP78533	22	46	0	0	12	3	6	22	10	36	3	0	1	26	0	0	0	2
SP117215	59	39	0	169	11	6	2	77	17	3	9	0	15	0	9	26	13	0
SP117040	128	299	0	0	7	0	27	20	16	0	13	1	23	53	0	63	0	10
SP117476	101	100	9	99	11	23	15	3	19	52	6	2	35	13	7	5	0	2
SP116985	80	201	0	0	3	4	18	14	4	48	29	3	42	0	0	18	23	10
SP125769	35	96	7	0	8	6	7	30	6	29	2	0	0	0	33	10	7	0
SP125778	38	166	14	0	1263	34	25	12	322	87	0	42	0	0	26	1	163	38
SP117440	80	299	5	35	9	12	13	41	21	23	6	1	39	0	3	41	0	10
SP125730	45	65	2	57	4	16	3	16	12	20	3	0	0	0	8	0	0	1
SP125686	47	299	0	0	11	13	25	21	29	0	7	7	28	0	29	46	0	6
SP125758	71	78	4	48	9	0	12	22	17	12	7	0	21	77	30	2	0	7
SP77848	23	33	0	0	0	2	4	8	4	1	1	2	13	17	0	13	0	0
SP117974	121	311	0	0	4	27	32	10	23	16	14	1	13	75	0	6	5	8
SP117911	140	245	0	50	3	15	21	21	18	30	11	2	30	0	4	12	0	0
SP117165	61	107	1	29	17	42	15	37	31	37	5	0	47	34	0	0	0	10
SP117412	89	249	5	106	309	17	4	79	108	24	3	4	41	0	0	3	0	12
SP117650	14	0	0	54	15	9	4	37	48	65	2	0	0	0	3	12	0	6
SP117076	11	135	5	0	17	5	10	21	18	0	8	4	6	0	26	26	4	3
SP125757	70	216	10	0	9	3	9	31	31	2	0	0	14	29	49	26	9	5
SP125711	45	0	13	223	7	17	5	44	1	11	9	31	38	0	98	20	1	3
SP125811	50	121	0	5	18	22	7	25	8	52	7	4	9	0	29	0	10	4
SP125723	35	0	25	167	19	15	15	15	11	39	21	0	64	0	15	33	4	4
SP125809	95	382	0	110	9	26	39	11	27	0	3	5	26	30	13	8	0	20
SP125722	41	41	0	40	7	0	5	11	14	1	3	0	0	53	18	28	4	1
SP117908	59	163	15	56	8	14	11	32	28	39	3	0	18	0	19	3	11	12
SP125741	89	480	7	0	7	6	61	10	24	0	14	1	11	0	17	30	35	16
SP125724	131	110	31	0	4	4	7	0	17	0	0	4	155	104	38	0	0	4
SP117037	41	139	0	19	3	31	3	20	10	11	11	2	6	54	35	10	4	5
SP125777	42	199	0	0	696	36	28	31	163	40	0	24	41	0	34	0	71	16
SP117291	95	164	4	232	14	32	9	52	19	0	3	0	22	0	4	49	0	0
SP125793	35	42	6	39	62	15	10	7	14	0	0	2	33	3	26	12	0	6
SP125744	127	67	8	124	11	12	17	19	1	17	6	0	5	0	27	38	0	3
SP125795	54	162	0	70	10	3	11	31	10	16	4	4	25	0	17	3	0	15
SP125703	68	18	4	227	8	25	12	24	1	46	5	2	5	3	33	17	0	4
SP125761	28	12	10	117	13	17	4	63	14	0	11	1	8	9	24	1	21	8
SP117661	201	237	0	34	16	14	27	47	17	46	3	0	1	28	17	0	0	11
SP125776	106	55	0	153	23	29	18	30	16	32	11	7	35	0	9	18	16	13
SP117261	34	97	0	0	2	16	8	37	8	22	10	2	10	21	0	0	0	2
SP125698	148	71	4	141	551	39	12	107	106	0	1	8	24	0	24	0	0	18
SP125714	101	243	0	13	8	5	16	14	6	24	1	5	6	65	30	16	0	50
SP77972	149	158	0	0	9	23	25	18	6	20	12	1	27	0	0	18	0	2
SP77866	0	29	1	0	0	8	2	13	3	0	4	0	8	0	0	1	2	1
SP125704	68	150	11	0	11	6	7	21	5	65	4	3	0	0	0	15	12	9
SP117290	110	893	5	0	19	17	45	38	17	8	15	9	6	0	3	16	13	20
SP125738	43	78	0	0	6	2	2	31	12	9	1	0	9	46	36	0	0	8
SP135427	3	0	0	34	3	5	1	38	15	9	7	0	24	0	1	0	12	0
SP135403	0	2	0	0	1	0	0	4	0	0	1	0	0	0	0	2	0	0
SP102557	0	0	0	11	2	4	0	9	6	0	3	4	3	0	0	6	8	3
SP106801	1	0	2	1	3	0	4	0	12	12	0	0	7	0	0	3	10	2
SP106758	3	17	0	42	9	6	3	22	5	0	4	0	15	0	0	6	0	4
SP106808	6	16	0	21	10	0	0	24	8	26	4	2	30	0	0	0	0	7
SP102617	26	1	0	0	6	13	2	94	1	0	8	4	7	0	1	0	0	3
SP102605	0	6	2	0	0	3	0	12	3	9	3	0	4	0	0	4	0	0
SP117086	0	1	0	0	0	4	0	0	4	3	0	0	0	0	0	1	0	0
SP117700	10	3	3	0	6	2	0	8	11	22	8	0	8	0	0	15	6	1
SP135339	2	64	5	0	4	15	5	43	19	0	9	5	6	50	0	16	20	6
SP135324	4	55	0	4	2	1	6	3	14	0	4	0	6	6	1	6	3	2
SP102529	8	15	3	0	3	4	2	39	23	0	11	4	16	8	1	14	17	2
SP102507	13	50	0	4	6	8	6	21	11	38	1	4	0	0	0	7	0	0
SP102485	0	1	2	0	1	2	0	7	8	12	7	0	0	0	0	0	0	5
SP117043	5	18	0	6	3	3	1	34	17	42	0	2	2	0	2	13	1	4
SP135496	3	39	8	0	9	2	0	21	10	0	5	0	24	0	0	17	8	4
SP117228	6	14	1	0	0	0	3	16	3	9	6	8	16	20	0	5	0	6
SP118044	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	7	0	0
SP117984	2	0	3	23	1	9	6	14	5	18	3	4	0	0	0	17	7	2
SP135346	6	6	0	0	10	2	2	18	6	0	0	3	1	2	2	15	17	0
SP135492	0	4	0	0	0	1	0	2	0	0	2	0	7	0	0	2	0	0
SP102573	3	2	0	0	11	3	0	8	3	16	1	2	2	0	0	0	0	3
SP135460	1	2	2	0	1	0	0	13	13	22	0	2	5	0	0	6	0	0
SP117667	1	0	0	0	4	0	0	5	2	0	2	2	3	0	0	7	0	2
SP106815	4	48	5	0	13	13	6	19	7	19	9	2	17	0	0	29	0	4
SP106734	2	0	0	1	2	4	0	3	5	0	1	0	15	0	1	14	2	0
SP117796	3	6	0	0	6	2	0	7	8	42	0	1	23	29	1	8	0	4
SP102537	0	16	8	0	8	0	1	51	10	23	10	0	30	29	1	1	3	2
SP135334	12	11	0	0	0	20	0	33	0	12	1	0	0	0	1	3	2	3
SP102517	8	7	0	0	12	11	3	46	10	10	6	3	0	44	0	2	0	5
SP117493	2	0	0	1	0	0	0	1	0	0	4	0	3	0	0	7	2	0
SP106722	1	0	4	2	9	6	2	18	11	13	4	4	0	0	0	13	8	1
SP135434	6	19	0	24	2	8	2	14	7	46	8	0	44	0	0	13	7	8
SP106753	2	0	0	0	4	1	0	6	0	1	0	0	5	0	0	10	0	0
SP102523	8	12	0	0	0	16	4	44	8	12	6	0	0	0	0	9	15	2
SP102591	5	0	0	0	8	7	2	12	3	32	1	0	0	0	0	4	0	2
SP102547	4	0	0	0	4	2	5	28	12	37	7	5	2	31	0	0	0	0
SP118043	5	0	5	44	0	0	0	65	22	0	1	0	27	0	2	0	16	6
SP135478	3	9	0	2	0	1	2	11	7	11	0	5	6	0	1	22	5	0
SP102561	1	0	0	0	3	2	0	3	4	3	2	4	2	0	0	1	0	0
SP135274	1	8	3	6	7	2	2	11	8	0	0	2	11	0	1	17	0	0
SP106797	1	37	0	10	5	0	2	21	8	13	0	0	19	0	0	14	4	4
SP135488	78	130	8	47	26	53	13	132	34	44	18	4	12	38	0	0	24	13
SP135480	1	1	0	0	13	10	0	1	2	10	6	0	8	0	0	0	3	0
SP135455	471	95	37	0	0	54	18	0	3	0	0	1	95	168	0	0	0	0
SP135389	5	44	0	0	16	8	8	23	14	0	14	0	21	0	0	17	17	0
SP102597	5	17	1	2	6	1	4	2	10	0	1	2	136	0	3	0	4	1
SP102489	3	0	0	4	4	0	0	12	14	3	0	3	3	0	0	1	3	3
SP135410	5	31	0	0	1	9	0	4	6	12	0	3	7	0	1	26	8	3
SP135372	1	9	6	0	1	6	0	17	1	0	1	0	4	7	0	3	4	2
SP117223	0	5	4	1	1	12	4	10	6	10	7	2	8	3	0	9	3	0
SP135328	4	12	0	0	8	0	1	8	5	2	8	4	23	31	0	16	0	5
SP135444	2	2	0	0	1	0	0	3	1	0	0	0	0	0	0	0	7	2
SP106750	0	2	0	0	0	2	0	2	2	28	4	0	4	0	1	1	9	3
SP102511	0	15	5	0	15	0	0	12	0	39	4	0	40	16	0	11	27	0
SP102541	6	18	2	0	8	4	4	21	22	19	4	4	21	0	0	29	12	0
SP102567	9	5	4	29	1	5	4	67	18	53	9	2	1	0	0	0	22	7
SP117595	4	4	0	11	0	4	0	1	4	39	0	2	0	0	0	11	0	3
SP135440	8	8	0	6	2	5	3	34	3	14	13	4	11	0	4	10	20	6
SP135296	5	63	10	0	8	9	6	72	14	12	5	0	8	0	0	13	0	0
SP117294	1	5	0	0	3	1	2	0	0	18	1	1	0	0	0	7	0	0
SP135363	9	0	0	12	2	9	0	28	3	45	1	2	0	0	0	18	18	4
SP102499	2	8	5	3	5	0	0	32	14	0	6	2	29	0	0	9	6	0
SP117951	2	0	1	4	3	4	0	4	2	13	0	2	0	0	0	0	1	2
SP117085	1	1	0	0	6	4	0	9	6	0	1	0	6	0	1	2	9	0
SP106669	3	9	0	0	1	8	2	24	8	18	10	2	11	0	0	15	0	0
SP135316	3	17	0	4	7	0	0	18	10	0	4	0	9	0	0	2	0	4
SP135305	29	71	22	62	447	46	0	135	100	0	2	8	17	32	0	11	14	10
SP102581	2	0	0	3	1	0	0	10	0	9	1	1	0	0	0	0	2	2
SP106718	10	0	0	63	1	2	2	35	5	0	0	0	33	0	3	27	3	4
SP135451	0	0	2	0	1	5	2	12	2	17	5	0	13	23	0	6	0	1
SP135354	10	0	0	1	0	10	6	21	10	7	0	1	10	55	0	1	0	3
SP102611	15	228	25	215	42	24	15	180	32	0	3	4	19	0	0	40	0	15
SP135448	6	25	0	0	4	0	0	16	2	19	2	2	13	10	1	1	9	2
SP117758	11	41	6	9	8	16	4	46	19	23	6	6	19	0	1	5	34	7
SP135282	4	9	2	0	0	2	0	14	5	8	2	2	6	37	0	0	0	0
SP135288	0	0	2	42	4	5	1	27	12	17	3	0	32	4	4	6	13	5
SP135475	5	14	0	0	6	0	5	7	9	8	6	0	30	0	1	10	7	1
SP135416	1	0	6	27	3	4	1	27	5	14	9	2	13	0	1	6	8	0
SP117331	16	48	3	0	9	9	1	55	9	29	1	3	4	0	0	24	14	0
SP135468	4	6	0	0	0	4	0	7	4	24	2	0	0	0	0	9	0	0
SP135463	1	0	0	0	0	2	0	2	8	3	4	0	8	0	0	0	12	0
SP135422	10	23	0	8	13	10	2	23	16	9	10	0	9	8	0	22	10	0
SP135484	5	17	2	0	2	1	2	34	5	9	7	0	9	0	0	12	2	4
CPCT02030262T	36	76	2	44	12	14	9	8	16	12	2	28	14	5	2	0	50	14
CPCT02190001T	130	67	19	110	22	14	18	46	12	15	11	54	50	0	0	8	26	42
CPCT02160010T	82	236	17	107	25	2	13	40	14	0	0	57	6	33	9	17	67	29
CPCT02330006T	38	89	9	248	10	3	17	11	17	13	8	49	8	0	9	4	18	6
CPCT02030290T	28	0	70	235	838	43	14	131	55	0	0	129	29	0	0	54	114	16
CPCT02060058T	88	142	27	216	19	8	16	6	7	19	2	54	25	0	0	30	17	16
CPCT02130025T	221	156	43	290	12	4	45	25	27	28	14	52	40	0	0	0	38	12
CPCT02060167T	260	196	17	107	2	2	32	42	50	0	9	50	29	0	2	0	53	20
CPCT02090031T	22	0	0	104	471	0	0	45	53	6	0	44	5	126	0	0	0	9
