C.PH.Lung.2	C.PH.Breast.1	C.PH.Liver.2	C.PH.Esophagus.2	C.H.Lung.2	C.H.Ovary.2	C.H.Other.4	C.H.All.8	C.H.Colon.3	C.PH.Bladder.8	C.H.Skin.12	C.PH.CNS.3	C.PH.Skin.14	C.PH.Colon.4	C.PH.Skin.2	C.P.All.7	C.H.Lung.12	C.PH.Colon.8	C.H.All.19	C.PH.All.29	C.H.All.22	C.H.All.24	C.H.All.26	C.PH.Prostate.15	C.PH.Bladder.12	C.PH.Bladder.6	C.PH.Colon.7	C.H.Bladder.10	C.PH.MSI.22	C.P.Lymphoid.2	C.H.Colon.7	C.PH.Ovary.6	C.PH.Pancreas.5	C.H.Breast.12	C.H.Lung.10	C.P.All.20	C.H.MSI.18	C.H.MSI.20	C.P.CNS.2	C.PH.CNS.5	C.PH.Colon.6	C.P.Lung.3	C.PH.Kidney.1	C.H.Other.12	C.H.MSI.7	C.PH.MSI.13	C.PH.Other.12	C.PH.Prostate.5	C.H.Other.9	C.PH.All.11	C.P.Liver.1	C.P.All.10	C.P.Liver.6	C.PH.Pancreas.9	C.PH.Colon.13	C.P.Kidney.4	C.P.All.26	C.P.All.27	C.P.Ovary.2	C.PH.Lung.5	C.P.Colon.3	C.PH.Uterus.7	C.P.Prostate.3	C.PH.Kidney.6	C.PH.MSI.11
DEL:repeats:5+:1	0.00448863758307003	0.00359048274108269	0.00386844376049592	0.00281919721650957	0.000356825517647315	0.00553766815858414	0.00693089541031966	0.00864074579493549	0.00134464562362699	0.00145087312544087	0.00205366309504963	0.00198337703010733	0.00359261357670465	0.00170194157797478	0.00240200499886242	0.00199681095075885	0.0083690489842727	0.00326129211329148	0.00313353065568191	0.0447567376035608	0.00618006956669656	0.00297937679927009	0.00130280697723992	0.00164349320045945	0.00180208829482894	0.0012749159924268	0.00392337666497927	0.0107266438177896	0.00231383143989709	0.00301674940734196	0.00316007575415225	0.0027299567742248	0.00697713489948049	0.0067016518799258	0.00989720677545048	0.00103053133749524	0.00180144821985879	0.00237373951715356	0.0117063202423145	0.0137338888445065	0.00295716022467499	0.00574912413823098	0.00149283589585298	0.00264903712315142	0.000135244145457135	0.00041233403686027	0.0057104667336229	0.00258749238771913	0.0113994507804199	0.0108843542666029	0.00275132909501953	0.000540391985332968	0.00267054822654451	0.00219716741535047	0.000333440145689457	0.000540864929742705	0.000584384641564999	0.0114715525414328	0.00310696262220362	0.00711058302982742	0.00022275425315924	0.00791463454511506	0.0028507043008557	0.0119957573798207	0.00379854770798492
DEL:repeats:5+:2	0.00089979200679494	0.00117759909169571	0.000501515367291954	0.000476033865977171	0.000133230866954812	0.000146571640809825	0.000763648369882804	0.00128268060194949	0.000168230959903687	0.000686758113882879	0.00109279324231621	0.000345208282931578	0.00182305346477211	0.000863443998976922	0.000160795021962423	0.000334430958455338	0.00440263838858422	0.000569251664694505	0.000149036920164261	0.00370892278374931	0.00131728820134371	0.000427956784462722	0.00200637463505123	0.00107624349069526	0.00186107807573354	0.000561251209927146	0.00106618947261233	0.00164148671456965	0.00131955613679955	0.000443086843990731	0.000596760104622967	0.000404969147091982	0.000904368804313917	0.00169373650863822	0.0021371970760217	0.000249239827348668	0.0010929023067861	0.001826654631893	0.00172531567546044	0.00125664830199366	0.000180977413726417	0.000265007036874234	9.6100485131713e-05	0.00245489732594351	0.000178463336742574	0.000199048775684083	0.00176346539083398	0.00117597321554494	0.00191036284437594	0.00259656550629614	0.00041273947335116	2.71877949472543e-06	0.000302939813820976	0.000394057199492204	3.80354332138463e-05	0.000520644669474435	0.00066539279367076	0.00151276105492091	0.000173714290833367	0.000868727971607783	0.000299507030249913	0.00083112332797475	8.61714469643257e-05	0.00232771001356508	0.00109097806836675
DEL:repeats:5+:3	0.000237754624905527	0.000458588099257917	9.66201702376622e-05	0.000168086034589838	2.15200541214188e-05	0.000132494138585152	0.00051455636749693	0.000460391194673798	4.98262975015493e-05	0.000341929908992129	7.91540337496769e-05	0.00023020345566815	0.000540435701830497	7.55473061122825e-05	2.93081354974924e-05	1.80428378342297e-05	0.0028980800886808	0.000668064155062554	0.000203421370084553	0.000632487081665564	0.000243086209503804	0.000196603587159368	0.00133122777064697	0.000481357009232074	0.00194737008137336	0.00015763426059183	0.000540072447432237	0.000533739086583355	0.000647937899192633	0.000155502926258915	0.000350381990362385	0.000171599659129336	0.000239616915786836	0.000540503229830973	0.000291113533064533	0.000681473674088349	0.00084958910905677	0.00128117399421333	0.00111279640948042	0.000474110918126214	0.000148626740111723	0.000257828707322192	5.15314197643369e-05	0.000627573899121224	7.24412581204809e-06	0.000105565432299325	0.000452443606630796	0.000152889692277852	0.000536904911336527	0.000641639247976731	3.98259751838807e-05	1.75107831863672e-06	0.000134728917727891	0.000582876274248884	2.40585571533365e-05	1.42731248952493e-05	0.000762551816318826	0.000556771290796677	1.78077144516918e-05	9.57888535372788e-05	0.000577147668949885	0.000434920765430072	1.28642757277402e-06	0.000518627820556796	0.000250729101948781
DEL:repeats:5+:4	6.24249838399105e-05	0.000127751665110915	1.14992656861458e-05	3.30615630951136e-05	9.21824098541306e-06	1.41231448905236e-05	8.54566698483036e-05	0.000179143125095404	1.8651531839557e-05	0.000159061239198155	6.61286864237807e-05	2.78589140611449e-05	0.000915194848009337	5.34880054505883e-05	1.86472133365537e-05	1.82790674874025e-05	0.000761916793337954	0.000589728726918645	5.635260596982e-05	0.000271768406841856	0.000113028660706255	0.00018666668295452	0.000564514974928379	0.000324881186734906	0.00088512963817762	1.26103048817498e-05	4.73957736865451e-05	4.52232132474567e-05	0.00059237379517145	1.51764040845162e-05	9.85744202110833e-05	4.63588739856681e-05	7.33760714318117e-05	0.000292336375682287	0.000317434153880243	0.000155028022738673	0.00059733526889119	0.00116778285838125	0.000210509069988074	6.04905795850891e-05	8.91201365122718e-05	1.68901871812769e-06	3.08057403779377e-06	0.000341322184622604	3.56067200931177e-06	5.06574330393892e-05	0.00057310677625837	1.80926462936833e-05	0.000252159357453491	0.000221502324188911	3.02503492954748e-05	9.35444470219088e-06	0.000113315403653818	0.000674673690039682	2.39439925954635e-05	1.08129734054919e-07	0.000222858940811605	3.42795838760365e-05	5.86803820437536e-06	5.15938022811437e-05	0.000206054603916458	2.57968978689385e-05	2.8800617300911e-07	0.000174627947375162	0.000118854226397535
DEL:repeats:5+:5+	1.51454222588763e-05	2.53258967487403e-05	1.26424675379849e-05	1.39691778855325e-05	4.82819679449674e-06	6.22696369826872e-06	2.34359398639333e-05	2.34841372310875e-05	1.38913916536471e-05	0.000223168784193853	2.97245105642246e-05	4.03752377697752e-06	0.000236287781399872	7.97711677774436e-05	9.30725806812205e-06	2.401242501576e-05	0.000528939207442288	8.41479275773236e-05	3.77343021909513e-05	0.000233727831216933	5.38040284745e-05	2.9364110178371e-05	0.000984806527961166	0.000681176833386652	0.000944119419082218	0.00014287682514681	7.86638188269741e-05	3.20410768278096e-05	0.000334314567290637	4.08017045362997e-05	1.9218287466846e-05	2.65879924190703e-06	9.97487363908748e-05	0.000266266138807956	2.89340157903191e-06	3.85204135133909e-05	0.000144373129136359	0.000766866803844419	0.000181250768776792	0.000196897985312507	1.60443034758746e-05	0.000104508033184151	1.56670826122381e-06	0.000178897077798594	4.54292635670812e-06	2.04958809538678e-05	3.91246432364874e-05	3.97277039167125e-05	4.91714252601698e-05	3.73974169326146e-05	2.50766126750231e-05	4.60810083851768e-07	1.39908745321868e-05	0.000247032070136211	2.44022508269556e-05	1.29755680865903e-06	5.28594920177437e-05	5.43210950339983e-05	8.72570736710091e-08	7.72668101549441e-05	3.23741512023968e-05	1.6456379030392e-06	2.49605349941228e-06	3.57476851562892e-05	0.000186786471146568
INS:repeats:2:0	0.00742254531290855	0.00216014068493896	0.00375329139161104	0.00514227326202266	0.00757903436725332	0.00645808511737745	0.0177165110005628	0.00336375805416565	0.0210001430446167	0.00274013175101099	0.00385550280846527	0.00402321479271191	0.0987331398504234	0.00692788390396372	0.0138004304962439	0.00237371855468875	0.00190289160295887	0.0151817685889331	0.0184334102226297	0.00436183041981476	0.0100986543364754	0.0220389238848966	0.02122637696837	0.0304513482469837	0.00337033940060441	0.00533490010649441	0.00956376696510624	0.0144754318798938	0.0202583136337606	0.00263371610965933	0.0044692698590212	0.00447485993168373	0.00580586711218071	0.00910084036886251	0.00764212691896693	0.000573098419496125	0.00348990679015336	0.0324057646740891	0.00149505938468399	0.000528430999088407	0.00222957581278447	0.00323510422723382	0.00545358434972187	0.0123771701104696	0.00497346071535129	0.000522120921912877	0.00479675050794953	0.00130707171085742	0.0215631345247386	0.0314070760431377	0.00387389849167175	0.000161007043297808	0.00488858244245639	0.00322559700038883	0.00179247707248144	0.00178695198499159	0.0124362395355914	0.00476583604294298	0.00139330640953306	0.00163034634242704	0.000332957586099634	0.00379698947611514	0.00579714185361963	0.0299752931609203	0.0709786776896073
INS:repeats:2:1	0.00304604086367187	0.00154632584611365	0.00432073139902571	0.0022767719738112	0.00363960697038525	0.00117329688875138	0.00878162830185652	0.00438728354389926	0.00122818173463399	0.00381001697987354	0.00563296174355295	0.00598346488662472	0.00870168728733526	0.00671966339387175	0.00448280414590364	0.00166520836355636	0.0010184907690267	0.00405205866465024	0.0617855763208838	0.0049484587707423	0.0032911441806934	0.00648765566894375	0.00205283363372419	0.00620256640231465	0.00223043615233283	0.0041052918386946	0.00443660347595218	0.00606510335691291	0.00277119741507684	0.00123043511202752	0.00553003325045136	0.00502442491432492	0.00706179390335469	0.00132613027222426	0.00521204293471935	0.00137322908253526	0.00208631715870762	0.002936721037534	0.00183336382376255	0.00071846922795312	0.00412594842289301	0.00220585844587476	0.0158236277589375	0.00812674599819202	0.00238196679243615	0.000318588672270136	0.0089246600462346	0.00606681366405051	0.00884501393451352	0.0100059511351376	0.00416052855621345	2.99526554503649e-06	0.00429284886886449	0.00503542410032935	0.000784423527756644	0.00268388812897715	0.00386901025642576	0.00617138441029679	0.00134191199314084	0.0053437682540516	0.000462423436490726	0.00483628599882434	0.000113896841219336	0.00630867465760515	0.00678179967132835
INS:repeats:2:2	0.00165364447298296	0.000815870941608124	0.00215594139626763	0.00157034364591938	0.00125471040601536	0.000925496335464465	0.00249112184034842	0.00025107605848367	0.000559065132945711	0.00387502161645691	0.00122237874904564	0.00244333173878061	0.00183161240122643	0.00190093917625163	0.00208703286828024	0.000509317516825904	0.000881731251961323	0.00157070798909383	0.0409770768186237	0.00355110940537896	0.00238147256106458	0.00378276204048213	0.00101376175287395	0.00542635088639478	0.00177322998474612	0.00255907445550159	0.0016453574490211	0.00282750850618285	0.00310106154008485	0.000952206295774001	0.00194526810504209	0.00197770560292923	0.00331725615917517	0.00165174707659934	0.000631041550833379	0.000588697462653224	0.00272019046122858	0.00439425288512989	0.00105853064868184	0.000156100486438787	0.00786099238763317	0.0014537384106925	0.00600648097935622	0.000959307921534742	0.00313062877784231	0.000283012015273507	0.00112111145840483	0.00208813925349702	0.00309021997567806	0.00427549718669554	0.00196198372710519	0.00017607553303976	0.00244957784939112	0.00235762631287097	0.000841877653529969	0.000811729913550278	0.00565838827647992	0.00342051472318664	0.000721899584748676	0.00287267058831961	0.000319251366923699	0.00376777940333619	0.000261010394392389	0.00331543775912755	0.00229569640343557
INS:repeats:2:3	0.000779669995273222	0.000901171754731057	0.00087390776659788	0.000985510890875214	0.000760136204895631	0.000636897759287427	0.00322052447463888	0.000895460363115814	0.000630891233528697	0.000670748479395255	0.00268322154913462	0.000543466850476282	0.00212445029848527	0.00201547174891794	0.00109109413031059	0.000154309040203644	0.00105753906124421	0.000795725839866174	0.0094716491871787	0.00112481414586647	0.00148679588079313	0.000746082208041325	0.00140805800933336	0.00797847751609444	0.00253274109668086	0.00061294583054438	0.00157900336585994	0.00169228514689214	0.00376686763291968	0.000416746369957695	0.00129164769253918	0.000704480991551168	0.00123557098522122	0.00220101608294032	0.0003942492990268	0.00141766831036738	0.00258119996376303	0.0101844563868523	0.000375780086305449	0.000585967616566791	0.00276931666437941	0.00112036834120205	0.00111716867522189	0.000893665887949458	0.0252220815688566	0.00234235312219373	0.00137758561307234	0.000606718449498857	0.00262606727291326	0.00349448684030484	0.000691472427207708	0.000358187678177979	0.0019881993915358	0.00265913977611879	0.00457536474777524	0.00034050053253894	0.0156362807341549	0.000820357883411849	7.50992547395152e-05	0.001292388740662	0.000857566456787238	0.000660738855458229	0.000221111939224861	0.00339545731826627	0.00264776169963357
INS:repeats:2:4	0.00334359235209308	0.00236556834156166	0.00107368229020676	0.00346893022795251	0.000318232418757706	0.000401648939109587	0.00177389126309171	0.000301566953530508	0.000528712136204702	0.00142354633553958	0.00174439459187579	0.000306674156004105	0.00330176257540843	0.00147354175189289	0.000592935934993977	0.000161383160628388	0.000835443415416116	0.00170802162249789	0.00178794534733792	0.00123118439698945	0.00100969908880183	0.00064545873856183	0.0038763733125388	0.0409694263739502	0.0136076834401822	0.000245644815406117	0.0024183932896154	0.00228092191583601	0.00850436344277846	0.00125673877565564	0.000861429526076369	0.000558310037967653	0.000348882652363419	0.00121549073036734	0.000208138242620683	0.00190741410491147	0.00592755470418744	0.0288060518635742	0.000299506623721129	0.000780568075796304	0.00124207368458478	0.000469378301767685	0.000224053563107614	0.00132546098777575	0.076399129231521	0.00790934299201723	0.00179860832259065	0.000694244309589497	0.00121034777744729	0.00330116172215513	0.000660077788933313	0.000484633965186904	0.000964729539307202	0.00551605447243727	0.0068991922396718	0.000922671020690625	0.073456904874395	0.000934729473941599	9.09364136108034e-05	0.000307421783170468	0.00307746138964722	0.000257831842197465	0.000429801212187262	0.00469462118799666	0.00276190092773032
INS:repeats:2:5+	0.0262346305936686	0.0150978832216054	0.00419889073891451	0.0232752686336066	0.000643733485749535	0.00233695665462733	0.0049254197253217	0.00359136273853629	0.00205203567569895	0.00628253940957848	0.0130657593009329	0.000998108177859059	0.00641645125402939	0.00786964025144356	0.00460228462041489	0.00162760954119055	0.0014037023979882	0.0113862064589134	0.00321130675336326	0.00272160148089527	0.00492474400549566	0.00870279718467866	0.0256141098760754	0.188385159570544	0.0189186027315522	0.00202664057150992	0.00902731502816395	0.017267009204621	0.0506914343300542	0.0106555920495078	0.00614712070822617	0.00112290794712825	0.00148301299004964	0.00563268133101594	0.00316482131425207	0.0166677420248689	0.0187914057800888	0.133267471678103	0.00395043933798786	0.00165326694752063	0.00248053667292453	0.000941459033484374	0.000255203493723432	0.00871301704472025	0.181202168817599	0.00288400918064077	0.00632079385632306	0.00384215007309468	0.00376180878614689	0.0159408598305404	0.0024934174818619	0.000699141059219902	0.00688073345504326	0.0247091775772498	0.00929324780554453	0.000182955510020923	0.27428045160695	0.00300700122485014	0.000637856479957883	0.00404506870011343	0.0222686900982736	0.00591347790546743	0.00386321880268653	0.0169810938377241	0.0211901453633976
INS:repeats:3:0	0.00285630121796521	0.00072496757121287	0.000479881393032029	0.00163019373973963	0.00105834403813879	0.00361067392863215	0.007171927366649	0.00156316288444426	0.00782169275436945	0.00104987318575303	0.000783190755877604	0.00134530292248891	0.0316553793144873	0.00164554814166781	0.00483802816492693	0.000365594118918493	0.00168016249700209	0.00654898043960626	0.0131311525802345	0.000883334838897745	0.00404451683602151	0.00789428258313352	0.00436569331783251	0.00835405925522678	0.00209420795326538	0.00143792352899676	0.0053574758308334	0.00595575616092781	0.00521435737921691	0.000342021247975375	0.00094411285587559	0.00139709189359581	0.00220819782975597	0.00258150982756525	0.000809779099989705	3.44622562704645e-05	0.00141677251748694	0.00623694999283193	0.000722003317305623	0.000622235706876896	0.00130831248957011	0.00095450670308191	0.00327518719607288	0.00263412220415951	0.00231296342453156	0.000169091017869409	0.00368559332824424	0.000752415973320158	0.008594739793301	0.0146098491685608	0.000723138391734837	3.45607562888826e-06	0.00320743468664606	0.0032547034980786	0.000628501164491449	0.000755826841043884	0.000983403434648744	0.00123939005873387	0.000709618151629482	0.00170599866844937	3.288672484398e-05	0.000609053635392405	0.000253925442536365	0.0123348886945621	0.0356413612707863
INS:repeats:3:1	0.00251024637223715	0.00060130218259834	0.00373863711297104	0.00268036308371808	0.000684813353547192	0.000539118128272518	0.00363967209664023	0.000132902348362671	0.00104556981861309	0.00293618076643917	0.00157139126072671	0.00305446748775904	0.00417141165442866	0.0012916410272058	0.00405759830905775	0.00147102120406305	0.000763839797299998	0.00143979343763481	0.0776515609106291	0.00405262155159973	0.00338153646964606	0.00477437050549242	0.000254530998235513	0.00169021723894335	0.000556229780616015	0.00180976948547962	0.00289543294863345	0.00477344520644815	0.0010061320784326	0.00139964728480353	0.00249615923931999	0.00206704629783501	0.00477786190100979	0.00286965634374988	0.000317807496019473	0.000193484275663243	0.00142064983691082	0.000960360938204821	0.00217456850261132	0.000278296052252833	0.00121592525532645	0.00154878793905514	0.00518354925591383	0.00268148936447448	0.000515437968796235	0.000263564219141144	0.00545286731266762	0.0023639106081967	0.00409824977381105	0.00497440847007444	0.00281749899556201	0.000171467432201243	0.00311163457629971	0.00435179456484667	0.000380927154927828	0.00160291517763012	0.000607134296357446	0.00519962455683002	0.00052029211603181	0.00397178583281811	0.000226383274541649	0.00438518312734772	0.00108797211915921	0.00365744977799795	0.00307051570112569
INS:repeats:3:2	0.000343153081639067	0.000146139074388271	0.000716075861911012	0.000461691908011029	0.000106109061077776	0.000663989941660523	0.000803053039492561	4.95081349561893e-05	0.000252519098751163	0.00055957812956956	0.0015884244072298	0.000779694291619683	0.00107659193543383	0.000590614275408464	0.000554976120294569	0.000229008687288034	0.000110968640397965	0.0002898250864276	0.0138547100869943	0.000310625804642774	0.000584012741385005	0.000929740892234563	0.000577656508620456	0.00167967947707251	0.000951333996602924	0.000374385456083066	0.00104177346798592	0.00049401340983004	0.000731632783910734	0.00021829095978945	0.000891655704297265	0.000644613905303299	0.000429660835050782	0.000699263705430668	0.000509798691118461	8.90067768418931e-05	0.000666351554636312	0.00165602102556048	0.000289910242128508	0.000143693845590624	0.000306839296383623	0.000898473507108024	0.0010810772582033	0.000922184524263664	0.00587075006169785	0.000230112845254789	0.000981924674501578	0.000179901798502725	0.00092900651900765	0.000946550119105144	0.000523083310146174	0.000184324033540707	0.000394467901409404	0.00136725907096537	0.000117428671819857	0.000302330736417554	0.0023760930015117	0.00130623496253069	0.000410151874790579	0.0010721723306403	0.000168072897075141	0.000858032555167039	9.96117350380841e-05	0.000487917156070502	0.000665757760071146
INS:repeats:3:3	6.38350093500844e-05	8.64897910000994e-05	3.79750360244479e-05	0.000107344291117325	3.20516881481841e-05	4.9131069598382e-05	0.000208388139123812	5.11290509498568e-05	0.000150353114761013	5.54126572998344e-05	0.000410465432398113	4.55594182994144e-05	0.000442313608907652	8.16328409102097e-05	4.32616657296058e-05	8.62174388228725e-05	0.000228656482875073	0.000560506252702946	0.000665146254807165	0.000290705345452685	0.000116586984479559	0.000178450511665515	0.000358187871393069	0.00145182522982759	0.000691750668161829	3.8833635517437e-05	0.000190109714453809	0.000172019112018306	0.000320564693372664	5.69088860022987e-05	7.15430132917384e-05	0.000250645382562904	0.000218023899809929	0.000175417721895271	3.64008585749176e-06	0.000127446989619258	0.000367159341680427	0.000699889467341676	4.16554045427877e-05	5.42872591610078e-05	0.000206298877070556	0.00044100278730314	3.12099139767766e-05	6.86741874462766e-05	0.00540485454654842	0.000234974794287879	0.000628158265414136	0.00015571971785777	9.23678056574514e-05	0.00019378458619452	5.61476817536118e-05	2.94918453665131e-06	0.000489680608626538	0.000497049422086757	6.67338549610406e-05	3.76291474511118e-05	0.00278574829648116	9.6089905159742e-05	0.000174819547099867	0.000111840774913357	0.000391257712093311	8.6411227297549e-05	2.92614271777256e-05	0.000233202264664709	0.000412090851488797
INS:repeats:3:4	0.000186706760647033	8.34889577904537e-05	4.13373944122098e-05	9.41068200792041e-05	9.18416836496452e-06	2.11716765741137e-05	2.97427051663911e-05	7.35027969096917e-05	0.000353526738251628	0.000819458661812619	0.000314612235410108	8.77434667212755e-05	7.47378558244098e-05	0.00033675530625521	1.94188672638598e-05	0.000168776510314176	0.000112484419991576	0.000887872619874802	4.76203274052473e-05	0.000190903011418324	3.18630238094343e-05	9.05026701538698e-05	0.000546778243845191	0.00261853441205552	0.00172965959501323	5.37763563410144e-05	0.000378083028502807	5.53697534290346e-05	0.000443682525773458	4.92470631502058e-05	0.00039434734050187	8.13768981243394e-05	0.00019372382600242	0.00011770212344918	7.00016511056107e-06	0.000332544331859097	0.000539357939623477	0.00164377040766994	4.37737169239739e-05	6.73175142316971e-05	0.00058317403320041	0.000242965342602668	7.70643370789762e-06	0.00101232963904995	0.00317832950458774	0.000156572226945882	0.0004248313031077	2.79099074433303e-05	5.67122902240234e-05	3.62566234156531e-05	3.78373728346518e-05	1.33634924317013e-06	0.000228393016695279	0.00382414600416298	7.79038993536611e-05	8.06647816049696e-05	0.00476372233912504	0.000124788164530293	9.18962414211845e-05	0.000109587466123951	0.000613489140138136	2.87529511392126e-05	4.58889835661182e-06	0.000178098269308336	0.00017256893780881
INS:repeats:3:5+	0.00113998852224032	0.00120456651267655	0.000216572305721069	0.0018258214215688	3.07228559506911e-05	0.000177100063883431	0.000163307380741843	0.000721154459765291	0.000656532172307895	0.000523487444927202	0.00041079941566288	0.000117701893146449	0.0013784472835999	0.000834530078878846	0.000219556795498786	0.000133412292775677	0.000338245085135571	0.00249574860993276	0.000702156637531623	0.00107567145658414	0.0001626746112936	0.00058505575906944	0.00471747714673816	0.0196994511019019	0.00804665879476097	0.00016089310342644	0.000242191206675273	0.00133039785599901	0.00527118354896003	0.000836526969006438	0.000315371931798751	0.000249788518352242	0.000211087064119012	0.000519996763021286	0.000463130923714721	0.00236264952274346	0.006046109447513	0.0149830525827146	0.000620708178272393	0.000119143138303784	0.000609607823936161	0.000236167042262204	3.56286882340478e-05	0.00132046203141033	0.00967723122144556	0.000727662000796836	0.00203396209462607	0.000109512231233934	0.000210692390302052	0.000685231606919175	0.000154047586559891	0.000180130661777656	0.000538702069773666	0.0163645685857302	0.000190234448348168	1.64357195763477e-05	0.0343793429258276	0.000555808797080935	0.000193281689604091	0.000224579776010808	0.00363806318144679	0.000432985617155202	7.65328403742874e-05	0.00133147492539945	0.000455758989597626
INS:repeats:4:0	0.00466037755002686	0.00159094925458785	0.000977925125288619	0.00317083462146588	0.00389500202365012	0.0042691085058205	0.0125137701913614	0.000964853436010066	0.012597197396435	0.00225556427957956	0.00282416248686611	0.000511344311306649	0.0195669514398042	0.00373070140036823	0.020518789638254	0.000612205107660515	0.00189562943505515	0.00651559856212629	0.0094329873631713	0.00165979933146272	0.00708929028422891	0.0241017542668479	0.0134735983687579	0.0208677508896953	0.00456668610830269	0.0030845328899476	0.012288539222579	0.00981628762785866	0.018846294576701	0.000204481799316151	0.00259683591836681	0.000895838931302827	0.00201422021708193	0.00804585872754376	0.000658295526997163	0.000173706774159179	0.00449449744512019	0.0274760941588325	0.000942194070056031	0.000229949539106421	0.00165574882389577	0.00307713875162093	0.00189489865165631	0.0146890645043203	0.00670769215657625	0.000281410774573986	0.0107710489065831	0.000254741337028215	0.0133161548066973	0.0255337754487141	0.000711493271198251	0.000182158226146604	0.00120935624248258	0.000967977628298083	0.00196884920932698	0.000752366689554127	0.00215639501679194	0.00220300003937681	0.000693853706986253	0.000253462393826907	0.000143510368170473	0.00120872103978229	0.000204273178309595	0.0257211670113151	0.126615476292807
INS:repeats:4:1	0.00217079888324611	0.00173537165867033	0.00383410007153025	0.0027090633717485	0.000552306529776911	0.00054046132672471	0.00230505965039531	0.00179634505140729	0.000286591911193006	0.00118353983231564	0.00126913640611296	0.00103648080383545	0.00599033848912457	0.00202432842995284	0.00466312920561097	0.00125845282371881	0.00097037042282355	0.00161811452117003	0.141345049607939	0.00168542087604445	0.00337186434804913	0.00271340534548045	0.00106814586831985	0.00217455663361057	0.00102022613881045	0.00315436367938353	0.00217884715010799	0.0046547761007556	0.000733824792796209	0.00211794449184456	0.0029076722681105	0.00431124927122439	0.00465888882424378	0.00149836869693973	0.00116016069765699	0.000203116384059991	0.000462632630553222	0.00178148047842163	0.00188286693591886	0.00102295707755207	0.000809762693686555	0.00207208816339905	0.0034689962916801	0.00374725047156139	0.000836389576807993	0.000151040668165719	0.00426735599902396	0.00202272662776533	0.00561508541311051	0.00578615263398222	0.00346591818190891	0.000357496463052201	0.00287475091437307	0.00460852880087946	0.000364945399104541	0.00117180192795316	0.00136945538595424	0.00626423942533498	0.00102800467060938	0.00572414381302753	0.00037696715896597	0.0046902661097056	0.000113205626404114	0.0013726470943542	0.00593313624640436
INS:repeats:4:2	0.000524911450873037	0.000145749984717793	0.000297417411189482	0.000241098035918351	0.000108858828024912	0.000427045822465353	0.000538181510319937	0.000266685351871507	5.85116956185401e-05	0.00020087950859255	0.000280545942403918	0.000146852814816226	0.000435283053963024	0.000227618533750757	0.000336223675923399	0.000239964635527078	0.000376524175768263	0.00115967362549053	0.00573622474007445	0.000438950235475664	0.000469114195117267	0.000301042880394988	0.000902143220618272	0.00182541871200317	0.00116649816148516	0.00029248931876114	0.000501443695014731	0.000286786161916648	0.000992448629026309	3.74046300253512e-05	0.000898955673955215	0.000529000241585304	0.000301350523658131	0.000815273988594884	6.25348083210123e-06	0.000127847993299389	0.000598977427706011	0.0026532431979538	6.12746735765922e-05	4.72633937072861e-05	0.000251770354943379	0.000146437922861671	0.000326490861872007	0.000738698240621405	0.00681801159796821	0.000196748811770225	0.000294819767397071	0.000115738287509754	0.00156885046922058	0.00139455968725675	0.000182701998207299	2.62661747795508e-06	0.00058233010218892	0.000100006940780218	5.84852067941824e-05	0.000284921849234712	0.00164934997245238	0.000405392101658108	9.67608232783432e-05	0.00020075355214482	0.000131946706816355	0.000311619821806061	0.000485540006870291	0.00079000362648642	0.00142893463888009
INS:repeats:4:3	0.000281511023015048	0.000169168841107371	8.19406739097582e-05	0.000365139348348909	4.04324880091355e-05	5.13871213675977e-05	0.000258262039135648	9.81356147662129e-05	8.9948727957442e-05	0.000528110916955956	0.00345806272339306	5.31984132854558e-05	0.000986111750059492	0.000316435601799543	6.62755901675039e-05	0.000120042971323137	0.000601764498663705	0.00147648150745306	0.000289477296663917	0.000420863458721483	0.00013259020611528	0.000467862025671352	0.00184874017981537	0.00291140466178656	0.00331205693122145	0.000121776090271211	0.0004347604745363	0.000317805414026525	0.00109029193473247	4.54450741851659e-05	0.00018590920459961	0.000328872044618633	0.000305675471520303	0.000329477379521981	0.000275806505356106	0.000211208638325036	0.000729620284529559	0.00420163379490453	2.94289035507067e-06	0.000171658020200768	0.000494513969274198	8.1284025809895e-05	5.07287852677027e-06	0.000529315724004177	0.0198785565281238	0.000257595958352021	0.000651356062731345	3.1920736799697e-05	0.00033256928323541	0.000576835218554351	6.62946095033641e-05	1.75107831863672e-06	0.000473073120155126	0.000738857249047882	8.24864816685824e-05	4.00080016003201e-06	0.00591216459804394	0.000119212535253895	2.59080794574838e-05	5.32315164012791e-05	0.000266261503856824	3.69354284904353e-05	1.95844197646195e-06	0.000645648341800161	0.000307454158429021
