C.H.Colon.3	C.H.All.2	C.PH.MSI.1	C.H.All.4	C.PH.Lung.3	C.H.All.6	C.H.All.7	C.PH.Other.3	C.H.All.9	C.P.All.12	C.H.Bladder.6	C.P.Kidney.2	C.H.Breast.13	C.H.Colon.7	C.H.Ovary.1	C.H.All.19	C.H.All.20	C.PH.CNS.6	C.PH.CNS.3	C.H.All.24	C.P.MSI.9	C.H.All.28	C.PH.Other.4	C.H.All.31	C.P.All.1	C.H.Bladder.1	C.PH.Other.1	C.PH.MSI.6	C.PH.Lung.5	C.H.Bone.SoftTissue.1	C.H.Lung.11	C.PH.Breast.2	C.H.Prostate.7	C.PH.Ovary.8	C.P.All.5	C.P.All.2	C.PH.CNS.1	C.PH.MSI.11	C.H.Stomach.1	C.PH.All.6	C.PH.Lymphoid.5	C.H.Lung.7	C.H.Prostate.4	C.PH.Skin.4	C.PH.Skin.9	C.P.All.6	C.P.MSI.3	C.PH.Uterus.2	C.P.MSI.5	C.PH.Skin.2	C.P.All.20	C.P.All.21	C.P.Breast.6	C.PH.MSI.4	C.P.All.29	C.P.Prostate.4	C.P.Liver.1	C.PH.Liver.4	C.P.Breast.1	C.PH.Biliary.5	C.P.Liver.4	C.P.Breast.4	C.PH.Esophagus.8	C.PH.Colon.20	C.P.Colon.3	C.P.Pancreas.1	C.P.Head.3	C.PH.Lymphoid.1	C.PH.Lymphoid.3	C.P.Ovary.1	C.P.Prostate.2	C.PH.Bone.SoftTissue.4
A[Del(T):R(8,)]G	0.0500574135819254	0.000338934949795101	0.060407727739453	0.00139280082080496	0.00381312490334868	0.000188891591631175	0.0035020949442954	0.000206947107635894	0.0229007106039646	0.00658261687073701	0.00125325172377994	0.00075784454921778	0.00386396034036758	0.00366262430570104	0.000643778902523838	0.00174235287311098	0.00229181750050326	0.00366840959711046	0.000338912232373007	0.000227790644822966	0.00748475895178935	0.00846687356021193	0.000404969992718767	0.00138940757941982	0.00291966627000279	0.000777707017014378	0.00166262641798759	0.00748512243413361	0.0295805829522574	0.00192451051141005	0.00352153322226671	0.00479840217813059	0.00271711056012513	0.0329454749503909	0.00214377291256537	0.0248967319775464	0.0420888716757912	0.000961787596214741	0.05616824650337	0.0327733563879023	0.00265056803184994	0.0134346836587213	0.0118006617444847	9.06291276013268e-05	0.000470532719323464	0.000232563367189605	0.0029764060172083	0.0190536760379026	0.000742628822451306	0.000220197056721505	0.000927771753278624	0.00701991944185999	0.00413720204438959	0.00876838391131764	0.00222324644863747	0.0979924724843407	0.00307579688305134	0.0388263828395831	0.000950590219697705	0.000444384926237577	0.00198076615991789	0.00500744888676666	0.00112536631009357	0.0108761025813834	0.00946472250549874	0.00858192377618268	0.00220493937026407	0.00753595135996759	0.00289328823198094	0.00273773759691291	0.000782454444087034	0.00164712614155031
C[Del(T):R(8,)]A	0.0574040695197603	0.000450633254097777	0.0710446022825445	0.00263209832073714	0.00396747459258301	0.000877419860753456	0.00144696161041782	0.000652360435075059	0.0249841891854743	0.00784366372753249	0.0025046821014162	0.000529485465130405	0.00309462174080871	0.00834054296261887	0.000723642528088471	0.00114006947562745	0.00293475144146561	0.00470433429393707	0.00092824934596817	0.000380446831248631	0.00695558907745306	0.00409012663754524	0.000468387160453685	0.000501783444790816	0.00491782069128044	0.00116720571827259	0.00185339659948	0.00284791063600814	0.0353504779765886	0.00250676185457027	0.00924166743178946	0.00648943695727138	0.00484969434422326	0.0359935074701262	0.00181152121310036	0.0335798857710827	0.0597864823283705	0.00137202672713157	0.0644955431079061	0.0416129810126287	0.00510567942143454	0.0182780395219151	0.01184680490771	0.000466151797544396	0.000875232236357175	0.000450740011781611	0.00819008818315408	0.0194318536875893	0.000520096614879569	0.00051009166423855	0.0011695309467743	0.00405285238997501	0.0010133369552059	0.00998889058448571	0.00269744972052911	0.0155338477624289	0.00351985678284306	0.0598537704070652	0.000818557605379002	0.000743374686670283	0.000910941658340177	0.00507220737191132	0.00212795149040993	0.0158763302370018	0.00327221828143324	0.0132069803127944	0.00176091902421484	0.00896043015287327	0.00607702597301288	0.00266095877910897	0.00206477099221603	0.000526969986596715
C[Del(T):R(8,)]C	0.0598816921291937	0.000765126240425042	0.0706455851588642	0.00100935235745353	0.00377440707807685	0.000617435198457666	0.00560986185302544	3.5210539718511e-06	0.143474471080971	0.0106319883862529	0.0015151944146268	0.000758380592511254	0.00112284819478567	0.00238871610835134	0.000816136818386347	0.00127698829316169	0.00137751288966128	0.00960188195456606	0.00115977637859441	0.000173230777922933	0.00853188820032567	0.0117270697391392	0.000688385160701097	0.00378847451444567	0.00314281540690632	0.00154644377352261	0.00209035703042647	0.00249695123826415	0.037155171473311	0.00195813707202286	0.00244956761355216	0.00689914846224496	0.00381981532916521	0.0396651199972649	0.00294435035572147	0.0370136279937028	0.0550014541860935	0.000447272630995548	0.0739669085656792	0.0483128719107782	0.0138129881887604	0.0231100929291507	0.154188900694213	0.000743283043079781	0.00125697317577635	0.000516884969840223	0.00180010382856899	0.0116066433002927	0.000718599523042151	0.0002381258629947	0.00136617756530548	0.0134522020043325	0.00203139809202115	0.00848871499377272	0.00126758745809789	0.0323547182963255	0.00289429650365913	0.0615025217238175	0.000594320586495839	0.00119251045843175	0.000598265031408914	0.00667907369415951	0.00169342169685356	0.0125811161556512	0.00317924975449023	0.0121816254231342	0.00272411766153926	0.00969179490759046	0.00930659328818187	0.00301510312973819	0.00249837537596323	0.00081843598018879
C[Del(T):R(8,)]G	0.0443667844366844	0.000308761329697924	0.0831602915270615	0.000744181594696974	0.00211458283930039	9.87865776257822e-05	0.00180725396012562	0.000212058315014387	0.0236073682765309	0.00458445147320063	0.00216044768025904	0.00048596849594202	0.00297861659388482	0.00352089396486112	0.000242312886259405	0.00183451153123988	0.000593430556828212	0.00429910638018782	0.000555612970049311	0.00041056210647585	0.00333905236100292	0.00285217861708007	0.000636740513914982	0.000750543649079906	0.00250167402213648	0.001132344497048	0.00115230234368207	0.00142916239616364	0.0256229310445252	0.000422440707125397	0.0100036154433147	0.00350231462285012	0.00187389094107681	0.0283496403717882	0.000528731790645462	0.0235494437051444	0.0551490767786753	0.000349291621818674	0.0644210369069927	0.0315730009841794	0.00258087298906512	0.0136479243218564	0.0113625249367869	0.00127905401820297	0.000602657293209901	0.000237300524875265	0.00138770106150114	0.0106824831003448	0.000166020614099614	0.000141470341488813	0.000533132172108191	0.00433633550766947	0.000924168027329391	0.0218048964986708	0.00173724879363711	0.183025549906028	0.00216286923335305	0.058513746838142	0.000747447983846434	0.00103838531252714	0.000325980310148126	0.00334457839480677	0.00176332758337885	0.0135448611802657	0.00204607867447966	0.00829608835648515	0.00267711081124511	0.0040375905723524	0.00251078849562321	0.00106483752371541	0.00105734559621906	0.000656488352453316
G[Del(T):R(8,)]A	0.0330633630592218	0.00019973960298975	0.04100379304517	0.000576200945371294	0.00334243343167798	0.000814587379385826	0.00138010983502207	4.42971306136107e-06	0.061597845207675	0.00375447438907852	0.00143621422275957	0.000286808687879677	0.000562130488679923	0.00286906422081165	0.000243103147101004	0.000278120356010362	0.000607502897956348	0.00389530235799638	0.000951754052075885	0.000155579673543092	0.005166779993482	0.00653413301372516	0.000414638589240976	0.000739550170164858	0.0018022850887723	0.00070828635827133	0.00115722154247493	0.000993864640756805	0.0201619966805366	0.000775463278143892	0.00210554808634852	0.0056501443616795	0.00207561894448001	0.0255687668098293	0.00214244145677403	0.0156552594292281	0.031437010489618	0.000823997353769393	0.0452065177810803	0.0222369795801376	0.00237523811035347	0.0123675707786483	0.0592092959283391	0.0014043202391091	0.000277908320235776	0.000184559446629738	0.00437547408507234	0.0110709170940979	0.00113673782600185	0.000262165257760108	0.000672247698379534	0.00301901083347046	0.000867477848017172	0.00435101764242375	0.000712817142406418	0.00996760660180387	0.00227122997203589	0.0321581732613483	0.000366528414502202	0.000363499972495739	0.000451042946653633	0.00245634757336727	0.000824094612726038	0.00324801470379191	0.00186982002580093	0.00506022429008713	0.000630757709605003	0.00345836223518185	0.00233117322866527	0.00183942094822452	0.00111970459013284	0.000908880286463631
G[Del(T):R(8,)]C	0.0286801572356083	0.000328145218232116	0.0286310934942564	0.000297065615606657	0.00375152728543305	0.000324591839340515	0.00386227186949694	3.69142755113422e-06	0.0643369744359357	0.00370012463492251	0.000789636341750105	0.000243841685187195	0.00269386241726784	0.00105445185813219	0.000246115594411713	0.00126141018201376	0.00106652991613844	0.0039831186903987	0.000832170412720416	0.000131381678953048	0.0053885300502168	0.0113045639059988	0.00086936994058872	0.00129815156439824	0.00143808453837024	0.000827688642549209	0.00073032981892532	0.00144714836636135	0.017156393529331	0.000739271237469445	0.00337590590856395	0.00487368378732344	0.00211764445756231	0.0211466992551281	0.00133559400019613	0.0153631039033091	0.0247279015781617	0.00026442219562931	0.0325959150927808	0.0215150817995114	0.00592847770500435	0.0103917285108328	0.0601967801639025	0.000240320709124797	0.000464404704843252	0.000261327778903329	0.00116089840838697	0.00554155752627531	0.000567680326357777	0.000159151615679893	0.00105714135578258	0.00480056723621931	0.00254338127393462	0.00343119590318674	0.000931096952246636	0.00490868286390864	0.00169445208634729	0.0242667674176722	0.000427346458119024	0.00101065195033182	0.000297369376964873	0.00257929880708187	0.0011016991932634	0.00341515397747731	0.00224289063971121	0.00475694654663692	0.00129464994714292	0.00624829674698234	0.00335864783837847	0.00141729426368292	0.00103901401856175	0.000631244743904309
G[Del(T):R(8,)]G	0.0212660916509588	0.000181424659320471	0.0324080748157047	0.000784263174955568	0.00242256697727362	9.55157722209052e-05	0.00101218897476449	0.00021364846842103	0.0392669589173598	0.00185425453935195	0.000432818074509284	0.000331901299476152	0.00165431606907795	0.00276846278554688	0.000282616189180935	0.000752884019780747	0.000823420455450875	0.00221194288753526	0.000791973958797078	0.000261938569365429	0.00250385786231354	0.00589100329138979	0.000711236774323271	0.000420802656795148	0.00132546690205784	0.000535801360719837	0.00162025396898878	0.000915746819418809	0.0136263828017298	0.00129069927627933	0.00340352652398174	0.00377199800819572	0.00153612438491031	0.0117761922553334	0.000439524252625834	0.00976232165983239	0.0276442857721859	0.000268550209090999	0.0314454883263846	0.0151026986821819	0.00600869600919975	0.00391498883099652	0.0445434965343001	0.000432722172631687	0.000417213266229284	0.000233484782300088	0.000610787904274757	0.0058456380245317	0.000361674198221585	0.000102852458398837	0.00127388266249394	0.00247552757459691	0.00115447188078528	0.000970416546339946	0.000789914942195121	0.0312647594354526	0.0012662373597939	0.0237549262476563	0.000150392159625378	0.00020992949383503	0.000166175826205812	0.00145739811076011	0.000377839533355789	0.00241028969216688	0.00168091829559455	0.00346484569066371	0.00129682357217532	0.000753055846456948	0.00248745818708251	0.000519126961070795	0.000510024921662932	0.00133540565662136
A[Ins(C):R0]A	0.00126792606294255	0.000659111226213611	0.000171514848650345	0.000708720322350821	0.00110723970618173	0.00464394110383492	0.00215901538950745	3.23709800637924e-06	0.000552906810280705	0.284703946035731	0.00159549922187125	0.00075051862420697	0.00130797503728307	0.00964914897845247	0.00119536070686117	0.00200348891976041	0.00305328675326729	0.000130184371000118	0.000319284423960078	0.000623287243565543	0.000417664561299657	0.000291389555920822	0.00226386208234825	0.00114856504595578	0.00150261014816613	0.00125019623745649	0.00138570748362164	0.000828263246760242	0.00291698489580284	0.000838911980156149	0.00151294302038478	0.00162774847233226	0.00233968802431006	0.00345364573828271	0.00166614173130768	0.00359497991528794	0.000303761349125517	0.000396146947030375	0.0003768642683978	0.00617662840406506	0.00473676147837677	0.000362081184735959	0.00122934752554746	0.00013944534973908	0.00276979811499697	0.0012804074710086	0.0416550695184496	4.00194796557074e-05	0.000193279147421461	0.00520830239182307	0.000621227285090073	0.00194886206417388	0.00155484627217782	0.000142524078156248	0.000564811762535135	0.00490257551130756	0.00238986198780038	5.79555339692401e-06	0.00206987311041972	0.00110651291965913	0.00265015781093503	0.00143584451718299	0.00137118332870967	0.00119608570446701	0.00877423210762004	0.00118305364033455	0.00188094553819901	0.00169690964312067	0.0014522719876945	0.00172835227131188	0.00104335968888411	0.000785819074520965
A[Ins(C):R0]T	0.000186088051893754	0.00136697636655865	1.69036873451816e-05	0.000128732579160382	0.000564597411633953	0.000941246997140109	0.000712358080060662	5.22478976468228e-06	3.72683717132851e-05	0.171518743730619	9.22263456395069e-05	0.000211572343026811	0.000283184418201223	0.00594392322854324	0.000343479782716363	0.000398723609913635	0.00178645388903027	0.000100050176194957	0.000584714034754101	0.000744249933434266	5.62116016658167e-05	0.000154782172321385	0.0011484748214499	0.000532731651190789	0.000286053288584983	0.000407897100997037	0.000229085147496184	0.0005490380488074	0.000720462412525074	0.000568810730544601	0.00114806516636563	0.000628547355144528	0.000745466668842525	0.000770450781666701	0.000513868170592578	0.000619767330956658	8.28248042282086e-05	0.000154484181942715	7.58242912272587e-05	0.0012842397801029	0.00147420541613288	0.00011654353003732	9.7612714391962e-05	0.000283755072143476	0.000445555333200264	0.000748460074156428	0.000717733823294763	6.00760053723885e-06	6.03106921929376e-06	0.000656049244285705	0.000268304276581681	0.000129001692546079	0.0011349846316467	3.53512897598077e-05	5.26770429260812e-05	7.73597996136896e-06	0.000626307168923639	6.63907183361558e-06	0.000713916724250964	0.00062236076363017	0.00151529753266765	0.000244554146525472	0.000547725613637833	0.00022188938910735	0.00206019744691116	0.000295442748445021	0.000505535701640947	3.02510060420222e-05	0.000731330012249451	0.000412404254977242	9.28749510192416e-05	0.00135403758107729
Ins(C):R(0,3)	0.00212275382559518	0.0206673567447538	0.000869516183766637	0.0034895216440517	0.0104518923433916	0.0218113627470225	0.0137420324824288	0.0472545319940001	0.00292364792327712	0.0558745464508873	0.007920040917369	0.0165910202835023	0.28367245609268	0.00511423485906928	0.00520439448248796	0.00512199683297596	0.00200119246811563	0.00190595149766222	0.0104040037225355	0.0126866801172328	0.00819711525193316	0.00697210675216087	0.0287047786561579	0.0248330731909491	0.00847520292804507	0.00893488937452247	0.00607449146156062	0.00548625676174628	0.00498936587126764	0.0125602775183653	0.00706144844031147	0.00665949118999121	0.0158102251864952	0.00620213402006507	0.0127612292289024	0.00535201822665789	0.00134777492154722	0.00309892817474839	0.00137851005340407	0.0053970752723505	0.0273487488187208	0.00289372694310168	0.00614284292927398	0.00305027215302585	0.0151397394193566	0.0144613987755636	0.00644596171489336	0.000300901981934173	0.378883165652196	0.0169497881056298	0.0076637925569074	0.00893503351583215	0.0124505806314459	0.00130841907140799	0.00233060987038747	0.00823922581569801	0.00854653583866159	0.00249092448697154	0.00555246042963724	0.0130881453309209	0.0120199579291054	0.00856168141166307	0.0163445006925561	0.00272974577491023	0.00706826695019785	0.00703763680079347	0.011237676760999	0.00541163608308629	0.013700500653267	0.0127338139767975	0.0145519446465567	0.028166072258974
Ins(C):R(4,6)	0.00505336542816195	0.0121838633001713	0.00499709283595482	0.00934647051574725	0.00975560374529007	0.0039867320862141	0.0082711942006195	0.00934527477964449	0.00951186497048222	0.00135854501333632	0.0018190280667785	0.00216104113363717	0.0331525128614231	0.00191481110370581	0.000380419411286473	0.000817298891016666	0.000577781674804085	0.00086055356312444	0.00150314947651581	0.00584191846998225	0.0348496754541853	0.232109736950998	0.00726756171919434	0.0211468143703512	0.00915421202812145	0.0032324364952905	0.0092714570714761	0.00130142007155993	0.00555468751667216	0.00136666251517763	0.00250718993192376	0.00256080777339725	0.00671641389143944	0.00145020186824643	0.00302502329900105	0.0078154067213306	0.00394807317396021	0.00954773136558576	0.0053730671565282	0.00661093881768658	0.00873430697078087	0.000790903521013249	0.0163246432821467	0.000611392995565555	0.00113704020079155	0.00531686690576799	0.0024142309339081	0.00257350021466097	0.0189372249274443	0.00305037238726433	0.00231012554256914	0.00193485664824017	0.00409468440990543	0.0197491939522038	0.0124860394324426	7.08452901725368e-05	0.00846631000438869	0.00838852907131391	0.000753659662805141	0.00541871311749205	0.00632081231007439	0.0118991860069459	0.00958322704042233	0.00938940356651866	0.00500966484480438	0.0114554054120228	0.00854066756124591	0.0119550631388914	0.00394576745734333	0.00570887324180091	0.00632870558179143	0.00758770774237038
Ins(C):R(7,)	0.0102960458249208	0.000483593496756869	0.005588161893183	0.0129655167917443	0.0179203229517111	0.00166060544465284	0.00363013220114345	5.45195453705977e-06	0.0168316510645723	0.000777002643866989	0.00233066075623285	0.000564256342660333	0.00970513605593279	0.00295387042535138	0.000455372612647326	0.000555049794967369	0.000343994368979773	0.00121983917987566	0.000373901639601676	0.00249937056619298	0.0302441914953646	0.043363731118618	0.00301438787236813	0.0215809553872289	0.0135591142769186	0.00160376186501664	0.0187821401445724	0.000558217417017114	0.00830242718875605	0.00219179599022224	0.00366620810095506	0.0017366363975829	0.0108209019754049	0.00902634478503676	0.000860256906202178	0.00985166703508109	0.0120904184155546	0.00983095895587388	0.00503636607263034	0.00997694077951722	0.0117160989683409	0.000737850568112432	0.027009224471732	0.000810418285680536	0.000573198438553275	0.00172853499994755	0.000369370528693989	0.00187290199829754	6.55344529340582e-06	0.000349034627182375	0.00452391715000253	0.0211416253251443	0.00274652108313674	0.00544736174696252	0.01242454014909	4.11228408472771e-05	0.0103311887495245	0.00555829929318318	0.000392982164492133	0.000319729492161382	0.000492997634388739	0.0117663275457212	0.00291950700198275	0.00735733666979456	0.000952192879342034	0.0152683046183734	0.0118671090894867	0.0114948295615371	0.00091429389342434	0.00314876786798858	0.00552267312578132	0.00381517351697111
A[Ins(T):R(0,4)]A	0.00304702397821426	0.00506415802420047	0.00129488936724212	0.00998960101243198	0.0174397010968083	0.0256555888339656	0.00535990483816089	0.0279550672623533	0.000643914356035195	0.0412376108451223	0.00620764438845737	0.0259681393223951	0.00778349012865269	0.00397349223704078	0.00342536873199379	0.00233184765362156	0.0075427816992062	0.00233579239405368	0.00456258950422573	0.00829422781928996	0.00721343058058727	0.00807643785071703	0.0184805412087916	0.0161550397909857	0.00833295261824374	0.00389316590401068	0.0124380172392009	0.00241100532627016	0.00634318319043659	0.00560651252494898	0.00475941301049088	0.00649028063047785	0.013899998936942	0.00800167347471996	0.00586070694563614	0.00646495325319613	0.0023162399002298	0.00848888009651897	0.00142643532530785	0.00533230878811349	0.0118096869899022	0.00281860587038827	0.0021548456856221	0.00264880616220109	0.00737649004712372	0.0163819837849802	0.00687041762552912	0.00193690363215435	0.0689265257156718	0.0251000294413507	0.00865395831698547	0.00755313768704718	0.00993141078825923	0.00198862826115531	0.00877308495402059	7.57311722534014e-05	0.00689236641711887	0.00285827676615072	0.00292265070431781	0.015938170325915	0.00112680593993427	0.0106047393167112	0.0134068038935694	0.00189732197416372	0.0175790681833543	0.00901435929773515	0.00811626285573295	0.0086760109410046	0.00791825050110362	0.0104121097445149	0.0117307244715814	0.017988648433798
A[Ins(T):R(0,4)]C	0.000711811924056449	0.0028454034362433	0.000481950557946579	0.00548780863461842	0.00403316607322386	0.00979105589491738	0.00599030102564327	0.00198746459353067	0.000283613607287637	0.00568011269090123	0.00271645498485054	0.0118199031352597	0.0109258848505807	0.00140073885136794	0.00130336977624582	0.000714046382490742	0.00452103947291001	0.000293931900148704	0.0028912897285294	0.00267152051434888	0.0038148010201702	0.021458960154083	0.00556313077791723	0.00399547470889758	0.00391870066291651	0.00171985493486186	0.00293562604063596	0.000854799542168526	0.00210675671867565	0.00146420081566748	0.00185801022610426	0.00163891091783327	0.00395814030623946	0.00184277210470498	0.00257079402077947	0.0023087328639885	0.000710043686490409	0.00472980981498623	0.000645550103343479	0.00182876953106073	0.00219893035360573	0.000874404514898739	0.000841298887806807	0.000984638725112093	0.00303134120030078	0.00754138701281445	0.00179159572722693	0.00168841208012	0.0719217351471624	0.00765616729981919	0.002338438958215	0.0085876260800306	0.0105189808759223	0.00185638513019977	0.00592760369039236	0.00348078382577596	0.00430680079958682	0.00212730986707218	0.00183056932641708	0.00768387767773751	0.0017614958148496	0.00383904088970733	0.00389427249276354	0.00351183132323565	0.00661480441830897	0.00389186683001444	0.00466878752385885	0.00601729857096862	0.00466817597916077	0.00437162847499197	0.00464327997883879	0.00502556425867072
A[Ins(T):R(0,4)]G	0.00129895629067683	0.0403972266564933	0.00101523143021029	0.00944343261398245	0.00249449409052101	0.00500704383936837	0.00677233353493448	0.00706607382718803	0.000606871931941357	0.00602195276048615	0.0038364172862969	0.0177793888160605	0.0169563211058048	0.00339001833737334	0.00174493646444675	0.00188826769484826	0.00141474667290922	0.000465932188530333	0.00170272049048628	0.00206530198630813	0.00646853200985139	0.0011866976942535	0.00581850937994518	0.00592793141664521	0.0046670843046739	0.0026776123547502	0.00503117048603076	0.00132506742874993	0.00154328842446009	0.00474219603491416	0.00327609071905415	0.00252097125519937	0.00521665621178527	0.00106939384008447	0.00299324908392522	0.00363927626769484	0.00094030713415883	0.00913327723241782	0.00107300489157402	0.00273005726064125	0.00204047763875955	0.00166402569922018	0.00128089253911712	0.000941687349450253	0.00231369772884186	0.014934792952189	0.00407652410485197	0.00169063148572125	0.0817471067251361	0.00604283090215381	0.00424333501894276	0.0108372671068773	0.00745948276116605	0.00374697454102266	0.0108294728008078	0.00151991648398896	0.00498497051060179	0.00422992500473916	0.00207482539934668	0.0129502261149252	0.0044851043828223	0.0064987504289468	0.00610653649463683	0.00538290881591195	0.0223501364096765	0.00659683208003091	0.00542441380646329	0.00894490130310503	0.0038042090687488	0.00712592855176183	0.00657893230441979	0.00400718830241865
C[Ins(T):R(0,4)]A	0.000318565025172895	0.00526103335192953	0.000367287448272747	0.00426562100221653	0.00351648977478357	0.0068395553871429	0.00454830266899444	0.019808029865807	0.000142463869709565	0.00203110665096997	0.00386059151693132	0.0105098806214878	0.00274561211970706	0.00189823452595099	0.00146475860145229	0.00217517335435223	0.000776268173609451	0.000569789095216587	0.00398838689083657	0.00359749780689409	0.00247245377568727	0.00172892511437936	0.00774093683531108	0.00605162706698951	0.00331076477492674	0.00266665448431752	0.00347904913234122	0.0016962027982442	0.00136101608191627	0.00263051810983639	0.00231336940649203	0.00253673063804333	0.00523671136654513	0.00153384423835545	0.00348949482855932	0.00122169883078325	0.000348508681047116	0.0081880333223369	0.000431231301445315	0.000868369700565751	0.0015697773312388	0.00140491913301514	0.000905425160890297	0.00174603379407337	0.00262693519797932	0.00691489339214525	0.0161766452000637	0.00221304272036761	0.0326779476470899	0.00538837334672171	0.00276985181875516	0.00265655741870397	0.00348054080068973	0.00165109858475177	0.00506873294491126	9.44603868967157e-05	0.00463969140836869	0.00250989638008644	0.00160500732427134	0.00987211230284986	0.00203354010810044	0.00429522279547138	0.00675897445160214	0.00133864875052697	0.0203769648425549	0.0027555031936508	0.0060136959229704	0.0035948204152761	0.00619131882030081	0.00472126257411822	0.00555710843744967	0.005735233068487
C[Ins(T):R(0,4)]C	0.000638559401687324	0.00489741061240874	0.000468722131282465	0.00502708265760421	0.00580592718138887	0.0267051521117976	0.00545189816964645	0.00193697722286977	0.00035647262471234	0.00103622445911597	0.0044675965135461	0.00690121860555127	0.0215501144589349	0.00162056783301503	0.0015089524192863	0.000866286805961425	0.000844093704765272	0.000427283703389673	0.00161883999684722	0.00390218161952168	0.00410769369403615	0.00747860331105465	0.0100544105588197	0.0105197368690119	0.00318444827430199	0.00177346837120486	0.00449501776469918	0.00145842454456821	0.00156935504530261	0.00146855587450382	0.00279844455932927	0.00243334822128107	0.00580316837241185	0.0023691439950973	0.00224095074411708	0.00168809346542063	0.00134651452928086	0.0101238897502185	0.00056505380242867	0.00105523859990055	0.0013157527012867	0.00205378149907247	0.00225538047195046	0.00126045900496463	0.00351060777203763	0.0042221227728254	0.0134896975984066	0.00282054725237777	0.0573605495700228	0.0142684975659192	0.00432280951069535	0.00435934038765698	0.0188512561894161	0.00172385641737754	0.00540341818804179	1.91363714833864e-05	0.0040345255399286	0.00307393388922798	0.00140252758005136	0.00351719322554509	0.00177003100920258	0.0051951195238606	0.00548341493669448	0.00209208334663722	0.0160378885101962	0.00296299144561	0.00405881179017337	0.00388686586842105	0.00292464788191046	0.00416972751449956	0.00459503753741204	0.00840749034269164
C[Ins(T):R(0,4)]G	0.000534729983570934	0.0440960749629158	0.000900404732310221	0.00509735170419981	0.00138670906285658	0.00443191862401241	0.00777780690206229	0.00888753776330385	0.000243436484611363	0.000970623643047782	0.00562315785325547	0.00838667114938092	0.00173515862748905	0.00341628361829741	0.00121567108592687	0.0015470653786117	0.000482126769571192	0.00134618776137309	0.00370232374921507	0.00315838185693213	0.00658113879124202	0.00119528238169237	0.00606217849995846	0.00651687684068947	0.00351620141223723	0.0028726374732487	0.00258840022793125	0.000646889182007395	0.0010385783800772	0.00203445071795398	0.00462007176788321	0.00246196821236215	0.00471944757388255	0.00309003667247441	0.00231397058277886	0.00126827543514535	0.000540708282271266	0.00660057490416445	0.000836391469625813	0.00104646207206341	0.00173901207621877	0.00207904054972283	0.0031439984787618	0.00143278199406574	0.00174079996389626	0.00844855451631454	0.00552749845227459	0.00201211048638531	0.0627110102534825	0.00403703814485504	0.00308158071649419	0.00180816106835788	0.00933084920117042	0.00360068171856014	0.00754859879746061	0.000102196366858085	0.00435906456343915	0.00721009018499181	0.0014006844102653	0.00728574717644831	0.00603037527406289	0.00398669179910777	0.00671783086314064	0.00469042651944227	0.0175284958572437	0.00382435955593385	0.00472903051357794	0.0043784335125276	0.00335105846090138	0.00403297131247064	0.00596101511530717	0.0051620144068486
G[Ins(T):R(0,4)]A	0.000294150039730356	0.00357429293385046	0.000167612883025839	0.00114105022513953	0.00394767310019301	0.00294067899134346	0.104908546750272	0.0118669173354208	7.99075443118018e-05	0.000977433932364283	0.00394205536263085	0.00828940829828712	0.0689185165092277	0.00758189706923701	0.00187212117938096	0.00141681111612604	0.00119355113067594	0.000806939687121043	0.00437961291009528	0.00362633812273593	0.00136337305150707	0.00263859262479448	0.0126486754546776	0.00466198288694739	0.00505015413517662	0.00113507095673781	0.00162565823958836	0.00185022514147876	0.00270013867896339	0.000602449805694295	0.00261110059199551	0.00554462031293159	0.00716200807036123	0.00140814543902599	0.00732386252477743	0.000848761750613573	0.000138963357065293	0.000846717243952215	0.000184849030334675	0.000487598203954265	0.000973832961683943	0.00116482395381083	0.000475660487564053	0.0011456805095213	0.00211271889879809	0.00599732835146707	0.000633647708821484	0.00015920653144342	0.0379996301577395	0.00337666860225242	0.0107740684881229	0.00372856232746164	0.00499464100648689	0.000647971210501383	0.000520758119503976	8.02098974941939e-05	0.00544896804559405	0.000688020175913879	0.00126800242296147	0.0106288472353081	0.000755024093891946	0.00688825884306524	0.00727616082272095	0.000361627447791254	0.001525425675671	0.00312744565362556	0.00419905478413368	0.00135384082645151	0.00717958775699224	0.00875720587350638	0.0101210730568447	0.0084362881453608
