MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
5:Del:R:1	3.63E-04	5.94E-06	1.73E-04	1.10E-04	2.47E-04	2.14E-04	4.83E-04
5:Del:R:2	1.02E-05	8.86E-06	4.76E-05	2.87E-05	1.02E-04	8.19E-05	1.51E-04
5:Del:R:3	1.91E-05	1.46E-05	1.98E-05	2.27E-07	2.88E-05	4.18E-05	6.93E-05
5:Del:R:4	7.41E-07	1.73E-06	5.35E-06	1.46E-06	1.74E-06	1.94E-05	3.70E-06
5:Del:R:5	4.29E-08	3.20E-09	9.13E-07	2.96E-06	3.39E-06	8.17E-06	7.94E-06
2:Ins:R:0	1.00E-03	5.46E-05	2.39E-04	6.75E-06	8.41E-04	1.31E-04	1.99E-03
2:Ins:R:1	1.52E-04	2.28E-05	1.72E-04	1.27E-04	1.80E-04	9.13E-05	4.07E-04
2:Ins:R:2	8.28E-05	2.13E-05	9.76E-05	8.25E-05	1.18E-04	7.33E-05	2.46E-04
2:Ins:R:3	1.05E-04	3.19E-05	6.49E-05	1.36E-06	1.13E-04	8.15E-05	1.78E-04
2:Ins:R:4	7.83E-05	6.86E-05	3.45E-05	1.04E-05	1.19E-04	5.72E-05	1.55E-04
2:Ins:R:5	8.02E-05	1.76E-04	4.98E-05	1.06E-05	2.42E-04	3.46E-04	3.14E-04
3:Ins:R:0	3.47E-04	7.63E-06	7.76E-05	1.10E-05	3.11E-04	9.45E-05	5.61E-04
3:Ins:R:1	5.39E-05	1.47E-05	1.11E-04	9.15E-05	1.34E-04	5.62E-05	2.47E-04
3:Ins:R:2	4.12E-05	1.42E-05	5.85E-05	2.19E-05	5.19E-05	1.02E-05	1.30E-04
3:Ins:R:3	1.29E-05	8.57E-06	2.02E-05	1.38E-05	2.42E-06	1.42E-05	9.21E-06
3:Ins:R:4	3.83E-06	1.59E-05	9.46E-06	2.31E-05	1.18E-05	6.98E-06	3.16E-05
3:Ins:R:5	2.25E-05	4.30E-05	1.84E-05	1.45E-05	4.51E-05	4.06E-05	1.13E-04
4:Ins:R:0	6.08E-04	1.49E-05	4.82E-05	2.96E-05	4.59E-04	1.88E-04	1.08E-03
4:Ins:R:1	1.57E-04	1.23E-05	1.52E-04	1.37E-04	1.64E-04	5.92E-05	2.79E-04
4:Ins:R:2	1.54E-05	1.42E-05	4.45E-05	1.81E-05	5.94E-05	1.97E-47	5.17E-05
4:Ins:R:3	2.74E-06	2.14E-05	1.86E-05	1.10E-05	3.65E-05	1.90E-05	8.83E-06
4:Ins:R:4	1.04E-05	2.30E-05	3.31E-05	2.50E-05	3.10E-05	9.85E-06	7.06E-05
4:Ins:R:5	1.28E-05	3.89E-05	4.25E-05	1.66E-05	2.78E-05	7.52E-05	7.48E-05
5:Ins:R:0	1.11E-07	4.17E-06	1.63E-09	1.69E-08	2.69E-03	4.76E-08	1.32E-08
5:Ins:R:1	2.02E-04	2.50E-05	2.85E-04	3.24E-04	2.50E-04	2.28E-04	5.02E-04
5:Ins:R:2	3.94E-05	7.32E-06	7.43E-05	3.67E-05	6.85E-05	3.19E-05	1.09E-04
5:Ins:R:3	2.04E-05	1.54E-05	1.13E-05	1.69E-05	4.31E-05	1.00E-05	7.64E-05
5:Ins:R:4	0.00E+00	1.61E-05	1.90E-05	8.62E-06	6.69E-06	9.19E-06	4.10E-05
5:Ins:R:5	5.43E-06	1.35E-05	6.82E-06	2.48E-05	2.26E-05	8.23E-06	3.11E-05
2:Del:M:1	2.88E-04	3.19E-05	5.20E-04	3.32E-04	3.75E-04	3.42E-04	8.38E-04
3:Del:M:1	1.12E-04	0.00E+00	2.44E-04	1.55E-04	1.72E-04	4.65E-05	4.86E-04
3:Del:M:2	2.37E-04	1.90E-05	3.50E-04	2.10E-04	1.65E-04	2.15E-04	5.91E-04
4:Del:M:1	1.77E-04	1.08E-05	1.73E-04	1.76E-04	2.29E-04	1.51E-04	4.58E-04
4:Del:M:2	2.05E-04	1.37E-05	3.08E-04	1.53E-04	2.11E-04	2.09E-04	5.67E-04
4:Del:M:3	2.06E-04	1.50E-05	3.59E-04	1.05E-04	1.74E-04	2.21E-04	5.39E-04
5:Del:M:1	3.86E-03	1.90E-05	7.39E-04	4.12E-03	1.64E-03	5.10E-04	1.34E-03
5:Del:M:2	2.38E-03	2.32E-05	1.81E-04	3.19E-03	1.42E-04	3.82E-04	3.36E-04
5:Del:M:3	2.43E-03	1.35E-05	2.76E-04	3.81E-03	3.12E-04	1.52E-04	1.89E-04
5:Del:M:4	1.47E-03	1.08E-05	2.90E-04	2.47E-03	6.17E-05	1.77E-04	4.38E-04
5:Del:M:5	1.55E-03	1.72E-05	2.68E-04	1.89E-03	2.71E-04	1.09E-04	8.44E-04
